snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,CO2 emissions,Hydrogen,Decentralized heat,Centralized heat,CO2 emissions,Electricity,Methane,Centralized heat,Ammonia,Electricity,Electricity,Decentralized heat,Electricity,Centralized heat,CO2 emissions,Methane,Centralized heat,Centralized heat,CO2 emissions,Electricity,Decentralized heat,Decentralized heat,Centralized heat,Decentralized heat,Hydrogen
sector,Aviation emissions,Shipping emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Steam Methane Reforming,Heat Pump,Heat Pump,Transport emissions,Offwind,Imports,Waste Heat,Haber-Bosch,Onwind,Solar,Gas Boiler,Biomass CHP,Biomass CHP,Decentral heat production emissions,Storage,Gas Boiler,Resistive heater,Power supply emissions,Gas,Resistive heater,Oil Boiler,Storage ,Storage,Imports
2040-01-01 00:00:00,0.325259039312778,2.5113879273644653,1.1593080983271316,0.5009018778323663,0.534888775293772,0.1381408440942315,0.01535626056887555,2.779813301659298e-05,3.2020052443728453,0.5663478541795297,0.0937375923932784,7.0839999701640455,15.08949222091029,0.288785206941332,0.3115306201833057,2.5536760977191597,,2.2743501910881703,4.1270068010680817e-07,1.2693631295950494e-06,0.49107033883877554,0.0,0.1642637829841629,0.4592541523653919,1.5587899101659103e-07,3.490748009594988e-07,0.233337100638383,2.5651625456046597e-07,2.130287135827063e-07,4.711807837581369e-07,3.343929825157572e-07
2040-01-01 03:00:00,0.325259039312778,2.5113879273644653,1.1593080984814108,0.5009018775340961,0.5348887816163562,0.1381408457356931,0.015432141272510108,0.0003175931507862,3.1928573426243174,0.5644634900265824,0.466947956840445,6.640694025933904,15.220992466684384,0.28878515215946315,0.3115305897353026,1.8815289774818655,,5.431046751583545,1.238624164702943e-06,3.809082961307513e-06,1.2861863944044052,0.5682883724978747,0.9741023938048572,0.4592540525427703,1.7545152426655467e-07,4.207136250587467e-07,0.3581116617102695,2.5402934372372285e-07,2.135047411691656e-07,4.6587742407737107e-07,3.360108310909997e-07
2040-01-01 06:00:00,0.325259039312778,2.5113879273644653,1.159308098313168,0.5009018776329148,0.5348888812578543,0.138140871562045,0.0722030940067343,0.2171312714814248,3.1784262585248784,0.5614870656196381,0.990785466657627,6.89141974205514,15.359295208814896,0.28878513900337777,0.3115305803128787,1.3995062216814995,0.022623320861236598,5.737438411397162,1.4743144002142766e-06,4.534442460206853e-06,1.3625743341488905,1.0978291691043558,1.0485644700563357,0.4592540537147651,1.7709789296492923e-07,4.2699473187756133e-07,0.3556796607364593,2.5391436095882257e-07,2.1693252039589794e-07,4.679800182689903e-07,3.5128754102752973e-07
2040-01-01 09:00:00,0.325259039312778,2.5113879273644653,1.159308097949315,0.5009018779975222,0.5348887742957434,0.138140843842579,0.0414926205025645,0.0998450523401608,3.1447602958597836,0.5545237728087252,0.8184913462562489,7.063086963702938,15.41901920615185,0.2887851851159429,0.3115306065064707,1.242241787025822,1.5240025905742154,4.591180645687066,5.723848604248062e-07,1.7605811978384675e-06,1.0828438837368148,0.154674224390299,0.8017600978861112,0.4592539931347447,1.6503430154312224e-07,3.811982957572791e-07,0.5078018484344581,2.5571366318003516e-07,2.11493404283532e-07,4.749597519233045e-07,3.359857032505072e-07
2040-01-01 12:00:00,0.325259039312778,2.5113879273644653,1.159308097875731,0.5009018780497387,0.5348888779199885,0.1381408706962813,0.0722030417296966,0.2171310721697205,3.1236700400489363,0.5501636488340291,0.964202716049166,7.070699335502917,15.398775083884455,0.2887851743755408,0.3115305986950096,1.0523871307217585,2.5008955191789193,4.301475681349439,5.890107309252244e-07,1.8114824971192695e-06,1.0094397122548568,0.0,0.7251739282218389,0.4592540149795858,1.661526980634927e-07,3.851777097456314e-07,0.4907555624599657,2.558067161892963e-07,2.062452519438582e-07,4.69775730650643e-07,3.504497781957292e-07
2040-01-01 15:00:00,0.325259039312778,2.5113879273644653,1.159308098228139,0.5009018775812525,0.5348897122950809,0.1381410871209182,0.0722043457560359,0.2171359621021401,3.0364288694749004,0.5321444095906138,1.0998240690595862,7.046397151408246,15.3868538960755,0.28878467910892885,0.3115301562418718,0.959985149056606,0.0286232992969508,5.333913140432512,1.462915536224354e-06,4.498754642662419e-06,1.2438699014604415,0.6696940327042684,0.8554271950128889,0.4592541010011651,1.7743484017673954e-07,4.2861642858495343e-07,0.0001297076199466,2.542901526153826e-07,2.168074808429121e-07,4.693789998875287e-07,0.0758231428388923
2040-01-01 18:00:00,0.325259039312778,2.5113879273644653,1.159308098340361,0.5009018774278304,0.5348887811249483,0.1381408456085995,0.0338811151501687,0.0707759859157508,2.9613435574768525,0.5166365884259381,0.5051814323448811,7.082128890708942,15.292020224303595,0.28878514333214317,0.311530585934994,1.1816053474621824,,5.323825176225795,1.534564044189597e-06,4.718894384486446e-06,1.2407702347761396,0.5768923043826507,0.8499049583940385,0.459254145807856,1.7792073582049224e-07,4.3042914200974594e-07,0.0001316445499531,2.541051539977418e-07,2.159702628227129e-07,4.692257553989761e-07,3.368454004183361e-07
2040-01-01 21:00:00,0.325259039312778,2.5113879273644653,1.1593080983612227,0.5009018773913985,0.5348887873077479,0.1381408472083531,0.0719219305660363,0.2160574913437305,2.9548270334340287,0.515295502842547,0.200104301370554,7.083911917455646,15.15844796204729,0.2887851397116928,0.3115305842581279,1.4051266991871705,,2.974081110199285,1.7213807124745177e-06,5.29329603197804e-06,0.6531589112397035,0.0,0.2694643710512235,0.4592541267139327,1.78738059112773e-07,4.3349989440543496e-07,0.0001076846702475,2.56196436344635e-07,2.1174822106033705e-07,4.705193955323768e-07,3.3709038792069277e-07
2040-01-02 00:00:00,0.325259039312778,2.5113879273644653,1.159308098292198,0.500901877470608,0.534888789099437,0.138140847672102,0.0720702287667224,0.2166238561362018,2.967108533292721,0.5178375798979663,0.096038649010599,7.08111407140054,15.147069833698469,0.288785135486973,0.3115305827028326,1.1907778140708145,,3.0895836418699787,1.979712485674393e-06,6.087678503742304e-06,0.6821343257212437,0.0,0.298480134818144,0.4592541425181604,1.7965897148306552e-07,4.37263983161259e-07,0.0001400504676353,2.5596867156546017e-07,2.118692414348749e-07,4.688514303381595e-07,3.372161800204639e-07
2040-01-02 03:00:00,0.325259039312778,2.5113879273644653,1.1593080980984227,0.5009018777064427,0.5348887824110202,0.1381408459419078,0.0721331082314686,0.2168639995647505,2.982628307529057,0.521050311916272,0.471382210896051,7.03327842573208,15.259296607123105,0.28878512905137876,0.3115305809331687,0.9767009322391248,,6.612672503184729,2.6025732154647045e-06,8.00309224963891e-06,1.5632041606924378,2.243654818114199,1.168938251134782,0.4592530623589188,1.8125222346745353e-07,4.438613104597077e-07,8.387582027627599e-06,2.5302626314657866e-07,2.210705019521812e-07,4.649103537709532e-07,3.372724120263079e-07
2040-01-02 06:00:00,0.325259039312778,2.5113879273644653,1.1593080978225472,0.5009018780474611,0.5348894199608865,0.1381410112563301,0.07220420381521869,0.2171354522045194,2.966829137589704,0.5177911340927698,1.018568668676073,4.3808153708843935,15.267338337369166,0.2887850047239771,0.3115304694044629,0.5833380263905354,0.0273085904328595,6.941554923011386,0.2174435074341126,0.6681920916978313,1.6055418937400012,2.406012281099451,1.0405642463479716,2.961582167757415e-06,1.85853964557319e-07,4.627972142671247e-07,2.437584794202327e-06,2.525156843245168e-07,2.2436057678031193e-07,4.660123322894801e-07,5.913160000889072e-07
2040-01-02 09:00:00,0.325259039312778,2.5113879273644653,1.1593080974492127,0.5009018785156124,0.5348891743280338,0.1381409475471903,0.07220401240807481,0.2171347478589279,3.041750081982737,0.5332838551906995,0.855739244287836,2.138495620940139,15.129572447958726,0.288785081731331,0.3115305398613131,0.3622907040120008,3.514608508706326,5.755234125957352,3.848389438806778e-06,1.1834152548273334e-05,1.349249454600022,1.2649950819714868,0.959596025274742,0.4592477151355104,1.8325298617316306e-07,4.5194654878059326e-07,4.603231811204648e-06,2.552124373310003e-07,2.127915016706094e-07,4.721329874282433e-07,4.17635370770304e-07
2040-01-02 12:00:00,0.325259039312778,2.5113879273644653,1.1593080973913827,0.5009018785770942,0.5348894195217315,0.1381410111421997,0.0722042028813929,0.2171354486869048,3.1348593320236735,0.5525298930851368,1.003389448898037,3.8773684182336545,14.919570232049422,0.2887850369560992,0.3115304892084281,0.489546087040212,1.9458624583024964,5.307618947864094,1.6522122238761692e-06,5.080424327378031e-06,1.2380359384972717,1.345456673211651,0.8528269761600216,0.459247769953656,1.791858872945015e-07,4.358097424320233e-07,4.3239891918687025e-06,2.550460046937879e-07,2.1198410924372245e-07,4.693772643450053e-07,5.890535895625662e-07
2040-01-02 15:00:00,0.325259039312778,2.5113879273644653,1.1593080975789314,0.5009018783139605,0.5348897332502875,0.1381410925522283,0.0722043574756397,0.2171360044927958,3.111565582296446,0.5477242161569246,1.121252701375242,6.695065464513238,14.670138493493877,0.288784676533021,0.3115301560259538,0.746808022443516,,5.822455981716606,3.803648675842984e-06,1.169702021432512e-05,1.3695298747648468,1.8230198820832888,0.9944271637629308,0.4438119192198282,1.8266013406945075e-07,4.4980489167326983e-07,3.6939046643745e-06,2.536568111517917e-07,2.206282312607537e-07,4.667102416635481e-07,0.1260371309052602
2040-01-02 18:00:00,0.325259039312778,2.5113879273644653,1.1593080976145211,0.5009018782496955,0.5348887744438218,0.1381408438798648,0.015425436273900943,0.000291986940383,3.1069727976660944,0.5467822291084593,0.531214269899367,7.082964040332049,14.320547064138754,0.28878514629537255,0.3115305874360887,1.4613103273929786,,5.734950029403495,1.3746804272134838e-06,4.22724023593506e-06,1.3477049845922395,1.995480338698166,0.9731167043418496,0.4433316499361362,1.770749027372314e-07,4.274368005538395e-07,3.699594909234229e-06,2.537236911385291e-07,2.1783939689672758e-07,4.660014641396126e-07,3.36613018346108e-07
2040-01-02 21:00:00,0.325259039312778,2.5113879273644653,1.1593080975829766,0.5009018782705806,0.5348887763513404,0.1381408443715614,0.015363282814371626,5.461670555095767e-05,3.1338566312116782,0.5523441403609207,0.2123009403269426,7.083966821781967,13.910170302067195,0.28878516575536717,0.3115305961091009,1.8779760898989513,,3.1601334559926664,8.276732708909598e-07,2.545270730453471e-06,0.7040666434718106,,0.3384386202782543,0.4433493400803863,1.7121961706724992e-07,4.052087191209325e-07,3.940039327986941e-06,2.58015702028108e-07,2.1126283370273377e-07,4.717460040463206e-07,3.3616041614725137e-07
2040-01-03 00:00:00,0.325259039312778,2.5113879273644653,1.1593080974922023,0.5009018783697061,0.5348887804492698,0.1381408454332074,0.015373525663579789,9.373468583399992e-05,3.1719745262385315,0.560226964799387,0.0966129481080702,7.0759026417682005,13.576908410987372,0.2887851621739398,0.3115305953917724,1.3788078871505096,,1.110554204877826,9.985838575038707e-07,3.0711266285405135e-06,0.2281307389640513,0.0,0.0197138926618846,0.2575484713655664,1.7301657652301568e-07,4.1187556233812756e-07,4.080802234414507e-06,2.5951141425230864e-07,2.267913895677335e-07,4.709450691715265e-07,3.36463328377191e-07
2040-01-03 03:00:00,0.325259039312778,2.5113879273644653,1.1593080973153833,0.5009018785798227,0.5348887712857106,0.1381408430615391,0.015365001721818159,6.118194914606824e-05,3.2141329062607844,0.5689432483202942,0.4446435996472649,7.081985738269648,13.433263260981365,0.2887851731304591,0.3115305999207794,1.2761428086151982,,3.24650818785097,7.020591365421781e-07,2.159036029791247e-06,0.726312070381155,0.0,0.3631644107737838,0.4431719904879922,1.690364086759249e-07,3.970107591026145e-07,3.987633476133825e-06,2.593637666188393e-07,2.1230346526310734e-07,4.715353342447571e-07,3.359900340018786e-07
2040-01-03 06:00:00,0.325259039312778,2.5113879273644653,1.15930809709995,0.5009018788467146,0.5348894136825538,0.1381410096298188,0.0722041981551012,0.2171354312917639,3.251553996532801,0.5766826154884435,0.96415694302956,7.076278414409392,13.350169633007669,0.2887850845431972,0.3115305217947158,1.081761064454113,8.978893891037629e-09,3.4018017569217687,6.465398456358977e-07,1.9883310951146043e-06,0.8497946729627945,0.6811483928203234,0.8461389074971203,4.089682205931982e-05,1.679100129987156e-07,3.9317481373268753e-07,4.30773212951188e-06,2.595500307178858e-07,2.130999174042579e-07,4.706079870228979e-07,5.835009743010692e-07
2040-01-03 09:00:00,0.325259039312778,2.5113879273644653,1.159308096785296,0.5009018792357307,0.5348892017058853,0.1381409546454744,0.0722040377083464,0.217134841519732,3.295369393597607,0.5857475278664604,0.846397771414653,6.93439906692986,13.261290869407658,0.28878515654580894,0.3115305808020462,0.9783894141145204,0.6426856323658392,2.6738648478685203,4.3383351906484283e-07,1.3342576737665112e-06,0.6681167136669405,0.4692386624806095,0.668161472056109,4.018379464059223e-05,1.600317933119722e-07,3.639798036760458e-07,4.140676348313985e-06,2.610464712155329e-07,2.1587298017822865e-07,4.7610750769780083e-07,4.3294270117974337e-07
2040-01-03 12:00:00,0.325259039312778,2.5113879273644653,1.1593080966680707,0.5009018793565582,0.534889409206075,0.1381410084692348,0.0722041944845763,0.2171354177715195,3.3419619062447405,0.5953836103009718,0.995204627382636,7.050618928768111,13.133764647067842,0.288785113169225,0.3115305436549619,1.1373678903767306,0.8272585226917588,2.4090557615943187,4.36030483863244e-07,1.3410093788824231e-06,0.6022663750814802,,0.6046467544178437,3.984041389795926e-05,1.6013486031563433e-07,3.6431014022749525e-07,4.134447752285815e-06,2.6104755835156977e-07,2.1563622253832554e-07,4.757519172224099e-07,5.792563248182365e-07
2040-01-03 15:00:00,0.325259039312778,2.5113879273644653,1.1593080968306793,0.5009018791295835,0.5348897156779919,0.1381410879979366,0.07220434874982949,0.2171359731730529,3.335233398465637,0.5940000214757564,1.1026195228460998,6.946312532063152,13.008937405984652,0.2887846972828906,0.3115301722438025,0.9796034384109796,0.0043200143762027,2.718353508292027,1.5646502966734678e-06,4.811443694781092e-06,0.6795411205726584,0.1504522591319546,0.680732005885928,4.128777356005307e-05,1.782298986173829e-07,4.3240281925683155e-07,4.309164952500411e-06,2.606322928778379e-07,2.183260988013401e-07,4.740284789352452e-07,0.084810845433074
2040-01-03 18:00:00,0.325259039312778,2.5113879273644653,1.1593080968432719,0.5009018790916417,0.5348887728175865,0.1381408434629183,0.07216799520820111,0.2169972373701934,3.3181135924810383,0.5904700441543203,0.551508081768435,6.643582231005128,12.879012400930394,0.28878511224867665,0.3115305765778539,0.8662697995449271,,2.678781878232536,5.910760333714388e-06,1.817899610847932e-05,0.6695124236152404,0.1499243737244687,0.6702506994729631,4.1286719505259426e-05,1.8438073332657683e-07,4.5716227801356264e-07,4.29419325550869e-06,2.602826928820325e-07,2.205912006803589e-07,4.741415604614741e-07,3.368634497868696e-07
2040-01-03 21:00:00,0.325259039312778,2.5113879273644653,1.1593080967976777,0.5009018791283042,0.5348887812934997,0.1381408456566292,0.072167900742519,0.2169968756543831,3.3097962833749945,0.5887594332812335,0.2219646358112622,6.903406878348882,12.773112081459404,0.28878511496376486,0.3115305793591075,0.8360618878708814,,1.1187173584592105,6.394250142543805e-06,1.966800661766778e-05,0.2802320728078006,0.0,0.2847145338591718,4.336555871813482e-05,1.844037587354828e-07,4.5720192523829794e-07,4.313396874058217e-06,2.590459615497205e-07,2.364065603536255e-07,4.70685288631348e-07,3.373998605789366e-07
2040-01-04 00:00:00,0.325259039312778,2.5113879273644653,1.1593080967155243,0.5009018792167305,0.5348887816966954,0.1381408457612221,0.0721674298511074,0.2169950772328054,3.2932959632883128,0.585357449476977,0.1003330309259715,6.913823864703283,12.78208665022375,0.28878511341318575,0.3115305791065356,0.7617597413667113,,1.241549985853641,6.359519463349368e-06,1.9561087460678593e-05,0.31069539452837136,,0.3143709263801481,4.315610566938588e-05,1.844876324924434e-07,4.577400039023487e-07,4.264295986362498e-06,2.5832687884174965e-07,2.376750093829216e-07,4.700274071757216e-07,3.3734414986797233e-07
2040-01-04 03:00:00,0.325259039312778,2.5113879273644653,1.1593080965686686,0.5009018793916186,0.5348887715286514,0.1381408431302921,0.07216784281897609,0.216996655531499,3.278226381608208,0.5822498528716353,0.421603365380994,6.908296045827569,12.889408194002469,0.2887851106798724,0.311530576447324,0.7823235637408125,,3.628184910467185,5.802872515553031e-06,1.7846868663396332e-05,0.9065932402843713,1.521903244130095,0.9030365976340248,4.092465849710107e-05,1.8440114412071742e-07,4.5746742740133873e-07,4.2516648454383715e-06,2.5855881730745936e-07,2.256743103596955e-07,4.709153460154522e-07,3.3682676949408074e-07
2040-01-04 06:00:00,0.325259039312778,2.5113879273644653,1.1593080963741902,0.5009018796336908,0.5348896391430144,0.1381410681416149,0.0722043138489117,0.217135848371464,3.268696934149752,0.5802876757524081,0.9044645593911362,5.746197785814706,12.95028384758203,0.2887844068918602,0.3115300478644583,0.6036936239851997,,3.847549476409634,0.2685577315830642,0.8254422184961008,0.8042311624872126,0.7067398056831444,0.1314242902240518,1.9409637725922947e-07,2.199680344715075e-07,6.124883700058024e-07,4.542031921959043e-07,2.571663597811105e-07,2.337826001026816e-07,4.655658608884943e-07,1.69585105605954e-06
