snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
carrier,Coal,Electricity,Centralized heat,Methanol,Oil,Oil,Ammonia,Electricity,Decentralized heat,Oil,Methanol,Methane,Solid biomass,CO2 emissions,CO2 emissions,Solid biomass,Hydrogen,CO2 captured,Electricity,Electricity,Hydrogen,CO2 captured,CO2 captured,Methane,Centralized heat,CO2 emissions,Electricity,Electricity,Electricity,Hydrogen,Oil,Electricity,Centralized heat,Decentralized heat,Oil,Electricity,Methanol,Solid biomass,CO2 emissions,Hydrogen,Centralized heat,Electricity,Ammonia,Electricity,Hydrogen,Solid biomass,Ammonia,Methane,Electricity,Solid biomass,Methane,Decentralized heat,Methane,Oil
sector,Industry,Industry,Industry,Shipping,Industry,Aviation,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry CC,Industry CC,Industry emissions,Solid biomass methanation emissions,Solid biomass methanation,Efuels production,Efuels production,Residual electricity consumption,Methanol production,Methanol production,Methanol production,CO2 sequestration,Storage,Direct Air Carbon Capture,Direct Air Carbon Capture,Direct Air Carbon Capture,Compression losses,Hydrogen production,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Hydroelectricity,Storage,Central CHP production CC,Central heat production emissions,Storage ,Storage charging,Transport,Hydrogen production,Ammonia production,Ammonia production,Decentral heat production,Storage,Central CHP production CC,Battery charging,Central CHP production,Decentral heat production,Storage charging,Power supply,Decentral heat production
2050-01-01 00:00:00,43.491803653000005,193.23744292237444,6.591324200913242,57.065596856101045,75.52168949769322,83.871621355086,10.534246575342468,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,42.07508779411371,89.11719598326597,31.045311585435936,1.2748725488813166,3.707411781097675,155.67389169923496,31.978982287142777,145.52677870537065,18.08177819236734,75.94676086783905,16.550784646851554,26.6989413954995,18.53465854978383,7.445505403662479,5.318224991954195,2.925023745574807,0.1184236973600476,305.3110860901261,10.49407700443857,11.1912359662694,158.9907533900665,102.31129903508088,304.37799774369546,46.73078291988374,9.128956644917812,8.65740639257431,27.057635630936748,9.425932961899408,58.494459512587795,43.00940845723894,89.61398937955578,1.6454083797988264,3.882176694368159,18.027867835877046,27.710111861988253,3.51859290025228,21.91436512306918,1.8132608758369768,6.456327973407507,13.720215495237484,31.244920660339623,2.506162330913856e-05,3.000087338601885e-06
2050-01-01 03:00:00,43.491803653000005,193.23744292237444,6.591324200913242,57.065596856101045,75.52168949769322,83.871621355086,10.534246575342468,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,42.07508779628588,89.11719598640734,31.045311586470103,1.2748725363144726,3.707411777376109,155.6738910871068,31.978982161397635,111.0974639135748,18.081785857427516,75.94679306248747,16.550791662907102,26.64927827679866,,7.44550444025979,5.318223451368265,2.9250228982525455,0.1049897280232921,301.25850379586,49.47951588710317,52.76661659289051,239.63684280267586,162.14473738377845,484.59430947347295,5.109568377017975,0.0714812972395624,8.657434682369233,27.666961967654196,9.638200897514205,32.41274155814158,17.388563715616687,29.78605887251424,1.6454152561354891,7.458796463438919,34.636804927671875,37.08023913724465,17.981262000775278,21.914367273197,1.1087945448707826,23.382315434688618,65.45742793042936,0.6697136319072454,2.5114097559831535e-05,3.3737920478233667e-06
2050-01-01 06:00:00,43.491803653000005,193.23744292237444,6.591324200913242,57.065596856101045,75.52168949769322,83.871621355086,10.534246575342468,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,42.07508779655645,89.11719598720737,31.045311586672057,1.2748725287280689,3.707411768092708,155.67388099712184,31.978980088683663,111.72604918204428,18.081787733083655,75.9468009405848,16.55079337975047,27.86081740344808,,7.44550406209476,5.318222951625801,2.9250226233941903,0.11218503006892191,263.432503482522,107.09118828603955,114.2056378575708,280.1381655423022,171.35201203266334,509.92333806579256,,0.0,8.657441604614258,31.683757899795477,11.037512004993356,,8.088469393486301,52.09016147341853,1.6454164986615407,7.027251100489658,32.6328150578339,37.856361005302105,16.23623300675373,21.91436596508775,11.10245607452714,23.618772347856495,75.12779360830412,4.767098563924003e-05,2.130780596291509e-05,3.4552542873464564e-06
2050-01-01 09:00:00,43.491803653000005,193.23744292237444,6.591324200913242,57.065596856101045,75.52168949769322,83.871621355086,10.534246575342468,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,42.075087797189326,89.11719599081201,31.045311587852975,1.2748725221203454,3.707411744712513,155.4647778748777,31.936025518913212,141.1766469496965,18.081798642068676,75.94684676030826,16.550803365066066,26.92946089881835,,7.44550472560301,5.318223563166211,2.9250229597414172,0.11952612401397,284.42570977279104,87.98268826503305,93.8276920307929,263.1437947352226,152.27298994847965,453.26404227456794,,13.53876375446885,8.657481866598129,31.609216566180425,11.011544433880934,7.833058609942863,16.816525315482355,206.55761123347656,1.6454181921438966,5.407047680763973,25.108991332751096,30.233615186143652,9.684660671405728,17.502329637330668,50.98520622059631,12.829351191560448,42.13690580567202,5.441936104306158,1.5515998164935343e-05,3.197713796981187e-06
2050-01-01 12:00:00,43.491803653000005,193.23744292237444,6.591324200913242,57.065596856101045,75.52168949769322,83.871621355086,10.534246575342468,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,42.07508779745151,89.11719599158349,31.045311588083468,1.274872518389576,3.7074117337095487,155.66660771746012,31.977485990483036,148.57016761478343,18.081787808424213,75.94680125702885,16.5507934487119,27.84191743585625,0.0,7.445504176213756,5.318222939171334,2.9250226165442337,0.1237625584965832,280.49705653651563,101.36452829730788,108.0985354219116,245.83015266372792,146.07832983138096,435.2198158813675,,20.80750318893012,8.657441882610321,31.86211476048897,11.099645303220072,0.0,20.159291261902236,138.58765160068106,1.6454185793248364,4.992383208714944,23.18339214269406,29.234893930497517,8.007893312722677,21.914365129218748,40.50692139951547,12.472338240893617,36.011997603419665,10.412485101102376,1.8777868000546005e-05,3.233492151336575e-06
2050-01-01 15:00:00,43.491803653000005,193.23744292237444,6.591324200913242,57.065596856101045,75.52168949769322,83.871621355086,10.534246575342468,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,42.07508779682782,89.11719599138523,31.045311588032728,1.274872516104896,3.7074117301859806,155.3082413046836,31.903869322707894,167.74688025942524,18.081779642646048,75.94676695927367,16.550785974334413,27.8314936547003,,7.445503497351334,5.318222141469683,2.9250221778083256,0.08491819420581331,259.7757626764099,115.01809565768102,122.65915795657216,222.06628488879363,154.8136467209763,461.78525908749657,,0.0,8.65741174530983,31.86211772031209,11.099646315382811,,0.6437028892361111,28.32320636346402,1.645418999156287,4.532137639881142,21.04612561924587,34.726366618539174,6.146810932386977,21.91437068746767,0.25761579900226034,19.882209405851228,57.13699995795361,0.0062398233376978,2.9618705562417322e-05,3.431727684349287e-06
2050-01-01 18:00:00,43.491803653000005,193.23744292237444,6.591324200913242,57.065596856101045,75.52168949769322,83.871621355086,10.534246575342468,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,42.07508779668014,89.1171959914353,31.04531158805687,1.274872513474574,3.707411724058231,155.67385054567202,31.978973833258532,172.3791363858398,18.08177095923577,75.94673048736935,16.55077802615299,27.82312923936429,,7.445503852066901,5.318222421370637,2.925022331753851,0.0771829277230657,249.0309936137082,55.440254173041545,59.123347981732906,234.6657457912051,154.00179128611774,458.5928891243856,0.0,,8.657379697322845,31.86211670580908,11.099645967908735,7.82408145177538,0.8463251531064571,7.0135529658102165,1.6454181405812878,5.182102378042421,24.06440101473481,34.717545187224154,8.775055778682697,21.91437067565313,0.2903825347616285,20.19887673332451,59.33949724101149,0.0033358679596905,2.9678444277793173e-05,3.3625818362044636e-06
2050-01-01 21:00:00,43.491803653000005,193.23744292237444,6.591324200913242,57.065596856101045,75.52168949769322,83.871621355086,10.534246575342468,5.7144931044690885,22.34338942225278,10.49743235957586,1.0114155251137698,42.07508779657834,89.11719599140437,31.0453115880394,1.2748725106104029,3.707411713934392,155.67388952624538,31.978981840760955,161.62953418916422,18.081772233871956,75.94673584107343,16.55077919286507,27.81937326921164,15.91510779438464,7.445504478260683,5.318223149460585,2.925022732203321,0.0821858808012482,217.40620681249905,21.929268443493346,23.386107955481,157.10185244879077,109.43886465983678,324.4140486951392,34.18840594100952,,8.657384401798248,31.86211402148098,11.099645049280078,10.25473180738702,10.1528477908069,75.44200180118659,1.6454174518041362,1.2425932896805212,5.770295729353461,22.581766969325223,0.0,21.914368532069354,0.9182693096088433,6.672012599295274,16.50030123364406,13.11323160680304,2.953313150868625e-05,3.1452781421793307e-06
