snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
carrier,Oil,Methanol,Oil,Decentralized heat,Oil,Centralized heat,Methanol,Electricity,Electricity,Methane,CO2 emissions,Solid biomass,Electricity,CO2 captured,Hydrogen,Hydrogen,Oil,Electricity,Electricity,Decentralized heat,Centralized heat,CO2 captured,Electricity,Hydrogen,Electricity,Methane,Methane,Electricity,Electricity,Methane,Centralized heat,Decentralized heat,Methane,Solid biomass,Oil
sector,Agriculture,Shipping,Industry,Agriculture,Aviation,Industry,Industry,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Residual electricity consumption,Efuels production,Efuels production,Transport,Transport,Hydrogen production,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,CO2 sequestration,Transport,Ammonia production,Ammonia production,Central CHP production CC,Storage,Battery charging,Hydroelectricity,Decentral heat production,Storage charging,Storage charging,Power supply,Central CHP production,Decentral heat production
2050-01-01 00:00:00,0.23557372544599,9.66066737686889,5.66666666667,0.8042242257195091,2.253583391852,0.2876712328767122,0.07534246575342,0.1702536780122392,7.94634703196347,2.2666158591369108,1.0277738392997844,2.9502787840645213,2.9598699239608504,0.9501351219633808,4.6252638920168145,0.2935310198672138,0.31303133237636,0.928896973879207,5.101126703001626,7.412878061406911,3.4248574038494044,0.0992008702937868,4.416096437124101,0.1198149070341878,0.025801311833468,7.867425682476154e-07,0.4177499719463564,0.24288759221825912,1.4724211929109902e-06,1.138432199454564e-06,0.0038276481261652,1.6902239569160198,1.0375403845089103e-06,2.306387535452036e-07,1.5044028283404857e-07
2050-01-01 03:00:00,0.23557372544599,9.66066737686889,5.66666666667,0.8042242257195091,2.253583391852,0.2876712328767122,0.07534246575342,0.1702536780122392,7.94634703196347,2.2666158593181556,1.0277738393383806,2.950278784188743,2.340146192970142,0.9501350523491296,4.625263553134191,1.4638414996062878,1.561089711119,0.9288968272302096,8.012309764446822,11.924603110621376,5.509122057509572,0.0991953967033712,1.1766559810625283,0.899712481935055,0.1937468624020716,9.70235667996875e-07,0.4173876817346904,0.1463253110308723,1.370541530412737e-07,1.3623406333748764e-06,3.249982772871669e-07,4.234159110393221e-05,1.0995993572862231e-06,2.476817159725431e-07,1.7165025351021217e-07
2050-01-01 06:00:00,0.23557372544599,9.66066737686889,5.66666666667,0.8042242257195091,2.253583391852,0.2876712328767122,0.07534246575342,0.1702536780122392,7.94634703196347,2.266615859379678,1.0277738393686495,2.950278784291606,2.299687979988593,0.9501349490650968,4.625263050346853,3.1036356200414,3.3098212031907996,0.928897038577438,10.102229201642519,12.323790917728292,5.6935333540739315,0.0991934480065859,0.4068141326176192,1.2167399524897946,0.2620165362684833,1.0532244079935142e-06,0.4179945821753442,4.6765524226328774e-06,1.1385413047945493e-07,1.4561966917604387e-06,2.34534339250158e-07,3.707707003947153e-05,1.1133124036286935e-06,2.555810848980083e-07,1.78294755305408e-07
2050-01-01 09:00:00,0.23557372544599,9.66066737686889,5.66666666667,0.8042242257195091,2.253583391852,0.2876712328767122,0.07534246575342,0.1702536780122392,7.94634703196347,2.266615859442085,1.027773839393598,2.950278784376898,2.8495359563595635,0.9501350061992158,4.625263328476113,2.5550198168146503,2.7247588955497,0.9288967751999468,8.513387285521127,10.90670594632146,5.038887947060493,0.0991926984925777,1.965610395178828,0.5869077398955386,0.1263865239256066,1.0319111717090636e-06,0.4195723867422045,5.918993241661491e-06,8.858389488742966e-08,1.4430018088466588e-06,2.63358870417985e-07,4.532851160575136e-06,1.1166066920276547e-06,2.512447855156035e-07,1.7761726220647528e-07
2050-01-01 12:00:00,0.23557372544599,9.66066737686889,5.66666666667,0.8042242257195091,2.253583391852,0.2876712328767122,0.07534246575342,0.1702536780122392,7.94634703196347,2.2666158594984296,1.0277738394035267,2.950278784415739,2.913544779351474,0.950134968937563,4.625263147086146,3.0100132035184384,3.209979115645301,0.9288969928490428,7.916356446288917,10.454693477296727,4.830073450623581,0.099192157609482,5.648861117753792,0.5613254984811071,0.1208775651117883,9.628953837554289e-07,0.4234743984757303,8.825312796488233e-06,2.965690124555698e-07,1.466240403244638e-06,3.377751057824499e-07,9.402626621750864e-07,1.0936601114637571e-06,2.437405072676564e-07,1.805728419897635e-07
2050-01-01 15:00:00,0.23557372544599,9.66066737686889,5.66666666667,0.8042242257195091,2.253583391852,0.2876712328767122,0.07534246575342,0.1702536780122392,7.94634703196347,2.266615859373489,1.0277738393575608,2.950278784275873,3.197667795474551,0.9501349564836872,4.6252630864606,3.439214973983271,3.667694290436,0.92889662015612,9.256988206050986,11.081432870306848,5.119605897921064,0.0991918622092157,5.459368426051083e-06,0.6811533483811676,0.1466816641019355,1.133359881841312e-06,0.4246266067873789,3.0058777471325015e-06,,1.5404989052251651e-06,2.1535332229625505e-07,8.148537523728488e-07,1.1559134090014845e-06,2.5850538855774346e-07,1.8512478265726894e-07
2050-01-01 18:00:00,0.23557372544599,9.66066737686889,5.66666666667,0.8042242257195091,2.253583391852,0.2876712328767122,0.07534246575342,0.1702536780122392,7.94634703196347,2.2666158593398733,1.0277738393402287,2.950278784223871,3.3053704467300733,0.9501349459186847,4.625263035030099,1.582899544592076,1.6880572066454,0.9288969543233196,8.719760139982283,10.964001966259836,5.065356793144957,0.0991916068495528,0.6948272080651665,1.6048173136006083,0.3455863128295284,1.0692995943914136e-06,0.4276158240908003,7.3376127386419435e-06,2.1272645693022067e-07,1.5134706706935338e-06,2.2616467201276157e-07,9.456645375603756e-07,1.1205550776036295e-06,2.5416712786639306e-07,1.829411280051109e-07
2050-01-01 21:00:00,0.23557372544599,9.66066737686889,5.66666666667,0.8042242257195091,2.253583391852,0.2876712328767122,0.07534246575342,0.1702536780122392,7.94634703196347,2.2666158593285344,1.027773839324969,2.9502787841796483,3.550922618873349,0.9501350501482758,4.625263542420421,0.6278075812165171,0.6695150778714001,0.9288966938199056,5.175912777221384,7.715269125529175,3.564551884471279,0.0991913469206616,3.9931260282020737,0.5995189428162148,0.1291022592811301,9.519385168559876e-07,0.4325371086945758,1.1696629923513617e-05,4.303901740965682e-07,1.3094789600633664e-06,4.140377733491167e-07,0.6268665149135109,1.1082043355646599e-06,2.396272241628989e-07,1.6357175923611547e-07
