country,carrier,2030,2035,2040,2045,2050
CH,water tanks charger,7.784409266610517,5.784005061323441,6.370071759055571,10.789661840430943,11.20121540911781
CZ,BEV charger,11.591306055999995,18.343523176,25.03947182,27.459016287999994,29.878560756
CZ,H2 Fuel Cell,3.935840489074864e-07,5.96403742196055e-07,8.302657071978929e-07,9.8750497747528e-07,1.1428659403510069e-06
CZ,air heat pump,0.5605723014702069,0.5606602391752925,0.8515844749167711,1.7451943852690948,2.08237343553357
CZ,battery charger,2.9427927771256107e-06,4.4468499166598325e-06,6.238398515396917e-06,7.314599956166603e-06,5.390531941891277e-06
CZ,ground heat pump,0.4295721491203148,0.4295750431153674,0.5742633980404177,0.9286249665982752,1.0394601286894174
CZ,home battery charger,3.770778072233203e-06,6.5235443828113734e-06,1.1990222135054112e-05,1.9457119479818485e-05,0.0002170563906012
CZ,water tanks charger,10.37836142370236,7.65994075493019,10.258128453667268,10.714449126771392,13.48284928088753
DE,BEV charger,102.131359594,161.625355474,220.623568055,241.942249912,263.260931769
DE,H2 Fuel Cell,4.397759538263299e-07,6.494964466871691e-07,8.894420511441773e-07,1.0764588904357277e-06,1.2885113392983254e-06
DE,PHS,7.59922,7.59922,7.59922,7.59922,7.59922
DE,air heat pump,7.036185509979448,7.579379001815587,9.875364103281626,20.32868451995989,21.819717704027948
DE,battery charger,3.3009278280902422e-06,4.9000049628612314e-06,6.818051581653655e-06,7.992315222085461e-06,5.771603302050339e-06
DE,ground heat pump,2.36124090388297,2.361243976874132,3.255146752006802,5.708363503022039,6.629557230992397
DE,home battery charger,4.054449520355654e-06,6.9868772202192154e-06,1.2789865083451495e-05,2.1906657555056835e-05,5.59858582706836
DE,hydro,0.2895,0.2895,0.2895,0.2895,0.2895
DE,water tanks charger,85.83388032706905,49.46088378672692,66.05063579465923,92.63330011710256,97.50472719109364
DK,BEV charger,5.370594481999999,8.499096122,11.601526915,12.722573335999998,13.843619757
DK,H2 Fuel Cell,7.460548489771079e-07,1.117016564187512e-06,1.5617594174242295e-06,1.842683761172375e-06,2.1007745800588607e-06
DK,air heat pump,1.1911107781403147,1.2398832850800845,1.3365846812802409,1.5698194747905332,1.66930044607955
DK,battery charger,6.095616264762608e-06,9.272053353532796e-06,1.295907697790782e-05,1.5033525660734972e-05,1.085873761201773e-05
DK,ground heat pump,0.0121806552706931,0.0121824545330248,1.4051106778597178e-05,0.0224452496583347,0.0302652618649563
DK,home battery charger,8.002607525970702e-06,1.3861120985210833e-05,2.5240581943903777e-05,3.711017968577751e-05,6.613478324309586e-05
DK,water tanks charger,5.77962096300281,4.478563762246315,8.486321065543244,10.80521923639272,7.641382640108617
EE,BEV charger,1.5331665359999995,2.426273256,3.3119374199999996,3.631967328,3.951997236
EE,H2 Fuel Cell,3.8296534780641073e-07,5.786095412085657e-07,7.982270999032884e-07,9.312710344140564e-07,1.0607910354033582e-06
EE,air heat pump,0.0295027051781078,0.0549064127091989,0.04238375816659,0.0973160503513281,0.1643646198486849
EE,battery charger,2.960409783173542e-06,4.507547182309972e-06,6.341990349627626e-06,7.36214443598939e-06,5.284467645014867e-06
EE,ground heat pump,0.0440115723572095,0.0440496797821076,0.0440500442943945,0.0799028347959122,0.1045640251998822
EE,home battery charger,3.895841755881675e-06,6.737699722126818e-06,1.2267487866979176e-05,1.57713592579337e-05,1.7964261073605645e-05
EE,water tanks charger,1.7139044865528783,1.4197170415220233,1.357800521662046,1.6131034887394062,1.9298690419707856
ES,BEV charger,50.65767403399999,80.166998714,109.430412355,120.00458703199998,130.578761709
ES,H2 Fuel Cell,7.42856056793978e-07,1.134564779693631e-06,1.5921260313090366e-06,1.8790777636580549e-06,2.1483417395200445e-06
ES,PHS,8.87075,8.87075,8.87075,8.87075,8.87075
ES,air heat pump,1.211643723308497,1.3941491199123175,2.6371157270016785,4.820280487817924,4.830351501795488
ES,battery charger,8.349197206322753e-06,1.2597929144156582e-05,1.7912398024978408e-05,2.169465485577135e-05,1.964729730188109e-05
ES,ground heat pump,0.6320133386106365,0.6426136537696826,0.9937648181512118,1.316476664305788,1.371341404447768
ES,home battery charger,2.8429844455520348,3.8917832136870136,16.55861558680324,21.917839022030677,24.344622261458778
ES,hydro,14.975837,14.975837,14.975837,14.975837,14.975837
ES,water tanks charger,7.206159217407602,8.276918606830932,17.149748700671477,26.41926634836614,26.068926895690364
FI,BEV charger,7.381678545999999,11.681685466,15.945858994999998,17.486694807999996,19.027530620999997
FI,H2 Fuel Cell,3.834832135643534e-07,5.749408443610456e-07,7.980159652644103e-07,9.326053700801206e-07,1.0555430303648996e-06
FI,air heat pump,0.4529063804224307,0.4725531614822293,0.5360233012477839,0.9244077699940368,0.9244085620531768
FI,battery charger,3.1957851693052527e-06,4.789093518976224e-06,6.627742344252721e-06,7.638451225174377e-06,5.316867459242075e-06
FI,ground heat pump,0.3818251536871591,0.381826270197129,0.399494710759376,0.5490358788014177,0.5490362328318523
FI,home battery charger,4.151467454947936e-06,7.119605038875852e-06,1.2735324725494142e-05,1.6109410570034067e-05,1.5068278618646369e-05
FI,hydro,1.2959,1.2959,1.2959,1.2959,1.2959
FI,water tanks charger,6.80169604386452,3.968023954067592,5.843233760456486,6.662035987738794,9.19180389999186
FL,BEV charger,7.1536283050053635,11.320790424425963,15.453226192851393,16.946459285643773,18.439692378436156
FL,H2 Fuel Cell,4.022100217828277e-07,6.024313472918751e-07,8.502576141278285e-07,1.025825764190111e-06,1.198140095928587e-06
FL,air heat pump,1.1155084506614612,1.1917151953731018,1.3010832945901356,2.556609372153934,2.601364098869737
FL,battery charger,2.8036062352030097e-06,4.268696204800854e-06,5.954270990344111e-06,7.0473026958660924e-06,5.229745765911216e-06
FL,ground heat pump,0.1246913278198809,0.1246942644372425,0.1352078777866543,0.1714715038652783,0.1749456208335875
FL,home battery charger,3.616049140800056e-06,6.355493099561651e-06,1.2054442371259334e-05,0.0097217474830049,0.2390632564168156
FL,water tanks charger,8.624138667271918,4.659747112412344,7.350745853792538,10.756615289663394,11.189292511685943
FR,BEV charger,73.250716,115.921036,158.23577,173.525968,188.816166
FR,H2 Fuel Cell,3.895162073167678e-07,5.873160395274064e-07,8.120324322789576e-07,9.487454520824633e-07,1.0831406167057409e-06
FR,PHS,4.9763,4.9763,4.9763,4.9763,4.9763
FR,air heat pump,6.116415870871793,6.61852821780349,10.18752176129844,17.180295558632462,17.19819711685093
FR,battery charger,3.5898459579368177e-06,5.279772436163276e-06,7.22414697485145e-06,8.325431552333424e-06,5.7346371639486815e-06
FR,ground heat pump,1.6078152419753349,1.6078168419890793,2.6838769693277453,3.8629752486544486,3.9762348786509
FR,home battery charger,4.452519216207382e-06,7.602777962257655e-06,1.360287878101324e-05,1.7276194629085325e-05,1.660121430167321e-05
FR,hydro,8.329492993630572,8.329492993630572,8.329492993630572,8.329492993630572,8.329492993630572
FR,water tanks charger,65.18418169304677,42.04347288172588,51.67829291394266,72.15280986530587,71.84261991700701
GB,BEV charger,68.54734748399999,108.47784116399998,148.07558072999996,162.38400763199996,176.69243453399997
GB,H2 Fuel Cell,7.928685362176076e-07,1.1865703505202589e-06,1.6448143612328703e-06,1.967789095757577e-06,2.266200245332261e-06
GB,PHS,0.44,0.44,0.44,0.44,0.44
GB,air heat pump,10.830766197318892,10.8308324281273,15.974376680897963,18.327658719510772,18.327662322513007
GB,battery charger,6.6345886787302e-06,9.913005052237693e-06,1.367478103982276e-05,1.586427112698493e-05,1.13311052129705e-05
GB,ground heat pump,3.1474801065810146e-06,4.343364566149604e-06,8.748035665456582e-06,0.5413502136672402,0.5413511467641172
GB,home battery charger,8.256102462410383e-06,1.424009467773814e-05,2.619598010942616e-05,0.0987129910135302,0.2083698794082457
GB,hydro,0.2283,0.2283,0.2283,0.2283,0.2283
GB,water tanks charger,26.564309449097845,31.145094078478532,45.72160461676773,52.33385997386557,69.67279967848324
GR,BEV charger,11.562434949999998,18.29783395,24.977104625,27.3906226,29.804140575
GR,H2 Fuel Cell,3.881754043490581e-07,5.886083612060193e-07,8.186896989680538e-07,9.69132899701988e-07,1.1193001422054914e-06
GR,PHS,0.699,0.699,0.699,0.699,0.699
GR,air heat pump,0.4415646143284817,0.4447361299488987,0.635786540085501,1.0996534374663418,1.1612897683119308
GR,battery charger,3.1399403718552244e-06,4.746891982364252e-06,6.7306151185657905e-06,7.916119075270601e-06,6.009659108034777e-06
GR,ground heat pump,0.1685133471354477,0.1685202017317666,0.1943954063167322,0.2937024476563378,0.3244864296117867
GR,home battery charger,0.5232231702251162,0.6544977207317839,2.765409104324723,3.041759846781664,3.0553538852557987
GR,hydro,2.566,2.566,2.566,2.566,2.566
GR,water tanks charger,3.578915457945295,3.676522039571841,5.120804307878174,5.913520551208155,6.0549268872280635
HR,BEV charger,3.398551332,5.378289972,7.34153079,8.050937136,8.760343482
HR,H2 Fuel Cell,3.780195092400275e-07,5.753262199539303e-07,8.062134965851965e-07,9.578186164079928e-07,1.107258001030356e-06
HR,PHS,0.2457,0.2457,0.2457,0.2457,0.2457
HR,air heat pump,0.1265745516185847,0.1302738254787199,0.1854455955243782,0.498912308729923,0.68126376865728
HR,battery charger,2.781721470806742e-06,4.273547786416964e-06,6.038107210084965e-06,7.101425871251019e-06,5.359089727239485e-06
HR,ground heat pump,0.1404421146738979,0.1404948792450334,0.1754406908948999,0.3363725386933728,0.4024159416291303
HR,home battery charger,1.85207572611104e-05,0.0461075574264369,0.102341845803387,0.5918912835004665,0.643412184989104
HR,hydro,1.864404458598726,1.864404458598726,1.864404458598726,1.864404458598726,1.864404458598726
HR,water tanks charger,2.16926192052844,2.128651805253384,2.191088377515861,2.321317706634792,2.598095260702838
HU,BEV charger,7.244075695999999,11.463925616,15.64861012,17.160723007999998,18.672835896
HU,H2 Fuel Cell,3.8366276920011505e-07,5.798788638983032e-07,8.085005799653419e-07,9.525530744157177e-07,1.0834559267889386e-06
HU,air heat pump,0.2411733837592783,0.2411776153471482,0.324349119748872,1.0203895678202344,1.2171834660314462
HU,battery charger,2.852434957865712e-06,4.378792295296672e-06,6.229549026150601e-06,7.331480127510361e-06,5.533266123799383e-06
HU,ground heat pump,0.2579547527569581,0.2579587449214133,0.3459064031260209,0.746471534132024,0.8586570835140016
HU,home battery charger,3.9511061456931625e-06,6.965228101257112e-06,1.406389806260104e-05,0.3250990776472126,1.7737909471683424
HU,hydro,0.028,0.028,0.028,0.028,0.028
HU,water tanks charger,8.09210268534516,7.07984737527248,7.475234430976411,9.634477395519308,9.767478195897215
IE,BEV charger,4.668345219999999,7.38776962,10.08453215,11.058992559999998,12.03345297
IE,H2 Fuel Cell,3.855771993582707e-07,5.761530061332408e-07,8.013235675130406e-07,9.56965854695244e-07,1.1158735298120763e-06
IE,PHS,0.392,0.392,0.392,0.392,0.392
IE,air heat pump,1.0868642554515036,1.0868664587027856,1.1231120612181962,1.2003389056864324,1.260962116597612
IE,battery charger,3.2714994176127528e-06,4.913624569809095e-06,6.80228753869842e-06,7.893278669431957e-06,5.669978033354908e-06
IE,ground heat pump,1.3346547056334862e-06,1.7237795055974011e-06,2.85917941934102e-06,0.0799629182487532,0.0799632160194689
IE,home battery charger,4.181738447728587e-06,7.216071741142112e-06,1.3259255529301136e-05,3.438649913393786e-05,0.2320077288976648
IE,hydro,0.001,0.001,0.001,0.001,0.001
IE,water tanks charger,2.1764817749029826,2.4418622762993087,2.9951008974766764,3.272136332759115,3.629793908885528
IT,BEV charger,87.24934794399998,138.07421082399998,188.47553317999996,206.68777571199996,224.90001824399997
IT,H2 Fuel Cell,8.415787162125133e-07,1.25308567818393e-06,1.7189906748189189e-06,2.0407017381059155e-06,2.3794792639667e-06
IT,PHS,7.571899999999999,7.571899999999999,7.571899999999999,7.571899999999999,7.571899999999999
IT,air heat pump,6.961910924463708,7.176274759713316,5.047157389396761,8.916118690366543,10.077561002332455
IT,battery charger,6.8163613629475545e-06,1.0799404541727295e-05,1.7900608168259478e-05,0.0007270491850812,0.312733398260325
IT,ground heat pump,1.6327667102487575,1.6327715352306758,2.0245645036589823,3.6940420676432866,4.4595388971078265
IT,home battery charger,3.207448977489785e-05,3.797209706752005,15.232928566594945,17.95170364239175,20.910454146607115
IT,hydro,4.0029,4.0029,4.0029,4.0029,4.0029
IT,water tanks charger,43.341179818692886,42.66199844875047,40.790391382223554,49.88626071388815,49.73753223938076
LT,BEV charger,3.256688402,5.153788442,7.035079315,7.714873495999999,8.394667677
LT,H2 Fuel Cell,3.771546921209301e-07,5.664124492729128e-07,7.826701950687544e-07,9.13567567867654e-07,1.0363025819840715e-06
LT,PHS,0.9,0.9,0.9,0.9,0.9
LT,air heat pump,0.0469598344899635,0.0500286481773188,0.0500295181348232,0.0590838104067912,0.1169243075510143
LT,battery charger,2.8803407605215633e-06,4.424613500347139e-06,6.250692348144903e-06,7.274373336039151e-06,5.285797136992241e-06
LT,ground heat pump,0.0696692586519495,0.069670900230945,0.0696711108578229,0.0740253497078181,0.1065514534158168
LT,home battery charger,3.725865877614516e-06,6.495749546892661e-06,1.179423195151366e-05,1.5057509770927746e-05,1.5008625666552063e-05
LT,water tanks charger,2.6781631472361034,2.0098982357007165,2.161944054175959,2.868386680376059,3.818486412177137
LU,BEV charger,0.8635793979999999,1.366635358,1.865499185,2.045760904,2.226022623
LU,H2 Fuel Cell,3.959715198034266e-07,5.922988973812095e-07,8.345302675663455e-07,1.0040327351598649e-06,1.1906173588444217e-06
LU,PHS,2.585,2.585,2.585,2.585,2.585
LU,air heat pump,0.1281061563174479,0.1422587236937288,0.145677139406896,0.2803576164643261,0.3071239098625406
LU,battery charger,2.7780952455847095e-06,4.266215353421916e-06,5.9889538603189745e-06,7.021263019131396e-06,5.182579194414837e-06
LU,ground heat pump,0.0116370712884519,0.011640463379563,0.0116416498172468,0.0179192202715331,0.0195124628799708
LU,home battery charger,3.5202981534432515e-06,6.229943480152748e-06,1.159852201783127e-05,1.978133443183643e-05,2.536766013635088e-05
LU,water tanks charger,0.722238756830212,0.5763093814781478,0.7327659027329652,0.9206533887444864,0.9442309852652596
LV,BEV charger,1.538722768,2.435066128,3.3239399599999997,3.645129664,3.966319368
LV,H2 Fuel Cell,3.707781642916741e-07,5.561741881149401e-07,7.695334154814422e-07,8.990820268947743e-07,1.0209073873214277e-06
LV,air heat pump,2.9329203509600664e-05,3.0035976609151628e-05,3.060772163939413e-05,3.191646818142149e-05,0.0992231631627117
LV,battery charger,2.892403911122806e-06,4.441337508800951e-06,6.2756992582818845e-06,7.296301955949156e-06,5.291234959307811e-06
LV,ground heat pump,0.0544218976472974,0.0544220763490302,0.0544222107385589,0.0544227377638005,0.1150513296634874
LV,home battery charger,4.07333948870933e-06,6.907269856640966e-06,1.2369575664911398e-05,1.57095021579452e-05,1.5572125025181813e-05
LV,water tanks charger,2.329064433327566,4.492482455693454,4.665991215540854,3.0998548798784022,3.2070935199916337
ME,BEV charger,0.6236450540961387,0.9869334351230156,1.347194412974669,1.4773727495092994,1.6075510860439304
ME,H2 Fuel Cell,3.9875730994172227e-07,6.024107994950048e-07,8.37842688661669e-07,9.977358854595745e-07,1.1373377821714337e-06
ME,PHS,0.307,0.307,0.307,0.307,0.307
ME,air heat pump,0.0223327862981421,0.023775126529233,0.0256045134493334,0.0382300202488479,0.0412241192541952
ME,battery charger,2.7342689019126204e-06,4.211818897503114e-06,5.985139672662877e-06,7.043390098526763e-06,5.3154460555387314e-06
ME,ground heat pump,0.0161773623463861,0.016182952241502,0.016347733009273,0.0306111729133871,0.0358153526411924
ME,home battery charger,2.4384591417108397e-05,0.0091537864217108,0.0228719735759448,0.1529934166037793,0.2216102680718446
ME,hydro,0.344961,0.344961,0.344961,0.344961,0.344961
ME,water tanks charger,0.1484685357612032,0.2071457242049726,0.2609813518011855,0.3686703214804084,0.429430957636507
MK,BEV charger,1.9793534563082065,3.132374887167356,4.275787806102679,4.6889538188272075,5.102119831551737
MK,H2 Fuel Cell,3.8086548727509987e-07,5.781050238655051e-07,8.066350314332894e-07,9.470426659268082e-07,1.0742535244991057e-06
MK,air heat pump,0.0266480993477526,0.0266911409267209,0.0267050561046963,0.0487071675351371,0.0588490478749845
MK,battery charger,2.8067067679124195e-06,4.317500061579608e-06,6.156750480067786e-06,7.25241496501228e-06,5.594136843680109e-06
MK,ground heat pump,0.0257045572723143,0.0257128168317623,0.0263367824887638,0.0581699049313307,0.0734335601251536
MK,home battery charger,0.0096567422738847,0.0290601997766813,0.043898680787519,1.0190147715164777,1.0757237576939955
MK,water tanks charger,0.3359518779642181,0.3277590075501954,0.3579740132752259,0.4104877445499245,0.4281297959435415
NL,BEV charger,18.080602078,28.612991638,39.057611285,42.831717544,46.605823803
NL,H2 Fuel Cell,3.9100708785174417e-07,5.892257284223363e-07,8.308203720390771e-07,1.0068915084178373e-06,1.1700527800382125e-06
NL,air heat pump,2.0773463694598604,2.18518237341062,3.93495428863798,5.2386962943100315,5.238698334733809
NL,battery charger,3.122497777806951e-06,4.714931390590727e-06,6.593399531139202e-06,7.76632783046067e-06,5.685166472286631e-06
NL,ground heat pump,0.8327447323205917,0.8327463227134719,0.9974913289265764,1.1570975305810525,1.1583422658088538
NL,home battery charger,3.993567691494171e-06,6.915103073196104e-06,1.284227962518656e-05,0.5659416722582274,0.8659064992250101
NL,water tanks charger,14.015909643341198,14.423259531597884,16.38899758537785,23.472079031086437,37.882585552272154
NO,BEV charger,4.873066507314292,7.711746026138151,10.526769882305144,11.54396337655036,12.561156870795578
NO,H2 Fuel Cell,3.5495862219742917e-07,5.396610539509865e-07,7.579331405367325e-07,8.862425868039304e-07,9.991907848890025e-07
NO,PHS,0.2823,0.2823,0.2823,0.2823,0.2823
NO,air heat pump,0.9682348357158772,0.968236989888671,0.8674024764122812,0.9879260498580508,0.987927310733898
NO,battery charger,3.1253256059198985e-06,4.701375582396153e-06,6.522749068496186e-06,7.530574453455601e-06,5.257857187639704e-06
NO,ground heat pump,0.2290386011009786,0.2290392794309428,0.2174160346583405,0.2931730308983832,0.2931778145716174
NO,home battery charger,4.101899225277923e-06,7.0493090921533705e-06,1.259567876369353e-05,1.5916441998665988e-05,1.4843399133432783e-05
NO,hydro,28.295874200000007,28.295874200000007,28.295874200000007,28.295874200000007,28.295874200000007
NO,water tanks charger,3.7589473983997665,4.636165346319502,5.432107571689395,4.645779715328783,4.256152042806594
PL,BEV charger,46.959276518,74.314194878,101.441155585,111.243334664,121.045513743
PL,H2 Fuel Cell,4.211122237398594e-07,6.252651516928091e-07,8.542150091973751e-07,1.0103206367309998e-06,1.157067651108739e-06
PL,PHS,1.798,1.798,1.798,1.798,1.798
PL,air heat pump,0.8996151794780727,0.9955078193871768,1.4521951946592055,3.479254337615543,3.767429159091334
PL,battery charger,3.152637671192894e-06,4.712478747483917e-06,6.589362537996003e-06,7.738480734001766e-06,5.659781009820155e-06
PL,ground heat pump,1.9554873070913903,1.955490374271629,2.2422459982198095,3.6368588320159905,4.030754369246003
PL,home battery charger,3.904842710637089e-06,6.764956672277519e-06,1.2458756564159736e-05,1.744610428249119e-05,3.809586502916581e-05
PL,hydro,0.1401019108280254,0.1401019108280254,0.1401019108280254,0.1401019108280254,0.1401019108280254
PL,water tanks charger,26.17190056741,20.04995284685654,26.92292158886964,27.73804980495634,34.178743335035996
PT,BEV charger,10.702234157999998,16.936545317999997,23.118903884999995,25.352865384,27.586826882999997
PT,H2 Fuel Cell,3.796394126181707e-07,5.749336518213093e-07,8.01980853277909e-07,9.388977882768928e-07,1.0632458190113466e-06
PT,PHS,3.703,3.703,3.703,3.703,3.703
PT,air heat pump,0.2169010917547729,0.2169044598893778,0.4218364012996646,0.4413101249382156,0.4549243097589213
PT,battery charger,3.1902820058462702e-06,4.89702273041439e-06,7.01429180246178e-06,8.332139296547703e-06,7.221810263701266e-06
PT,ground heat pump,0.1429938270603636,0.1429959932656613,0.1764809180114585,0.1822958226572972,0.1823070381108623
PT,home battery charger,0.2557955732121393,0.5331882974095186,1.757066194636436,3.477421488034572,4.358879144197844
PT,hydro,0.8814000000000001,0.8814000000000001,0.8814000000000001,0.8814000000000001,0.8814000000000001
PT,water tanks charger,2.4157426905741723,2.560445302871103,3.258128588660645,3.5210591694893845,3.8231729350841506
RO,BEV charger,11.68123,18.48583,25.233725000000003,27.672040000000003,30.110355
RO,H2 Fuel Cell,3.864845671957177e-07,5.804395002272358e-07,8.046664209648253e-07,9.438607052062092e-07,1.069691186216954e-06
RO,air heat pump,0.2088455090486052,0.2088464077458438,0.3025435078256879,0.3025527770005524,0.4234115765156143
RO,battery charger,3.06391187485186e-06,4.618893544978032e-06,6.53361086031208e-06,7.67397946511328e-06,5.743260164740585e-06
RO,ground heat pump,0.2904842819132087,0.2904845783966242,0.4381527105520149,0.4916405207242724,0.5767075496347317
RO,home battery charger,7.298513931200491e-06,1.1455451570754532e-05,3.368748439646689e-05,2.1689096476803686,4.995777084122287
RO,hydro,4.44994,4.44994,4.44994,4.44994,4.44994
RO,water tanks charger,12.113023173409571,7.864716825284873,9.808226023340197,8.497486033018644,11.812739179805918
RS,BEV charger,6.917662830820246,10.947369334210682,14.943494950072864,16.387473113787767,17.831451277502673
RS,H2 Fuel Cell,3.773707601983699e-07,5.718378815352398e-07,8.001593621115362e-07,9.435597304430282e-07,1.0730689521171048e-06
RS,PHS,0.614,0.614,0.614,0.614,0.614
RS,air heat pump,0.1625582233741198,0.1625620211346424,0.162569844124795,0.3327256599763602,0.3726636636658286
RS,battery charger,2.8224684139116037e-06,4.344942880886773e-06,6.21463725804563e-06,7.324649550718928e-06,5.564833661592333e-06
RS,ground heat pump,0.1282947871894223,0.1282960442099751,0.1368783174898317,0.3176245568260334,0.3785799848346827
RS,home battery charger,7.260747163810222e-06,0.0508498725276852,0.2851157278699054,1.431030213667465,1.885383811542977
RS,hydro,0.7901,0.7901,0.7901,0.7901,0.7901
RS,water tanks charger,2.2709488431347036,1.7421313874354636,2.073367157648089,2.7412599675507856,2.8257334528201463
SE,BEV charger,10.578281692,16.740387532,22.851142489999997,25.059230416,27.267318342
SE,H2 Fuel Cell,3.733901049379228e-07,5.628382050370984e-07,7.837262205033805e-07,9.140016283486988e-07,1.0284195395592018e-06
SE,PHS,0.092,0.092,0.092,0.092,0.092
SE,air heat pump,0.7947484542586066,0.7947497326632458,0.7572373965494464,1.046371687018661,1.0463771360002254
