snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
carrier,Oil,Oil,Oil,Methanol,Decentralized heat,Oil,Centralized heat,Methanol,Electricity,Electricity,Methane,Solid biomass,Electricity,Hydrogen,Oil,Electricity,Decentralized heat,Centralized heat,Electricity,Methane,CO2 captured,Electricity,Hydrogen,Methane,Methane,Methane,Electricity,Centralized heat,Decentralized heat,Methane,Solid biomass,Oil
sector,Industry,Shipping,Agriculture,Industry,Agriculture,Aviation,Industry,Shipping,Industry,Agriculture,Industry CC,Industry,Residual electricity consumption,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Hydrogen production CC,CO2 sequestration,Ammonia production,Ammonia production,Central CHP production CC,Decentral heat production,Storage,Hydroelectricity,Storage charging,Storage charging,Power supply,Central CHP production,Decentral heat production
2045-01-01 00:00:00,6.001141552517,1.6664651225097198,0.23557372544599,0.06849315068492,0.8042242257195091,2.253583391852,0.2899543378995434,8.21156727033612,7.776255707762557,0.1702536780122392,2.4175544319441764,2.4954274472544733,2.9598699239608504,0.2350300823412306,0.4840867052585401,4.8781612747202585,8.448326013256995,2.9116436731957127,3.838002239519439,2.9159150716495087e-06,6.017879180203937e-05,0.463512159971891,2.1524357643013334,1.3040678571282473e-06,0.016527063973090755,0.5704774122646087,0.0,1.162890529980078,0.5360109717665902,1.5764837067141803e-06,2.565379580125645e-07,3.149052907802993e-07
2045-01-01 03:00:00,6.001141552517,1.6664651225097198,0.23557372544599,0.06849315068492,0.8042242257195091,2.253583391852,0.2899543378995434,8.21156727033612,7.776255707762557,0.1702536780122392,2.4175544318549025,2.4954274486539125,2.340146192970142,1.1720968650693704,2.4141441980723,8.341410759864445,13.661880458638528,4.708286554139237,0.9944759100509288,4.227338709841286e-06,3.796009739516546e-05,0.5066380650638957,2.3527017950642053,4.296851927036957e-06,1.2210793080349631,0.0,0.0,2.1727800308118901e-07,5.719818615568618e-07,1.6988390495018527e-06,3.552557648374821e-07,4.201935451920196e-07
2045-01-01 06:00:00,6.001141552517,1.6664651225097198,0.23557372544599,0.06849315068492,0.8042242257195091,2.253583391852,0.2899543378995434,8.21156727033612,7.776255707762557,0.1702536780122392,2.4175544317305273,2.495427457692137,2.299687979988593,2.4850788705925897,5.1184666694122,8.387882171206764,14.123164634648116,4.867249688946766,1.0772247106822694,0.0006164789919803,0.0992924366625432,0.5066379953218421,2.352701471199367,0.5224844036526131,2.1186532725165574,1.4331324247144703,0.0,2.248129734563104e-07,6.456318434543554e-07,1.7467233006871364e-06,3.6369400230432523e-07,4.192705181750269e-07
2045-01-01 09:00:00,6.001141552517,1.6664651225097198,0.23557372544599,0.06849315068492,0.8042242257195091,2.253583391852,0.2899543378995434,8.21156727033612,7.776255707762557,0.1702536780122392,2.4175544318236115,2.4954274560438305,2.8495359563595635,2.0458025805963453,4.213698182747599,8.307660238122349,12.485642497335016,4.302943228144723,2.7333953646046276,1.031555377148914e-05,4.278724349602786e-05,0.5061181951961283,2.3502876480518955,4.765086160070507e-06,0.5549845804733923,0.0,0.0,2.697646248190713e-07,7.205421002685274e-07,1.6682180904096204e-06,3.504694211046378e-07,4.233866185977717e-07
2045-01-01 12:00:00,6.001141552517,1.6664651225097198,0.23557372544599,0.06849315068492,0.8042242257195091,2.253583391852,0.2899543378995434,8.21156727033612,7.776255707762557,0.1702536780122392,2.4175544318220816,2.495427457421727,2.913544779351474,2.410115467152876,4.9640660640780006,8.076019205560815,11.963316427319024,4.122944456003808,4.4452680537284595,0.0001182701492542,4.4342534869504776e-05,0.4909277472302882,2.2797469669197854,1.921002933607775e-06,0.30201831329567874,0.0,0.0,5.203848884311717e-07,7.922024570548993e-07,1.6705865818585573e-06,2.945071377614308e-07,4.229907236297004e-07
2045-01-01 15:00:00,6.001141552517,1.6664651225097198,0.23557372544599,0.06849315068492,0.8042242257195091,2.253583391852,0.2899543378995434,8.21156727033612,7.776255707762557,0.1702536780122392,2.4175544316962547,2.495427467394628,3.197667795474551,2.753777024622969,5.6718988207307,8.131101756704602,12.687549380035732,4.372522363157225,0.4100537876360886,0.7027461324478411,0.1730214694107917,0.5066380405292364,2.3527016811313186,0.2519311702141309,1.3073812277524581,0.0,,2.0014309824630705e-07,8.331809355761428e-07,1.7233637400637505e-06,3.768203082574658e-07,4.18544655842875e-07
2045-01-01 18:00:00,6.001141552517,1.6664651225097198,0.23557372544599,0.06849315068492,0.8042242257195091,2.253583391852,0.2899543378995434,8.21156727033612,7.776255707762557,0.1702536780122392,2.4175544316864515,2.49542746766882,3.3053704467300733,1.267426558432117,2.6104928387002,8.04064645545223,12.551851304858133,4.325759459150564,0.3300176442267493,5.510996624607158e-06,0.1285873974256809,0.5066380816209048,2.352701871950858,0.677208425086303,1.5345448242173936,0.0,0.0,2.0074187698326976e-07,8.172300980882932e-07,1.7258578239624726e-06,3.793804439971613e-07,4.176123559410562e-07
2045-01-01 21:00:00,6.001141552517,1.6664651225097198,0.23557372544599,0.06849315068492,0.8042242257195091,2.253583391852,0.2899543378995434,8.21156727033612,7.776255707762557,0.1702536780122392,2.41755443180264,2.495427459588194,3.550922618873349,0.5026850912537848,1.0353703116801,5.485179543884664,8.797756059250528,3.0320607678343787,2.639939073694251,3.491975569164167e-06,5.407420759279112e-05,0.4450741187236283,2.066814063656348,1.562399625374122e-06,0.12607600281253187,0.0,0.0,0.7209352517689147,0.0284192315638619,1.7015168311161686e-06,2.681639328643551e-07,3.596670229160561e-07
