country,sector,2030,2035,2040,2045,2050
BA,Oil,7.101231288624069e-07,1.076315002090575e-06,1.5042133671994191e-06,1.7331796951009188e-06,1.918747495596708e-06
BA,Onwind,0.1347010125977747,0.1347013644299113,0.1347019931545784,0.1347024261533493,0.1347028539240908
BA,Solar,1.385756431595558,3.66096779211204,4.905139971332515,5.318277374478193,8.060744348304036
BE,Battery,1.9032325618633063e-05,3.155832069243825e-05,5.402959447696617e-05,0.023283655197612,0.402349126636051
BE,Biomass CHP,0.4744166579768317,0.4663522258187904,0.478742840701265,0.4787434214078011,0.4787438359915399
BE,Biomass CHP CC,3.8460016573286345e-07,5.607700963554459e-07,7.514810874176534e-07,8.809790676073141e-07,1.0028992977516778e-06
BE,Coal/Lignite,1.6153107222602383e-06,2.3107562273710323e-06,3.1559823362184577e-06,3.590343910686625e-06,3.945606572224524e-06
BE,Fuel Cell,5.97441663901774e-07,8.971703828188495e-07,1.2686697313500362e-06,1.533073400771215e-06,1.7954951112596217e-06
BE,Gas,4.232306008282527,3.1425087741020916,1.949212687302163,1.4502152514848874,1.0640170653080474
BE,Gas CC,2.1810694244546464e-06,3.2237828599723114e-06,4.518979121831378e-06,5.358777422403549e-06,6.069366370416569e-06
BE,Gas CHP,2.7858665377595293e-06,4.247652334497252e-06,7.113416587562593e-06,8.974022546197652e-06,1.028623394752568e-05
BE,Gas CHP CC,1.2970888531540365e-06,1.8667546281378976e-06,2.6652366494529e-06,0.8505348636512131,0.8505362894958791
BE,Hydroelectricity,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907
BE,Hydrogen turbines,2.7855014769497748e-06,4.200490819184968e-06,6.084249734520302e-06,7.424004210356572e-06,8.82141891184122e-06
BE,Micro gas CHP,2.083572295878408e-07,3.116348059720386e-07,4.308254020585742e-07,4.987357399117608e-07,5.575845761071191e-07
BE,Nuclear,2.077000011765866,2.077000814246207,0.0210020787251717,0.0210031149506328,0.0210039629162635
BE,Offwind,7.999997565141227,7.9999999303116205,7.999999996230991,7.99999999766016,7.999999995334639
BE,Oil,2.0634611982952184e-06,3.13736982640658e-06,4.464242287375358e-06,5.132939032548187e-06,5.6731921062077375e-06
BE,Onwind,4.200000928570719,4.200017584062369,4.200000587532947,4.200002048577912,5.90829895392941
BE,Solar,8.547240418649045,9.987911349366213,23.29052625064224,30.4626280550594,30.46264914600687
BG,Battery,1.1667343745955029e-05,0.1358464783213731,0.4683765657427448,2.015113012772517,2.139803148917995
BG,Biomass CHP,0.5362202106834636,0.5362207112197163,0.5362211344106315,0.5362213457721261,0.5362214832512449
BG,Biomass CHP CC,1.3069145867399305e-07,1.886350572197318e-07,2.508315217932504e-07,3.221352733906333e-07,0.1493914805288733
BG,Coal/Lignite,1.6155543228453482,1.6155545601011445,1.6155548342787125,1.615554976584872,1.6155550943719843
BG,Fuel Cell,1.962429537134619e-07,2.932376651548837e-07,4.0358649928656626e-07,4.691559608808496e-07,5.298510072123696e-07
BG,Gas,2.3254096269243385e-06,3.31859474200732e-06,4.350741118857679e-06,4.9026717802443125e-06,5.351273195571078e-06
BG,Gas CC,7.882970535165614e-07,1.1479202305617446e-06,1.539657365374836e-06,1.7720420804819142e-06,1.977458598180492e-06
BG,Gas CHP,8.956461266261939e-07,1.3201730185247511e-06,1.8201745152503272e-06,2.0730966770806903e-06,2.2818777907509525e-06
BG,Gas CHP CC,3.949424037033179e-07,5.612394833450731e-07,7.472890676471299e-07,8.613936882280285e-07,9.714180518260942e-07
BG,Hydroelectricity,2.89954,2.89954,2.89954,2.89954,2.89954
BG,Hydrogen turbines,9.65302162929113e-07,1.4442841586559413e-06,2.0159873989989293e-06,2.343533210106041e-06,2.638201678273929e-06
BG,Micro gas CHP,7.135508655850696e-08,1.0585083300838344e-07,1.451187747375853e-07,1.6690893695648904e-07,1.862239887825758e-07
BG,Nuclear,2.0800005329395925,3.0000000400552533,4.000000007105728,4.000000364948847,4.000000708149124
BG,Offwind,1.5253471690406166e-06,2.4325238325190453e-06,3.268095688837456e-06,4.875826596057994e-06,4.0291634887833885
BG,Oil,7.082122018260448e-07,1.0740183713606629e-06,1.5015788420474703e-06,1.7304646726024775e-06,1.9160211523386197e-06
BG,Onwind,0.6910016065030988,0.6910022169128319,0.6910032648945744,0.2110040833574546,4.921866646646404e-06
BG,Solar,9.387156371218868,10.504014512820213,12.951307827760273,17.655952420214078,17.65595416226547
CH,Battery,6.68611203728187e-06,1.113460576750736e-05,1.89390326282176e-05,2.5050390950020423e-05,2.454333964221507e-05
CH,Biomass CHP,0.4897138835930156,0.6273502090070432,0.7574760097983709,0.9004039129400178,0.9004040616625225
CH,Biomass CHP CC,1.3148108523013184e-07,1.9168972161555926e-07,2.550437693859283e-07,3.905393206672552e-07,0.3240785524333039
CH,Coal/Lignite,5.594290636513109e-07,7.95779396745998e-07,1.0704478832489444e-06,1.2141469972289046e-06,1.3337501339365077e-06
CH,Fuel Cell,1.946990983662578e-07,2.943099389254113e-07,4.104675826292784e-07,4.85358031133905e-07,5.573223560104584e-07
CH,Gas,1.942573627010304e-06,2.860049551671756e-06,3.866419026401528e-06,4.4088039822931855e-06,4.854385728608165e-06
CH,Gas CC,7.347009515255366e-07,1.0831424140960692e-06,1.4746329251112007e-06,1.7054507206252346e-06,1.9095610049877013e-06
CH,Gas CHP,8.368394808194839e-07,1.2828353211281687e-06,1.825392196622116e-06,2.102702895058862e-06,2.3153969853647577e-06
CH,Gas CHP CC,3.724478974128364e-07,5.496566851597469e-07,7.650618210458052e-07,9.410322535144124e-07,1.1017643625678664e-06
CH,Hydroelectricity,19.45666,19.45666,19.45666,19.45666,19.45666
CH,Hydrogen turbines,9.402534310823292e-07,1.4147531832098942e-06,1.995334991708018e-06,2.332529542029762e-06,2.6388979512196692e-06
CH,Micro gas CHP,7.059786080817952e-08,1.0468175305204941e-07,1.4358674960972641e-07,1.659196772693748e-07,1.855703349251751e-07
CH,Nuclear,2.970000405018046,2.970000680386727,2.970001087900743,2.970001447631113,2.9700018016838827
CH,Oil,7.075182999890925e-07,1.073101718517648e-06,1.500713618190553e-06,1.729523829744855e-06,1.9150473455395977e-06
CH,Onwind,0.0750009752128244,0.0750014357355313,0.0750020141375959,0.0450023997763219,0.0270027675619298
CH,Solar,6.490202669936713,12.505246703248414,19.049090306675456,21.22941804654652,21.217421066656183
CZ,Battery,6.713570849355373e-06,1.0970394299465582e-05,1.8228620650441687e-05,2.6771719435971363e-05,0.0002224469225429
CZ,Biomass CHP,1.3677209481160228,1.3677227981581364,1.3677247177297716,1.518909980295726,1.51891012671131
CZ,Biomass CHP CC,1.3261027937485133e-07,1.9200950977904225e-07,2.547672410575552e-07,3.8970820578728257e-07,0.5820727983274141
CZ,Coal/Lignite,0.1032802154864899,0.1032804522948511,0.1032807281707757,0.0645509975109338,1.3254543282614994e-06
CZ,Fuel Cell,1.967920244537432e-07,2.982018710980275e-07,4.1513285359894643e-07,4.9375248873764e-07,5.714329701755034e-07
CZ,Gas,1.9406158671245864e-06,2.9030864628691706e-06,3.978722105292162e-06,4.652014724297133e-06,5.235900599735728e-06
CZ,Gas CC,7.205268188614381e-07,1.0750605211093527e-06,1.474112736140154e-06,1.7323004206287042e-06,1.974421612470074e-06
CZ,Gas CHP,9.242927950136336e-07,1.3837858692170275e-06,1.967040756011925e-06,2.282649574511437e-06,2.517705572954909e-06
CZ,Gas CHP CC,4.324256622389507e-07,6.194929616005957e-07,8.32747217035001e-07,1.027898352194025e-06,1.194389040120293e-06
CZ,Hydrogen turbines,9.294111858946584e-07,1.4064394479824952e-06,1.986208901010706e-06,2.36790832509766e-06,2.8157932735581403e-06
CZ,Micro gas CHP,7.005647273108613e-08,1.0457890518269153e-07,1.442385670781872e-07,1.6695027925431296e-07,1.870466334493419e-07
CZ,Nuclear,4.047199377868066,4.617200544645275,5.187203013112014,5.187203579965017,5.18720430103704
CZ,Oil,7.064522758371793e-07,1.072156139540968e-06,1.5000413572293397e-06,1.729052356243048e-06,1.914727953081204e-06
CZ,Onwind,0.3394274698183556,0.3394296005623038,0.3174325948068899,0.126442712110655,9.95614417045615
CZ,Solar,2.505714133586025,5.121618437485386,10.511067887074027,20.98908241038598,23.237419299327165
DE,Battery,7.355377348442125e-06,1.1886882183074354e-05,1.96079166650951e-05,2.9898972777126972e-05,5.598591598668793
DE,Biomass CHP,7.11199221789177,6.8566549365240705,6.008931911732073,7.94651943133035,7.946519668637515
DE,Biomass CHP CC,1.3257694964789024e-07,1.9231614330862522e-07,2.553517620312629e-07,3.7503300959630553e-07,1.0147920795513126
DE,Coal/Lignite,21.924092040818778,21.011374690179636,5.130470771433002,2.9943429892884987,2.9943431110454837
DE,Fuel Cell,2.1988797691316495e-07,3.247482233435846e-07,4.447210255720887e-07,5.382294452178638e-07,6.442556696491627e-07
DE,Gas,22.547501350117106,22.38430237790917,19.03927454653848,14.650855338375326,2.8370460691691415
DE,Gas CC,8.143106454789036e-07,1.1881451196303664e-06,1.6078089467292714e-06,1.8853378758225967e-06,2.157461679188145e-06
DE,Gas CHP,9.53542121008803e-07,1.4602630761821071e-06,2.1733445767003407e-06,2.608521026252852e-06,2.975738272964077e-06
DE,Gas CHP CC,5.243485913673459e-07,7.373991454995515e-07,9.90426371389905e-07,2.6733315675799763e-06,4.692977033515849e-06
DE,Hydroelectricity,10.66432335,10.66432335,10.66432335,10.66432335,10.66432335
DE,Hydrogen turbines,9.80118008688718e-07,1.4792699856802486e-06,2.0784528655877757e-06,2.5340413694633324e-06,3.15486997044057e-06
DE,Micro gas CHP,7.453408217476802e-08,1.1076702547814476e-07,1.5105161448716713e-07,1.739891810858337e-07,1.9442485906091846e-07
DE,Nuclear,4.703808936646922e-07,7.503533721688098e-07,1.1531022113955274e-06,1.6812420075743014e-06,2.358004912661141e-06
DE,Offwind,68.84575865919582,70.27912043972637,74.40551723358772,78.9632215798913,75.7602216247059
DE,Oil,0.8209007162785558,0.613401084858988,0.5161015183149313,0.5161017484256739,0.359001934256617
DE,Onwind,54.95702123704939,54.95703205239008,42.804049751856205,60.74580597470904,76.89100521658763
DE,Solar,81.7370893896077,102.69880741621203,149.75625913012448,200.39046031541588,239.81928397728575
DK,Battery,1.4098223790726084e-05,2.313317433873177e-05,3.8199658921792005e-05,5.2143705346485746e-05,7.699352085507413e-05
DK,Biomass CHP,0.8139387281227085,0.9475412735763974,0.9475425253973648,0.9556501823342184,0.9556506897434568
DK,Biomass CHP CC,2.4487772329503624e-07,3.6414079891994233e-07,4.894871833042614e-07,6.230763365220313e-07,0.0919849514892321
DK,Coal/Lignite,0.0479418016116471,0.0479422619042879,0.0479428039354386,0.0479430892828207,2.6043132278754365e-06
DK,Fuel Cell,3.7302742448855396e-07,5.585082820937561e-07,7.808797087121148e-07,9.213418805861876e-07,1.0503872900294304e-06
DK,Gas,0.8402033268808664,0.8402049633279188,0.340006982525324,0.3400081422172706,9.10387815400604e-06
DK,Gas CC,1.3051186156888784e-06,1.9623589751614644e-06,2.7417202113906974e-06,3.2266190160648803e-06,3.6580366187829545e-06
DK,Gas CHP,1.6432267305482323e-06,2.4389309664617646e-06,3.4343938998108207e-06,4.023653829300661e-06,4.513033563239319e-06
DK,Gas CHP CC,6.840590062194675e-07,1.0047788129507086e-06,1.3876479633242585e-06,1.6530679314557947e-06,1.8885174790405424e-06
DK,Hydrogen turbines,1.8404496597763815e-06,2.7710673820383237e-06,3.923853039956567e-06,4.643690081141552e-06,5.324033337880418e-06
DK,Micro gas CHP,1.2452336682250225e-07,1.887061018998289e-07,2.654856052364801e-07,3.095787925885879e-07,3.4797495160707764e-07
DK,Nuclear,8.312251400633131e-07,1.2238425235659131e-06,1.7332719970792843e-06,2.1675625708325387e-06,2.623545472159787e-06
DK,Offwind,8.251000616502246,17.75080070335574,27.251000203038014,27.25100006174898,29.3463273486114
DK,Oil,1.4159931217298862e-06,2.1464736940190013e-06,3.0046210290290223e-06,3.462838238767446e-06,3.834019077953809e-06
DK,Onwind,18.324221349221155,18.324230303250644,20.916913381775288,36.2319238810879,51.43057886713324
DK,Solar,3.52201282701994,3.5220221795146234,4.475746900170543,8.940883074507115,11.42996925173439
EE,Battery,6.8562515390517024e-06,1.1245246904431025e-05,1.8609478216597267e-05,2.313350369391123e-05,2.3248728718608597e-05
EE,Biomass CHP,0.3103448898265069,0.3103454949222956,0.3103459018072278,0.3103460885055671,0.3103462269701547
EE,Biomass CHP CC,1.302122106963784e-07,1.89342302925656e-07,2.527979526293626e-07,3.557766757480806e-07,4.842454581108852e-07
EE,Coal/Lignite,5.500019156916688e-07,7.818885986443444e-07,1.0514555708094425e-06,1.1925657443574996e-06,1.3103504543179095e-06
EE,Fuel Cell,1.9148267390320537e-07,2.893047706042829e-07,3.991135499516442e-07,4.6563551720702827e-07,5.303955177016791e-07
EE,Gas,2.058530515968595e-06,2.9637941401617196e-06,3.942721352067505e-06,4.457842285315516e-06,4.934743165010114e-06
EE,Gas CC,7.634812700265223e-07,1.1141309619356824e-06,1.5007093759543e-06,1.7239952880230164e-06,1.9400912363821963e-06
EE,Gas CHP,8.713907349602582e-07,1.30280875259818e-06,1.7950513677004508e-06,2.04800240563798e-06,2.2803712571682796e-06
EE,Gas CHP CC,3.916150353825693e-07,5.693080392787952e-07,7.557329254979531e-07,8.711265745805817e-07,9.989879891236057e-07
EE,Hydrogen turbines,9.405915262006802e-07,1.4116383927494445e-06,1.9790179823376975e-06,2.296340436673965e-06,2.6208759709202205e-06
EE,Micro gas CHP,7.099647258074261e-08,1.0505602269091273e-07,1.4331974988137958e-07,1.6514994260438717e-07,1.8462720976991453e-07
EE,Nuclear,4.334326749124069e-07,6.463223472832837e-07,8.818428963750285e-07,1.1005422391536504e-06,1.343547265895376e-06
EE,Offwind,9.089530836626689e-06,1.7500000002934646,3.5000000481342326,3.500001549951845,5.5458004245778065
EE,Oil,7.076276067279954e-07,1.0725984528772051e-06,1.4995524397254856e-06,1.7282454367926408e-06,1.9137576762419223e-06
EE,Onwind,0.4298038603210254,0.4298046485514346,0.3988056976647587,0.3218071639582233,0.1118090083012944
EE,Solar,0.6835055875944671,0.6835132666155398,1.4476493136191575,2.8054749442594447,3.0039061292216447
ES,Battery,2.842992794747784,3.891795811614162,16.558633499192776,21.917860716674294,24.3446419087436
ES,Biomass CHP,1.0018067441355658,1.2272078770459016,1.5238833960648868,1.523885162089719,1.5238856372471443
ES,Biomass CHP CC,2.588986845023197e-07,3.792876462615074e-07,5.046819601975431e-07,6.419462559255384e-07,0.2415387354164808
ES,Coal/Lignite,1.4525162215031369,0.9094958250669368,0.8444963746805704,0.8444966605622416,0.844496898101327
ES,Fuel Cell,3.71428028396989e-07,5.672823898468155e-07,7.960630156545183e-07,9.395388818290272e-07,1.0741708697600222e-06
ES,Gas,23.43253631840383,23.43253829916282,23.43254038590733,9.1494294198946,0.1120102749121997
ES,Gas CC,1.555805328128922e-06,2.280915255589364e-06,3.0677525093543406e-06,3.5139009117271472e-06,3.897929249035463e-06
ES,Gas CHP,1.6720071473203955e-06,2.592690136104138e-06,3.670802813072906e-06,4.184798117141824e-06,4.605010427338569e-06
ES,Gas CHP CC,7.076790391066888e-07,1.0726395320721985e-06,1.4832664085624582e-06,1.769504901491357e-06,2.0110428486551617e-06
ES,Hydroelectricity,24.123595247500003,24.123595247500003,24.123595247500003,24.123595247500003,24.123595247500003
ES,Hydrogen turbines,1.900421575555002e-06,2.881990070454828e-06,4.048147973206532e-06,4.692085741239657e-06,5.2432962056371585e-06
ES,Micro gas CHP,1.383965053853335e-07,2.0667758159854946e-07,2.8433105234284925e-07,3.278486941130976e-07,3.656491191014574e-07
ES,Nuclear,5.100360003515124,2.550180052975156,0.5014809496891285,0.5014816258398159,0.5014821664916053
ES,Offwind,2.8000004810269776,5.093468109772878,5.09347221619431,5.26946859467335,5.269473016003043
ES,Oil,0.4669724173836287,0.2717731491069993,0.2309440049756326,0.1359434631173836,0.1359438342210728
ES,Onwind,28.84777466343547,28.847779405407252,21.135799042493,22.22043281014316,22.386623909573743
ES,Solar,82.19651244634973,95.50266108916593,131.85813717652343,149.86124708288062,158.17213743127917
FI,Battery,7.347252624249422e-06,1.1908698557845971e-05,1.9363067069736935e-05,2.3747861795196272e-05,2.0385146077877996e-05
FI,Biomass CHP,0.2600011452138867,0.3175155438528937,0.4651875653704043,0.465187701792662,0.4651878084790821
FI,Biomass CHP CC,1.222393206527035e-07,1.8136805428589106e-07,2.448414324791054e-07,2.849705418784605e-07,3.165850513036929e-07
FI,Coal/Lignite,5.351385232649256e-07,7.65787600067127e-07,1.0351965516835782e-06,1.177285763615524e-06,1.2953094282263029e-06
FI,Fuel Cell,1.9174160678217666e-07,2.874704221805228e-07,3.990079826322051e-07,4.663026850400603e-07,5.277715151824498e-07
FI,Gas,1.4858017823360614,0.3274026448713981,0.1274036025778619,0.1274040965250245,0.1274045036600112
FI,Gas CC,7.144014353139147e-07,1.0592938770235669e-06,1.442220021727376e-06,1.6601358326106038e-06,1.848731507098419e-06
FI,Gas CHP,8.401720277294525e-07,1.2647384956254827e-06,1.7643769343237751e-06,2.018321294041379e-06,2.226171995102987e-06
FI,Gas CHP CC,3.985132283408197e-07,5.790665173744502e-07,7.819411290506067e-07,9.202154016320498e-07,1.0253776551965094e-06
FI,Hydroelectricity,2.74763,2.74763,2.74763,2.74763,2.74763
FI,Hydrogen turbines,9.25435097299138e-07,1.4070645009530783e-06,1.980894982460085e-06,2.2953641257795823e-06,2.5601683288208007e-06
FI,Micro gas CHP,6.918458661368626e-08,1.0279182937702565e-07,1.4135002415555933e-07,1.630738512130598e-07,1.820579248525432e-07
FI,Nuclear,4.394000028530685,4.394000243291978,4.394000501796593,4.3940003043690545,4.394000492012133
FI,Offwind,1.000000107822727,2.950001219274839,4.900000259690847,16.402848550328198,32.66386222829034
FI,Oil,7.080853034032958e-07,1.0729792926712198e-06,1.4999593556817945e-06,1.7287534234325192e-06,1.914090891520612e-06
FI,Onwind,6.8490044261157506,6.84900613064592,6.805009754389569,6.716312859154348,5.914015544433085
FI,Solar,0.8830108414017328,0.8830181018688935,2.116062441732728,9.431574177378607,9.431579800901575
FL,Battery,6.419655375999774e-06,1.062418930435706e-05,1.8008713361594216e-05,0.0097287947856958,0.239068486162459
FL,Biomass CHP,0.2680053386610056,0.2587340620368066,0.26855830931435,0.268558484080193,0.2685586231293286
FL,Biomass CHP CC,1.2567976931089085e-07,1.8429391987430282e-07,2.480302908359761e-07,2.883889375504901e-07,3.291330902280558e-07
FL,Coal/Lignite,5.36433655909604e-07,7.673459002863767e-07,1.0486250359079724e-06,1.1927294559573351e-06,1.3103256286563374e-06
FL,Fuel Cell,2.0110501089141386e-07,3.012156736459376e-07,4.2512880706391426e-07,5.129128820950557e-07,5.990700479642935e-07
FL,Gas,2.8553021734029342,2.23050313750759,1.037204461743784,1.037205341028893,0.6510059559075863
FL,Gas CC,7.753007771613686e-07,1.136442949982832e-06,1.5734813870657418e-06,1.8537277915155083e-06,2.0905578664182617e-06
FL,Gas CHP,9.753567343971276e-07,1.4745658552291016e-06,2.4360174253988408e-06,3.034143246669631e-06,3.452617661204508e-06
FL,Gas CHP CC,4.87526755287665e-07,6.848680033731483e-07,9.558886366431626e-07,0.5549725719581144,0.5549730139398502
FL,Hydrogen turbines,9.259381514024782e-07,1.39893370338648e-06,2.024779700341382e-06,2.4755177689898892e-06,2.950490561096095e-06
FL,Micro gas CHP,7.232258910049774e-08,1.0762268454607572e-07,1.4755293215602298e-07,1.702187067140309e-07,1.900763937603016e-07
FL,Nuclear,1.046848020243112,1.0468482686380205,0.0208486603544048,0.0208489962196868,0.0208492845047332
FL,Offwind,7.999997565141227,7.9999999303116205,7.999999996230991,7.99999999766016,7.999999995334639
FL,Oil,6.799109529542211e-07,1.0329446771549398e-06,1.4658933995197863e-06,1.6859524793613772e-06,1.8635986688581173e-06
FL,Onwind,2.6546237262760184,2.6546274197004527,2.6408533416631044,2.4122308288752627,2.9294298045026905
FL,Solar,4.349388169771107,5.420200702626311,12.983215906902034,16.652150998823075,16.65216107178775
FR,Battery,8.042365174140078e-06,1.288255039841433e-05,2.082702575585402e-05,2.5601626181405628e-05,2.2335851465610443e-05
FR,Biomass CHP,4.840092781139253,5.314627784527459,5.67452458389579,5.77771306383767,5.777713215049928
FR,Biomass CHP CC,1.337374444092873e-07,1.944610011792345e-07,2.583556722871699e-07,4.053476179338623e-07,1.4739255144280707
FR,Coal/Lignite,5.443196793557426e-07,7.768147222900391e-07,1.0480111677267696e-06,1.1901143313362594e-06,1.3087083758741846e-06
FR,Fuel Cell,1.947581036583839e-07,2.936580197637032e-07,4.060162161394788e-07,4.743727260412316e-07,5.415703083528704e-07
FR,Gas,6.116002047745626,6.116002981811261,5.913003970716238,5.913004477079686,4.857004900868028
FR,Gas CC,7.708139104735473e-07,1.1269103148769443e-06,1.515917337763985e-06,1.7354214600045245e-06,1.926067728941813e-06
FR,Gas CHP,8.705003188640407e-07,1.3396983280994486e-06,1.877459258706252e-06,2.1322496061266804e-06,2.341477462209969e-06
FR,Gas CHP CC,4.0144450810412827e-07,5.926938848748577e-07,8.104420586435947e-07,9.60072171525759e-07,1.0889093298326882e-06
FR,Hydroelectricity,19.950142143052236,19.950142143052236,19.950142143052236,19.950142143052236,19.950142143052236
FR,Hydrogen turbines,9.556061966858083e-07,1.4437006544360876e-06,2.0164056667722305e-06,2.3343169135459353e-06,2.6044435356109086e-06
FR,Micro gas CHP,7.220321197839219e-08,1.0677708724597345e-07,1.4578432057041838e-07,1.6756387001090198e-07,1.8668154419368657e-07
FR,Nuclear,61.76098226091512,62.33400102952007,62.907020008938666,62.90702007603391,62.90702028183017
FR,Offwind,7.982036897267918,15.125000709157892,26.375000955064593,49.74705133901074,63.19686352055391
FR,Oil,0.254000712370399,0.2540010791137634,1.5074909030913829e-06,1.7365489238404777e-06,1.92203374970404e-06
FR,Onwind,22.155605038569387,22.15562008799398,35.0709709010391,81.61117660750529,106.79255903313036
FR,Solar,32.71724566416712,44.77519666991822,69.39830758602874,93.40562463365347,144.13305687345272
