snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 captured,Methane,Oil,Coal,Methane,Methanol,Electricity,Electricity,Decentralized heat,Centralized heat,Electricity,Centralized heat,Hydrogen,Electricity,CO2 emissions,Hydrogen,Oil,Electricity,Ammonia,Centralized heat,Hydrogen,CO2 captured,CO2 emissions,Ammonia,Centralized heat,Methane,Decentralized heat,Electricity,CO2 captured,Electricity,Centralized heat,CO2 emissions,Centralized heat,Electricity,Hydrogen,Decentralized heat,Methanol,Decentralized heat,Centralized heat,CO2 emissions,Decentralized heat,Centralized heat,Electricity,CO2 emissions,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Solid biomass methanation CC,Solid biomass methanation,Imports,Imports,Imports,Methanol production,Nuclear,Offwind,Heat Pump,Waste Heat,Onwind,Heat Pump,Electrolysis,Hydroelectricity,Transport emissions,Imports,Storage,Solar,Storage,Solar thermal,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Haber-Bosch,Storage ,Storage,Biomass boiler,Battery,Central heat production CC,Biomass CHP,Biomass CHP,Central heat production emissions,Gas CHP CC,Gas CHP CC,Storage ,Resistive heater,Storage,Gas Boiler,Resistive heater,Decentral heat production emissions,Storage,Gas Boiler,Gas,Power supply emissions,Oil Boiler
2045-01-01 00:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.46375226977633,31.963211618603104,0.0404700308065508,0.1325473673803091,287.19173313018854,41.81096297908884,162.42556080456058,58.487985391017304,124.85401894926608,355.0147828856558,284.7264499950662,36.02551115703634,244.2196207338889,33.68571646073292,120.78303646866216,39.69002222136599,4.449543688745528,15.759007294692871,,,,,7.596322942732259,1.961833051354379,0.2179827555528965,11.426722550994906,5.714095050182813e-06,,32.56539287120351,8.790966886164183,2.6778233442250423,11.29822367144335,34.55874441600062,0.14025705214884324,6.325535361344287,5.6901766405201535,,14.249882682670854,,33.00975754334869,6.1576288325871485e-06,6.687625540814364,7.3889320067511776e-06,5.934390924100335e-06,2.076822513416988e-05,3.895939105241263e-06,3.981696754454682e-06
2045-01-01 03:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.46375227008339,31.963211620946346,0.0404700222913425,0.1325473474314386,287.78471676462647,41.71441303896426,167.8208086008638,58.487988394884255,124.8540196095071,332.04468748372085,283.39778292799696,41.7151256061235,233.77678019946177,33.61794374898299,111.3607961027466,45.21777935043857,20.97957424407353,24.637314831246684,0.0,,0.0,,10.778441262077145,2.783649703994561,0.3092957609301749,19.261580843045596,3.433838386409912,35.516613933048035,44.2905966108984,17.517644924677334,2.6791285268265397,22.0187353498627,67.47703322649254,0.14032599082451488,6.3286301556418705,5.6929605442853415,,103.07465089916026,,117.9987711523008,0.1131065709167324,26.21103433718659,6.824617586801914,5.524544420011573,2.1666845184845124e-05,3.97159131488248e-06,4.430575958608778
2045-01-01 06:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.463752270025594,31.9632116220248,0.040470018304868,0.1325473345498153,288.2347217505764,43.54468904629967,167.07500161539755,58.48798064863311,124.85401964405315,324.34368499517797,283.0849631830108,42.95795488906664,201.13519568156897,33.82181081165793,96.20716178548965,50.90589407823053,45.40722550034,39.94711500659565,83.58188019430638,68.55647373790342,0.0,0.0160471806999906,10.59433741981216,2.736102907315077,0.30401282040394856,23.379165555128132,4.5909131811182595,52.989245311595425,44.658895097946,3.217213862434036,2.783232041467387,23.185678469328906,71.0577006127162,0.14580512787861566,6.575738873866506,5.915248804728262,32.52515323181448,109.44639858337028,0.0,133.90595201999312,1.2299105021603802,30.747019490894754,4.447898919726035,5.79730814680908,2.1172269492988228e-05,3.967968581115365e-06,8.844710566569985
2045-01-01 09:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.46375226964954,31.96321162756428,0.0404700154764941,0.1325473249532328,288.5466935368165,43.01887351027039,165.73534397679327,58.488057667075246,121.42935472800457,331.4340125050401,289.2117485495859,35.322206561348146,170.8422257134191,34.803582948104186,112.45145445599375,32.10057353051183,37.3051212720271,38.48053477074525,42.91478536236286,339.33956841873857,0.0,6.030277732464946,9.680156542235812,2.5000057554879827,0.2777797911729492,12.287101704841366,1.635622054823537,11.168075893907826,38.34150424320002,0.018562516045916334,2.677824871941635,17.178842887988896,52.66159841399259,0.14025700103695257,6.325537524230058,5.690178590009062,0.0,96.5305696278606,0.0,96.37760282124322,9.565718420440549,20.27760673871563,9.047487352870682e-06,2.6315898594990266,1.2257885224414763e-05,3.3500312789282497e-06,0.8871915798826159
2045-01-01 12:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.46375226943071,31.963211630797943,0.0404700139506654,0.13254732353912,288.65140718999254,42.84330712002855,166.04757011551732,58.48802878819578,120.9449180814591,343.66228249984084,294.416087615754,34.63343883306744,164.51538908105402,35.597939025607545,114.09463781392937,47.015181203060955,42.979091630212224,42.71848317438264,64.4793957028389,253.63147259411198,,7.23325315621326,10.004340623068485,2.583729823398604,0.28708247787634494,11.240038354853382,1.0653217580954215,0.0,37.15319456104788,0.01877609953403296,2.6778256581707676,17.251347808321107,52.84341736802258,0.14025715978558642,6.3255393886697835,5.6901802521731435,0.0,90.20355455497868,0.0,82.24909932856433,7.1764978239543815,16.812157540645245,7.861145254366823e-06,9.016658781441528e-06,1.8129569872629272e-05,3.632615929746149e-06,0.5273761393865756
2045-01-01 15:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.46375226940661,31.96321162945261,0.040470013298662,0.1325473300176327,288.6756209848104,41.79152340061387,166.55858856907474,58.48796882100914,124.85401995100997,346.5124462292007,289.796303561689,37.988136427865655,165.79148183007032,34.83727281116122,103.06860005983307,86.81290009506502,48.7682758006267,44.36614280011513,92.64035010039808,21.7288219464188,0.0,0.5080249267481046,10.78164315546352,2.7844766546423165,0.3093876954351897,16.811911540887785,2.307157242023005,30.933508365828104,40.63977152157192,10.449634569466683,2.7417987465746636,21.017660060915816,64.38383576752358,0.14362495783136223,6.477389910478578,5.826778355085689,19.862603408287733,81.20072730678459,0.0,111.48469035666814,0.3898443818224167,24.91268632896808,1.9421955863905156,3.811267474181272,1.360328927851825,0.42084852754820673,5.62850544897838
2045-01-01 18:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.46375226944626,31.96321163092969,0.0404700126688543,0.1325473316021128,288.6887543181167,41.33313596217572,163.54087752528514,58.48797660124021,124.85401999794067,344.0063894118005,284.3724412302716,38.16901264697494,165.62798761577747,33.806580816621974,100.02270134692507,93.44559040917272,23.506958539928007,27.24317169771265,0.0,,0.0,,7.603009594838423,1.9635599663811223,0.21817468158334077,17.538133416218326,1.9070999679932648,38.55411842335256,40.8515101989951,17.12265072078848,2.8166453814713335,21.11647228069041,64.6905328597275,0.14756425864507275,6.6550521001659915,5.98659553904978,,79.97118342911443,,117.80656376008272,0.693314514281734,25.764400560155433,0.1463212429255045,3.752029664685787,2.928929674471111,0.9061343728051646,4.158393180833777
2045-01-01 21:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.463752269398114,31.96321163569577,0.0404700121867132,0.1325473322470715,288.70273913090125,40.952567483274805,160.9866108735653,58.48796693881274,124.85401998749711,327.16882227613985,281.5366060718389,31.967371955424166,150.671765052422,33.055268446809876,84.12078305046607,94.93332013904819,9.298124833686249,20.48883605882019,,,0.0,,6.094097550509607,1.573867019542187,0.17487542384038268,13.701273914451184,0.2781128221582061,,33.44279067538592,6.408025785873869,2.6778251321161264,13.451699041414887,41.13325542915192,0.1402572738624842,6.325538790237764,5.690179712778417,,29.37132525526675,0.0,38.12541497678149,0.3305411100854964,7.724782627533975,7.853504629212902e-06,6.182796681872922e-06,1.2832501585380758,0.39700249401796855,4.100016556442239e-06
2045-01-02 00:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.46375226932945,31.963211637544276,0.0404700117231926,0.1325473314606381,288.74613124326754,40.40892437015438,159.99576248018525,58.48796891978469,124.85401999729727,312.4653409868334,278.22161583135835,25.292569180255516,146.018350161498,32.73472401590773,65.84301861395817,94.81818872749429,4.4529669599200545,19.16825390935409,,,0.0,,5.4879492521369855,1.4173226351598622,0.15748160412800716,9.837220756397985,0.384157564685373,,34.20906564082468,2.601916171848737,2.6778251866132323,14.233791400464264,43.55184899094303,0.14025727195464696,6.325538707679842,5.690179638954975,,28.87063455461393,,26.100066762309147,1.1807399460599102,5.285524360997394,0.0177679285144341,6.184919377774332e-06,0.5256933980010431,0.16263338725753693,4.132526486682491e-06
2045-01-02 03:00:00,14.56074434349785,2.698889859646953,21.56339385039261,35.46375226931676,31.96321163614145,0.0404700113121241,0.1325473296011295,288.76492420012437,39.93968303360982,169.21358016980946,58.48797974216215,124.85402003159825,301.95354156875914,278.05970023460605,33.443897305722295,138.8038043623721,32.79079690599583,74.6061350537212,99.50102573473225,20.71459850769079,29.759904313151797,0.0,,,,11.035587979606584,2.8506045782517853,0.316735197158853,17.163717780728557,3.925506822316114,68.78581434645109,46.36369539505258,6.949449543658742,3.060049211658025,26.326867428834863,80.69418147219424,0.1603749756261666,7.232815150562944,6.5063260659514786,10.10431245309864,76.14300355830005,0.0,151.39416221352724,0.0696991113457375,32.000681861015615,7.266339736720138,2.7335682275154753,0.5685596986558853,0.17589519660393124,2.940865853254381
