snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,CO2 emissions,Hydrogen,Decentralized heat,Centralized heat,CO2 emissions,Electricity,Methane,Centralized heat,Ammonia,Electricity,Electricity,Decentralized heat,CO2 emissions,Centralized heat,Electricity,Centralized heat,Methane,Electricity,Decentralized heat,Centralized heat,CO2 emissions,Electricity,Decentralized heat,Centralized heat,Decentralized heat,Hydrogen
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Steam Methane Reforming,Heat Pump,Heat Pump,Transport emissions,Offwind,Imports,Waste Heat,Haber-Bosch,Onwind,Solar,Gas Boiler,Decentral heat production emissions,Biomass CHP,Biomass CHP,Gas Boiler,Storage,Hydroelectricity,Resistive heater,Resistive heater,Power supply emissions,Gas,Oil Boiler,Storage ,Storage,Imports
2040-01-01 00:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9452882324124041,0.7976820053979643,0.5349170753175606,0.138148157473983,0.015358444519367668,3.303988636264465e-05,5.769213984837484,1.0463512099121566,0.1679972449265309,7.0839999701640455,15.08949222091029,0.5652565216622122,0.6098989697857532,4.083497451248489,,4.271237237572133,0.92981474652469,5.50131043545419e-06,1.789464154978904e-06,0.3456661118207448,,0.07976684133349356,0.3135527686962344,0.6780264426307195,4.495956099208176e-07,9.753937481369519e-07,7.244420767409972e-07,6.31862499059822e-07,1.3891036418821322e-06,3.343929825157572e-07
2040-01-01 03:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.945288232725368,0.7976820049115181,0.5349172481589289,0.1381482022163516,0.01543476401868581,0.0003244929655301,5.740909478128208,1.0399346053775889,0.8378035788324107,6.640694025933904,15.220992466684384,0.5652563279954346,0.6098988501745288,3.3262262075503783,,9.368072811206208,2.2354153291455967,0.0550003316030794,0.0179802000559589,1.7676744838605023,3.972144544116789,0.0798781087269488,1.2110140460107517,0.6582614487498516,5.035614872007127e-07,1.1678596126339253e-06,7.162997728117126e-07,5.864549831440601e-07,1.3755581551814998e-06,3.360108310909997e-07
2040-01-01 06:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.945288232243774,0.7976820053758591,0.5349174425138904,0.1381482525728418,0.0722059850176226,0.2171391857198496,5.723689888250327,1.036318082451564,1.7763105025797008,6.89141974205514,15.359295208814896,0.5652562917874824,0.6098988244965804,2.571808854716846,0.0925822523931639,10.104328488563343,2.409589224242603,0.0573485905932657,0.0187398868289538,1.8973086833519963,4.712144307078414,0.07987789055122656,1.0198362574786135,0.658261125492971,5.080452035173206e-07,1.1848863941891478e-06,7.151638409161972e-07,5.875857410148478e-07,1.3797160470669598e-06,3.5128754102752973e-07
2040-01-01 09:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9452882314639033,0.797682006235629,0.5349172274842571,0.1381481968645808,0.0414951453524273,0.0998515796993295,5.706983746631737,1.033499327371568,1.462320030612383,7.063086963702938,15.41901920615185,0.5652564495377724,0.609898923199462,2.2196267423899556,2.5852117989416445,8.12163993377804,1.926483075127301,0.0001518950097339,4.944086580965775e-05,1.4743239855095414,0.0,0.07987621791922392,1.145376055590855,0.6855735191639761,4.744116856617721e-07,1.0610403375492312e-06,7.196187491155455e-07,6.179006981880762e-07,1.395935186779266e-06,3.359857032505072e-07
2040-01-01 12:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.945288231283594,0.7976820064071171,0.5349174257171516,0.1381482482257769,0.0722058343499371,0.2171386120474826,5.669648691005712,1.0253886158840655,1.72272738197327,7.070699335502917,15.398775083884455,0.5652564248988609,0.6098989056629294,1.9200126512133748,4.239999111714172,7.595913187346546,1.7899425049843398,0.0199893822253145,0.006542502221192,1.31783039484924,0.0,0.07987622106729367,1.1107275963853098,0.6849877293559845,4.776287094276206e-07,1.072940383454933e-06,7.200506104283881e-07,6.150127488822779e-07,1.3877582333982608e-06,3.504497781957292e-07
2040-01-01 15:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9452882319973497,0.7976820054816764,0.5349198887524617,0.138148887072109,0.072211049700801,0.2171582644388804,5.492730107397684,0.986312743834616,1.9683733617013837,7.046397151408246,15.3868538960755,0.5652547943839336,0.6098974572960738,1.4188286503646672,0.0719691092213347,9.706892143051734,2.2635960606935424,0.0508189182668412,0.0166274609145168,1.5543437508218596,1.5342884200844344,0.07987713043166704,0.0054243544966163,0.6582613360535232,5.095910774597803e-07,1.191365771541109e-06,7.155729183679336e-07,5.9733225045458e-07,1.385076400923395e-06,0.0758231428388923
2040-01-01 18:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9452882321970402,0.7976820052042835,0.5349172523764976,0.1381482033087135,0.0338837465029942,0.070782918098454,5.334783554419057,0.9513665558353388,0.9059443278159937,7.082128890708942,15.292020224303595,0.5652562951322471,0.6098988333310696,1.6233034308320071,,9.70945914879523,2.2636320761587516,0.0505497407729359,0.0165400917310989,1.5517957383344454,0.0,0.0798770225590925,0.0055214354818443,0.658261320769793,5.106677082159931e-07,1.1951007043331192e-06,7.149035558073587e-07,5.983639860475381e-07,1.3832691865298824e-06,3.368454004183361e-07
2040-01-01 21:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9452882322469907,0.797682005124105,0.5349172630384129,0.1381482060734124,0.0719245694340185,0.2160644517174979,5.308357643227129,0.945346185359946,0.3593144739390964,7.083911917455646,15.15844796204729,0.5652562922735707,0.6098988361641855,2.0069370244871454,,4.933079787179785,1.0996554579618347,0.0316862527737785,0.0103721116526665,0.5319948188357685,0.0,0.0798770198752226,0.5124276758885526,0.6582611370963517,5.13035773586771e-07,1.2036508472761233e-06,7.220507257165364e-07,6.029743679728092e-07,1.38782207975732e-06,3.3709038792069277e-07
