snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
carrier,CO2 emissions,Hydrogen,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 captured,Methane,Coal,Methane,Oil,Oil,Methanol,Electricity,Centralized heat,CO2 captured,Electricity,Decentralized heat,Hydrogen,Hydrogen,Electricity,Electricity,CO2 emissions,Centralized heat,Ammonia,Oil,Electricity,Centralized heat,Centralized heat,Electricity,Centralized heat,CO2 captured,Electricity,Hydrogen,Hydrogen,Ammonia,Decentralized heat,Decentralized heat,Methanol,Methane,Electricity,Centralized heat,CO2 emissions,Centralized heat,Decentralized heat,Electricity,Centralized heat,CO2 emissions,Decentralized heat,CO2 emissions,Electricity,Centralized heat,Decentralized heat
sector,Shipping emissions,Industry,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Solid biomass methanation CC,Solid biomass methanation,Imports,Imports,Fischer-Tropsch,Imports,Methanol production,Nuclear,Waste Heat,Direct Air Carbon Capture,Offwind,Heat Pump,Imports,Electrolysis,Onwind,Hydroelectricity,Transport emissions,Heat Pump,Storage,Storage,Solar,Solar thermal,Storage ,Biomass CHP CC,Biomass CHP CC,Central heat production CC,Battery,Ammonia Cracker,Storage ,Haber-Bosch,Resistive heater,Biomass boiler,Storage,Storage,Gas CHP CC,Gas CHP CC,Central heat production emissions,Resistive heater,Gas Boiler,Biomass CHP,Biomass CHP,Decentral heat production emissions,Storage,Power supply emissions,Gas,Gas Boiler,Oil Boiler
2050-01-02 00:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220799318,54.92164396809524,0.7616954038094517,2.5917888367711135,45.5394576122432,93.83353373810864,124.38343829219843,103.0299832785242,66.734396108911,126.39375061163844,55.597981128633194,5.318222918681725,403.35873263759237,299.8434296359359,103.56017447776254,155.75716782898297,190.0259968325221,92.75164302866366,2.8794804016432147,31.669340210422725,7.781895613983894,,,,0.8934151915986394,7.339890464876445,27.9452898662755,15.263374859694226,3.2559352388543794,1.1269975863901438,,4.397767436398611,20.28813450014432,23.810996487342077,,,8.93246933990215,9.922823592127116,0.2191447414965384,0.3107662957449842,6.8289512721429775,1.6832095165279997,5.141932293751781,1.3839768897944014,0.4621767343663567,3.064904685916134e-06,1.7452003932672135e-05,4.019707126611305e-06,2.734150420425953e-06
2050-01-02 03:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.731532208041045,54.921643967980074,0.761695402474492,2.5917888278552175,45.58227413034719,94.45183803454526,124.38343822313058,102.97622743297734,66.73441641727337,126.3937507074325,70.75202732037341,5.318221339861559,386.8294009694306,299.5485916620526,147.8682985632532,134.04824131427125,177.72211593195215,98.16011574422801,13.39495239191008,32.74121002852388,,0.0,,,13.302979921351175,7.339891547548351,27.94529398234344,15.263377939308146,6.895408187481088,1.126998639463462,24.057887926348773,24.13871134090016,99.61170168126012,41.29985316560171,0.0,28.697213894291146,8.932472504957861,9.922827122241191,0.21914492989753703,3.1340371564701983,60.67411414550974,7.109471982162607,21.749156109518633,12.28989379575794,12.181578141641054,3.0757938554884586e-06,1.753968590258507e-05,8.29580886827354e-06,3.186906286654167e-06
2050-01-02 06:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220811588,54.92164396805396,0.76169540128571,2.591788818476155,45.59811495933445,94.87017641147892,124.38343069825883,102.92388263486488,66.73429893847917,126.39375071950062,75.25211810282414,5.318220737656921,369.5181587916319,300.51849766662815,181.53480524204775,122.13941141043368,175.95447770917988,94.36971033735026,29.45668045862081,33.244191424464745,,57.15627996993064,62.28184375384545,3.112982352022287e-07,11.1265178557405,7.339891685573029,27.945294506884917,15.263378625436864,8.434173855691714,1.1269996435056595,68.76250756280649,31.058026163125913,103.29970619894128,45.72927568353165,0.0,46.88393607755731,8.932473539811706,9.922828270069395,0.21914496079935783,0.0486542779307771,77.72670507186876,9.283458822518304,28.44215363044659,15.962962883202145,7.584373718395387,3.054867082467117e-06,1.6780599082322553e-05,1.1759491953194507,3.2802641485238214e-06
2050-01-02 09:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.731532208057594,54.92164396839647,0.761695399837058,2.591788804864871,45.61961060052136,94.50850806268647,124.38343067923574,102.88201439016795,66.7344471919974,126.39375011322429,71.21606405791476,5.318221562161927,360.6166867403978,307.7739086809156,161.6976781016117,160.20813280639476,180.57733999015153,59.80963654306248,24.953976415359698,33.403450467936935,0.0,39.68471331799031,343.61540932112126,3.776421960998342,1.2228479930093863,7.339890958875782,27.94529174312146,15.263375628475597,0.7056915162855466,1.1269995126510477,22.084065143619693,20.591134330206923,94.64262401173434,34.01067685167057,0.0,9.170596862955373,8.932469416000908,9.92282367640692,0.21914473493568026,7.081720263176321,41.4578680018598,5.099081094302777,15.602790813589593,8.399971172426921,1.0430663336686364e-05,2.8534130130401864e-06,1.2951756809294641e-05,4.93050031797745e-06,3.031576786788295e-06
2050-01-02 12:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.731532208137466,54.9216439682545,0.7616953992018725,2.591788801466553,45.63400945278399,94.4347902075413,124.37463086649691,102.84177727582662,66.73444277424365,126.39375010274067,69.6115797556488,5.318221833785536,398.50208424945686,313.41897256315565,170.84667150630932,184.4714940501011,208.1396609423896,56.43018641952955,29.030244147646123,36.20623116124601,0.0,55.588544951796536,262.8300248166114,6.6644459881357685,0.3441126610041649,7.339890965653962,27.94529176930684,15.263375789163893,0.7170780256341024,1.1269997876286553,0.0,13.708992893706384,81.7868901563325,32.692881503776206,0.0,0.293380411531117,8.932469737969642,9.922824037258398,0.21914475394261143,6.688626734269279,32.52894956000194,3.9771941633404113,12.16195763819853,6.592413253978431,8.84971356296246e-06,2.904791366681051e-06,1.542499788219823e-05,4.717927867577161e-06,2.97892049066468e-06
2050-01-02 15:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.731532208430586,54.92164396792903,0.7616953988516403,2.591788803619325,45.62677838397361,94.75307912447664,124.23132004201923,102.80893540007207,66.73441815350218,126.39375003004719,86.59431369701674,5.318221194263806,442.4410994079824,311.9589589724289,180.58496839841956,189.4405950004888,234.7378690695208,84.39061440212679,32.40574934805417,33.697101044820535,,68.89385083222389,27.463994795798016,1.264991084141304,2.7783202020734183,7.339891276042511,27.945292949499507,15.263376811074114,22.768954824114573,1.1270000626562613,13.013429809143869,31.18446224126947,73.43963966418073,42.152703402848275,0.0,27.482919674399277,8.93247094784836,9.92282538985005,0.21914487562903623,0.9005603877882695,59.51046515110474,7.106870024219269,21.77408786351866,12.050286080494336,0.1304026220790017,3.0568422649491175e-06,1.7270045512837113e-05,6.3274830129220044e-06,3.2564068631996235e-06
2050-01-02 18:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.731532208402754,54.92164396787079,0.7616953988238198,2.5917888051742324,45.61589235332586,94.6168558518875,124.38340009167518,102.76715674363622,66.73441228627826,125.51427492715027,88.02196580047763,5.318221700810615,451.2927218514117,309.8016689456383,138.42748727885083,202.3529236478166,259.01951627578705,84.14715035871123,16.138582822585356,33.396554383735584,,5.51180091381073,,,1.6532943244956126,7.339891013828675,27.94529195225833,15.26337639807657,31.764987337218088,1.1269988864863447,,30.790194050804352,72.79944746553971,42.106189411415585,,25.842734760165037,8.93247089901967,9.922825335936206,0.21914487077822187,1.3862019787590367,58.01647496697918,7.052255492244081,21.60927516130122,11.748592467585409,0.1558105544310375,3.0477060593701785e-06,1.7252479915955903e-05,7.295762751592039e-06,3.186456841726199e-06
2050-01-02 21:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.731532208355574,54.92164396810986,0.7616953986506263,2.5917888045543673,45.59992102645026,93.99048011631176,124.383437848229,102.73231120390028,66.7344116550416,126.00206935292888,77.35203538288353,5.318222729504065,446.7627917065258,296.96910192540554,106.08074722267494,211.08877174467256,270.9761101493668,85.32589784876103,6.477036461301811,32.4199072732509,0.0,,,,5.4850812067606805e-06,6.454584678791689,24.574634223472927,13.924579933319503,12.056760521365014,1.1269982684920832,,18.805076998234536,17.492298195048956,24.383247738232825,0.0,,8.93246994522922,9.922824269757196,0.21914476545797434,1.2015872800193788,10.21170432996245,1.7540101034180573,5.3597713665034545,2.069096414116242,1.1347619103993918e-05,3.045577562962537e-06,1.723226539293134e-05,4.308974462439607e-06,2.8670216185842047e-06
2050-01-03 00:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220835021,54.92164396828223,0.7616953983375798,2.591788801609778,45.58951937265521,94.01717827534722,124.38343826727994,102.69323664143865,66.73441811253159,126.3937498080007,72.59861339312707,5.318223536568407,437.9222515539464,278.93665070183573,98.61665498013416,209.6113842475145,276.64241711869516,83.76896923047815,2.960669774224922,34.767316455402,0.0,,,,0.0126438528514266,6.325098534203287,24.081637104272836,13.72876526390027,6.5166439565005,1.1269960451623824,,13.8787325160744,11.429148967464558,22.38184156057862,,,8.932468883988703,9.92282308317228,0.21914470575939596,1.2015826254804214,4.54277213318521,1.3590290719956029,4.152039992927291,0.9204985514078939,1.0455380953931634e-05,3.0300196175025143e-06,1.709129014441718e-05,4.040243023982197e-06,2.607774571892439e-06
2050-01-03 03:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220835373,54.92164396845763,0.7616953979428578,2.591788796781711,45.58743794722574,94.65420240821588,124.38343833215832,102.6508955160925,66.73442108696791,126.393748956819,87.12873350489541,5.318222113121745,427.2235377044588,291.3853724945701,137.6564844014077,201.4828673285997,282.5296016546351,76.83246790844379,12.97349710952524,35.22443814674808,,,,,6.535915519525085,6.2742030594964415,23.887860980391796,13.651799843139916,12.951589334580074,1.126998544304082,,29.98745352998239,73.16582304606794,38.394246040902026,,12.479913392067512,8.932470599325507,9.922825001166697,0.21914482280294928,4.669010510129239,44.94932588810526,6.655963143774842,20.39429470073028,9.106873378750313,10.390450581688269,3.018587077099427e-06,1.6974279442109518e-05,4.780286042890748e-06,3.0425706505118247e-06
2050-01-03 06:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.7315322084579,54.92164396848524,0.7616953973043733,2.5917887905833705,45.58376249754658,94.95215950256798,124.1023195217314,102.61189095610902,66.7344224251676,126.3937486726345,85.86213299973468,5.318222122788817,413.9919063068773,300.7629852229303,171.01745920441175,192.8489804046849,274.77985627069256,68.02212355712771,28.68386815669922,35.585384116410424,,54.74350041782856,60.92101062178041,0.0005572048275685,5.450717515536695,6.291599121380095,23.954093614131715,13.678106641489023,15.126559620460576,1.1269996975696477,4.117969270389873,29.96552454690279,79.29068251785048,43.027840934933515,0.0,17.573320574748614,8.932470107934478,9.922824450793904,0.2191447943131665,1.2444075700430093,50.12346786018505,7.973242961479624,24.43733556876013,10.156473860857341,2.3376132285537423,2.9816349172358583e-06,1.6182892879320412e-05,4.949276551763651e-06,3.044288090264623e-06
2050-01-03 09:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220842028,54.921643968793944,0.7616953964284934,2.591788781290083,45.573144864475054,94.67642100656384,124.3833950568826,102.55672374407766,66.73443878937313,124.17374568074186,79.63851054831045,5.3182229005449795,407.204089559013,302.74998681253726,160.84768546559263,200.1320894927619,253.7356162559266,43.418112453854555,25.217847478321573,37.02150681629549,,41.03637569451332,331.1194202983363,7.2463085265589,1.644137769763103,6.25620258486203,23.81932714829669,12.799449482308408,7.713928109251201e-05,1.126999619378646,0.0,23.168514245383193,70.22702446371717,31.488481188100057,0.0,0.0,7.170602309069915,7.964228486289504,0.17571686518309826,2.2672082335076684,21.834578706644265,3.598853009451231,11.010610650250111,4.420953078735025,0.0010508207459694,2.849210057274484e-06,1.2703375345876139e-05,4.54333654063795e-06,2.842809584022178e-06
2050-01-03 12:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220839423,54.92164396897003,0.7616953961089172,2.5917887791485033,45.56603389756405,94.59677589910964,124.37543202515164,102.51618623463958,66.73443500309199,124.17370210226832,73.92872440432127,5.318223058775206,409.7791890169052,306.30201802255897,168.6429699267313,191.12245055349123,250.31146826875363,43.025789472432365,29.245216987714105,38.285726013763494,,56.74947948265076,264.79188848414645,12.737887772900836,1.3156669776676992,6.188691787358005,23.562290931581593,13.522483872891263,8.192904829297789e-05,1.1269998220395994,0.0,18.651721990625543,56.39705842042941,31.06335031397864,0.0,0.0,8.932465480527597,9.92281929333622,0.2191445987734525,2.0074648622776143,17.40113541823676,3.026966692936297,9.261183202159078,3.5220992467462824,0.0012363977754306,2.8651678532521116e-06,1.3632224479193274e-05,4.4781029459271415e-06,2.7891576325861607e-06
2050-01-03 15:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220845311,54.92164396881613,0.7616953960016709,2.591788781145497,45.50812349689697,94.7665190608492,124.31095465942836,102.48470630993752,66.73440001995803,124.17370314457003,69.2474216778231,5.318222381239222,399.1758270199828,307.3391257372601,182.3970115567754,158.73157023201992,239.5687811300899,65.75210584339206,32.3902248381517,38.11522443958839,0.0,69.07806185913087,28.068187583769927,2.2807490858451804,2.372932521836441,6.2742029899779785,23.887860716235647,13.651799759971778,23.969254476041257,1.1270000476534594,27.23011062162976,18.398447651046578,53.28860162369013,36.253374613379705,0.0,5.612278656960627,8.932470633511821,9.922825038528648,0.21914480907920808,2.6335710506936927,37.993583158234976,4.6887142177616745,14.369569010356797,7.695037401713091,0.0013923997651815,2.975264605679433e-06,1.741460176131364e-05,4.722000109738438e-06,2.9864829365893173e-06
2050-01-03 18:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.731532208264674,54.921643969130436,0.7616953962298668,2.591788783457811,45.425980805676154,94.79015047968473,124.38343642799911,102.4551109497968,66.73441134933347,123.73010844312762,79.19781893370107,5.318222392949753,398.74943754734306,305.2396895694505,150.46376515494617,168.97613556584625,248.0150119662701,74.56633073949483,16.97597770913876,37.4486972607763,0.0,9.080888601422313,,,1.3293119232549848,6.274203194270026,23.887861493914425,13.651800158510156,31.359412826077687,1.1269987530195535,3.2401724637127693,27.31252210111874,51.716986239755265,35.189060155371344,,5.617136767278512,8.932470828439392,9.922825256530285,0.21914481972868344,3.122439637370408,38.329807848505766,5.011932302558736,15.348976822657791,7.764071181895015,0.001159619072044,2.995131216483103e-06,1.8238574988137514e-05,4.711033565627137e-06,2.916149351388349e-06
2050-01-03 21:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220813244,54.92164396972194,0.7616953961669838,2.5917887828541204,45.35602555070926,94.2066776256122,124.38343701063064,102.42528596976602,66.73439055824852,123.11408050881363,68.1147160887693,5.318223821151399,404.91981609386596,281.02979218392153,118.75797325930549,167.2958828797315,251.24304799811455,71.52329280218275,6.848325108428845,36.98530170892805,0.0,,,,6.425711087351584e-06,6.274201583460078,23.88785536748179,13.65179673730978,13.037012487002688,1.1269983221814812,,15.911182061435367,10.454270434182622,21.3703785484676,,,8.932468655818171,9.922822827361902,0.21914469270780976,0.1059355019880338,5.887183572186217,1.367648963742883,4.1779470569899795,1.1936442424738691,0.0009212511235326,2.9772797557504943e-06,1.7821221479617257e-05,3.918070710444285e-06,2.7082950387960877e-06
2050-01-04 00:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220807916,54.92164396996316,0.7616953959074715,2.591788780236303,45.30607044737874,94.24065818876684,124.38343737392766,102.39321422553434,66.73439072925092,124.17374582762956,68.77020592580362,5.318224148117386,411.6344033171497,275.96397946121533,111.7590397408024,179.6393401817717,256.2867484489796,70.94245579879778,3.0812537341349375,36.600143620083045,0.0,,,,4.5422730865317864e-06,6.274201591389168,23.88785539872011,13.651796097905493,5.4734526909748045,1.1269973917459544,,14.561799471215078,15.14604589461803,15.025756794069862,,,8.93246724446123,9.922821249080055,0.21914462480328528,0.0803318790298611,1.5204038574768284,0.8949942039393285,2.7340634552185032,0.30848760170236333,0.0007122358924778,2.9584219250010793e-06,1.6999438254613956e-05,3.727265581594781e-06,2.4332908523671637e-06
2050-01-04 03:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153220806881,54.921643970308736,0.7616953955217716,2.591788775901591,45.2997625975409,95.05654881041316,124.38343840463084,102.35931697917326,66.73444821589884,126.39374901923603,79.97739360705079,5.318222736043893,412.42065552978977,303.27514590029375,138.2442700552465,187.8853148744779,258.75820600123376,63.82390734908128,12.22792723994793,36.79958752882918,0.0,,,,2.7964010937831034,6.274203166332914,23.887861387847217,13.651799474863157,7.832862626419705,1.1269984781052145,,25.16935306712224,34.476141581228454,36.37006143984525,,0.0,8.932469449653281,9.922823714635506,0.21914473122209027,3.804763517632497,28.097404546947704,3.824791127652812,11.699662571118203,5.69516707107861,16.628814074707357,2.848741523783905e-06,1.4428384967145223e-05,4.91720048155105e-06,2.924007210685009e-06
2050-01-04 06:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153222011886,54.92164392005998,0.7616953855903196,2.5917887411334917,45.316872185581225,95.36908572721076,124.38343678346752,102.32517820772593,66.24870991881153,126.39375045179493,67.38958247626428,5.318222078796364,414.93071667876376,312.9497847310294,164.06304998547094,169.4519552097397,246.7311600482844,57.74816972994269,26.684819904504103,34.4013454816273,0.0,46.973723303675655,65.53302979436941,0.0141396982349013,3.5374607387968413,6.325099728692597,24.081641646224103,13.728767000372837,9.829459943926173,1.1270039042050286,10.25749074608844,15.326043420753132,51.60881110902001,37.114486913693746,0.0,0.0,8.932468784425243,9.922822968231852,0.21914471099378646,3.884074117223809,26.7651878370171,4.1947936713859475,12.841342776750986,5.424975580032333,6.360339113630665,2.822985520555619e-06,1.1721165712353999e-05,5.239031714084177e-06,2.8712528180874444e-06
2050-01-04 09:00:00,14.152822810967248,1.0947488584474885,2.698889859646953,21.56339385039261,33.73153222029125,54.921643919074825,0.7616953845415917,2.591788730663492,45.29698706976891,94.6928893914274,124.38343634838228,102.29577812553757,66.24875472051592,126.39374922941889,64.60238307635532,5.318222672166618,403.3378544246089,308.7990356636186,163.94773134621602,185.76814381636268,230.14850493709815,38.30658107091059,28.14109631257797,35.53853644752552,2.124523090650793,52.66736489760875,332.2884144542147,7.896296677398555,5.56169438607904,6.274202758151212,23.88785983569786,9.488072775575704,0.011315853615297057,1.127004483265856,0.0,10.05515002916109,46.700510012183166,26.6261755697883,0.0,,7.920203207973584e-06,8.840533925583142e-06,1.1800863993708804e-06,0.0594040393027756,8.415806038550482,1.7208038878708196,5.2662461877975995,1.7077131626563247,0.1654307340427172,2.7173525237484297e-06,9.480525580365278e-06,4.995995379875577e-06,2.783289405830817e-06
