snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
carrier,Methanol,H2,Oil,Decentralized heat,Methane,Electricity,Electricity,Centralized heat,Electricity,H2,Centralized heat,Electricity,NH3,NH3,Li ion,Electricity,Centralized heat,Electricity,Centralized heat,Decentralized heat,Decentralized heat,Electricity,Electricity,Centralized heat,Centralized heat,Centralized heat,Decentralized heat,H2,Centralized heat,Decentralized heat,Decentralized heat,Electricity
sector,Methanol production,Steam Methane Reforming CC,Extraction,Heat Pump,Extraction,Nuclear,Offwind,Waste Heat,Onwind,Electrolysis,Heat Pump,Hydroelectricity,Haber-Bosch,Storage ,Storage ,Biomass CHP,Biomass CHP,Solar,Solar thermal,Biomass boiler,Gas Boiler,Battery,CHP,Gas CHP,Gas Boiler,Storage ,Resistive heater,Storage ,Resistive heater,Oil Boiler,Storage ,Gas
2040-01-01 00:00:00,37.9108318476,37.923625188179805,290.8276327180968,88.60950132643143,460.4032006594298,48.10249043320654,264.58946961007405,22.051729562154748,127.96397718154452,34.38790762611267,19.387759697626244,24.39119569459407,12.914410706383258,,,15.0358616844862,45.97671621295887,,,15.266734672203196,234.16184911518775,11.52664622573953,2.7856550799650854,2.785641500430467,69.34990255229455,1.2869859284826226e-05,0.5145913785699284,0.0,5.332189434001189,0.0011945321391445,1.984775731546203e-05,0.04777645569311656
2040-01-01 03:00:00,37.9108318476,37.92692605080559,290.19075172734495,88.45543898514939,460.0622468986343,49.30068057891078,244.08335517770095,22.0288588807637,120.95337470240588,34.257076150922266,19.285159168186357,27.787302289193086,12.914413049082665,,,23.673010764326055,72.42658504062598,,,18.857619230443188,348.38865219688154,14.73250749524358,2.7856601390005093,2.7856424264589936,129.15151317821693,4.19243062040259,32.036159052687154,0.0,4.801541364242737,14.345401100300592,9.610519653195556,0.04777841167628335
2040-01-01 06:00:00,37.9108318476,37.93034897603674,291.0333265404205,88.39793007082457,461.6727390298821,49.30068014863332,243.02975477499297,21.984784875801537,110.093840814317,34.004901438839866,19.279387781042026,26.92438936845972,12.91442717010382,,10.180548120060472,25.676297198247013,78.5477945585563,64.62767532585744,0.042222710301113,18.669467748978334,359.03491072733823,4.601496783021971,2.785660580644228,2.7856427249146782,136.65792108228828,3.659295101385675,52.87941139074845,0.0,4.734482827777334,18.03966009937173,1.3941770130031608,0.04777587081122881
2040-01-01 09:00:00,37.9108318476,37.93814102045766,291.62685216165045,90.68791108783171,462.5995261960683,49.3006729374201,250.02159845919707,22.00949421035124,94.09051811890164,34.14619236630901,19.714937295891275,15.979936080228336,12.914435145966754,,,12.687195264348723,38.827920935028565,309.06303038814957,10.985667925726515,18.45779905840703,323.5138111762041,8.426028700310028e-05,1.3989439694128528e-05,3.525982957991714e-06,125.22872169865109,1.237610812192808,36.44491142494654,0.0,20.52534948529612,10.955106256011604,2.3227444023575503e-05,1.9485140137756855e-05
2040-01-01 12:00:00,37.9108318476,37.9519325288012,291.07286165430685,92.09277269816604,462.3527064342256,49.30067550816738,263.87690748420425,22.001025221880745,94.0804184283619,34.09788001324108,20.062036717459012,18.612010041304302,12.914410797151817,,,16.672570382226024,51.0183569945047,225.93230654597613,12.843507867803858,18.45372652306499,311.9437778737843,0.00011177054159766706,2.1719929739546475,2.1719778081547236,109.0228202719846,0.9520555519765548,30.20537482805215,0.0,11.213572945981287,8.727656744251584,2.129005880857742e-05,0.04777300543637723
2040-01-01 15:00:00,37.9108318476,37.97003735825673,289.45711872560815,90.9274395160009,460.8606083558597,49.30067921626509,273.96667911091987,21.984762025317906,92.25500575856688,34.00489152913174,19.47844267506544,28.790404758080822,12.914405062264168,,54.71666808567536,19.343832229473502,59.18349037329583,18.488973285997087,0.8264395261843548,18.610392375613376,348.36789741770605,13.67578242515513,2.7856642081352283,2.7856437886040877,133.8987607750921,2.326254546621944,14.294695708096206,0.0,2.4174819548455755,16.454557343762534,0.0282930123413078,0.047787624767616596
2040-01-01 18:00:00,37.9108318476,37.99058659581668,288.0724642752157,89.43640529538101,458.4850011073876,50.331231436803286,275.30246865033314,21.984513483495988,88.79215230953561,34.004893046369624,18.97931461112887,38.63679585610729,12.914410402258904,,33.470195750564166,21.802178953618593,66.69333426348116,,,18.380320416431772,350.058160140598,20.876177486045062,2.7856631839603683,2.7856434024041277,127.77172559105558,0.8739491577897173,12.488945475171512,0.0,1.9933541834816704,15.253868786911315,0.0309026505427049,0.0477853280379237
2040-01-01 21:00:00,37.9108318476,38.01305730276423,287.16271754439447,87.66523044840537,455.80964662946826,52.74068516161571,265.1869620447073,21.97910013799623,79.65318332618085,34.004888367280756,18.657258739863195,50.55808752398593,12.914363421083817,,,24.918107142223985,76.1809150749334,,,15.399085103329964,245.92686620614776,10.29297832051334,2.785662924287383,2.7856427514036395,53.329528003791175,1.596196586855521e-05,0.5331995484120619,,2.122323756070171,1.895836156059366e-05,2.0389381432453616e-05,0.0477878943309924
2040-01-02 00:00:00,37.9108318476,38.03583521212511,286.9870635862078,87.51797198847088,455.9539557338966,52.740686070783944,249.11345307822893,21.633225297847293,74.47743568128308,32.93645931407478,18.46677429168623,60.950551992880676,12.747013047884638,0.0,,31.69317345478403,97.06497779251548,,,15.65457442425996,236.33537030149623,6.4106295874553085,2.7856650351986176,2.7856431376527504,25.707774825811217,0.0012071552943905,1.0740481654525906,,1.9142102890157813,1.932194362826569e-05,2.0334464494770323e-05,0.047792580114409525
2040-01-02 03:00:00,37.9108318476,38.058627790045314,287.5402590577872,87.44655642809923,460.083221103617,52.74068619062642,240.91464220453148,20.34133693602048,65.86877704733212,24.608279709692972,16.058565096423383,64.64472431734026,12.914398789715628,0.0,,35.3710031621702,108.34512369191584,,,18.95802412009679,358.8921062662239,11.495057760505523,2.785671459928935,2.785644560236139,109.04607598768436,2.6490982748083702,36.43607860728242,6.340345019210999,0.3591218984554167,6.58169257846479,8.371360052805802,0.047794436720128994
2040-01-02 06:00:00,37.9108318476,38.08206588368344,288.79556176956794,82.63951905646364,464.32337606702583,52.740686314790985,229.903228370983,19.962313036708906,63.31793812427317,22.436500611576474,14.585393045554548,62.533547651592784,12.914402961143017,0.0,41.215349699713485,35.732683999205754,109.45343465399732,49.93350889984464,4.110379858901282e-07,18.794656885841512,388.284111361512,15.972255439126263,2.7856731943721496,2.7856447800559696,121.73605586346147,2.4404290297030244,36.09288653094191,8.488896332502085,0.0749783677484307,14.204685371509813,0.0014749935944644,0.04779471764856318
2040-01-02 09:00:00,37.9108318476,38.108892865715525,289.92674585769015,81.24008327421602,465.0396365362161,52.74068574941105,217.38326249298467,21.98586372734332,73.19324430526277,34.01123451172692,15.010637321171435,30.25950681163204,12.9143981978552,0.0,,29.575224481520294,90.4577918665023,276.3665812378631,6.743805259412517,17.566811525265962,345.9750392666094,0.7440539153460061,2.7856488505756687,2.785623937855271,103.69570256647954,0.1866009999814458,30.45211363817911,,0.595869866488354,6.23911484337772,2.431656346339626e-05,0.04778347685892147
2040-01-02 12:00:00,37.9108318476,38.14542129100441,289.6328199501035,80.31834988431166,464.4427570737459,52.74068510478891,234.30291664822357,21.970498650548496,86.43399950465506,34.38788523501942,14.399649271318548,22.677605969505514,12.826749877558036,,0.0,27.79926008317905,85.02079079283024,209.72558868892608,11.877492707905382,17.449765860942957,337.47814521414165,0.9015200304193913,2.785646195659815,2.785623704676014,95.86670612628043,0.1036666154115507,23.58270523598803,0.0,0.221767956308888,4.425512479482458,2.1128488817314634e-05,0.04778135375976137
2040-01-02 15:00:00,37.9108318476,38.19029130822744,288.2827312114869,77.31214214474846,463.1098255803252,49.30068269112138,259.5480690160798,21.984755146867805,91.78875430286917,34.00488469470094,11.037473734896588,42.01330602876232,12.914398139911626,,66.47579861137093,29.474353090560303,90.15177719378175,21.71206168788766,2.220153358173688,18.794415216805493,378.736678446651,21.710954177281376,2.7856675845311116,2.7856443643626516,117.5950057919008,0.7679264995167193,6.477264762191729,0.0,6.826550219278683e-06,9.302024104869744,0.1166281118548274,0.047790315067659864
2040-01-02 18:00:00,37.9108318476,38.24009660668546,287.12617507125015,78.11910180744245,461.0202181570233,49.300681656842336,263.2678988949963,21.984758397853465,102.00727892235672,34.00489035744954,11.1382859368456,37.247751820423304,12.914400288708467,,40.725895244805194,28.8848311579952,88.3505558710588,,,18.54923666375641,375.55858656789064,28.48785228184616,2.7856649340732864,2.7856438660620406,119.499944417756,0.1737275797070583,6.056643430682852,0.0,6.911857617295416e-06,8.414187805611649,0.0006243713488266,0.04778840029257587
2040-01-02 21:00:00,37.9108318476,38.29294969427518,286.3507946880003,86.19497483747055,457.3317636220583,49.30068084992994,264.39043868078784,22.05170332163388,106.29273649694768,34.38789974704782,6.836861613766862,32.85052240716841,12.91438431949536,,,27.214668976618533,83.21156519637708,,,15.66041104215987,247.20485958871973,15.246424641683554,2.7856592237993403,2.785642497312362,61.32488179224869,1.2617292724431118e-05,0.543175513317371,0.0,5.8778546856032305e-06,0.0224639956773264,2.2149487332972128e-05,0.047786523365956006
2040-01-03 00:00:00,37.9108318476,38.34680887065616,286.16170429379576,83.57830276584355,457.2654342791299,49.30068113829854,261.53883344801704,22.051699662681333,107.85878018693552,34.38789966700345,7.334486035740172,32.1620684483065,12.914380372549688,,,25.984701588012413,79.4402802368343,,,15.273675608639255,205.35669896349677,7.22362693848769,2.785658633493331,2.78564242965835,39.445260185572224,1.2015103728879476e-05,0.4441373872716015,0.0,5.8878879237173195e-06,0.0025872545166305,2.035828977447967e-05,0.04778658540460539
2040-01-03 03:00:00,37.9108318476,38.39817058881489,286.6143445305017,76.79841243133606,461.9645164557117,49.30068126752085,256.7296727425121,22.05172782722309,109.2363557193727,34.387899456215195,11.902589950747734,33.186950849528166,12.914410295243576,,,29.3926074523945,89.89775376506508,,,19.070558581388383,344.991526560703,12.826388388562334,2.7856631178469553,2.785643285400404,103.50583691640264,0.9771858809405304,10.027418180852449,0.0,7.005191255700805e-06,2.8337662812127267,6.490186109731613,0.04778673336327201
2040-01-03 06:00:00,37.9108318476,38.44691018281406,287.82023982946953,75.7495030679339,464.6080333628687,52.740683482147155,249.96552955030947,21.97039299921121,109.61777164248828,34.387900984079685,5.754093479000923,28.668418095395012,12.82663179026205,,23.47994585475662,27.481002746522705,84.05844158701093,50.94855945543663,2.033976933008246e-06,18.97940216297197,360.12219814382104,15.21145266317647,2.7856626259861597,2.7856429773186924,124.43284159162336,0.7419551128237392,14.036319458674704,0.0,7.1183265458339956e-06,9.546656563037557,5.330570411961346e-05,0.047784596623636606
2040-01-03 09:00:00,37.9108318476,38.49468376795418,288.79164017465877,78.29751966038627,464.68170867205663,52.740683124094694,245.8604387661938,21.956107786430596,99.02130399907485,34.387904848214845,5.822266580499032,15.891110628541712,12.811214468312109,,,27.15557817755305,83.05328380675743,273.49327214585105,13.197681885505055,16.915664026037174,317.1963143874447,0.4831597193300727,2.1155530233259747,2.1155350914202606,88.16196690479094,0.0418895022219704,13.078442744425208,0.0,1.3112587136193536e-05,2.427092306723016,2.2502229934989244e-05,0.04775919559870146
