snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
carrier,H2,Oil,Oil,Oil,Electricity,Centralized heat,Methanol,Decentralized heat,Electricity,Decentralized heat,Oil,Solid biomass,Methane,Methane,H2,Electricity,Electricity,Electricity,Electricity,Oil,Electricity,H2,Electricity,NH3,Centralized heat,Decentralized heat,Electricity,Solid biomass,Solid biomass,Li ion,Methane,Electricity,Methane,H2,Electricity,Centralized heat,Decentralized heat,Oil,Methane
sector,Industry,Industry,Shipping,Aviation,Industry,Industry,Shipping,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry,Hydrogen production,Methanol production,Methanol production,Residual,Hydrogen production,Heat,Transport,Transmission losses,Ammonia,Ammonia production,Storage ,Residential / Services Heat,Heat,Hydroelectricity,Biomass CHP,Heat,Storage ,Heat,Transport,CHP,Storage ,Battery charging,Storage charging,Storage charging,Heat,Power supply
2040-01-01 00:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872209021946,63.89551944472519,54.961798920111725,46.17764155900971,10.9941999181461,150.02760691275327,48.11357322597667,47.38511245780373,27.869782220026703,0.0602437420029254,14.830909255210534,3.1937337676885793,5.541082941033943,152.88278345315092,304.2225933920927,10.966472524154367,55.74979705541399,17.729829449351932,28.93993102972843,304.43180357068763,40.86511898769261,6.6325149476406295,3.3040465818971594,0.828545056412972,2.656435708930573,11.951381992319227,0.0013272579323828,0.0796255753612934
2040-01-01 03:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872208981963,63.89551943571522,54.96658280365584,46.17763690431225,10.994198809932852,114.533467952139,47.93059182492925,81.92533909055349,131.51233593630252,0.0601010593359784,14.830911945566532,3.193734347038142,5.541085246019898,245.29434504056113,489.2880149562742,0.0,87.81030318434945,21.905276337936613,20.27744402840251,478.0911583004412,43.24626478376901,6.632527808417367,3.1765161028413225,0.6875477176276127,0.0326581105202849,0.0258607554329538,15.93933455588955,0.0796288621989927
2040-01-01 06:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872208985969,63.89551943499947,54.97154361273286,46.17762766520433,10.994196610240614,115.18149400210754,47.57790001841328,105.0427483587222,284.38986065500694,0.060101162701729,14.830928162147222,3.1937378391666735,5.541099276922093,258.34678754521843,516.0356128081772,0.0,95.23400197076326,21.686495543179035,0.0,496.1298551610419,57.551634973908925,6.632528891580996,2.92775738822562,7.860514969950198,1.7169648474816892e-05,3.167243723133778e-05,20.044066777079703,0.07962478907103042
2040-01-01 09:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.118722090034,63.895519437838324,54.98283640137509,46.17764801007874,10.99420145404834,145.5429349996871,47.77551003041827,103.01870809940054,233.62883452552597,0.06359159857730329,14.83093732162822,3.1937398115975775,5.541107295471902,229.18494129750044,457.67974023442446,26.599178978923103,47.07156085469416,21.440369236764393,72.77214406907171,448.979126231885,146.24961855308453,3.576951530017015e-05,3.076814828947558,67.72653719558019,2.873678262365197e-05,4.686031110660932e-05,12.17234028445734,3.342323155672102e-05
2040-01-01 12:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872209022236,63.895519440565046,55.002824030315345,46.17763903944548,10.994199318275864,153.16512125235406,47.707940065561715,86.68006052201704,269.188674141356,0.0666095526644158,14.830909359449144,3.1937337901356435,5.541083089757186,219.87431711311652,438.9977781892635,20.48716251618903,61.85209007376711,21.43563375147198,33.356855037906385,421.6313047241726,104.46998929527788,5.171415011652446,3.042328690473104,60.24551542318323,0.0663060075729832,0.045811617046266,9.69739638250176,0.07962001876017509
2040-01-01 15:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.1187220903889,63.895519442495726,55.029062901476244,46.1776197509632,10.99419472597918,172.9349281025002,47.577885812853815,60.065557329142095,305.38869191061,0.0602969374155272,14.830902773504173,3.193732371897928,5.54107738099282,233.4281968955001,466.2533625540416,0.0,71.7537669981445,21.6178032790162,,482.6299117540024,20.216212194733824,6.632538004392554,2.9674650641438114,0.5091890142257722,0.1283548964604265,0.0500002258739569,18.28284149306948,0.07964411304475115
2040-01-01 18:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872209001136,63.895519443631386,55.058844346606996,46.174731920692516,10.99350717715136,177.71044988230906,47.57788796275488,57.62231129965444,147.1424046502375,0.0603593800685795,14.830908905954123,3.1937336924786264,5.541082888663082,231.73709089155224,463.26865384449457,,80.86212830509847,21.350277740499397,,478.4530721865267,17.37313493836604,6.632535429349001,2.99089753222584,0.5440860101784368,1.916443450216474e-05,3.464758176907452e-05,16.94874309656813,0.07964030410739759
2040-01-01 21:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872208868768,63.895519441145275,55.0914104555326,46.11363547324269,10.97896103458378,166.628385762025,47.57788133115468,44.011241419026966,58.2018655486693,0.0602645756917515,14.830854952772654,3.193722074034028,5.541036417101587,163.080871613071,325.33632961965645,,92.37849252298736,17.883725335893114,8.433818687638503,300.9730074542062,31.31897625074978,6.632534657505069,3.0745135080536983,0.6674814663004334,2.62918762807122,1.8081757841625303,2.1064846178437395e-05,0.07964460382687483
2040-01-02 00:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872208878785,63.89551944316233,55.124422061013114,46.17759900949698,10.994189787748931,141.89049388595612,46.07209712265279,44.50930654629338,27.8885925813554,0.0601013810332495,14.638669784190716,3.15233632674187,5.373685554971402,155.26467383566043,306.2449111095412,,117.65181948766406,18.180805924856397,35.03676354449583,264.6780575920652,47.68780557765932,6.632539905779143,2.1570835471520406,1.5052260650231517,2.964415804876075,11.95717818669512,2.146882625362854e-05,0.07965240726871704
2040-01-02 03:00:00,7.998858447488584,62.7260273972567,18.684624267748777,83.871621355086,171.24315068493152,9.344748858447488,37.910831847608264,0.0365296803652968,5.7144931044690885,22.34338942225278,10.49743235957586,66.11872208888006,63.895519444952924,55.15745484711261,46.177413376726854,10.994145591386424,130.81400659113302,34.43501268471712,81.32912618492591,129.84411570100653,0.0601888859319232,14.83089557010943,3.1937308206966746,5.541071103898021,250.2402256273161,494.3058698936979,,131.31956035643825,22.022026165522146,9.790055940209092,469.5311347926629,31.284533778033687,6.632556230921757,0.0,0.2958597580280217,2.4399795463028287e-05,3.401254476078617e-05,7.312991753849767,0.07965549287386954
