snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2040-01-02 03:00:00,2.2538282176856677,9.594640136783566,0.8046098209946686,9.876127129901404,0.7245966110948053,,1.5133706321528813,,10.864691640308454,0.6116965676665236,6.650647469048913,0.0578129726618881,0.0188694081966326,0.07958130417056151,0.1924719278228473,1.024240778510286,6.796650405970593e-07,2.0534756502498708e-06,2.0311496146371133e-06,4.40535655978749e-06
2040-01-02 06:00:00,2.2568690975568084,6.348288773378762,0.805393486052322,9.90687752498898,0.7245964725010119,1.7380014405458708,0.94866182389154,0.11140324059267429,11.210192552142331,0.6116965407355363,7.052170307747726,0.0578148181581499,0.0188700073745438,1.386684012774458,0.0695788648564991,1.1341108301421785,7.124957387665809e-07,2.096098615555569e-06,2.0322432765027116e-06,2.870239516933285e-06
2040-01-02 09:00:00,2.2949541591785785,2.9640313340102082,0.8282627570504232,9.897666365712436,0.7245965185369839,,0.5692895797123629,5.351412252868375,10.473564604573706,0.6116965451911303,5.531632442257797,0.0578142146498764,0.0188698111645618,0.41822314902478264,0.575345962654446,0.2053420005218293,6.374358301973085e-07,2.0794642942505384e-06,1.6057330023338616e-06,2.0382931298721377e-06
2040-01-02 12:00:00,2.344472646038061,5.06382333515075,0.8576948811595544,9.83971966203453,0.7245969231939119,,0.8046000910770781,3.087745610014322,10.102647183654966,0.6116966689628538,5.539439028565024,0.057771485083109,0.018855932294755,0.0772650759131372,0.2217594301669876,0.0076735604997639,6.347904240445796e-07,1.908705239013391e-06,1.3551567166865237e-06,1.7023329828260886e-06
2040-01-02 15:00:00,2.327864462985235,9.02869911783053,3.494945199071733e-05,9.737026850007863,0.7245968279840597,1.5092897794820046,1.10420235933924,0.0176841399404943,10.8466388409445,0.6116966308729704,7.05751752542683,0.0578044746956509,0.0188666461454035,0.07673328993049547,2.2606728163040437e-07,5.225153590048811e-07,6.559818064660334e-07,1.962437406314175e-06,1.8036737210999993e-06,3.2838462809400037e-06
2040-01-02 18:00:00,2.3245500650218958,9.611523947819842,3.457416023064876e-05,9.604015559056924,0.7245973887426549,0.5466136134759821,2.101922062193859,,10.715101179255049,0.611696985189983,7.033121778900872,3.8433354534803014e-06,1.2494441819374405e-06,0.07627835055293389,2.2616473309453097e-07,5.236071683500976e-07,6.531099675849309e-07,1.5108635022026653e-06,1.8034887513246327e-06,2.6042404775457947e-06
2040-01-02 21:00:00,2.32332579776063,9.612389314966904,0.1531866266112071,9.446252743498857,0.7245974113485731,,2.8272207836199,,6.985623460528014,0.6116970059504905,4.605988596980028,3.6402038150274742e-06,1.183420060814679e-06,0.07589837262545672,2.2626923080747078e-07,4.612178973187787e-07,6.561354974263147e-07,1.4883002040088865e-06,1.279951641815486e-06,1.8241727165197815e-06
2040-01-03 00:00:00,2.3379459789744113,9.604904941289966,0.8673230623839567,9.29714868671131,0.7245973712521722,,2.355983674549401,,4.2013974684174915,0.6116969671481032,2.200735462097305,3.883018734908204e-06,1.2623103443125092e-06,0.07559813219545916,2.2627242094759785e-07,4.613510488586648e-07,6.538707006631607e-07,1.5152205421012923e-06,1.2798010737416572e-06,1.869285659093173e-06
2040-01-03 03:00:00,2.3574105766835327,9.610435119412127,0.8793807692203445,9.22181953139366,0.724597173464354,,2.255726221226637,,7.505776178282443,0.6116968102705644,4.212392351510444,7.906377905570718e-06,2.570311123119933e-06,0.0754735943355275,2.261990457040341e-07,4.609656193712927e-07,6.608166984647774e-07,1.7166477426617445e-06,1.2799380153158291e-06,1.907428110317167e-06
2040-01-03 06:00:00,0.8975999512535395,9.605410287998039,4.872151922340302e-06,9.17440251912225,0.7245971745538058,0.379090009220292,1.909555942450851,0.090142347074327,9.25967328054248,0.6116968107389912,5.270822502480215,7.994821486804667e-06,2.599073188969606e-06,0.07541415941817128,1.983350120918321e-07,4.067878171057338e-07,6.635919811499863e-07,1.7188514018621503e-06,1.2802117272409386e-06,1.9240354693029654e-06
2040-01-03 09:00:00,1.8125500669800472,9.457132117677988,6.440638215393016e-06,9.110942218930482,0.7245972147000755,0.4492686787874817,1.6690986887911563,1.010506581246403,7.300739114092498,0.6116968387588125,4.635193633174441,6.674509939041141e-06,2.169724673048943e-06,0.07523008621958868,1.9801982049580426e-07,4.0484803420979364e-07,6.608669747071199e-07,1.6811044015276872e-06,1.2802698580702025e-06,1.9322884368775834e-06
2040-01-03 12:00:00,2.448458919219478,9.60484993488617,9.873719047321796e-06,9.030109031190774,0.7245971623430773,0.7905201700471888,1.831781931203891,1.010711414305188,6.331827066362608,0.6116968001210412,4.432440073575271,8.134995350968283e-06,2.644448557238566e-06,0.07511828404469187,1.98016091242166e-07,4.048446537996834e-07,6.609907743209449e-07,1.7260331757575581e-06,1.2803892955043898e-06,1.936529402567579e-06
2040-01-03 15:00:00,2.440478967356068,9.487560271974443,9.494429147497528e-06,8.939239310917733,0.7245966013731293,1.9416492758248505,1.5893627791011424,0.0028232759830588003,6.801533670713198,0.6116965282192074,4.66698094827989,0.0465896154721701,0.0152384627246057,0.07504231771452122,1.9780284559350265e-07,4.074779747834207e-07,6.431419979432237e-07,2.0367268080539913e-06,1.2805144659095257e-06,1.926832565926527e-06
2040-01-03 18:00:00,2.432257277887892,9.023451664510016,8.272583482784461e-06,8.862233756322862,0.724596621581282,0.9243011563630644,1.4118639708649865,,6.723242484885996,0.6116965346159875,4.6152004779607205,0.0456980352565858,0.0149500376592323,0.07496286718380916,1.9787003591412913e-07,4.076198020892894e-07,6.46790635344874e-07,2.0305435475696457e-06,1.2805320075645297e-06,1.9367393433685463e-06
2040-01-03 21:00:00,2.4269165616873316,9.341477350977264,7.641736980844333e-06,8.805437744380418,0.724596384616299,,1.3131808609549076,,4.335201735479483,0.6116964616068379,3.1826543489886694,0.0210370321266856,0.0068860748627652,0.07490167731234626,1.9766502321546474e-07,4.080030566871634e-07,6.423326384179398e-07,2.0939878001791394e-06,1.2804259185721393e-06,1.9244859624044418e-06
2040-01-04 00:00:00,2.4184340620763596,9.364975875196198,6.848641369687549e-06,8.799988472766678,0.7245966885379446,,1.1910578127401368,,4.241944941665304,0.611696556048897,3.1229260000063648,0.0229926280036617,0.0075261710329893,0.07482953618951743,1.9802781412369497e-07,4.080316954834006e-07,6.509410571237734e-07,2.0062778227180946e-06,1.2803728588213565e-06,1.920619162074059e-06
2040-01-04 03:00:00,2.262467602828049,9.3578041338111,6.337246930438509e-06,8.835991195246368,0.7245965721569686,,1.178040211542867,,7.814553764523903,0.6116965548088135,5.1715225369244795,0.0578134617870419,0.0188695677726928,0.07474397356757247,1.98502942567362e-07,4.0763279325207396e-07,6.761835706835918e-07,2.064378719759999e-06,1.2804225978969962e-06,1.931799311667828e-06
2040-01-04 06:00:00,0.955327994565411,7.996506604680052,6.054801133632107e-06,8.875571459685702,0.7245964952132138,0.3648925261353914,0.9467689239172574,0.013556731372614601,9.423990622146912,0.6116965390911319,5.355858016565894,0.0578146059925917,0.0188699384517917,0.07467618600867364,1.9842784964737015e-07,4.072654624320073e-07,6.798818534530784e-07,2.088066629568712e-06,1.2803508434839774e-06,1.925594426508556e-06
2040-01-04 09:00:00,2.409908099502521,5.213551960556362,1.3653092943999329e-05,8.889105897399592,0.7245964511250359,1.0068010349126737,0.7652313960636717,0.7377641260661749,6.896279350131304,0.6116964917077587,4.707239320507723,0.0520466937308056,0.0170038478537159,0.07461891886632485,2.0356924264998565e-07,4.172586484560516e-07,6.545412298662856e-07,2.0811637475791024e-06,1.2802948670918706e-06,1.931576103494632e-06
2040-01-04 12:00:00,2.4105968439128995,4.227820975078423,1.201962237649306e-05,8.878460507043155,0.7245960297851867,1.2899244389358582,0.6418916807673665,0.8696411209662211,6.5532902719594155,0.6116964068211752,4.502264220527044,0.0482941926642523,0.0157899498660972,0.07458759760667004,2.0668095793093458e-07,4.257913734561359e-07,6.477860393203583e-07,2.163541000864885e-06,1.2801541384669942e-06,1.930183432885444e-06
2040-01-04 15:00:00,2.3888597415836097,3.627445561670693,8.438715603014817e-06,8.847054312294338,0.7202370957098376,2.007666115168507,0.5463508356363042,0.0027665457540906,7.0496450884958755,0.606992529680807,4.087670417952218,0.7566647267896575,0.2449461950900542,0.07455545944055943,2.0328266778082347e-07,4.202716909031981e-07,6.2881670401965e-07,2.5827090652309715e-06,1.2804000539953992e-06,1.916627921821433e-06
2040-01-04 18:00:00,2.2834270583744845,4.117286266281905,6.45158330173197e-06,8.822426621378948,0.6392975843074242,0.8736289579611959,0.6759343957612147,,7.0661495881859056,0.5196416809984137,4.114380077592738,0.7566690762321727,0.2449476066782047,0.0873214061562932,2.0373909182587354e-07,4.205086582355342e-07,6.435906978064298e-07,2.823972359345962e-06,1.2805187691400805e-06,1.9203975436920966e-06
2040-01-04 21:00:00,1.7749831354509649,3.902426342530349,5.530648915155284e-06,8.81379083108152,0.628644283477045,0.0,0.5912574028887972,,5.145497418980207,0.5081445140119356,2.659822665631063,0.7406550868843603,0.2397608891057111,0.0873178087112181,2.0212069131619455e-07,4.20985189528415e-07,5.998992707373526e-07,2.851913315114612e-06,1.28050870264569e-06,1.9012173382460803e-06
2040-01-05 00:00:00,0.9465185222050404,4.1671464227078445,5.095020736581558e-06,8.852472429542495,0.15091693905494705,,0.5211080382880033,,6.826256191718477,5.078926597968438e-06,3.640148735984946,0.756667557676167,0.2449471129096292,0.0873210873785812,2.022283519499756e-07,4.210253814024979e-07,6.001942660070823e-07,3.2909582203935992e-06,1.280576851268623e-06,1.8929450844135869e-06
2040-01-05 03:00:00,1.1042211970046225,3.8152507302059355,5.118502198992092e-06,8.922160498491817,0.07998736110643977,,0.540572143809868,,10.642004538638217,6.5575315554791976e-06,6.133233449867016,0.7566728316147736,0.2449488262007292,0.08731923192169856,2.050203194140431e-07,4.221364865641919e-07,7.021349382332522e-07,5.466612577871359e-06,1.2888002564612811e-06,1.933699412194516e-06
2040-01-05 06:00:00,1.1406593719512466,2.670882965491713,5.201395728265824e-06,8.971367602725214,0.0473469298781575,,0.4926943983477718,0.0202260798451315,10.69637647144024,4.894813619821442e-06,6.221227900819968,0.7566745273777546,0.2449493790285301,0.08732321581560212,2.0486618067695738e-07,4.212301354501129e-07,7.115899619009679e-07,7.610876963742493e-06,1.287950231612635e-06,1.927533673708955e-06
2040-01-05 09:00:00,2.35027970279608,3.7668964419934627,0.7501533266482446,8.986381863564805,0.0473470703178073,0.6656233698480517,0.5594344602214271,0.6051764939468196,8.270323620263769,4.96574227179709e-06,4.729558788663674,0.7566743832783742,0.2449493320045511,0.08732635757109825,2.2028349980571002e-07,4.47340008867688e-07,6.957959915264144e-07,7.544313250001989e-06,1.2807262799638996e-06,1.901412540740366e-06
2040-01-05 12:00:00,2.351381918030521,2.9036580805389534,0.874647146951293,8.976026676542766,0.04734708848079196,0.8954802330972462,0.4194796940617575,0.4508718200694569,7.907878269475311,4.979087898500868e-06,4.3847950957805955,0.7566743762197835,0.244949329709534,0.08732792984500476,2.203546829068237e-07,4.476149549207197e-07,6.869874295782848e-07,7.544541977089379e-06,1.280799743621911e-06,1.904796610757872e-06
2040-01-05 15:00:00,2.3449875556515494,1.7631161383793106,0.250272065269869,8.951447321977339,0.04734507113343554,0.892517015745315,0.195896409486223,,8.624533589705107,3.547970747147204e-06,4.799000077897768,1.3998093064299926,0.4554794881056603,0.08733521929626356,2.209401923068882e-07,4.513938522984693e-07,6.908547510837715e-07,9.480393862420523e-06,1.280889965862218e-06,1.9020770431175337e-06
2040-01-05 18:00:00,2.342708622543103,4.515186623016611,0.5814125082258298,8.926070380825001,0.047345143020791326,0.2986539347781719,0.4175858463662949,,8.665230580471768,3.614548649064829e-06,4.491288119139281,1.399800226461621,0.4554765159323997,0.08734263146531136,2.209665963496259e-07,4.515287420998882e-07,6.941553833134594e-07,9.345680805256066e-06,1.2808889258748114e-06,1.9139559338339246e-06
2040-01-05 21:00:00,2.348668980758702,5.3325408193062485,0.5845510962861817,8.911940287169786,0.13667760537261026,0.0,0.5979110347970006,,5.682982389392518,5.4941692605881455e-06,3.2316926305923626,0.7526268713734232,0.2436398784689452,0.08735964185249981,2.1662092523332265e-07,4.5177195216698986e-07,5.678752416713576e-07,4.3893163752704875e-06,1.2806053469344654e-06,1.9006451194703315e-06
2040-01-06 00:00:00,2.3541964131875126,4.956197110553104,0.8766815036935107,8.928677134428519,0.04734602984237407,,0.6143112426531309,,5.081498218172395,4.338033910760727e-06,2.663150183900098,0.7566755574721256,0.2449497154885705,0.08737856583129645,2.2095439753328193e-07,4.516941296457509e-07,6.709473413129407e-07,8.204619921684923e-06,1.2806195724410178e-06,1.8980552488195852e-06
2040-01-06 03:00:00,2.3447483520882884,5.250379516045655,0.2917497588510608,9.005646629452047,0.04734480991434116,,0.6623498402277276,,8.823878202680477,3.286806354561542e-06,4.881628066448157,1.3998126518373026,0.4554805828671531,0.08739480309464207,2.2091992662797442e-07,4.5140288341493715e-07,6.86908798201083e-07,9.992458668718605e-06,1.2808533389588337e-06,1.9124574724529316e-06
2040-01-06 06:00:00,2.340818453983823,4.466286694341276,0.291261037404917,9.086519920437102,0.047344526100435276,,0.8054681189524473,0.14071833111683818,8.913121321621771,2.9531514383678755e-06,4.934143605975519,1.3998161718967652,0.4554817342516706,0.0877908480653852,2.206048208544493e-07,4.496749632002016e-07,6.890706611202991e-07,1.1071930501096826e-05,1.280928671025478e-06,1.917000365015089e-06
2040-01-06 09:00:00,2.3619921506599972,2.786562646787854,0.8815084068871435,9.152083602004684,0.047346802863670684,,0.4379463582793483,1.522977156150972,7.749147611883793,4.803624915523346e-06,4.29005653980044,0.7566743714768647,0.2449493279981066,0.0874210241349471,2.2012550421023434e-07,4.458542320359676e-07,6.800268779806464e-07,7.725646763768442e-06,1.2806905180599765e-06,1.910346780478786e-06
2040-01-06 12:00:00,2.389449354845769,1.610583080952223,0.8981707773606172,9.200611802210105,0.1366927906118091,0.0442837174859539,0.3595839468390732,1.35156640320929,7.382220006711424,6.824296592649012e-06,3.97701095341026,0.7566724634704501,0.244948706441881,0.0874298264671848,2.201142790614024e-07,4.456255147963891e-07,6.781795498138583e-07,4.646976469414142e-06,1.280595355647146e-06,1.899869730502697e-06
2040-01-06 15:00:00,2.3812468219516028,0.9653223470744217,0.8926653241043012,9.222114475560836,0.04734396050603367,1.1286512021809112,0.2039426920698536,,8.057690319684289,2.1003518301467076e-06,3.8356731181191814,1.399817753833605,0.4554822497179016,0.08744445246514743,2.208774437282598e-07,4.510994923720514e-07,6.547754962040684e-07,1.4494846312108791e-05,1.2812668704573794e-06,1.8755332013810748e-06
2040-01-06 18:00:00,2.3708920896298364,0.8043930903721643,0.8863193515393041,9.25301434909082,0.047343613464643615,0.7043713609009014,0.1074299490933818,,8.104137736848331,1.6766479660244516e-06,3.864031142442184,1.3998182991616082,0.4554824272212396,0.0898444608603161,2.210298517895704e-07,4.517634245307951e-07,6.472327464539241e-07,0.0004082890372343489,1.2816982826129849e-06,1.8486482089768805e-06
2040-01-06 21:00:00,2.3628383313617034,1.3208140901591023,0.881724613943101,9.310801388451749,0.047343648951773676,0.0,0.1292841384271799,,5.280724478782724,1.7149340959149794e-06,2.1417366807136933,1.3998182899343634,0.455482424214703,0.313835260898582,2.211207882268702e-07,4.523139973618472e-07,6.513007742308289e-07,0.0005263019182186207,1.281649150542132e-06,1.7686781432020916e-06
2040-01-07 00:00:00,2.353104026759956,2.3866736371481374,0.8760369319706917,9.44112548544718,0.04734363240817653,,0.1360616478767401,,5.629908317738303,1.6971334402131349e-06,2.354737435798643,1.3998182839501976,0.4554824222629136,0.2251879326408335,2.2115014897122801e-07,4.524699301403339e-07,6.373109859073139e-07,0.0005163814042805084,1.2816705442053869e-06,1.6550723162543398e-06
2040-01-07 03:00:00,2.347101121159269,2.8685954334421715,0.5817398760445553,9.649840005074624,0.04734365452700712,,0.1297438212458508,,10.06662315705805,1.720889972361591e-06,5.35150838959808,1.3998183078857287,0.4554824300540137,1.3631767415911613,2.2112683461740594e-07,4.54552147245941e-07,6.752493497458227e-07,0.0005118097522072272,1.297047405761815e-06,1.5572222585328737e-06
2040-01-07 06:00:00,1.949860176386121,2.833921379387996,2.0423104246548704e-06,9.877891538272964,0.047343639138393234,1.070930056871534,0.1591840168700136,0.057603531832935206,10.855868804734584,1.7041825402565323e-06,6.172355511908807,1.3998183043775885,0.4554824289134623,0.0937778697218591,1.6122810156582229e-07,3.652912545141119e-07,6.607882396739071e-07,0.0005187109213822764,2.018592163745737e-06,5.674504475945275e-06
2040-01-07 09:00:00,0.8933353006222453,4.4285882401620205,2.1272623155422147e-06,10.079942252563278,0.04734377272488812,0.0,0.3015138293486319,1.777545447659426,10.520768655533365,1.870170196875073e-06,5.323537261383024,1.399818082775099,0.4554823568575293,0.08755724108158411,1.6072741310378816e-07,3.183039272745194e-07,6.635444603398921e-07,1.5460054302176827e-05,1.2828377307590826e-06,1.640206178729796e-06
2040-01-07 12:00:00,1.3958398995173078,4.261671279623037,2.3236082790794904e-06,10.2304403809135,0.047344384983540766,0.6645577676476493,0.3401505317789317,0.881434519496323,9.574367344103038,2.7774259206912978e-06,5.0527883143432515,1.3998169585991869,0.4554819912264989,0.08757446335390211,1.6076451464290566e-07,3.1836379014507137e-07,6.632516208894868e-07,1.1438671474448026e-05,1.282572184000862e-06,1.740534492642822e-06
2040-01-07 15:00:00,0.9029469357133106,4.861166448543817,1.97691416709745e-06,10.336580140230458,0.047344017133707166,1.453673296584716,0.2739865570503788,,10.68274546721091,2.202051696752858e-06,5.428197639866379,1.3998175434207931,0.4554821811348291,0.08759333311147138,1.61315000637463e-07,3.230946088281631e-07,6.481237535516667e-07,1.3923053009588591e-05,1.2877091897587672e-06,1.7713482111634904e-06
2040-01-07 18:00:00,0.8608350745280746,5.943096804401319,1.63621338179264e-06,10.433194594259405,0.07998201650011638,0.3071946045467905,0.4725575072568812,,10.60953553234216,7.107546077562227e-06,5.968372655399921,0.7566728585402633,0.2449488352412864,0.08761220143599001,1.6130387806493909e-07,3.222554108540468e-07,6.47811183373494e-07,5.309089640732204e-06,1.2826676317811965e-06,1.7000033950781138e-06
2040-01-07 21:00:00,0.7722620298766882,6.466506497099229,1.5292461721894358e-06,10.526933915052217,0.13669790752325953,,0.5552347430378456,,7.50771245171913,5.303897852650184e-06,3.9666255070722034,0.7557525751834044,0.244651026262143,0.08763380531749031,1.5960181379654916e-07,3.2246971372964436e-07,5.519412063738931e-07,3.5565208875772307e-06,1.2821782284609545e-06,1.5490829892374752e-06
2040-01-08 00:00:00,0.7804395130475213,8.169355926957435,1.5030355935697502e-06,10.681626780493024,0.13669891567467785,,0.6154325928050852,,7.93622893040008,7.237516063862586e-06,4.229970090275132,0.7566716688691666,0.2449484484112894,0.0875867462863153,1.613786393066611e-07,3.2255540984586597e-07,6.371891333783092e-07,3.540263512719648e-06,1.2821993045011494e-06,1.3415516479846106e-06
2040-01-08 03:00:00,2.2706375161417487,9.211340738787275,1.4633119543249917e-06,10.893619831608705,0.13669800509680033,,0.8599317518130412,,11.439210831742024,7.098144338204914e-06,7.27393296261586,0.7566717406910722,0.2449484717444657,0.08741322357615419,1.613132649085322e-07,3.910633704955002e-07,6.342898429426452e-07,3.6005550856717923e-06,2.443231633077807e-06,5.788153784080818e-06
2040-01-08 06:00:00,2.1617373727316647,9.522532260754728,7.876094227675522e-07,11.10630612199071,0.13669915403845456,1.230849245494686,1.0311251560007892,0.0369735733187161,11.989901883977131,7.005960510387347e-06,7.543256010756152,0.7566716320082411,0.2449484364373307,0.0870239413829097,1.3522263999728485e-07,3.176915018031576e-07,6.392353249508381e-07,3.51577584419764e-06,2.4433558218553253e-06,3.0650430599509634e-06
2040-01-08 09:00:00,1.7166106717839091,9.521198706884851,8.233644801534422e-07,11.251154562672086,0.13669824512304984,0.7028080691565417,1.0209730950277347,0.7578071800836235,10.866720621387286,6.973985390867686e-06,6.5871802320765775,0.7566718686184376,0.2449485132522316,0.086608120000771,1.3492941947831401e-07,3.027075798005013e-07,6.381072322093395e-07,3.706946178250541e-06,2.177423948173598e-06,2.204413688184907e-06
2040-01-08 12:00:00,1.246293949442054,9.375757917942213,8.770371643178999e-07,11.348474773460005,0.13669087758785484,0.8581333734884645,0.9395366171237424,0.3341448224975189,10.836797026738871,7.607749594169999e-06,6.282223888071501,0.756672289102281,0.2449486499896862,0.0864062975723817,1.3504094145908386e-07,2.8829579782510396e-07,6.241251261442318e-07,4.189805964349373e-06,1.6409800278396251e-06,1.5286094536841345e-06
2040-01-08 15:00:00,1.8508738559636608,9.421777653739936,8.556542194321388e-07,11.410782436948542,0.047344251969041524,1.8362148405006555,0.96371827778581,,10.925829257146498,2.5888949204522407e-06,6.151265431483644,1.3998172907251107,0.4554820992656427,0.08652646625995343,1.3529553414746772e-07,3.057357650846936e-07,6.086090880666396e-07,1.211473253039987e-05,2.1813311796053265e-06,3.270229194584246e-06
2040-01-08 18:00:00,1.765152529063179,9.47005363208495,8.17410300868872e-07,11.473526241643588,0.0473442741953201,0.6697766712619978,1.1468346667545457,,10.881588264124986,2.631181770629992e-06,6.072037664805488,1.3998171445309489,0.4554820515364458,0.08667563807705181,1.3531789660907724e-07,3.06022317809989e-07,6.066870747871898e-07,1.1849015945556009e-05,2.198601067858669e-06,2.713942921780313e-06
2040-01-08 21:00:00,0.7889812939502787,9.186200964917642,7.839760486941553e-07,11.53823491374655,0.0473441345643985,,1.069947359347826,,8.262344335871568,2.4000968231002626e-06,3.880188524371131,1.3998174428724637,0.4554821487283501,0.08682485947900487,1.3535563989381857e-07,2.7662038171548805e-07,5.805047017855568e-07,1.303193199902671e-05,1.284359778720143e-06,1.4370158306004964e-06
2040-01-09 00:00:00,0.7979816230617296,8.907077789117194,7.649127681541339e-07,11.69176795191838,0.047344253914419536,,1.0050082663342537,,8.620698633813916,2.6065874877853484e-06,4.103483526552606,1.3998174664444891,0.4554821569557263,0.0869703637056273,1.3535362090440874e-07,2.7661969358464157e-07,5.770849313883464e-07,1.1890050466107818e-05,1.2844197071936683e-06,1.3140612659725952e-06
2040-01-09 03:00:00,0.8939146234527052,8.968650550916882,7.577984960027702e-07,11.941077685792036,0.04734356941746338,,1.05489265250207,,14.056178016062738,1.6284025819881216e-06,7.475065733314289,1.3998183479396924,0.4554824430883332,1.395108616534877,1.3549522863949242e-07,3.186531489558006e-07,6.095812556028379e-07,4.1172194472121605e-05,2.4766348260963988e-06,5.0237124054957335e-06
2040-01-09 06:00:00,1.0807296315782524,8.222785073156793,7.499850921949515e-07,12.17824298962351,0.04734364617835318,0.7540038921884855,1.1792588463878422,0.1167274376136681,14.358774557647015,1.7203149796816475e-06,7.773376377248939,1.3998182446106122,0.4554824094704903,0.4275369392842835,1.3534645394106856e-07,3.185998451374416e-07,6.242419687540818e-07,1.663296271087042e-05,2.550972269540424e-06,2.6306451612019065e-06
2040-01-09 09:00:00,0.8937259226942135,2.8131170210479204,7.64071229409869e-07,12.368119143898303,0.047344773865204505,0.1950139977286907,0.9979810622898382,1.2608813407713104,12.808414238871078,3.2612971972263512e-06,6.714402812073332,1.399815567109984,0.4554815365148701,0.0873634315355756,1.3575254589929512e-07,3.169430058923976e-07,6.001638605516563e-07,1.0011558296619624e-05,2.476020166805023e-06,1.9314848927609637e-06
2040-01-09 12:00:00,1.4579930511417936,3.237417428530348,7.742377950362862e-07,12.461168431145182,0.047344523405852434,0.8100409403258245,0.5223614743045238,0.8411911079418577,11.689973926062294,2.9540882923170107e-06,6.376614240790637,1.3998165840243568,0.4554818685963241,0.0875499626415016,1.3575570923519126e-07,3.167471869360039e-07,5.942301775090175e-07,1.0941040952812028e-05,2.468890720602244e-06,1.733167280720072e-06
