country,hydro,ror,offwind,onwind,solar
AL,1.6907,0.0482,8.13438059095532,67.49186156512827,59.043262728267855
AT,3.6006199999999997,4.8025,0.0,139.6412743000817,189.27440518092007
BA,1.6145,0.0,0.0,140.8267144179405,96.13581552129251
BE,0.0127828025477706,0.0798761965781364,10.855534492352234,15.14591796530707,116.41223610403638
BG,1.92514,0.1104,4.316961742087205,145.57953550030638,248.71148786719127
CH,9.91631,4.4508,0.0,76.71433786350582,135.44461468232365
CZ,0.0,0.0,0.0,104.28033985794784,222.63221393542855
DE,0.2895,2.7756033500000004,84.69968828717705,489.6522358942112,1183.755935399903
DK,0.0,0.0,142.15727969737165,73.47226227256934,148.26234091061906
EE,0.0,0.0,51.256976085671845,93.64260048710968,63.17579758634909
ES,14.975837,0.2770082474999999,29.500059370588005,933.6345117567372,1171.9706934213357
FI,1.2959,1.45173,189.8651470810861,718.1633603247245,106.26301770176624
FR,8.329492993630572,6.6443491494216635,87.03662526755024,954.0287198875892,1754.3317442647112
GB,0.2283,8.787,305.7394370666792,434.5852360109801,930.4060703081371
GR,2.566,0.1031,60.86989991577008,208.1760343560387,219.94410890348965
HR,1.864404458598726,0.2731677302916768,35.12461011367682,74.22371503669441,86.98115860612872
HU,0.028,0.0197,0.0,137.16952703953172,314.8775052344163
IE,0.001,0.216,42.55320350487301,140.88854914486168,225.00408446895025
IT,4.0029,7.49649,138.73419424102642,522.4529374028741,883.7786155135835
LT,0.0,0.101,5.284790261606931,128.36466773448302,179.8308902342057
LU,0.0,0.0308999999999999,0.0,3.162870245397591,8.427002847057754
LV,0.0,1.5360999999999998,32.5612336573222,149.65148902422047,122.11723961381269
ME,0.344961,0.00536,1.7708327584894283,37.72218499858854,16.093971705979204
MK,0.0,0.0,0.0,66.67675384887028,54.654293591185
NL,0.0,0.0,162.68361095910203,46.32658810776124,160.25484912709757
NO,28.295874200000007,0.8925,113.99971139632213,730.815407741545,304.73593046834884
PL,0.1401019108280254,0.182400368779544,25.64631361203662,421.8260672766232,923.041825777982
PT,0.8814000000000001,2.5578000000000003,13.42649681949615,160.99410545338375,154.06218822923742
RO,4.44994,3.4974499999999997,8.350761241078883,325.01438169005985,683.8002535825996
RS,0.7901,1.7084,0.0,209.9196386830852,229.69441047106943
SE,10.78418662493251,1.279,211.43953081496713,935.9335077385132,203.674215097097
SI,0.118,0.912275,0.4420636542416646,28.734069062089972,27.591294667388183
SK,0.2419,1.21466,0.0,52.2155596547556,107.7470351184612
