imports_exports,countries,year,carriers,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
imports,NO,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2739906660320175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54848918776282,0.0,0.0,0.0,0.0,0.0,20.61511361490365,0.0,0.0
imports,PL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,2.9467086705489196,0.4869526770259099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360783607812403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214338287026239,0.0,4.333157319853325
imports,PT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6079848927899127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,RO,2030,Electricity,0.0,0.0,0.0,0.0,1.8933060080679325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.353142756428103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.292113860341356,0.0,0.0,0.0
imports,RS,2030,Electricity,0.207393507949555,0.0,2.0599420851072736,0.0,1.5600673927824964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8081566100447672,2.5266045694519708,0.0,0.0,0.0,0.0,0.0,0.3645592625298464,3.4553250281948635,0.0,0.0,0.0,0.0,4.231015463235416,0.0,0.0,0.0,0.0
imports,SE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.835995275531312,0.7412130419986284,0.0,0.0,0.4235695714091108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7683756094720535,0.0,0.0,0.0,0.0,0.0,14.445920802925116,4.582501243139779,0.0,0.0,0.0,0.0,0.0,0.0
imports,SI,2030,Electricity,0.0,3.6090868660782576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99953746451344,0.0,0.0,5.377912025837623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SK,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,4.979508865849285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.394461097065273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962525634322587,0.0,0.0,0.0,0.0,0.0,0.0
imports,AL,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.220325089804626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.159340974647499,0.0,0.0,0.0,0.0,0.0,0.0,3.527279693968236,0.0,0.0,0.0
imports,AT,2040,Electricity,0.0,0.0,0.0,0.0,0.0,1.835655818533015,9.126187570908446,16.444367484976656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.238471418468867,0.0,2.416521548047502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.783200026876518,0.0
imports,BA,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45300409946956,0.0,0.0,0.0,0.0,0.0,0.0,3.188759223897608,0.0,0.0,0.0,0.0,0.0,0.0,3.0752104101881015,0.0,0.0,0.0
imports,BE,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.337097431131555,10.89941802718902,0.0,0.0,0.0,0.0,0.0,0.0,7.164742415797326,0.0,0.0,0.0,6.2712660790116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,BG,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0700281480770764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249848677427158,0.0,0.0,0.0,0.0,4.676325316056982,4.701472853662965,0.0,0.0,0.0
imports,CH,2040,Electricity,0.0,13.420849367279835,0.0,0.0,0.0,0.0,0.0,35.20136051567776,0.0,0.0,0.0,0.0,7.681855892249933,0.0,0.0,0.0,0.0,0.0,5.531180020339627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,CZ,2040,Electricity,0.0,6.131855724381237,0.0,0.0,0.0,0.0,0.0,4.864682980172981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.043924908149398,0.0,0.0,0.0,0.0,0.0,5.346612432286251
imports,DE,2040,Electricity,0.0,49.206072170774526,0.0,0.0,0.0,48.38620629327496,23.129448359845146,0.0,1.3266232471912625,0.0,0.0,0.0,9.709331164316367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.464002843729476,0.0,0.0,0.0,16.608444959062027,0.0,14.176228249576004,0.0,0.0,0.0,1.2820089303381703,0.0,0.0
imports,DK,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.487524709603997,0.0,0.0,0.0,0.0,0.0,2.461945080613357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948057317598547,0.0,0.0,0.0,0.0,0.6561600448979162,0.0,0.0
imports,EE,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4748355635642705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.236787420940743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ES,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7448692743723218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.886159884406394,0.0,0.0,0.0,0.0,0.0
imports,FI,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6659062387440864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476726857893204,0.0,0.0
imports,FR,2040,Electricity,0.0,0.0,0.0,28.83040866425991,0.0,37.09833657780645,0.0,22.862033954267467,0.0,0.0,7.564362640975677,0.0,0.0,7.583090432956738,0.0,0.0,0.0,0.0,27.90866296134428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,GB,2040,Electricity,0.0,0.0,0.0,13.817100810379458,0.0,0.0,0.0,0.0,1.2850185967397951,0.0,0.0,0.0,6.84826825454721,0.0,0.0,0.0,0.0,0.5482250176762534,0.0,0.0,0.0,0.0,0.0,0.0,4.028231446133418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,GR,2040,Electricity,6.908820745141796,0.0,0.0,0.0,3.4822294414179313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.032981119935383,0.0,0.0,0.0,0.0,12.248969806507162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,HR,2040,Electricity,0.0,0.0,7.411480477941911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8411403193508065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4626368777436856,0.0,17.289032573415696,0.0
imports,HU,2040,Electricity,0.0,8.254177326955245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.970918302026027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.701820699035226,3.2900479280230552,0.0,0.0,14.47943472788889
imports,IE,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5528285525253653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,IT,2040,Electricity,0.0,0.5404274040531392,0.0,0.0,0.0,1.217117737374392,0.0,0.0,0.0,0.0,0.0,0.0,3.06588101869455,0.0,0.4670588542354673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142679789472281,0.0
imports,LT,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8988667176798488,0.0,0.0,0.0,0.0,10.070911245010231,0.0,0.0,0.0,0.8555438809097761,0.0,0.0
imports,LU,2040,Electricity,0.0,0.0,0.0,2.3553962272580797,0.0,0.0,0.0,3.0810179767946977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,LV,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7499494987123088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.106849198456219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ME,2040,Electricity,1.3182203111633517,0.0,8.335759212531867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9569740540447784,0.0,0.0,0.0
imports,MK,2040,Electricity,0.0,0.0,0.0,0.0,0.9454075290051548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.176986477204378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26399736279007,0.0,0.0,0.0
imports,NL,2040,Electricity,0.0,0.0,0.0,33.24909484336352,0.0,0.0,0.0,56.536786076294206,0.0,0.0,0.0,0.0,0.0,4.570306162429366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.060498354021565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,NO,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4491124311158106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6971979759768336,0.0,0.0,0.0,0.0,0.0,21.13716650153342,0.0,0.0
imports,PL,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,23.710465714593816,16.657972341949623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7762190273537364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0944079386009848,0.0,15.965947520872788
imports,PT,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.727964076607576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,RO,2040,Electricity,0.0,0.0,0.0,0.0,4.412368761515173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.968295526279174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.913216468386835,0.0,0.0,0.0
imports,RS,2040,Electricity,0.3207368918516358,0.0,6.350791888022798,0.0,0.6039069019478467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.266631161282745,5.934051437597359,0.0,0.0,0.0,0.0,0.0,1.926744176685249,2.070516833111018,0.0,0.0,0.0,0.0,1.191912806537654,0.0,0.0,0.0,0.0
imports,SE,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225245887557437,0.775000159551251,0.0,0.0,1.100197817868045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8419372562412257,0.0,0.0,0.0,0.0,0.0,28.199598534568892,3.6510178585507687,0.0,0.0,0.0,0.0,0.0,0.0
imports,SI,2040,Electricity,0.0,11.325549066273885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.484292552604504,0.0,0.0,12.174526721294644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SK,2040,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,11.86526906752529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73551268425098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0486347009751,0.0,0.0,0.0,0.0,0.0,0.0
exports,AL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651784955492392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407398620321045,0.0,0.0,0.0,0.0,0.0,0.0,0.207393507949555,0.0,0.0,0.0
exports,AT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,21.924852798203258,0.271522015876469,59.05688381909985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7063248467487255,0.0,0.4358311175797756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6090868660782576,0.0
exports,BA,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.186366683418768,0.0,0.0,0.0,0.0,0.0,0.0,3.398364597512737,0.0,0.0,0.0,0.0,0.0,0.0,2.0599420851072736,0.0,0.0,0.0
exports,BE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.541727977366868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3219147605818642,0.0,0.0,0.0,10.140026564426664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exports,BG,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7512104311885706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906825145746486,0.0,0.0,0.0,0.0,1.8933060080679325,1.5600673927824964,0.0,0.0,0.0
exports,CH,2030,Electricity,0.0,0.4799220745516387,0.0,0.0,0.0,0.0,0.0,40.42357997601189,0.0,0.0,0.0,0.0,39.79183196919925,0.0,0.0,0.0,0.0,0.0,4.456904706993901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exports,CZ,2030,Electricity,0.0,16.33770170458505,0.0,0.0,0.0,0.0,0.0,40.856300368191235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9467086705489196,0.0,0.0,0.0,0.0,0.0,4.979508865849285
exports,DE,2030,Electricity,0.0,10.732044528423309,0.0,0.0,0.0,34.25433965945396,0.3295613128571563,0.0,5.883076577240724,0.0,0.0,0.0,25.02132087587411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.897954191336915,0.0,0.0,0.0,25.86762844267806,0.0,0.4869526770259099,0.0,0.0,0.0,3.835995275531312,0.0,0.0
exports,DK,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7890207929954849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2739906660320175,0.0,0.0,0.0,0.0,0.7412130419986284,0.0,0.0
exports,EE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.469813894224688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0527966108941886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exports,ES,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176366852185044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6079848927899127,0.0,0.0,0.0,0.0,0.0
exports,FI,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378031068446471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4235695714091108,0.0,0.0
exports,FR,2030,Electricity,0.0,0.0,0.0,7.979619315199793,0.0,5.210375133619765,0.0,7.278936097780323,0.0,0.0,1.011097630852413,0.0,0.0,4.841452972079296,0.0,0.0,0.0,0.0,1.6015412880704984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exports,GB,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9759309835706915,0.0,0.0,0.0,0.0,1.2147441132680856,0.0,0.0,0.0,0.0,0.0,0.0,3.119213226152212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exports,GR,2030,Electricity,1.9349353858712453,0.0,0.0,0.0,0.6077764059896624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4773789703655869,0.0,0.0,0.0,0.0,1.323340679038946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exports,HR,2030,Electricity,0.0,0.0,6.232165331473094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.986191389852332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8081566100447672,0.0,21.99953746451344,0.0
exports,HU,2030,Electricity,0.0,16.081249628802993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.607237717491106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.353142756428103,2.5266045694519708,0.0,0.0,12.394461097065273
exports,IE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.366087152753742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
