sector,node,2030,2040,carrier
Agriculture,AT,1.7254239938008793,1.7254239938008793,Oil
Agriculture,BE,2.063625834906872,2.063625834906872,Oil
Agriculture,BG,0.8122282578427077,0.8122282578427077,Oil
Agriculture,CZ,2.506207303606559,2.506207303606559,Oil
Agriculture,DE,3.0895778640674387,3.0895778640674387,Oil
Agriculture,DK,2.6752531799987995,2.6752531799987995,Oil
Agriculture,EE,0.423702592128888,0.423702592128888,Oil
Agriculture,ES,11.868041273357184,11.868041273357184,Oil
Agriculture,FI,1.87986662956836,1.87986662956836,Oil
Agriculture,FR,19.23574525666919,19.23574525666919,Oil
Agriculture,GB,4.84343131060086,4.84343131060086,Oil
Agriculture,GR,1.1435762790370796,1.1435762790370796,Oil
Agriculture,HR,0.739771598835024,0.739771598835024,Oil
Agriculture,HU,2.2943176549997997,2.2943176549997997,Oil
Agriculture,IE,0.9287463692628004,0.9287463692628004,Oil
Agriculture,IT,13.192551490982764,13.192551490982764,Oil
Agriculture,LT,0.341332489970028,0.341332489970028,Oil
Agriculture,LU,0.0594845860664772,0.0594845860664772,Oil
Agriculture,LV,0.8733581480747996,0.8733581480747996,Oil
Agriculture,NL,7.646054895430799,7.646054895430799,Oil
Agriculture,PL,6.8303074895884786,6.8303074895884786,Oil
Agriculture,PT,2.56391163658404,2.56391163658404,Oil
Agriculture,RO,2.6324230412876406,2.6324230412876406,Oil
Agriculture,SE,0.9383924436132002,0.9383924436132002,Oil
Agriculture,SI,0.2734851853743241,0.2734851853743241,Oil
Agriculture,SK,0.376690664229528,0.376690664229528,Oil
Aviation,AL,0.2627798500000921,0.2627798500000921,Oil
Aviation,AT,11.524635009550796,11.524635009550796,Oil
Aviation,BA,0.1102524000003599,0.1102524000003599,Oil
Aviation,BE,19.741390512623518,19.741390512623518,Oil
Aviation,BG,2.9213985894303596,2.9213985894303596,Oil
Aviation,CH,22.5277777777488,22.5277777777488,Oil
Aviation,CZ,5.488457043102599,5.488457043102599,Oil
Aviation,DE,121.393909800228,121.393909800228,Oil
Aviation,DK,12.69097849885644,12.69097849885644,Oil
Aviation,EE,0.39158349958926,0.39158349958926,Oil
Aviation,ES,82.45213531000597,82.45213531000597,Oil
Aviation,FI,10.3636735016508,10.3636735016508,Oil
Aviation,FR,85.9188650741784,85.9188650741784,Oil
Aviation,GB,151.6865409876186,151.6865409876186,Oil
Aviation,GR,15.762950784793198,15.762950784793198,Oil
Aviation,HR,2.43935855336784,2.43935855336784,Oil
Aviation,HU,3.2620847592130815,3.2620847592130815,Oil
Aviation,IE,12.9900352491996,12.9900352491996,Oil
Aviation,IT,56.85397897742063,56.85397897742063,Oil
Aviation,LT,1.4317387478420398,1.4317387478420398,Oil
Aviation,LU,6.936244541743919,6.936244541743919,Oil
Aviation,LV,1.81265093405484,1.81265093405484,Oil
Aviation,ME,0.2930643700000799,0.2930643700000799,Oil
Aviation,MK,0.325081759999668,0.325081759999668,Oil
Aviation,NL,46.6130147244108,46.6130147244108,Oil
Aviation,NO,10.4804907999936,10.4804907999936,Oil
Aviation,PL,12.987342412585202,12.987342412585202,Oil
Aviation,PT,18.8428270257384,18.8428270257384,Oil
Aviation,RO,2.300831837681399,2.300831837681399,Oil
Aviation,RS,1.6570540300019996,1.6570540300019996,Oil
Aviation,SE,11.3920952252772,11.3920952252772,Oil
Aviation,SI,0.331277063481792,0.331277063481792,Oil
Aviation,SK,0.528903419164068,0.528903419164068,Oil
Heat,AL,0.426397350391229,0.014613343253174201,Oil
Heat,AT,5.407889287904144,0.1566077270125243,Oil
Heat,BA,1.1587559541211905,0.0033705604242862015,Oil
Heat,BE,11.685806763723319,3.0830153475710103,Oil
Heat,BG,1.7299430270129585,0.5011203397052145,Oil
Heat,CH,5.127718241951138,0.001885685485120545,Oil
Heat,CZ,5.86772948380716,0.13223410811348899,Oil
Heat,DE,58.45655890167072,3.680710265514833,Oil
Heat,DK,3.118200185725957,0.5664682411129431,Oil
Heat,EE,0.8499913553992073,0.1923209137044779,Oil
Heat,ES,2.766622539686575,4.929733647237947,Oil
Heat,FI,3.8126025071268668,0.0040428769721614,Oil
Heat,FR,43.020018211730516,3.3966106292216827,Oil
Heat,GB,19.874617477428945,18.28578305169395,Oil
Heat,GR,5.637667933009623,0.37676970627009565,Oil
Heat,HR,2.577161943932853,1.1223997725724117,Oil
Heat,HU,7.2215088692640315,2.1685631176731954,Oil
Heat,IE,2.1433362321349207,0.0907464809927337,Oil
Heat,IT,31.72499082212995,14.793542272625947,Oil
Heat,LT,1.2861832020456245,0.1492701395144716,Oil
Heat,LU,0.659036115011994,0.019799430229987203,Oil
Heat,LV,1.095081559521084,0.7023692256624187,Oil
Heat,ME,0.18994870585972928,0.0030750096737739,Oil
Heat,MK,0.376722093440009,0.0177040175679413,Oil
Heat,NL,1.624991269812954,9.000693299247255,Oil
Heat,NO,3.682341163066836,0.0020081488840961,Oil
Heat,PL,17.820467523679806,0.1404004384018157,Oil
Heat,PT,0.5132080593782694,0.5234208898131901,Oil
Heat,RO,5.543695934579137,4.199005593679304,Oil
Heat,RS,3.3297151634386433,0.07179584585802021,Oil
Heat,SE,4.869973557329164,0.3703447918187214,Oil
Heat,SI,1.0580625725466433,0.11420803723359951,Oil
Heat,SK,2.360143893548078,0.7606809051480596,Oil
Industry,AL,0.370000000000224,0.230000000000376,Oil
Industry,AT,14.629999999992,9.069999999966,Oil
Industry,BA,0.750000000000312,0.3800000000000877,Oil
Industry,BE,68.25000000002665,42.34000000003211,Oil
Industry,BG,3.979999999996679,4.690000000001041,Oil
Industry,CH,11.309999999991597,7.690000000004038,Oil
Industry,CZ,12.500000000005196,8.309999999997359,Oil
Industry,DE,180.340000000284,147.43999999990797,Oil
Industry,DK,3.2100000000036477,1.3799999999987516,Oil
Industry,EE,0.570000000000132,0.24000000000024,Oil
Industry,ES,46.919999999958435,30.070000000042356,Oil
Industry,FI,18.379999999984804,11.080000000014,Oil
Industry,FR,94.2099999996,54.489999999972,Oil
Industry,GB,69.66000000003899,39.23000000003412,Oil
Industry,GR,10.619999999971196,5.220000000000842,Oil
Industry,HR,2.2600000000008,0.96999999999732,Oil
Industry,HU,16.479999999975597,10.819999999986,Oil
Industry,IE,3.9400000000024815,1.6899999999980395,Oil
Industry,IT,51.709999999985286,28.729999999984194,Oil
Industry,LT,0.310000000000164,0.129999999999984,Oil
Industry,LU,0.1100000000002559,0.0500000000000208,Oil
Industry,LV,0.46999999999974,0.3000000000002999,Oil
Industry,ME,0.230000000000376,0.12000000000012,Oil
Industry,MK,0.24000000000024,0.139999999999848,Oil
Industry,NL,117.450000000216,83.20000000002477,Oil
Industry,NO,22.70999999995919,15.489999999976805,Oil
Industry,PL,19.4700000000348,11.220000000015595,Oil
Industry,PT,14.279999999988,6.970000000003318,Oil
Industry,RO,11.319999999979196,9.559999999971598,Oil
Industry,RS,5.240000000002321,3.56000000000064,Oil
Industry,SE,18.389999999972403,12.4000000000416,Oil
Industry,SI,1.1099999999989196,0.8999999999965198,Oil
Industry,SK,3.5399999999991594,1.37000000000064,Oil
Shipping,AL,0.561370795999884,0.2405874839997,Oil
Shipping,BA,0.0863569917180239,0.0370101393077496,Oil
Shipping,BE,68.12509420822832,29.196468946371176,Oil
Shipping,BG,0.6174622860002879,0.264626693999748,Oil
Shipping,CH,0.272222222222316,0.1166666666668319,Oil
Shipping,DE,13.3366198450404,5.7156942193042815,Oil
Shipping,DK,7.118793118789752,3.050911336626431,Oil
Shipping,EE,1.5822255450433198,0.6780966621632999,Oil
Shipping,ES,66.91045001453992,28.675907149051184,Oil
Shipping,FI,3.8436199794166783,1.6472657054630404,Oil
Shipping,FR,18.070030534750796,7.7442988006287585,Oil
Shipping,GB,24.31215671341963,10.419495734347816,Oil
Shipping,GR,5.21602844226288,2.2354407609735607,Oil
Shipping,HR,0.6107062027952883,0.261731229769284,Oil
Shipping,IE,1.8839119976997605,0.8073908561561638,Oil
Shipping,IT,26.509201502769734,11.36108635830488,Oil
Shipping,LT,1.6264994422443595,0.6970711895322961,Oil
Shipping,LV,2.39594831620884,1.0268349926596798,Oil
Shipping,NL,95.55431190435604,40.95184795882199,Oil
Shipping,NO,12.839537445040794,5.5026589050037185,Oil
Shipping,PL,2.261252865012,0.9691083707206798,Oil
Shipping,PT,8.46865332983448,3.6294228556446,Oil
Shipping,RO,0.6333452616441481,0.271433683562028,Oil
Shipping,SE,17.360287278791997,7.440123119494799,Oil
Shipping,SI,1.55042902699704,0.6644695830001078,Oil
Transport,AL,5.675766542536743,3.040589219216008,Oil
Transport,AT,69.00939700671492,36.969319825029466,Oil
Transport,BA,9.478907996052175,5.077986426456316,Oil
Transport,BE,82.58560715061506,44.24228954497057,Oil
Transport,BG,26.009310987884017,13.93355945779516,Oil
Transport,CH,35.60932129074938,19.07642212004301,Oil
Transport,CZ,55.697689220490645,29.838047796691644,Oil
Transport,DE,446.8443801870944,239.3809179573834,Oil
Transport,DK,36.219359890102815,19.403228512553756,Oil
Transport,EE,6.332425959538044,3.3923710497526733,Oil
Transport,ES,231.39464270895394,123.96141573693941,Oil
