country,carrier,2030,2035,2040,2045,2050
AL,BEV charger,2.8565458551010265,4.958532427722536,7.060519000344047,7.976769557640601,8.879545842035737
AL,H2 Fuel Cell,6.266649850880381e-07,8.923022820262786e-07,1.081707040654726e-06,1.1938205332435143e-06,1.3452438952601068e-06
AL,air heat pump,0.0507449990550555,0.0513747967263877,0.0529421563685008,0.0705119009209734,0.0838984475886385
AL,battery charger,4.066121653873756e-06,6.350290131273825e-06,7.849956399048779e-06,8.616425025641094e-06,5.655823405895065e-06
AL,ground heat pump,0.0228240435263347,0.0228266318257077,0.022832881016639,0.0443467281628433,0.0537944255720036
AL,home battery charger,0.0649919176520269,0.0832536159254856,0.1003755590120234,0.9176287736805808,0.948047544346356
AL,hydro,1.6907,1.6907,1.6907,1.6907,1.6907
AL,water tanks charger,0.482348243206837,0.4411320258896785,0.5172936960279023,0.5531976256142469,0.585704141001572
AT,BEV charger,11.072447935999998,19.220098304,27.367748672,30.919288576,34.418599952
AT,H2 Fuel Cell,6.73148854133567e-07,9.506718734701104e-07,1.1478481971152074e-06,1.2659054448856518e-06,1.4382130239051635e-06
AT,PHS,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001
AT,air heat pump,0.6793837771758533,0.7255527081691557,0.8169416944976186,1.454862209320716,1.859409060782744
AT,battery charger,4.120355150019975e-06,6.391928839986296e-06,7.871061375499973e-06,8.59970667620476e-06,5.574050718245015e-06
AT,ground heat pump,0.5460546163965585,0.5460556099893571,0.617188690645918,0.869205220206283,1.0052376514527948
AT,home battery charger,5.542312558052251e-06,9.744129254272316e-06,1.4546031191376351e-05,1.7602934991400694e-05,1.87523000028446e-05
AT,hydro,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997
AT,water tanks charger,5.193312723866271,4.716949991438976,5.880743125971443,6.48377637907696,7.2215558326588125
BA,BEV charger,3.822222262390623,6.634800908300704,9.447379554210784,10.673375374222871,11.881341843940666
BA,H2 Fuel Cell,6.269616272205711e-07,8.952961196333829e-07,1.0843758505676813e-06,1.2027870179423692e-06,1.3659721652996382e-06
BA,PHS,0.44,0.44,0.44,0.44,0.44
BA,air heat pump,0.086172637764521,0.0861763020853465,0.0861807081738213,0.1480032343556885,0.1650684963025279
BA,battery charger,4.0230475059950885e-06,6.274058172492648e-06,7.749082675955174e-06,8.504042288924033e-06,5.598738643857658e-06
BA,ground heat pump,0.1147643948289099,0.1147655468698478,0.1147721085063755,0.2107727114036895,0.2435481961048656
BA,home battery charger,2.3398247234071545e-05,0.0502479886430745,0.1073237672252351,0.3915790581253907,0.9721759951259789
BA,hydro,1.6145,1.6145,1.6145,1.6145,1.6145
BA,water tanks charger,0.8502750051287032,0.7614951466970095,0.9037042247118994,1.0320976552778218,1.0430908227860891
BE,BEV charger,13.114186228,22.764247791999995,32.414309356,36.62074644799999,40.765324171
BE,H2 Fuel Cell,1.954805031906633e-06,2.76550583097499e-06,3.3971213121048477e-06,3.7967529528118e-06,4.3683773925944305e-06
BE,PHS,1.308,1.308,1.308,1.308,1.308
BE,air heat pump,2.032286418593576,2.1934227140075255,2.2835492305926826,4.11747455913599,4.634428545238397
BE,battery charger,1.210434656588426e-05,1.900250548595675e-05,2.32435637739138e-05,2.5457151892346676e-05,1.6725114117895302e-05
BE,ground heat pump,0.2638852105122315,0.263892332773984,0.2845794726504741,0.3595279585035499,0.3706511156767029
BE,home battery charger,1.604238183891176e-05,2.8311762664702117e-05,4.2759714191816474e-05,9.693988346682932e-05,0.1689114150504427
BE,hydro,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706
BE,water tanks charger,14.897750643109962,8.414328248301684,14.055843591526228,17.24356642779861,19.594185386184275
BG,BEV charger,7.400189236,12.845611504,18.291033772,20.664679376,23.003418427
BG,H2 Fuel Cell,6.35478997684634e-07,9.002239643913757e-07,1.0832108373837145e-06,1.1831750979295157e-06,1.306306677489353e-06
BG,PHS,0.864,0.864,0.864,0.864,0.864
BG,air heat pump,0.1296555526873414,0.1299245512407625,0.1283002912671027,0.1283018847191711,0.1441969068817952
BG,battery charger,4.180228408302446e-06,6.47926311049458e-06,8.035046914741232e-06,8.79528454654719e-06,5.9944655737076345e-06
BG,ground heat pump,0.0892865770903702,0.0895350115072463,0.0925639680567213,0.094425820428752,0.1019159015018394
BG,home battery charger,1.273835011120026e-05,0.1301309893321126,0.4773426647368927,1.9079390744707687,2.1318889410380133
BG,hydro,1.92514,1.92514,1.92514,1.92514,1.92514
BG,water tanks charger,3.1435799423924555,2.9003495113856808,3.3076629228026513,2.59954878703209,2.742218957449042
CH,BEV charger,10.396216907999998,18.046263312,25.696309716,29.030945328,32.316542181
CH,H2 Fuel Cell,6.372507189718053e-07,9.076832484978704e-07,1.1017746888942657e-06,1.2148801070366055e-06,1.3703148754228525e-06
CH,PHS,5.08955,5.08955,5.08955,5.08955,5.08955
CH,air heat pump,1.0993818355942426,1.0993841448417163,0.97438921778002,1.8258479070868456,2.1779543171582274
CH,battery charger,4.1911860890259984e-06,6.504117546417333e-06,7.990918122626467e-06,8.714322258563847e-06,5.544502418386407e-06
CH,ground heat pump,0.3417201041220577,0.341721081632781,0.3180950759413283,0.5219072672858719,0.5988129315345638
CH,home battery charger,5.630481342375748e-06,9.892467181829668e-06,1.500055445848845e-05,1.806465594869745e-05,1.7591458320845866e-05
CH,hydro,9.91631,9.91631,9.91631,9.91631,9.91631
CH,water tanks charger,7.777014949597504,5.890138306131248,6.766261630072458,10.679493314518748,11.178108013059555
CZ,BEV charger,11.928916911999998,20.706799167999996,29.484681424,33.310937792,37.080925684
CZ,H2 Fuel Cell,6.637156708938457e-07,9.397910895125824e-07,1.137702737197509e-06,1.2579948534934405e-06,1.4187196914631875e-06
CZ,air heat pump,0.5525384241290211,0.5562696497484223,0.8042619523993199,1.5869389260992626,1.935484384670932
CZ,battery charger,4.17257955073734e-06,6.4547165068101715e-06,7.934577754257853e-06,8.675284170088886e-06,5.70578011447901e-06
CZ,ground heat pump,0.4272630351125551,0.427264916183133,0.5598043393616537,0.8750592056915141,0.989804700750673
CZ,home battery charger,5.542140023057597e-06,9.622373378021972e-06,1.4175224099063924e-05,1.8869662788395475e-05,4.5226835854922816e-05
CZ,water tanks charger,10.39887310504452,7.673675954022666,10.264037752346916,11.2328529376652,11.899488112958682
DE,BEV charger,105.106059388,182.448254032,259.790448676,293.503713008,326.72119404100005
DE,H2 Fuel Cell,7.021164827415747e-07,9.87949691114984e-07,1.1962282525141192e-06,1.3333620488983811e-06,1.562122703850973e-06
DE,PHS,7.59922,7.59922,7.59922,7.59922,7.59922
DE,air heat pump,6.884230031774611,7.445042247069273,9.032547744786232,18.593318622346608,20.287126747418437
DE,battery charger,4.5245712562750974e-06,6.9606216485770375e-06,8.527286661588987e-06,9.314214766646196e-06,6.241834918184213e-06
DE,ground heat pump,2.365565259126507,2.3655681296431466,3.1713838395548595,5.323651974920583,6.234983115608325
DE,home battery charger,5.955748333803628e-06,1.0202944436755482e-05,1.5071639983821296e-05,2.0896443447372997e-05,3.1594427563268974
DE,hydro,0.2895,0.2895,0.2895,0.2895,0.2895
DE,water tanks charger,85.91638259458205,49.172999578706985,77.05099988656295,89.38477217426676,94.97410854376211
DK,BEV charger,5.527019563999999,9.594071696,13.661123827999996,15.433941423999997,17.180688173
DK,H2 Fuel Cell,1.2358112279643022e-06,1.74840778350039e-06,2.1183876555882632e-06,2.331747005483752e-06,2.600963105877898e-06
DK,air heat pump,1.1878804119634114,1.233045152291674,1.3399496933296282,1.5436554898844734,1.577403688860931
DK,battery charger,8.569390611883346e-06,1.3425429625771676e-05,1.6508248305826057e-05,1.7983010641610515e-05,1.1695383632769172e-05
DK,ground heat pump,0.0121843154258259,0.0121859900636111,1.8240662238651427e-05,0.017456609044699,0.0184250792816615
DK,home battery charger,1.1678348484875777e-05,2.0367836228261356e-05,2.9837281029663735e-05,3.583882276175175e-05,6.249706264375875e-05
DK,water tanks charger,5.797435005530365,4.752116100721718,7.98088116987405,10.255064838262149,13.84674762747773
EE,BEV charger,1.5778218719999997,2.738860608,3.899899344,4.405993151999999,4.904644404
EE,H2 Fuel Cell,6.394541818583811e-07,9.041824514887508e-07,1.0850829803368998e-06,1.1842416593793385e-06,1.3166102139613834e-06
EE,air heat pump,0.0295048335336758,0.0542325233466382,0.042122261842469,0.0584761532877769,0.1580453111739246
EE,battery charger,4.176772370779826e-06,6.5344210018259434e-06,8.063394991736312e-06,8.793135669188293e-06,5.65313362165846e-06
EE,ground heat pump,0.0439657246254796,0.0439981698011498,0.0439985046384315,0.054703989265529,0.100204496191242
