snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
carrier,Decentralized heat,Methanol,Electricity,Oil,Centralized heat,Oil,Methanol,Oil,Electricity,Hydrogen,Methane,CO2 emissions,Solid biomass,Electricity,Hydrogen,Oil,Electricity,Decentralized heat,Centralized heat,Methane,Electricity,Electricity,Hydrogen,Methane,CO2 captured,Methane,Centralized heat,Decentralized heat,Methane,Solid biomass,Oil
sector,Agriculture,Industry,Agriculture,Aviation,Industry,Agriculture,Shipping,Industry,Industry,Industry,Industry CC,Industry emissions,Industry CC,Residual electricity consumption,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Transport,Ammonia production,Ammonia production,Central CHP production CC,CO2 sequestration,Decentral heat production,Storage charging,Storage charging,Power supply,Central CHP production,Decentral heat production
2050-01-01 00:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.092085194936058,0.4144676750270142,1.1897512489103703,1.8626157723219037,0.0738736088921655,0.202341150971,2.8444756835060234,4.073446391472142,1.9155230695817076,0.5806697651979194,2.751392563314687,0.1702626704231125,0.7906577060812876,2.6668100635433564e-07,2.047893035477022e-06,4.150923725013106e-07,0.4557082500343782,0.963599699771209,3.216331537739043e-07,8.497546831213051e-08,5.584850058365137e-08
2050-01-01 03:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.092085194971042,0.4144676750108505,1.1897512488607551,1.4994212225210406,0.3679967647557703,1.0079497949399998,4.4243755435856995,6.542044753984453,3.0763723010392563,0.5915849833409592,1.5313723858127366,0.1116489315447388,0.5184700080306435,3.617986546988466e-07,1.0307590281107995e-06,5.221842725050277e-07,1.0901019552245593e-07,2.2305169940300586e-07,3.382814627278727e-07,9.592081764480705e-08,6.46368751466766e-08
2050-01-01 06:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.092085194992794,0.4144676749890623,1.1897512487975317,1.474915970853203,0.7808275867900557,2.1387008837100003,5.173385643492427,6.7604613571353935,3.179081899228935,1.5254789687194423,0.8402585280253324,0.2931804189470204,1.3614573114385693,3.842069113953418e-07,6.237536364101877e-07,5.660499734870019e-07,9.90545401865494e-08,2.0333392147051327e-07,3.4409134252960534e-07,9.75322496969702e-08,6.800533777291621e-08
2050-01-01 09:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.092085195005123,0.4144676749631413,1.1897512487218482,1.806427635720143,0.645044405891139,1.76678829521,4.9520291702328425,5.9851011504893945,2.814471635503506,1.5188964906349285,1.9648133493874869,0.0506124260558082,0.2350315814091799,4.229329990482988e-07,4.715508615089055e-07,5.726207440365496e-07,9.396551385003125e-08,2.485216948757461e-07,3.598793696798594e-07,1.0013545404550124e-07,6.826047454025617e-08
2050-01-01 12:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851950463573,0.4144676749262297,1.189751248614767,1.843249845646096,0.7598780011269683,2.08131958965,4.719122256809358,5.737781900843324,2.6981706749113936,1.5137260064307485,3.153039066870593,0.0234626150939328,0.1089545781393955,3.894504513034648e-07,3.889028696864043e-07,5.710336779415367e-07,9.87349179973338e-08,3.1725156293395744e-07,3.449632207818469e-07,9.801394644437345e-08,6.819072833161885e-08
2050-01-01 15:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.09208519496731,0.4144676748506279,1.1897512483911643,2.0196873714717936,0.8667597604490712,2.3740706617000003,5.273445986498456,6.080703773146085,2.85942841450882,1.514807226013596,1.614017353080034e-06,0.08128400406843,0.3774627993214113,5.437491021735021e-07,3.3624052018615844e-07,6.023987181437725e-07,7.62271849835319e-08,2.867376483903818e-07,3.949901853279007e-07,1.0613511376346737e-07,6.979862564019489e-08
2050-01-01 18:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.092085194933852,0.4144676747790632,1.1897512481813406,2.084015894170525,0.3981281639505099,1.09048024235,5.351193815089804,6.016451610731797,2.829214073249108,1.5154264943862654,0.0325171796871442,0.0883246540627619,0.4101578355263883,4.880208134884875e-07,2.994411271864307e-07,5.889729762830791e-07,8.295544756319727e-08,3.493205003434336e-07,3.766619605274401e-07,1.0323410798853381e-07,6.893293993367485e-08
2050-01-01 21:00:00,0.4514719951500935,1.59474885845,0.0955762898401365,1.2651071151800002,0.158675799086758,0.132245381861,9.57425679745,2.42465753425,5.320776255707763,0.2831050228310502,1.0920851949084416,0.4144676746610151,1.1897512478367591,2.2248110003610213,0.157700091496647,0.4319434030659999,2.844475957242722,4.238900983348485,1.993327478244325,1.5151693455942876,2.398441202597583,0.1393176154962567,0.6469565290574252,3.053030185608482e-07,2.727632275158309e-07,4.717139107190027e-07,0.0914176979396052,0.3562770686884965,3.455228108900524e-07,8.607309266387488e-08,6.111752368559185e-08
