country,sector,2030,2035,2040,2045,2050
BA,Micro gas CHP,1.1449938687965969e-07,1.6166989328623946e-07,1.961513588153123e-07,2.1197004107829438e-07,2.32101005023826e-07
BA,Nuclear,7.940362163700677e-07,1.1972109816647871e-06,1.5157193561655546e-06,1.7882904604135744e-06,2.2197983032804566e-06
BA,Oil,1.0917122059194149e-06,1.6293035123225665e-06,1.9782343133657516e-06,2.1532240278105483e-06,2.361124197279135e-06
BA,Onwind,0.1347012408251828,0.134702009804394,0.1347025409466733,0.1347028656422275,0.1347033304339976
BA,Solar,1.4537936320228566,3.826128815559327,5.318167460177627,5.631045370351285,8.06074497758558
BE,Battery,2.8146728404781595e-05,4.731426815063462e-05,6.600327796569645e-05,0.0001223970353591,0.168928140164474
BE,Biomass CHP,0.4749197641836173,0.4703102067303048,0.4901357238127976,0.4901361578023829,0.4901367127322423
BE,Biomass CHP CC,5.995231115679343e-07,8.352371476518147e-07,1.0061368611851629e-06,1.0968769347118952e-06,1.231504568728298e-06
BE,Coal/Lignite,2.2137505219535976e-06,3.270005306499843e-06,4.007647674297335e-06,4.332570561445397e-06,4.710398793083618e-06
BE,Fuel Cell,9.774025159533166e-07,1.382752915487495e-06,1.698560656052424e-06,1.8983764764059e-06,2.1841886962972152e-06
BE,Gas,4.232308933954415,3.142512810574882,1.949216639321445,1.4502188931560842,1.0640212536347904
BE,Gas CC,3.385901578060852e-06,4.8123683454882464e-06,5.969161696417398e-06,6.630996608334099e-06,7.4548616304222e-06
BE,Gas CHP,4.173408254747986e-06,6.205673629403266e-06,9.630321966338162e-06,1.1222109398473687e-05,1.380739345483567e-05
BE,Gas CHP CC,1.9903714734650556e-06,2.750711137601685e-06,3.558732543830884e-06,1.577175618067748,1.5771777438477823
BE,Hydroelectricity,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907,1.400658999125907
BE,Hydrogen turbines,4.275109321712639e-06,6.277916365265031e-06,7.935058715616361e-06,9.006549492048871e-06,1.0791668120336998e-05
BE,Micro gas CHP,3.4014530576767337e-07,4.816815237304812e-07,5.880691386100065e-07,6.362709073361995e-07,6.967416665519421e-07
BE,Nuclear,2.077000026269413,2.0770009896862622,0.021001949186675,0.0210027806514776,0.0210038339214192
BE,Offwind,7.99999871614183,7.999999968179039,7.999999992683806,7.999999994917504,7.999999997131801
BE,Oil,3.147317031141538e-06,4.737031290594246e-06,5.928482349343384e-06,6.431536814810486e-06,7.052775766562297e-06
BE,Onwind,4.200001101786838,4.200025176229104,4.200000685550213,4.200000887156724,5.299673552165305
BE,Solar,8.547290619121418,10.35541836317288,25.14758422690892,30.462656695624855,30.462684859395008
BG,Battery,1.6918578519494032e-05,0.1301374685951563,0.4773506997835628,1.9079478697543373,2.131894935502494
BG,Biomass CHP,0.5350988137599839,0.5350995380472282,0.5350999767610936,0.5351001364249839,0.5351003463460285
BG,Biomass CHP CC,2.015656632655395e-07,2.79341984732627e-07,3.3412115205344346e-07,3.78665299961433e-07,0.0222884719028705
BG,Coal/Lignite,1.6155545449134838,1.6155549024538396,1.615555137663338,1.6155552428933575,1.6155553657120003
BG,Fuel Cell,3.17739498842317e-07,4.501119821956879e-07,5.416054186918571e-07,5.915875489647577e-07,6.531533387446765e-07
BG,Gas,3.430114792669527e-06,4.809593385805086e-06,5.716983636669863e-06,6.153969255435832e-06,6.650960218850246e-06
BG,Gas CC,1.23615905859516e-06,1.7311462299995106e-06,2.0686310219254696e-06,2.2429560869957674e-06,2.4555852728616635e-06
BG,Gas CHP,1.3499390643294107e-06,1.9495167995297113e-06,2.3644081356980108e-06,2.564332762945032e-06,2.7961393853957027e-06
BG,Gas CHP CC,6.126036222434989e-07,8.404009254934866e-07,1.0044427549953854e-06,1.08966379755197e-06,1.1975791770483962e-06
BG,Hydroelectricity,2.89954,2.89954,2.89954,2.89954,2.89954
BG,Hydrogen turbines,1.489819542015187e-06,2.168272611432341e-06,2.635502654062559e-06,2.893148035810934e-06,3.2236314503998045e-06
BG,Micro gas CHP,1.1594570146742352e-07,1.6382545285001757e-07,1.9888059321687217e-07,2.1440423809750658e-07,2.341366454635049e-07
BG,Nuclear,2.0800008750664034,3.0000004044327317,4.000000006648702,4.000000244864727,4.00000059589743
BG,Offwind,2.1449158229076513e-06,3.174250739998943e-06,4.161438199537625e-06,5.2904646213607275e-06,4.029163876408885
BG,Oil,1.091970835281126e-06,1.6291744126078109e-06,1.977812462613925e-06,2.152568570033834e-06,2.360475280238199e-06
BG,Onwind,0.6910015486371164,0.6910027906216433,0.6910037376696353,0.2110043456248979,5.262013385708814e-06
BG,Solar,9.46001618100934,10.811463640537792,14.254179455747126,17.655954887656552,17.655956787014713
CH,Battery,9.821667431396712e-06,1.6396584728238597e-05,2.2991472581103133e-05,2.6778978207247568e-05,2.3135960739220412e-05
CH,Biomass CHP,0.4887679661093973,0.6286354371264496,0.7530545113917507,0.8741644401709436,0.8741650014485076
CH,Biomass CHP CC,2.03670808665157e-07,2.839818774848855e-07,3.412828962005145e-07,4.0749240533254635e-07,0.1435038644730596
CH,Coal/Lignite,7.883181164676934e-07,1.1433031299633214e-06,1.381794405323004e-06,1.4883570147430892e-06,1.6127252409624716e-06
CH,Fuel Cell,3.1862535948590266e-07,4.5384162424893526e-07,5.508873444471328e-07,6.074400535183028e-07,6.851574377114261e-07
CH,Gas,2.933636921051143e-06,4.209157354522625e-06,5.084942361793269e-06,5.507795989659827e-06,6.0061333854410105e-06
CH,Gas CC,1.1795479794504894e-06,1.6576863946028086e-06,1.993692378586312e-06,2.1646966399083784e-06,2.3791465513310605e-06
CH,Gas CHP,1.2620845219608003e-06,1.8858632558498635e-06,2.3563925022091393e-06,2.582100477758998e-06,2.852222451906558e-06
CH,Gas CHP CC,5.916284415253507e-07,8.313867364764369e-07,1.0317151001768668e-06,1.1822864074601668e-06,1.363458735298104e-06
CH,Hydroelectricity,19.45666,19.45666,19.45666,19.45666,19.45666
CH,Hydrogen turbines,1.4538958301980936e-06,2.1252113053149347e-06,2.603229897985583e-06,2.8605927345760246e-06,3.1969512652688014e-06
CH,Micro gas CHP,1.1366582509483552e-07,1.609416927237371e-07,1.9566140172154665e-07,2.1137282879314369e-07,2.3145669398518757e-07
CH,Nuclear,2.9700006931497427,2.970001047270951,2.9700013416454443,2.9700015816261,2.9700019848072747
CH,Oil,1.0900705968585848e-06,1.6266621446964247e-06,1.975178316880927e-06,2.1498938691156823e-06,2.357740873463289e-06
CH,Onwind,0.0750010534593361,0.0750017647315849,0.0750023252915707,0.04500260589422,0.0270030146373344
CH,Solar,6.6119920864448645,13.059846197034432,21.24541224122045,21.229418796342493,21.21742264377469
CZ,Battery,9.714719573789957e-06,1.6077089884823904e-05,2.2109801853310446e-05,2.754494695847024e-05,5.093261596937572e-05
CZ,Biomass CHP,1.3726677638316604,1.3726699046429098,1.3726733457065945,1.524328971138087,1.524329231945665
CZ,Biomass CHP CC,2.05531296542372e-07,2.847588653015629e-07,3.4125344470899274e-07,4.039591285111343e-07,0.1677948169967958
CZ,Coal/Lignite,0.1032804504224779,0.1032808066552611,0.1032810451625374,0.0645512769295653,1.6108272906955117e-06
CZ,Fuel Cell,3.3185783544692284e-07,4.6989554475629124e-07,5.688513685987545e-07,6.289974267467202e-07,7.093598457315938e-07
CZ,Gas,3.098251449751978e-06,4.4395655538002425e-06,5.417484693395676e-06,5.968335920882514e-06,6.691125748499713e-06
CZ,Gas CC,1.1928715765771772e-06,1.681153791145124e-06,2.030199329061919e-06,2.2252641509983815e-06,2.490424553422221e-06
CZ,Gas CHP,1.405468824353982e-06,2.050176812788396e-06,2.580069993157738e-06,2.8490582269123462e-06,3.1716483638827007e-06
CZ,Gas CHP CC,7.083816477080898e-07,9.629186261719063e-07,1.1637729433964895e-06,1.3155273556713513e-06,1.4937934322371376e-06
CZ,Hydrogen turbines,1.4656898113992776e-06,2.141897079718459e-06,2.6276380063777107e-06,2.9313754477067554e-06,3.475942931973273e-06
CZ,Micro gas CHP,1.1466401579103156e-07,1.625378264393289e-07,1.9799484582235066e-07,2.1398492819212277e-07,2.344256264414034e-07
CZ,Nuclear,4.047198001738806,4.61720118700857,5.187203008059822,5.187203417065977,5.1872043867161794
CZ,Oil,1.0909995653159882e-06,1.6279200135003777e-06,1.9832447301389047e-06,2.1581511006709335e-06,2.366195145323769e-06
CZ,Onwind,0.3394281170307395,0.3394312398514247,0.3174343671249434,0.1264380700016567,10.8779802356312
CZ,Solar,2.5057224561286975,5.707860041024991,12.051199863804053,23.23741930806123,23.237422087877004
DE,Battery,1.0480319590073352e-05,1.7163566085323722e-05,2.3598926645398187e-05,3.0210658214003708e-05,3.159448998160196
DE,Biomass CHP,7.071416731584407,6.832715609760948,6.119197442939252,7.779427137012684,7.7794284017300335
DE,Biomass CHP CC,2.052381071633203e-07,2.8494020831004426e-07,3.420513861103642e-07,4.055084871302113e-07,0.3212030822148678
DE,Coal/Lignite,21.92409227507791,21.01137504314885,5.13047108946268,2.9943432699611536,2.994343397667442
DE,Fuel Cell,3.510582413707874e-07,4.939748455574921e-07,5.981141262570596e-07,6.666810244491907e-07,7.810613519254865e-07
DE,Gas,22.54750229661758,22.384303656240014,19.03927574331626,14.65085642582496,2.8370473867824013
DE,Gas CC,1.2417948370272856e-06,1.732134662099315e-06,2.1021561141316423e-06,2.313653951863866e-06,2.618932059783195e-06
DE,Gas CHP,1.412530763840077e-06,2.105202381984238e-06,2.8067658227296662e-06,3.1866721040464275e-06,3.929195718428714e-06
DE,Gas CHP CC,7.220436324273358e-07,9.963612818253205e-07,1.2519544819237532e-06,1.4171540263111788,1.4171579054744674
DE,Hydroelectricity,10.66432335,10.66432335,10.66432335,10.66432335,10.66432335
DE,Hydrogen turbines,1.5342458981628875e-06,2.2373565632764004e-06,2.7502619151029062e-06,3.1002262233830015e-06,3.9693095240083895e-06
DE,Micro gas CHP,1.146681307598989e-07,1.626512565719526e-07,1.9910069149759003e-07,2.152398644935631e-07,2.36263371945344e-07
DE,Nuclear,1.024755428375859e-06,1.4504842581231065e-06,1.8021572497488232e-06,2.147521300848959e-06,2.9402405746183644e-06
DE,Offwind,68.84576739182783,72.58957484546087,75.33666423922926,78.96322156351359,75.76022162501809
DE,Oil,0.8209010996689536,0.6134016370848117,0.5161020041424189,0.5161021806375047,0.3590023891055354
DE,Onwind,54.957021946536635,54.957037537808304,42.804056709664195,73.02696439391836,92.37749797752504
DE,Solar,81.73712019501629,106.08372991767897,161.54876584820084,213.89443804075464,239.81929297289645
DK,Battery,2.0247739096748743e-05,3.379326585401571e-05,4.634552933546604e-05,5.382183340333468e-05,7.41924462764899e-05
DK,Biomass CHP,0.8136880210505444,0.954615610831466,0.954616955280481,0.9546837953411118,0.9546860124907444
DK,Biomass CHP CC,3.753680188863894e-07,5.346734170467763e-07,6.470218224372446e-07,7.394498086546969e-07,1.069925061618372e-06
DK,Coal/Lignite,0.0479422595222194,0.0479429517509564,0.0479434167855074,0.0479436270782156,3.154217860557023e-06
DK,Fuel Cell,6.179056139821511e-07,8.74203891750195e-07,1.0591938277941316e-06,1.165873502741876e-06,1.300481552938949e-06
DK,Gas,0.8402051706640414,0.8402074927084168,0.3400092127247574,0.340010141806333,1.1305596507477464e-05
DK,Gas CC,2.1447306470191953e-06,3.0520815443254783e-06,3.711483371577023e-06,4.078285598272774e-06,4.54988904779757e-06
DK,Gas CHP,2.517159800548048e-06,3.660921645383952e-06,4.518686734552927e-06,4.995653046166804e-06,5.640448527963202e-06
DK,Gas CHP CC,1.1275744343848043e-06,1.5602178197189398e-06,1.889627103848847e-06,2.0978342966050885e-06,2.3573195590203006e-06
DK,Hydrogen turbines,2.871925521826326e-06,4.195849953633104e-06,5.149509234737433e-06,5.716008459055779e-06,6.550296862280151e-06
DK,Micro gas CHP,2.2071350635494173e-07,3.1046798192214336e-07,3.777789185301032e-07,4.090187227074917e-07,4.482113843061437e-07
DK,Nuclear,1.4468551458515615e-06,2.0630184106960257e-06,2.465567960987667e-06,2.7252557999359276e-06,3.1567718877251176e-06
DK,Offwind,8.251000001134459,17.750807309915718,27.25100013669562,27.251000030768655,27.25100002954105
DK,Oil,2.1724095184569096e-06,3.243621246590076e-06,3.962199431027182e-06,4.312774665121257e-06,4.728757008191689e-06
DK,Onwind,18.257295660009472,18.257309172948165,20.14835907134475,33.13099820308523,50.2602633679066
DK,Solar,3.5220163324410954,3.5220292959699275,4.4022232431863175,8.940885403198704,11.429970979158435
EE,Battery,9.86500766360697e-06,1.642599293955232e-05,2.256177301019292e-05,2.576998341075074e-05,2.131767013224252e-05
EE,Biomass CHP,0.3103449141111001,0.3103457228645161,0.3103461472877267,0.3103462919769713,0.3103464849723259
EE,Biomass CHP CC,2.001025711784788e-07,2.793764064657332e-07,3.357494025602871e-07,3.929577848191528e-07,5.65599816467006e-07
EE,Coal/Lignite,7.767391797351686e-07,1.125523058418203e-06,1.3559361493253762e-06,1.4600333638345132e-06,1.583206626558237e-06
EE,Fuel Cell,3.1972709092919053e-07,4.520912257443754e-07,5.425414901684499e-07,5.921208296896692e-07,6.583051069806917e-07
EE,Gas,3.0265805235147844e-06,4.278204980412389e-06,5.1045279822514655e-06,5.50405722576287e-06,6.044508356597755e-06
EE,Gas CC,1.1786212228722336e-06,1.6537808926002733e-06,1.9801839840288703e-06,2.145403695563716e-06,2.370954652978003e-06
EE,Gas CHP,1.3112016633806613e-06,1.9134051463170605e-06,2.317629666879004e-06,2.517041540677943e-06,2.7967515925616182e-06
EE,Gas CHP CC,5.94940575281792e-07,8.275410373222223e-07,9.886822001603444e-07,1.0731610942801922e-06,1.2009867043455895e-06
EE,Hydrogen turbines,1.4781408131421745e-06,2.1464155980592867e-06,2.6086215688199395e-06,2.8540349534126378e-06,3.214314340547229e-06
EE,Micro gas CHP,1.147107462699495e-07,1.6132807171490996e-07,1.9522093255567658e-07,2.106875678876741e-07,2.3031345066178154e-07
EE,Nuclear,8.27022291386353e-07,1.174620197061869e-06,1.3758224452254514e-06,1.5114416147250744e-06,1.743697686680501e-06
EE,Offwind,1.1729082629737078e-05,1.7500014329953264,3.500000103127037,3.5000009321564813,5.312411839041413
EE,Oil,1.0895931090308642e-06,1.6252575175740445e-06,1.97323062349231e-06,2.1478975782051528e-06,2.355852270540888e-06
EE,Onwind,0.4298039015454286,0.4298055998176911,0.3988066182772096,0.3218075062178898,0.1118094448713104
EE,Solar,0.6835075102467781,0.6835237469145325,1.563248626664436,2.8048089866938146,3.003906884282502
ES,Battery,2.8025959191710075,3.537688128541898,16.593066118996408,20.22219187754866,22.94064951199375
ES,Biomass CHP,1.0023845396364524,1.232172791722888,1.53517313368549,1.5351738760809297,1.5351744999527184
ES,Biomass CHP CC,4.0581819743117666e-07,5.661625715966934e-07,6.767688136522779e-07,7.610068485726218e-07,9.88935079364031e-07
ES,Coal/Lignite,1.4525166854225555,0.909496529305877,0.8444970052318883,0.8444972172198915,0.8444974640055343
ES,Fuel Cell,6.21086459405796e-07,8.853725694380682e-07,1.0785819051630372e-06,1.1891659259934787e-06,1.326009130625247e-06
ES,Gas,23.432538346101772,23.43254103471634,23.432542845923923,9.149431637379983,0.1120125650241811
ES,Gas CC,2.430365741532951e-06,3.401730543197851e-06,4.0742030638160685e-06,4.402817039818933e-06,4.8033389492443105e-06
ES,Gas CHP,2.51362664462049e-06,3.797963269141981e-06,4.70919227364458e-06,5.1173734226619485e-06,5.594316388098685e-06
ES,Gas CHP CC,1.1065942525557477e-06,1.5859592130778232e-06,1.954497089251564e-06,2.1849123711475338e-06,2.4392122946336774e-06
ES,Hydroelectricity,24.123595247500003,24.123595247500003,24.123595247500003,24.123595247500003,24.123595247500003
ES,Hydrogen turbines,2.978234618406961e-06,4.347541267211698e-06,5.30148926243269e-06,5.80185293253412e-06,6.399067504303183e-06
ES,Micro gas CHP,2.2180341018455937e-07,3.1455144239752464e-07,3.836132443121033e-07,4.144583893677672e-07,4.532211701532813e-07
ES,Nuclear,5.100360141952809,2.550180151705448,0.5014809227570206,0.501481507537126,0.5014821968268393
ES,Offwind,2.800000954022877,5.093471414774854,5.093476523886432,5.269471407318429,5.2694773878262815
ES,Oil,0.4669731787630072,0.2717742528433461,0.230944950323384,0.1359443003020397,0.1359447160291438
ES,Onwind,28.84777505483463,28.847786657256403,21.1358246298164,22.56853937605336,24.852517476391316
ES,Solar,82.68513186377565,95.50273697048826,137.16019691329885,153.54465987958972,165.5910274018619
FI,Battery,1.0443230454980645e-05,1.7186889170998025e-05,2.338833172483129e-05,2.6581166897581172e-05,2.0702695442558635e-05
FI,Biomass CHP,0.2600016697250811,0.3224637952004776,0.4477142881267992,0.447714394348892,0.4477145151373381
FI,Biomass CHP CC,1.8982346129576897e-07,2.687548862949033e-07,3.257600814603462e-07,3.552997086807937e-07,3.9011760486120025e-07
FI,Coal/Lignite,7.714012855502e-07,1.115740056347249e-06,1.3482609161757292e-06,1.4539793846314033e-06,1.576360096738635e-06
FI,Fuel Cell,3.244338955619892e-07,4.54013784977215e-07,5.459712542114267e-07,5.981121512677855e-07,6.589115062743359e-07
FI,Gas,1.4858027046573574,0.3274038880807943,0.1274046863641298,0.1274050707511318,0.1274055060456102
FI,Gas CC,1.144171697058765e-06,1.606223001408965e-06,1.928156252967227e-06,2.090073913769274e-06,2.281958879513708e-06
FI,Gas CHP,1.259832650300357e-06,1.853273948891833e-06,2.2654930140473064e-06,2.466408547307049e-06,2.6937390177886124e-06
FI,Gas CHP CC,6.149209419666537e-07,8.484585629825087e-07,1.0276843102694054e-06,1.1421572741935016e-06,1.2478685021312416e-06
FI,Hydroelectricity,2.74763,2.74763,2.74763,2.74763,2.74763
FI,Hydrogen turbines,1.4648269986884447e-06,2.138186916899953e-06,2.605931134509274e-06,2.849153991063845e-06,3.1281622907817963e-06
FI,Micro gas CHP,1.1263250613961157e-07,1.5869481886841829e-07,1.9268467957390768e-07,2.080303685320041e-07,2.2727228908759466e-07
FI,Nuclear,4.3940000130601415,4.394000356820231,4.394000559946299,4.394000009190161,4.394000197991154
FI,Offwind,1.0000002669089936,2.9500004755401905,4.90000021716168,10.479145450193249,34.06547588161723
FI,Oil,1.0866191647704658e-06,1.6220084023139893e-06,1.969957037003885e-06,2.1447323146113372e-06,2.3524304326747655e-06
FI,Onwind,6.8490052342957535,6.849009323167685,6.80501181426075,6.716314143956928,5.914017042165438
FI,Solar,0.8830137573298665,0.8830236149358184,2.9088390682817846,8.106715158609898,9.43158188270252
FL,Battery,9.42619635675426e-06,1.5811056230344503e-05,2.1963233961475982e-05,3.739542653528314e-05,0.020965892252715
FL,Biomass CHP,0.2680094300630101,0.2621421813307128,0.2787905639025347,0.2787906925520607,0.2787908872893362
FL,Biomass CHP CC,1.9649294754396186e-07,2.752933447624081e-07,3.327627920883074e-07,3.6110324840531204e-07,4.067501389020413e-07
FL,Coal/Lignite,7.302054950125729e-07,1.081403296486844e-06,1.3270160464053353e-06,1.435684053571435e-06,1.5611980977454652e-06
FL,Fuel Cell,3.282948361335828e-07,4.639673005878424e-07,5.692093012104684e-07,6.350711338260051e-07,7.28908089270188e-07
FL,Gas,2.8553030994702695,2.2305044339955327,1.0372057452111292,1.0372065281820986,0.6510073284978216
FL,Gas CC,1.1537729241603869e-06,1.639848425212918e-06,2.0330282494800315e-06,2.2548638317362313e-06,2.5308796521210576e-06
FL,Gas CHP,1.4254195358432706e-06,2.118067092836327e-06,3.2787018012981214e-06,3.780058687836296e-06,4.6262446436248445e-06
FL,Gas CHP CC,6.961862553470054e-07,9.56891719132493e-07,1.2364633421930851e-06,1.0298330713873336,1.029833738024394
FL,Hydrogen turbines,1.4167075852961714e-06,2.087330123182785e-06,2.63726322903362e-06,2.9966178024693306e-06,3.60465456761543e-06
FL,Micro gas CHP,1.1357221256179997e-07,1.6124682805197574e-07,1.9698782796252517e-07,2.1318371675317446e-07,2.335711763590257e-07
FL,Nuclear,1.0468658789660803,1.0468661977491356,0.0208665022271446,0.0208667743582915,0.0208671039500931
FL,Offwind,7.99999871614183,7.999999968179039,7.999999992683806,7.999999994917504,7.999999997131801
FL,Oil,1.0340326448145876e-06,1.5605397464027903e-06,1.9496297564408763e-06,2.1141327511755083e-06,2.3183001990372405e-06
FL,Onwind,2.654548936150015,2.654554368782927,2.7005432453426583,2.4831684956170026,2.1844532797062612
FL,Solar,4.349414295768525,5.779071345907381,14.20859882076807,16.652164406434743,16.65217817555315
FR,Battery,1.1075656798921484e-05,1.809075043125583e-05,2.485406455215134e-05,2.8353339150005688e-05,2.247318823020723e-05
FR,Biomass CHP,4.8397196013343535,5.374228578398202,5.675960426981187,5.830283150514235,5.830283508376402
FR,Biomass CHP CC,2.0722787307403849e-07,2.8807659559327813e-07,3.459817852228181e-07,4.260004960965049e-07,0.3495373921691023
FR,Coal/Lignite,7.823165416901898e-07,1.1318479857915265e-06,1.3663026495549912e-06,1.4718387055538451e-06,1.594797392607933e-06
FR,Fuel Cell,3.277625150164569e-07,4.595837454278739e-07,5.523123579326921e-07,6.037131364951166e-07,6.68465278165987e-07
FR,Gas,6.116002950944526,6.116004200781966,5.9130050417431645,5.913005425407012,4.857005875459456
FR,Gas CC,1.1773244239986871e-06,1.6464086887352923e-06,1.9760252829820274e-06,2.136623297175895e-06,2.3317248174410553e-06
FR,Gas CHP,1.2976404166465211e-06,1.9391393656395884e-06,2.3915019210270047e-06,2.591786663044108e-06,2.8216452557627428e-06
FR,Gas CHP CC,5.921840924509698e-07,8.386859349967438e-07,1.0373590666417354e-06,1.1460340088530223e-06,1.2750137809741909e-06
FR,Hydroelectricity,19.950142143052236,19.950142143052236,19.950142143052236,19.950142143052236,19.950142143052236
FR,Hydrogen turbines,1.5124998063880555e-06,2.1884415871817867e-06,2.6565002599699667e-06,2.900057283452937e-06,3.1841639539935327e-06
FR,Micro gas CHP,1.1288116602497161e-07,1.594624184841889e-07,1.9407620159090168e-07,2.0924415799529225e-07,2.285660512730742e-07
FR,Nuclear,61.76098231603066,62.33400211306124,62.90702000456314,62.90702026377088,62.90702047589242
FR,Offwind,8.191514586602107,15.125007538129168,26.375000947679258,48.979442697939504,63.19686146295071
FR,Oil,0.2540010914348672,0.2540016282227435,1.9771654955153363e-06,2.152163744841415e-06,2.3599065196184205e-06
FR,Onwind,22.155606213879135,22.155642229470605,36.995215751450864,82.9499010985302,127.92788047028336
