snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Methanol,Hydrogen,CO2 captured,CO2 emissions,Oil,Electricity,Coal,Centralized heat,Decentralized heat,Centralized heat,Ammonia,Electricity,Methane,Electricity,Electricity,CO2 emissions,Centralized heat,Electricity,Decentralized heat,Methane,Electricity,Oil,Centralized heat,Decentralized heat,Hydrogen,Electricity,CO2 emissions,CO2 emissions,Centralized heat,Ammonia,Decentralized heat,Centralized heat,Electricity,Centralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Methanol production,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Imports,Nuclear,Imports,Waste Heat,Heat Pump,Heat Pump,Haber-Bosch,Offwind,Imports,Hydroelectricity,Onwind,Transport emissions,Biomass CHP,Biomass CHP,Biomass boiler,Storage,Solar,Storage,Solar thermal,Gas Boiler,Storage ,Gas,Power supply emissions,Decentral heat production emissions,Storage ,Storage,Resistive heater,Gas Boiler,Battery,Resistive heater,Oil Boiler,Storage
2030-01-01 00:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738864703249,18.690950568828963,17.440389621357685,32.84430037871047,8.482397576066969,0.9425105766580227,526.8999021436332,105.56996404582678,72.56982206414006,5.189677925063963,141.62182901054155,7.84077927948293,3.718238860951882,173.3507860222053,560.1223657092415,22.172783991576296,124.06286112543464,12.263759990183702,67.06087629265231,21.952371754259374,32.62814103235155,,,,,261.46741973910576,,23.66403832225757,7.321065738899431,54.30679065932356,0.3221488983420513,,29.25482994135951,7.76528320798972,0.36345362244522594,0.8244985826324654,0.0045787642913058,0.4765131314205886
2030-01-01 03:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738863931861,18.69095057987704,17.44036631405434,32.84430270674397,8.482398177306923,0.9425116633114841,527.7787947803184,104.95394120035387,68.33519970352235,4.101287957029688,140.80361044530338,7.743587584148129,2.543629039113168,157.46556383717206,566.6446116423995,20.99646154517601,113.03557420928745,57.823561520829855,93.4058448588448,30.576394817952952,32.99411830322086,77.15650049906822,,0.0,,415.60780950887994,,28.23712326574184,8.735863922682814,99.67101751273941,3.861982580141365,0.6162170926669569,59.993045602946424,18.60486413543371,0.21640195157352107,0.9515724810145252,42.56427722516733,13.144206571596262
2030-01-01 06:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738863061937,18.690950587808736,17.440354913328108,32.84430484643944,8.482398729906535,0.9425126623019414,528.3877556892451,103.41400287462389,61.41900808074987,4.7791109801342,140.46349326647993,7.687435469807476,3.275150488028224,152.25357411415632,567.2743568153264,25.409897816115798,96.6860927994521,125.15065685605992,94.4529116003446,30.919152020537304,32.99498483552207,89.06331119567767,36.66869629507107,267.9200803935528,0.0010943395018593,447.2660975530893,1.2693034737142763,14.120586665434654,4.368560524166797,110.48976210458665,4.0086746708983245,,64.29876824440512,20.985696792370984,0.5879233372952384,1.0035058526085894,56.45880809184566,1.584999236705146
2030-01-01 09:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738861899571,18.69095060146056,17.440353488027473,32.84430485607919,8.482398732396106,0.9425126564792078,529.6946206895851,101.06866380336572,64.15136774050131,3.968453922096659,143.3085653494901,7.778661035772003,2.400272979003473,162.5110828279654,565.8253504152513,15.854982937167197,80.20759523738866,102.81976887701184,87.63951095058258,28.688785937613385,33.02126669190528,4.099349877152959,149.92848498957827,146.83856617665293,5.198243078722383,394.1000161004597,0.0,3.166560158261588e-05,1.4567936917015856e-05,89.28536910529223,3.666244286912542,0.7595749430750948,63.07669289590731,10.483271456977588,0.0001011142904007314,0.9150821076514002,26.832760455100857,0.0454182716533625
2030-01-01 12:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738860960559,18.690950611386967,17.440351280984615,32.844304954834755,8.482398757900805,0.9425126938067112,529.8862604370897,101.61842600884005,64.60382541578016,5.165059665784521,147.19491097695146,7.916238500650784,3.691674492668593,175.66263509412664,566.7857719687158,20.358952875783636,78.81474656143965,118.45827375107808,84.64730346673726,27.70928708996044,33.01782771349319,0.0,111.25447399890518,198.3586986691952,5.066245661263599,375.8778943784487,1.5874479419059144,1.5198971958645673,0.4702223233065099,83.2738419431455,1.4050363099702023,,58.983696500641074,10.55414632931894,0.0001263144380335453,0.915056442723509,18.62946417216021,0.0286210205633917
2030-01-01 15:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738860290577,18.69095061664203,17.440342225244784,32.844305016406004,8.482398773802249,0.9425127192435081,528.2817071467352,104.69775745768436,64.42477473065111,3.9637114573721615,145.50598630115536,7.743128176572039,2.39515713873317,178.8562858534716,567.6796247612997,32.708957882180044,78.42059606172755,134.41432906175382,90.44993917817357,29.608779362266873,33.02171847061822,70.73185590160445,11.128052817281068,290.6012866668701,2.611487976951999e-07,410.6413696066204,0.4804379802985417,29.284382337515925,9.05985970271574,98.78947752604034,2.4791815071261065,0.7646909121226709,38.51234871562004,16.568347092273125,0.014202375662263903,0.9150362202312596,44.34819238395013,6.827795580067275e-05
2030-01-01 18:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738859606712,18.690950622687144,17.440357003133755,32.8443022682349,8.482398064057186,0.9425113583359722,528.2257402230341,107.31571297275201,64.68608341728522,3.993624641984649,142.33088432995515,7.605018371230552,2.4277099546187104,178.05091099517358,567.0199688975157,38.89121696823455,75.79239451377312,64.78949703586287,90.27670170451051,29.552070091021697,32.98523683039171,74.779650635825,,17.535238490581513,,413.5904626580029,0.0,29.553856012642843,9.143227996738572,98.78212459413226,1.7508240857490849,0.7321359430422163,37.10510670232902,16.524477310268278,0.7808966264286621,0.9191802856075209,42.26591244309255,0.0012458081927941
2030-01-01 21:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738858875305,18.690950630471725,17.431630869726945,32.84418068375197,8.482366663542905,0.9425067193980737,528.5246200317406,108.68518485587288,68.86826373315236,3.9850409040895096,140.96697313449855,7.567657478106143,2.4193884126160916,172.21955819460942,561.7064163749606,43.581758494627884,71.67355291740186,25.62734053101788,73.72569674035607,24.134100121555008,32.36622826829569,0.0,,,,278.3830529290682,0.0,22.83447411947531,7.064419250667513,57.759462545257975,3.314446947890076e-05,0.7404562339844415,21.33626902371007,6.563301523620088,0.4491015706828302,0.7271654497565972,0.928250973267664,5.353001132756287e-05
2030-01-02 00:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738858117177,18.690950639311787,17.440049173813897,32.84413621358262,8.482355178638295,0.9425053935291382,528.7116833851275,108.68518486902323,63.507419068566165,3.9858818509270435,140.26913672494007,7.558311841369558,2.4193874177139834,168.01124900077434,563.064558851737,35.13038307995792,67.29221253413216,12.27319515454749,76.45598873832022,25.02786095872968,32.769147575845466,0.0,,,,291.6734756801425,0.0,19.147888416639613,5.923881774980072,59.601933059210126,3.327462711016016e-05,0.7404571485616107,20.56628560182373,3.4280725059639394,0.34513069329818563,0.7273691826406113,0.0676746390084847,0.1311146614641954
2030-01-02 03:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738857866562,18.69095064371562,17.440353501885728,32.84414427808733,8.482357261384294,0.9425066396547375,528.5390867782677,108.68518508862601,64.58340900884723,5.184374043560777,139.93216638572196,7.547831009713855,3.712791374386159,163.55352110393434,569.899852447959,46.93644013194121,65.08534789965886,57.09323970322994,97.1599376298366,31.805296745048985,33.02172554674548,81.40902203345166,,0.0,,432.3233860498752,0.1441423871225154,23.39531448989254,7.2379291823877026,98.17822134572121,3.448255695692239,,56.28144430821138,16.542129955341455,0.3484903183801718,2.02277663264892,26.891072810361607,23.943368024656024
2030-01-02 06:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738857020102,18.69095065518095,17.429564449125667,32.84430505985996,8.482398785024703,0.9425127024717753,528.4881862963671,108.68518495108839,64.42346652536841,5.168852872382465,140.1153459694562,7.562578755082631,3.6972048029316937,162.05788517295846,570.8220423516901,53.76607913010939,65.95990878620242,125.55306424972656,96.94922540574608,31.736320117660235,33.02172830661979,112.6632171252829,28.138759281366276,270.17651810002326,1.2651346112721608e-07,458.40645820348,1.752413656674214,25.267829177839026,7.817238447201632,112.61984849218408,4.03190437669847,,56.07185051300599,19.282489149568462,1.1407948956839442,2.80669313436234,57.17132851097042,0.7774607645226822
2030-01-02 09:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738856138928,18.69095066731937,17.433483813253773,32.84430506590871,8.48239878658686,0.9425126943482991,529.3678240737142,108.6851834824771,65.05697327284489,5.170224744200787,143.16117779392823,7.796092291434925,3.697990052366959,159.3386547012349,570.7223425884035,24.08930198680249,62.80067804441989,106.36121095063952,92.32473594058298,30.22249391190218,33.021718360933555,43.7976652653683,140.58649200885867,150.98938244438173,1.9873691726849108,421.4343985980022,1.2973336457719005,10.25874786526228,3.1738041552151075,92.38316022556876,2.8621294066247702,,47.12841183302437,11.184047144229634,0.00010781348111362762,0.881414750090666,17.877264216261583,5.9096771548067146e-05
2030-01-02 12:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738855485992,18.69095067519894,17.44031526763095,32.84430513142944,8.4823988035083,0.9425127169837931,529.7303153139021,108.68518372945556,64.60840074564548,5.159385634154251,147.3421660548798,8.083100987808946,3.6855550087802262,167.89950481530914,569.9935188935891,27.648542803532642,68.24971435028088,123.73546685888888,91.98556850770856,30.111467483602834,33.0217176568905,30.232738565221617,112.5265434897328,216.2654962313175,1.9270048354476133,407.54937140017944,1.7066909119271807,11.227573668369958,3.4735346487175365,88.75469652196493,0.7101070206338685,,35.106423869467804,9.479335318592018,0.00013014255308870735,0.8756018225623707,16.131976344545713,5.391929945907187e-05
2030-01-02 15:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.62738855021302,18.690950678988507,17.44034118019548,32.844305670305104,8.482398942678799,0.9425129417118474,528.752302061486,105.21905386306823,65.8394497610352,4.971435813626955,145.66393919978546,7.959857128171848,3.4829080874755074,181.32233484963012,570.0581453117475,45.262590249556794,72.30486959038778,138.12286607378286,95.01660474800155,31.103676921146903,33.02172248373343,83.38322657144842,13.763561655640476,304.8166948423386,1.214258055499459e-06,429.7874486354433,1.8182106405267664,27.808027937719782,8.603112384469158,102.28937616714558,1.6626612823630869,,20.53827216741144,14.28021520784883,0.006173051440423139,1.1449742909636649,44.58355162146152,1.7146317718608055
