snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Decentralized heat,CO2 captured,Hydrogen,CO2 emissions,Electricity,Centralized heat,Methane,Electricity,Electricity,Centralized heat,Ammonia,Methane,CO2 captured,Centralized heat,Electricity,Decentralized heat,CO2 emissions,Decentralized heat,Centralized heat,Centralized heat,Hydrogen,Decentralized heat,Centralized heat,Electricity,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Heat Pump,Hydrogen production CC,Steam Methane Reforming CC,Transport emissions,Offwind,Heat Pump,Imports,Onwind,Solar,Waste Heat,Haber-Bosch,Storage,Central heat production CC,Gas CHP CC,Gas CHP CC,Gas Boiler,Decentral heat production emissions,Resistive heater,Storage ,Resistive heater,Imports,Storage,Gas Boiler,Gas,Oil Boiler
2045-01-01 00:00:00,2.4429483469366167,0.325259039312778,1.02761321337954,0.4208001235681893,5.307920998706648,0.1209338854680566,0.4682624918129719,0.075088228461696,7.083999964503359,1.2503065789025922,9.892822103831486,2.407923325786314,,0.5421243883152322,0.5849924578559427,,1.659054630950768e-07,2.730840480835753e-07,2.440761426633049e-07,3.1676746238821114e-07,1.5523738646643108e-07,1.322123079065269e-07,5.5879014200392575e-08,7.132990985755343e-08,2.9020669758673145e-07,1.241413430468135e-07,1.462395529753086e-07,3.6891478722361954e-07,6.07627123203661e-08
2045-01-01 03:00:00,2.4429483469366167,0.325259039312778,1.0276132133720628,0.42080012365092156,5.292139435407579,0.1209342350365725,0.4682638412685857,0.3740473162135529,6.6387233105158945,1.2461466025758132,9.901028961363505,1.7756423929445415,,0.8538937637490464,0.9214602051174076,0.0836266215634823,0.2313943698222652,0.5492569958557765,0.4940877195740731,1.068648128930413,0.21591069065287538,1.4567332055600306,0.1437466339482438,1.4675226902128566e-07,3.17718671915004e-07,0.1377645155344952,2.752396737067247e-07,3.8831667717507085e-07,9.674679227755201e-08
2045-01-01 06:00:00,2.4429483469366167,0.325259039312778,1.0276132133634943,0.4208001238752822,5.267234530877191,0.1209347079346728,0.4682656612132872,0.793665845018358,6.887615000536183,1.2395756405684102,9.805007031345196,1.3264820707514655,0.0295432592975219,0.8538934443970015,0.921460025946636,1.0319491450408242,0.3320186079750729,0.7881071772163479,0.708946962565653,1.4667322033012655,0.2963399087628242,1.474043594323526,1.3043696921894686e-07,1.04938316368785e-07,5.930050140596826e-07,3.884546504255076e-07,2.0670051872211053e-07,4.558239508616371e-07,9.677047022104502e-08
2045-01-01 09:00:00,2.4429483469366167,0.325259039312778,1.0276132133535205,0.42080012394291666,5.209088857407876,0.1209345698931002,0.4682651303133445,0.655650136005507,7.0619347093087725,1.224203029073234,9.647570507089966,1.208071677004552,1.7336436740062835,0.8538935156307845,0.921460094863209,0.0,0.20609227570252095,0.4891978314472429,0.4400611053888186,0.5851022096482171,0.11821467132312707,1.516665932359777,1.410952423319063e-07,1.0860807752598733e-07,4.20423685784436e-07,2.288052040785463e-07,2.193455621661753e-07,4.518920600920298e-07,9.80832777553122e-08
2045-01-01 12:00:00,2.4429483469366167,0.325259039312778,1.0276132133520388,0.4208001239795056,5.17266794115566,0.1209347269569792,0.4682657346916018,0.772371809190786,7.070130287866926,1.2145773488855331,9.48925149625706,1.0543238232720062,3.050650752357969,0.8538936798679323,0.9214601536168956,0.0,0.16791425175500574,0.3985752506054363,0.358540970004005,0.3546682759766098,0.07165762110252223,1.4973523913542406,2.496192578638643e-07,1.3907205442223152e-07,7.323766364158863e-07,1.7649953690069353e-07,2.6626358671612765e-07,4.0592299490657754e-07,9.798870751357566e-08
2045-01-01 15:00:00,2.4429483469366167,0.325259039312778,1.027613213347108,0.42080012403974343,5.022049209129376,0.1209348668321612,0.4682662722941198,0.8810109034862429,7.0461830971149615,1.1747969066503527,9.513916574996392,0.9755912034111632,0.0286233881969909,0.8538935246964542,0.9214600381812338,0.2805224178054195,0.24323171603497087,0.577355130169944,0.5193635800935544,0.901251176098803,0.18208966745058866,1.4981765960557285,1.501795809485458e-07,1.2523061396437482e-07,0.0903131461774552,1.6098466514475553e-07,2.3934036755299476e-07,4.202770522437201e-07,9.658077682633565e-08
2045-01-01 18:00:00,2.4429483469366167,0.325259039312778,1.0276132133453237,0.42080012403016454,4.8924187184809895,0.1209347299213851,0.4682657458832873,0.404674131669138,7.082022366015115,1.1405608319985474,9.498521041779528,1.196266629797663,,0.8538934493511037,0.921460022694841,0.389535018272276,0.24668310799297713,0.5855476505027819,0.526733215349539,0.9768597165095776,0.19736567304825442,1.4778536589542874,9.427899982835493e-08,1.106864716362464e-07,6.899388808994183e-07,1.796562944806442e-07,2.134129662041585e-07,4.541368930712002e-07,9.62947703277225e-08
2045-01-01 21:00:00,2.4429483469366167,0.325259039312778,1.027613213343339,0.42080012406613765,4.881179341876394,0.1209339307048646,0.4682626664804777,0.160292974396371,7.083906888726035,1.137600113500192,9.412249749315244,1.4046250393182986,,0.7218958625693531,0.7790057301374043,,2.1026812685448575e-07,3.7757210426599505e-07,3.374838795437267e-07,0.0780841076257411,0.015776288479424166,0.3337888199413144,4.6263263662268304e-08,7.626385649399104e-08,2.921595416854127e-07,1.3405609221025852e-07,1.53183566848489e-07,4.455902518854351e-07,7.738556522179302e-08
