snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,CO2 emissions,Hydrogen,Coal,Oil,Methanol,Electricity,Decentralized heat,Centralized heat,Centralized heat,Ammonia,Methane,Electricity,Electricity,Electricity,CO2 emissions,Hydrogen,Electricity,Centralized heat,Decentralized heat,Electricity,Methane,Oil,Centralized heat,Centralized heat,Decentralized heat,Methanol,CO2 emissions,Hydrogen,Ammonia,CO2 emissions,Electricity,Decentralized heat,Electricity,Centralized heat,Centralized heat,Hydrogen,Decentralized heat,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Steam Methane Reforming,Imports,Imports,Methanol production,Nuclear,Heat Pump,Waste Heat,Heat Pump,Haber-Bosch,Imports,Offwind,Onwind,Hydroelectricity,Transport emissions,Electrolysis,Biomass CHP,Biomass CHP,Biomass boiler,Solar,Storage,Storage,Solar thermal,Storage ,Gas Boiler,Storage,Decentral heat production emissions,Storage ,Storage,Power supply emissions,Gas,Resistive heater,Battery,Gas Boiler,Resistive heater,Imports,Storage,Oil Boiler
2035-01-01 00:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.326552320711784,19.94284071105886,45.45668336868959,11.756134336647962,3.335036797559263,7.748180082181493,48.37769420786367,425.3736171764993,38.97966039664824,107.36889551362158,142.68675165137162,13.035392613594038,11.310264406543398,6.8665751319206265,537.1340846476115,233.51738852462108,127.2445226563224,21.080286767966186,9.292156607952432,13.581392848403162,17.716236722968357,54.14257855892746,30.82649284194312,,,,,0.018454155519085,235.6158315072137,,49.756322320655634,,,5.523956687118027,17.85520928120175,31.117589737730267,1.0791338658622638,11.305004310119797,4.459384257529961,0.0265367969223793,0.3748447625183526,2.2767784570163293e-05
2035-01-01 03:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32655233008118,19.942840700192345,45.46096085571403,11.75724402044212,3.335162209398797,7.748188170510227,47.187855155233656,427.0570238960852,38.85322367638862,105.77788505640684,141.86636010855938,11.318901624035245,11.202278368778089,5.027744663992846,540.7066527204895,216.50201148497652,116.1187052828961,22.19394420438224,43.812467767700035,13.581414713545191,29.635377025111953,90.61925056815087,31.62428320144542,,59.73329505871859,0.0,,4.325970483728179,381.681290673968,,89.69431301677216,,0.2348342564704689,5.448616944517466,17.61168662722769,52.073726117481904,1.202890442074151,19.16047993675893,1.3092714366453,0.031185500522203,16.4273735226728,31.25451240956632
2035-01-01 06:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32655229454145,19.942840739906025,45.46602313561131,11.758558003280683,3.335309316750376,7.748192420989356,47.04468803174161,426.77785684104646,38.778914630186144,104.23955888734528,141.52564572992557,12.099269630996085,11.184585041923118,5.880054689577495,541.6316132948239,209.82716429574023,99.13447656661626,32.29730810379429,94.82569000249823,13.572047397426,29.908624194603036,91.45411271776985,31.639325657000175,46.181493764851744,68.77717998382387,215.06564898824692,0.0162568969628784,3.9754196150944474,412.5283230680509,,101.87072167978505,4.945066607293099,,0.4338021536438826,1.4021821654488837,54.689316266610824,1.5009643032375042,23.125263020513135,1.6156125706377362,0.1655811558435522,0.2633470933104482,49.41816395920637
2035-01-01 09:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.326552249318794,19.94284079052121,45.46600391797689,11.758553040095098,3.3353087562505186,7.7481923864525,46.492864894486694,426.1068863756924,38.76375105175322,102.7423889834006,144.40847566861845,13.12422912749472,11.349429426897617,6.985745079668412,540.5006517790729,219.7048412081319,82.3396268434967,16.7218473756816,77.90574795678579,13.581424317356246,25.532003071835703,78.05898257837148,31.044151286771314,202.74187541356196,7.392362450817182,109.6595322289467,5.7802935482216755,2.5508085723478846,362.0571955698588,,79.57058686459523,3.367721192976343,0.0,7.56416504188442e-06,1.3796672332467999e-05,63.30164816678777,7.806556357055103e-05,13.948619359110902,3.895709171266092,0.2467554001234958,2.371465321204487e-05,13.178454339137712
2035-01-01 12:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32655220016229,19.942840845386648,45.46598766256017,11.75854884196346,3.3353082932483256,7.748192399682892,46.23005028625891,426.0940023608024,38.73543861579344,102.88355390179338,148.32329372310517,12.98857224676653,11.544870029263931,6.84239719709154,540.9024828170419,233.66651956543564,80.83463681640973,20.369696982046026,89.75492280369811,13.58142371235416,26.01545279443059,79.52681643174381,30.921763266239115,151.1086394526333,0.0,152.1856884894371,6.226177039804184,1.1853593783108547,345.067047528935,,74.64817849972789,5.1402611654689725,,7.694434743916105e-06,1.4173900939128895e-05,55.48589606925954,8.2252414696936e-05,10.951073201649434,1.683633500043523,0.1957665747314865,2.18081410422233e-05,9.961374171385495
2035-01-01 15:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.326552161699595,19.942840888042003,45.46597347180789,11.758545177188758,3.3353079397118846,7.748192604839829,45.93770567793245,426.28840871851475,38.74723754048134,105.86077974412063,146.61123563278412,10.295376553265749,11.277774148258112,4.026666509112087,542.3658195155517,236.28534888957768,80.51052968461153,32.742169261163866,101.84470317373388,13.163900074410236,28.763465104889136,87.95272086308724,31.172068295787746,14.186684214987757,59.76859784337763,226.21446645736697,0.238266393292173,2.1723445284391985,374.78020275759707,,88.98987798429665,4.307354122023517,1.235914758609182,7.396661881337811,23.90839866424269,37.69404229670148,1.2023416838956076,18.006609496846565,1.3092706947135273,0.1833843924381363,0.1500175717302238,34.44095496371731
2035-01-01 18:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.326552110688134,19.94284094480196,45.46595738862433,11.758541021567734,3.3353061251064586,7.748187424056653,45.45468087555774,426.25515164677427,38.94774214034424,108.92894279378658,143.4024199778788,10.304286240722162,11.034633929582467,4.014642020180894,541.5592621778494,233.32171554789215,77.70903914466508,44.74716158446964,49.0905035233079,13.16390063357989,28.61673782636616,87.50380747737533,30.928916738331807,,66.95649289438961,17.959539281845093,,1.5813156757423208,378.1506380749318,,88.92611767764187,0.0,1.247936083562352,7.927224219542235,25.623347142266738,37.100422584686385,1.4656399166237772,18.27965188997309,1.309270890340435,0.0338031570944937,3.557703267248102e-05,31.652066703907035
2035-01-01 21:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.32655205852873,19.942841002927757,45.4659288088025,11.75853362997324,3.3353047985982354,7.748185491355914,45.08151102799592,426.20390834317544,38.97957146287436,112.25654109473595,142.02034485794843,10.278843616646219,10.91140239700074,3.983749186082121,538.6755210462538,223.9118941181809,72.95584405229175,55.94604589124833,19.417638786944742,13.163898143516567,22.4840546691072,68.73016452060143,29.17705127114407,,0.0,,,1.834070418821164e-05,243.38536204162625,,50.75858449006046,0.0,1.2788273979556035,6.606576166394861,21.354585555978996,27.169945966980347,1.079508483790555,7.565366894474161,1.3090067517695094,0.0326911357341854,2.122547136104847e-05,0.5057496089517306
