snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,lignite,Hydrogen,CO2 captured,Oil,CO2 emissions,Coal,Methane,Hydrogen,Methanol,Electricity,Decentralized heat,Electricity,Centralized heat,Centralized heat,Ammonia,Electricity,Hydrogen,Electricity,CO2 emissions,Methane,Electricity,Centralized heat,Electricity,Centralized heat,Decentralized heat,Centralized heat,Decentralized heat,Hydrogen,Electricity,Oil,Ammonia,Decentralized heat,CO2 emissions,Methanol,Hydrogen,Electricity,Centralized heat,CO2 emissions,Centralized heat,Decentralized heat,Decentralized heat,Electricity
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Imports,Steam Methane Reforming CC,Hydrogen production CC,Imports,Methane production emissions,Imports,Imports,Steam Methane Reforming,Methanol production,Nuclear,Heat Pump,Offwind,Heat Pump,Waste Heat,Haber-Bosch,Onwind,Electrolysis,Hydroelectricity,Transport emissions,Storage,Solar,Solar thermal,Biomass CHP,Biomass CHP,Biomass boiler,Storage ,Gas Boiler,Imports,Battery,Storage,Storage,Resistive heater,Decentral heat production emissions,Storage,Storage ,Gas,Gas Boiler,Power supply emissions,Resistive heater,Storage,Oil Boiler,Coal/Lignite
2040-01-01 00:00:00,14.9686658760155,2.698889859646953,21.56339385039261,34.919984041936104,23.002626388037662,0.0733168133105261,49.219226013339906,12.7376556146592,328.74929268805636,3.1986575799221986,37.40196498392894,372.2071961025221,6.80906314597309,58.190444952339966,116.69479584788077,181.19831038550933,301.7374171539856,13.067794160579838,25.9862663680762,12.312893539109712,146.1347417559493,47.875796019958344,30.493450807713536,6.304830456491959,,,,15.568626084896788,47.59364640598378,26.63632449242737,0.5780888748758013,174.5552035585009,0.5804761085214198,3.1021425477673987,,,15.595088627039573,37.14899391045857,,,16.34404039449532,9.498998073857296,5.056437101377446,4.4069530639557835,1.4283227625680848,1.7630560678423806e-05,5.770057805812972e-06
2040-01-01 03:00:00,14.9686658760155,2.698889859646953,21.56339385039261,34.91998403507034,23.002626395799126,0.0733171595450445,49.230638074511454,12.740632661401497,329.3479216756305,3.205793639090871,37.28964671544141,374.8159122526045,6.835053151449854,58.19035516996901,115.0732269746646,180.25785670456062,280.99910033315416,12.955043868857288,25.533307481671514,11.85073357246664,135.98908973795287,47.734426994959165,34.560849365081026,29.727241243387866,90.05499026518966,,,26.09931665268976,79.85575426274815,33.34073236638359,6.399578672176929,271.4311266278402,1.2575766033410791,4.246720267554679,31.74805940937996,0.0,64.71620749990107,71.778130069811,,,15.268211680764113,15.589219932529051,4.723602275142793,5.664432012961063,8.480536538328886,48.46210775428137,6.104493560523927e-06
2040-01-01 06:00:00,14.9686658760155,2.698889859646953,21.56339385039261,34.91998402990191,23.0026264024721,0.0733184801653007,49.25544900459112,12.747103412121175,330.24207740002464,3.2271670072483394,37.39030454166609,374.25095047031147,6.913934273223869,58.14522110572066,112.77249535592561,179.99337163299177,274.98816843003476,12.89700576141884,25.44517331240027,11.760488770799228,117.24508840277258,47.73442795058598,41.9782925100348,64.34027358886806,98.29339863509657,59.73768521344954,0.0162577950424447,27.17751466039454,83.16697046816064,33.31891260518382,4.592848118325735,294.42977983147875,3.141266604312154,4.1092182071883565,174.46166191506384,,74.43208249485285,79.93069194290248,,6.0561584099885,1.3473258164120097,21.75721272999256,0.4168287105794353,4.7968152021731765,0.1694718920688007,56.54328192106927,6.023505978175005e-06
2040-01-01 09:00:00,14.9686658760155,2.698889859646953,21.56339385039261,34.91998402152049,23.002626412671454,0.0733189559866788,49.255448595521074,12.747103305911706,330.73058399132935,3.2339626195495983,38.338822581621294,373.15234821753165,6.939887409320447,58.18509954237871,111.13486953655813,183.67916575609493,282.2996574169812,13.195152884944356,25.18983437305398,11.334715031522592,98.30941275315936,48.437519379352715,19.359565665747283,52.859906820104214,54.98636184843053,289.51225826480163,5.918727038259253,20.37856648859094,62.31899196093703,32.58546391232889,1.9342187316381223,252.07404393475588,2.387919389097939,6.688533045764986e-05,94.65412594079972,0.0,75.47184700592182,62.56208826149992,,0.625914647403001,1.790435543714407e-05,22.49076461293536,7.135523829331339e-06,5.695430222218235,1.527875175912091e-05,25.34413715163263,5.624685181364287e-06
2040-01-01 12:00:00,14.9686658760155,2.698889859646953,21.56339385039261,34.91998401398074,23.002626421294487,0.0733189195838971,49.25544865801497,12.747103322140672,330.58833265961607,3.234150066444622,37.707907372048865,373.3780780325571,6.940603280931416,58.12548517408163,112.25799591225179,187.15569305923933,296.01853337929566,13.467498142417409,25.105944382998906,11.250614952796251,97.30124649207164,48.43751048534267,22.355567381364715,60.899702274618875,44.5809952955958,218.62978075222748,6.72373056238127,18.30512348895639,55.96304050196255,32.60687133459938,1.1276345064902318,240.42095142501856,2.82304636702996,7.241552421623846e-05,119.7430068924427,,66.94335498213557,58.898540646566914,,3.5348806265065815,2.2303261791499594e-05,24.213282583398023,7.999122218101839e-06,5.695429770955273,1.3483231618208784e-05,19.652128944515656,5.807925311544151e-06
2040-01-01 15:00:00,14.9686658760155,2.698889859646953,21.56339385039261,34.91998400775114,23.00262642744383,0.0733182528213786,49.255449294550466,12.747103487391236,329.7921521073777,3.22403333100674,35.46775873706009,374.7854623612835,6.901966433187476,58.17699929778332,115.76524399979772,184.3727343755509,299.39987259773807,13.13885418415872,25.154835116670586,11.443721124714266,97.86921243405575,47.73442356834964,49.37643123134373,69.10275122275739,98.73916244921718,19.671327821119235,0.3683338759744319,25.28353627972205,77.3485703490741,32.76650156413301,2.0035177471546524,271.0050605991671,3.100355486326887,5.389910492916239,180.32006141543388,0.0,46.360360043538584,70.63715079925609,,7.860164957991274,20.981719184392052,15.636116230834588,6.491218270428606,5.664379434553339,2.465625941244225e-05,44.73945815014613,6.1836119756211245e-06
2040-01-01 18:00:00,14.9686658760155,2.698889859646953,21.56339385039261,34.91998400132925,23.00262643402847,0.0733170143438753,49.255444391157134,12.747102214744848,329.10364499509586,3.202355369199662,34.93568338181193,373.6956131699602,6.8191767450918315,57.76812101138351,117.64936988704063,180.98274836347667,297.039840730642,12.822487515278288,24.694456722621215,11.240361276216904,93.53784682029256,46.599926827797155,62.02371029893402,33.30844655304983,107.45162830506634,,,25.02561190198143,76.5502921077933,32.54284669008516,1.8670788897364972,275.8908177532389,0.5024760359718111,9.164877191114908,38.82401354455948,0.0,44.28321030942458,70.98806563453375,,0.0,22.370854989212813,16.264709166548172,6.920982221086804,5.664371565637366,0.0005395845019452,42.07430900664377,6.289020699526375e-06
2040-01-01 21:00:00,14.9686658760155,2.698889859646953,21.56339385039261,34.919983994676656,23.00262644107162,0.0733163610545319,49.255441608921785,12.747101492804465,328.66807147324084,3.2004673332129934,34.09209177461454,371.4577384108282,6.811966452183642,56.67672191471747,117.64937050740994,179.23602066678978,283.3663844582799,12.55586252290271,23.96902584151051,11.321344596831343,83.86512548110665,42.94285393592427,70.84652354391983,13.17508147811885,2.8374376524710625,,,18.117609335626344,55.390012483056445,26.629530123190516,0.1797364255951128,186.3280246467408,0.1494132219938176,5.332405094951859,,0.0,18.778220394848184,38.97093923509954,,0.0,18.89146213617022,5.580419604302416,5.844545098909693,5.49933344512429,2.8981159546743465e-05,0.6479727940584428,6.305953399177412e-06
