snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
carrier,Electricity,Methanol,Hydrogen,Oil,Ammonia,Oil,Centralized heat,Electricity,Decentralized heat,Oil,Methanol,Methane,CO2 emissions,Solid biomass,Solid biomass,CO2 emissions,Solid biomass,CO2 captured,Hydrogen,CO2 captured,Hydrogen,Electricity,Electricity,CO2 captured,Methane,Electricity,Electricity,Electricity,CO2 emissions,Centralized heat,Oil,Hydrogen,Electricity,Centralized heat,Decentralized heat,Oil,Solid biomass,CO2 emissions,Electricity,Methanol,Electricity,Centralized heat,Hydrogen,Ammonia,Electricity,Hydrogen,Solid biomass,Ammonia,Methane,Solid biomass,Electricity,Methane,Decentralized heat,Methane,Oil
sector,Industry,Shipping,Industry,Aviation,Industry,Industry,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Solid biomass methanation,Solid biomass methanation emissions,Industry,Efuels production,Efuels production,Methanol production,Methanol production,Methanol production,Residual electricity consumption,CO2 sequestration,Storage,Compression losses,Hydrogen production,Direct Air Carbon Capture,Direct Air Carbon Capture,Direct Air Carbon Capture,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Central CHP production CC,Central heat production emissions,Hydroelectricity,Storage,Transport,Storage charging,Storage ,Hydrogen production,Ammonia production,Ammonia production,Decentral heat production,Storage,Central CHP production CC,Central CHP production,Battery charging,Decentral heat production,Storage charging,Power supply,Decentral heat production
2050-01-02 00:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115027229784,31.030955142896296,89.07598596772647,1.0846121038728609,0.3729232794338368,0.0370920808233913,14.892763752546792,72.49806984784458,24.463277667357445,112.25490142546028,26.72619879224861,137.63377906937745,22.900522320407063,33.0573123126765,0.09607166813799259,177.60296204126303,0.0462302817797105,0.0840550577812919,0.117672606387265,12.974684961280609,4.736984037748415,156.3132135320624,103.5717886952429,306.8637556808401,59.142809500217446,9.808458733109786,3.416923229077585,,10.38557041311264,95.90888797871747,15.64365831151986,2.2350748143278687,2.5279215190143365,3.471891912621002,16.122606843728104,31.981529038164933,0.9770228188789916,21.392788903445965,24.06097054453582,6.998111139020491e-05,10.536163165513733,16.310692238508985,3.439030912795548e-05,3.3100051409714054e-06
2050-01-02 03:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115027190267,31.030955141812647,89.07598596449782,1.0846121001916829,0.3729232782889895,0.0370920856732903,14.8927630690146,72.49806652040546,24.58943557828109,112.83380356798358,26.864026660304862,126.88958639339896,23.56394789280064,,0.08273371880861681,174.85911590032737,0.0462296939853797,0.0840539890643268,0.1176715592125001,60.356475167201005,22.035807443124725,238.60619688977613,164.90399101547135,490.34875157129915,11.700288127541542,9.808462198344053,3.4169244059124555,,10.894251725196838,25.143231174822336,2.269859968640438,0.0,2.5279299000728277,5.611686695120457,26.059284272852132,51.55714001805829,9.629641944923788,24.885912434686787,58.98453667051951,5.129851226855514e-05,81.0211703287133,0.6072773147182124,3.5003906503597965e-05,3.784795800464089e-06
2050-01-02 06:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026960156,31.030955126831167,89.07598592064245,1.0846120932035033,0.3729232762173278,0.0370921238990126,14.892763151936366,72.49806692406916,24.49951200769374,112.4211703268714,26.765784909697864,175.78368151648684,23.570047026200267,,0.09254527471438119,149.48650658466042,0.0462295873489888,0.0840537951799796,0.1176713630562564,132.7292065391461,48.4586820100522,247.19804707856758,172.93390625533317,512.4957536537363,,9.808462416983936,3.416924480646361,,10.53167089819908,30.143355609906884,2.053324720662171,,2.5279301434272963,7.137633246741463,33.14540242845895,53.23689003474927,15.800068517652107,24.916277404230264,63.17810799381984,2.1280628606259397,96.81512378576097,1.2877253651344976e-05,3.409174901882143e-05,3.9108952517417424e-06
2050-01-02 09:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150269632705,31.030955126991124,89.07598592106758,1.084612086290234,0.3729232746256058,0.0370921240853667,14.892763113568268,72.49806673729302,24.51534200636152,112.49380960948017,26.783079227206287,204.9763670688188,23.564919262117105,,0.0952204981888784,198.71727663038425,0.0462297657987727,0.0840541196341323,0.1176715652937858,112.44041888090533,41.05136047821923,234.54308152446598,153.6640405505287,455.5223018237853,,9.808459913978922,3.4169236353571257,5.375130590497377,10.595499034881591,176.2327507371169,2.8743131692827264,,2.5279299117708183,5.4341050587679645,25.234639100239107,43.68898318641096,8.911560104064177,24.885912918994816,50.868010890362854,25.98925095511323,53.87290443931953,0.334626649064962,2.5189800279687078e-05,3.5979684099069705e-06
2050-01-02 12:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150269551874,31.030955126488035,89.07598591949214,1.0846120868176676,0.3729232743706144,0.0370921246254289,14.892762535640363,72.49806392393626,24.50599738673108,112.45092985437394,26.772870204307683,204.33839778543845,23.520670884669787,0.0,0.0960693716742299,241.6921117848328,0.0462297887978636,0.084054161450661,0.1176715697719173,130.8077220979648,47.75715891689312,227.97657360943086,147.5326573946709,437.6949419430376,,9.808459655817222,3.4169235466095342,5.284618852962748,10.557820595026016,125.2905327589112,19.69140968746019,3.509966089095805,2.5279300990504345,7.314511276281621,33.96678022515898,39.40865308483068,16.51530523624923,24.648345344040244,37.34815041424467,19.552422825278303,43.85368827798542,0.9050776362742782,3.157993932036605e-05,3.5579653782882488e-06
2050-01-02 15:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026905862,31.03095512560462,89.07598591687184,1.0846120911650043,0.372923274727598,0.0370921267606726,14.892761821742742,72.498060448678,24.48008016015794,112.33200320219964,26.74455556229789,217.7926012468106,23.580793723886117,,0.0958187011012464,245.86809650519763,0.0462296758289767,0.0840539560526849,0.1176714425179527,146.0174510947686,53.3101448808186,213.10725170168786,156.4861376309378,464.71744418931223,,9.80846182386243,3.4169242777517455,,10.453319746017456,20.068034693207643,18.514211366150853,0.0,2.527930622870419,7.805613441342884,36.24733714532216,49.93854574304158,18.5011606164393,24.961454637736715,52.73979584510075,0.10393363249192573,74.30229210244086,0.6952005982288211,3.590008754473576e-05,4.05868796086809e-06
2050-01-02 18:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026919771,31.03095512590288,89.07598591767052,1.0846120968875086,0.3729232756066226,0.0370921270661585,14.89276303139028,72.49806633725004,24.535634790203275,112.58692732170095,26.805249149911564,207.62357184097425,23.578510621261124,,0.086790124802128,257.2117685781275,0.0462297071287106,0.084054012961292,0.1176714570536196,72.7190321297965,26.549307013458684,212.8052744723404,155.2862805760134,460.5167788428268,0.0,9.808461856508064,3.416924288755641,,10.677321569442748,24.64622330376914,17.82353222538816,19.414601214569142,2.5279299297035855,7.8074890779896995,36.25604713774109,50.285327249969235,18.508745768362655,24.94713208347037,51.96878249276401,0.3543938782845284,72.5088704688214,1.670876337324224e-05,3.4510973034591004e-05,3.735651156055878e-06
2050-01-02 21:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150269254405,31.03095512614132,89.07598591832465,1.0846121006874303,0.3729232761402792,0.037092127412081,14.892763295909145,72.49806762492956,24.575406515815136,112.76942826040538,26.848699870598583,184.1730290691013,22.904066045092183,28.10663215777403,0.0828805227203562,258.615385522183,0.0462304321981482,0.0840553312693605,0.1176725482078745,29.184955563523,10.65526207838491,146.55383221390173,109.89222149766272,324.68178933169446,42.74501461970806,9.80845769225916,3.4169228699957164,,10.837685144901275,97.10663943527486,24.319206420081148,32.253204107268296,2.5279205657869332,5.52517161379169,25.65752964528255,37.805035816853554,9.279812697215938,21.392788834178987,24.00348840161264,0.35475534601718545,15.699707496360697,4.064851626492857,3.457360630683591e-05,3.4489858400569187e-06
2050-01-03 00:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150269367744,31.030955125881995,89.0759859174888,1.0846121025044884,0.3729232762900348,0.0370921271977009,14.89276339913711,72.49806812744396,24.604115802372856,112.90116686781334,26.880064845895788,156.89818009710646,22.419207945452374,35.79889948054357,0.0965220373291854,252.6806907034117,0.0462306024954262,0.084055640900775,0.1176726227780762,13.34051712002447,4.870547288162463,128.02062590306366,92.4527443688674,275.597182562959,58.563651432394984,8.41412872338954,2.931187467299154,,10.953443858146668,134.06061652717344,36.6405109083828,31.961993706606567,2.5279192400458808,5.890508429939146,27.354063408581137,35.17065984448782,10.757116150486516,21.392787775913845,18.539237895162092,0.38550743197901066,8.032777214324838,14.752754165337825,3.40126912957996e-05,3.1581236816227616e-06
2050-01-03 03:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026928778,31.03095512603766,89.07598591788998,1.0846121023622142,0.3729232760641011,0.0370921271924891,14.892763121028352,72.49806677360873,24.595674338219084,112.86243143181194,26.870842522863725,145.62803755364413,22.905774021516084,,0.1337471123764874,247.0064802307379,0.046230090697694,0.0840547103594438,0.1176716933228243,58.457434801795195,21.34247855499252,203.29857510343825,145.61308861940805,435.92239334366855,13.397040290951727,9.80846118746133,3.4169240608263354,0.0,10.919407030820846,76.27231522592353,25.23005685836321,24.50286703097219,2.527929724060058,7.852685073775303,36.46592615739408,50.41299863059203,18.69150374100218,21.3927900094043,50.52315777500089,0.4503518102155387,57.329916742023855,0.2229308112685277,3.352967254220477e-05,3.5944826124735936e-06
2050-01-03 06:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150268861184,31.03095512575149,89.07598591702566,1.0846121006383658,0.3729232754566652,0.0370921280153554,14.89276303799228,72.49806636938861,24.497324593240737,112.41113291499484,26.763395153332965,193.6356147576628,22.90672694789441,,0.1394287666635056,229.7932536875848,0.0462300830984926,0.0840546965427139,0.1176716854992716,129.2469824038964,47.18734168899861,217.25309393042625,151.7961843207721,453.17975788791114,,9.80846117499962,3.4169240564094965,1.7010679691009143,10.52285102391243,57.793427415961155,22.173926959687936,1.0171184275967766,2.527929952634353,7.917588227424272,36.76732034118089,53.68575063510326,18.95395055513014,21.392788813679623,54.17346459240338,1.861352211667723,65.38503214239512,2.728639946232134e-05,3.247149990933587e-05,3.623212416124992e-06
2050-01-03 09:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026762168,31.03095512439164,89.07598591324226,1.084612086441609,0.3729232710210151,0.0370921318098543,14.892762848460606,72.49806544674719,24.27451976638761,111.38874604535276,26.51998026121101,217.1382447590081,22.42223176222707,14.19585456775502,0.1287005270861386,256.3234121515326,0.046230143973357,0.0840548072242856,0.1176716999244682,113.6293986394801,41.48545025797756,205.4041277397147,135.29282595294623,403.9352511184246,,8.414128167950327,2.9311872833817514,21.015631333252923,9.624479682445523,166.36257416017847,25.0660406384068,25.46957952039042,2.527929897261905,7.188426289934776,33.381272751156885,40.91505699244183,16.005459152754863,21.39278200431754,35.6034272966191,49.05447749630095,30.362785257720148,0.0027027508339312,1.8746702472259378e-05,3.413305019749746e-06
2050-01-03 12:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026755028,31.03095512318844,89.07598590967437,1.0846120871890332,0.3729232709828783,0.0370921322374525,14.892762346863096,72.49806300496729,24.406171420723005,111.99285738647689,26.663810059202113,213.7966304655785,22.423479808500236,18.819484046170295,0.12872097038738128,242.76684267782176,0.0462302977668375,0.0840550868487955,0.1176719288906753,131.7763707725814,48.11080706511204,190.20846021296222,130.14110317061167,388.799483039591,,8.414127307465055,2.931186990766618,10.391462811807465,10.155312317371369,140.50494593113913,27.84730977113136,14.45546079927555,2.527930111955672,6.058473796211715,28.134053002707372,39.49142717941626,11.4363020689867,21.392781963490265,31.834702270550924,46.59314622885313,25.667258459542243,0.1055988720227976,1.940759545996941e-05,3.3787722134339757e-06
2050-01-03 15:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026759611,31.030955123258252,89.07598590980614,1.0846120903297083,0.3729232713238595,0.0370921341108993,14.89276236178601,72.49806307761213,24.3819660004487,111.88178571800294,26.637365570327898,225.38016561002516,22.424280573416503,0.0,0.138817053035111,187.25890861893936,0.0462300916879,0.0840547121598182,0.1176716323617829,145.9474990208223,53.28460577460388,188.7636601677012,137.9380779835191,412.5109699695082,,8.41412966729717,2.931187787601051,4.802871727837431,10.057713641643524,26.44692566230179,9.436341202471114,,2.527930281524775,4.670010490809139,21.686373019188096,43.76823483415697,5.821812188957585,21.39278779031097,44.71893011005204,0.036256303687049025,46.32001242106007,0.0019574886674619,3.072002603058037e-05,3.5285558229913458e-06
2050-01-03 18:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150267872435,31.030955122760133,89.0759859082894,1.084612095458892,0.3729232722381652,0.0370921347314256,14.892762872339432,72.49806556298947,24.417739604475805,112.04594043383052,26.676448332079783,213.7546457256476,22.42537272697841,0.0,0.1218714361122987,194.92091884809804,0.0462302404751573,0.0840549826821042,0.1176720161253811,76.49225970068309,27.926891041666146,187.03120032145765,136.63096199209613,408.11130055853187,,8.414129943815093,2.9311878824475346,,10.201956390857696,25.251195930181986,21.387096980331492,0.0,2.5279239721880606,7.53127746544862,34.97338876393529,43.8493364238501,17.391842657760254,21.392788435494268,47.20445783926753,0.03125865754779078,45.94728722415455,0.0022271133708144,3.31982057614314e-05,3.5340731773729983e-06
2050-01-03 21:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026801015,31.030955122219133,89.0759859066708,1.0846120981359098,0.3729232726401355,0.0370921361384711,14.892763152554444,72.49806692707796,24.567148504796563,112.7315346377492,26.839677970626227,186.94908623309345,22.912240203130175,33.421829172457784,0.1170045464330803,201.2193201945101,0.0462307301193621,0.0840558729442947,0.1176724876245751,30.857949490996297,11.266062691527846,128.5919882191875,97.39874831800736,289.7272673762097,40.90861757814884,9.808455525856488,3.4169221182103597,,10.804388017177583,94.28662258261464,31.89080133158939,5.354426556166716,2.5279203320828,4.72233917831489,21.929374494042943,29.828468993608812,6.033422168727266,21.392787591868636,24.79419529673799,0.031797303346425686,10.656687811043321,8.162164668145957,3.357310476488184e-05,3.2121693013818618e-06
2050-01-04 00:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115026790327,31.03095512191858,89.07598590574415,1.0846120991500916,0.3729232726843123,0.0370921380150326,14.89276320793147,72.49806719665368,24.59130715474182,112.84239169071864,26.86607136278605,157.90266279538815,22.427675698534728,40.04637909326149,0.1132159737175896,215.18992352477065,0.0462307286207095,0.0840558702194719,0.1176724567318568,13.88385781800622,5.068917901480685,131.62397874694872,85.53477300701981,253.3178884682007,57.867660261750224,8.414128240434945,2.931187301635926,0.0,10.901798110008238,110.03184174041428,35.352055751351315,18.62465259768416,2.527919168550782,4.437551453190647,20.60689077575471,25.181340010362824,4.88183528082748,21.39278455568852,15.999549796544017,0.17653798452352776,4.073524322784788,37.595780093215275,2.903632929094095e-05,2.840814333074529e-06
2050-01-04 03:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150267866055,31.0309551203178,89.07598590104087,1.084612097578398,0.3729232721005582,0.0370921405092459,14.892763095696491,72.4980666502931,24.578775157183824,112.78488598074526,26.852380120649432,148.44798329329222,22.428967042148543,10.898229855351458,0.1220532852829082,219.8511051664691,0.0462301799381158,0.084054872614756,0.1176716051583878,55.0979626661694,20.115954294160833,167.05318870787363,133.03070229922648,395.4907485871345,16.624657438755037,8.41413114926346,2.9311882981409543,0.0,10.851267843008042,84.89032245721191,22.387675293519703,12.589065421682328,2.527929718691823,7.032175380037692,32.65568219343019,46.00945438805343,15.373631956092083,21.39278632061765,41.40640173681659,0.3756573130676101,35.384297462263326,0.7607871884354582,2.4641219095904657e-05,3.451330611720153e-06
2050-01-04 06:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115025437001,31.0309550868838,89.07598580407482,1.084612062264535,0.3729232598980216,0.0370922296608435,14.89276299597032,72.49806616482542,24.283092327096767,111.42808304550682,26.529345807593913,196.76874106687,22.430361300477585,10.683525923378433,0.1225676590725482,206.5762884619427,0.0462300266887638,0.0840545939795706,0.1176714735918362,120.2394471278698,43.89874154571888,188.1396462860054,139.13873336485253,412.43579869336816,,8.414131049341579,2.9311882654858916,10.226171119781654,9.659045102834703,79.60915622529664,4.117747417343573,0.0,2.527936615993639,4.482843207365224,20.81721447366851,45.56552669696717,5.0649628158952105,21.392784559761747,42.09521704303488,2.2373448164668783,35.23885378305117,1.5765813887417184e-05,1.660938714929273e-05,3.490405660332484e-06
