snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 captured,Hydrogen,CO2 emissions,Methanol,Electricity,Centralized heat,Decentralized heat,Oil,Coal,Ammonia,Centralized heat,Methane,Electricity,Electricity,Electricity,CO2 emissions,Methane,Electricity,Centralized heat,Decentralized heat,Electricity,Hydrogen,Decentralized heat,Centralized heat,CO2 emissions,Electricity,CO2 emissions,Oil,Centralized heat,Ammonia,Decentralized heat,Centralized heat,Electricity,Centralized heat,Decentralized heat,Decentralized heat,Methanol
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Hydrogen production CC,Steam Methane Reforming CC,Methane production emissions,Methanol production,Nuclear,Waste Heat,Heat Pump,Imports,Imports,Haber-Bosch,Heat Pump,Imports,Offwind,Hydroelectricity,Onwind,Transport emissions,Storage,Biomass CHP,Biomass CHP,Biomass boiler,Solar,Storage,Gas Boiler,Solar thermal,Power supply emissions,Gas,Decentral heat production emissions,Storage,Storage,Storage,Resistive heater,Gas Boiler,Battery,Resistive heater,Oil Boiler,Storage,Storage
2030-01-01 00:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76422487415887,17.9653755662913,9.215849740744265,35.6842666729155,1.024005367197016,17.474659543403984,105.83473718499593,5.139581520642454,108.74921835941318,473.85774492593134,74.21495231144439,3.658932988705676,8.067937664473927,548.6923628050176,171.25914016502418,21.829495633214744,122.83380464262788,12.1694233748778,,21.85854146000004,66.7742402140424,31.05329925656048,,,288.5664304884297,,7.16805650019615,23.169459773516202,59.849572703988606,,0.3221432484043719,,36.969792815077405,8.093921964420636,0.2787395216201665,0.41801474975665,0.022460015000665,0.5730427409920879,
2030-01-01 03:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76422486722984,17.965375584869584,9.215850005878009,35.68426769952764,1.0240059699997806,17.452734510043545,105.21940894072395,4.2000868518338645,107.96065673397662,474.72075126818294,69.78127620484794,2.647377662317769,7.96975445971528,553.3493681778956,155.71348496290472,22.793996846049353,111.85749940534208,57.37876489368374,118.3457190371176,30.45845036662697,93.0455440062391,31.273320369119524,,,440.1205626716681,,8.613606918351401,27.8419458872058,105.30876980376645,43.470998847961425,3.9251867336823656,0.5124644532305102,67.15614807998656,18.95712310771595,0.19346509806944803,0.4314313033748523,44.72802634866343,13.448149206814916,
2030-01-01 06:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.764224865148186,17.9653755920215,9.21585025419914,35.684268661040434,1.0240065346039444,17.418120445898854,103.55719115453789,4.579270161270085,107.66549172903629,475.8048534161112,58.63366898244098,3.060335728927834,7.912088946922278,553.6331542853466,150.40013439986816,32.44886909815143,95.559879511765,124.18795949565968,131.5918314243554,31.002493365097564,94.70750566699869,31.273920723800146,36.41474607396425,2.760088001298969,471.54637525318986,0.0015531761557715,4.558838804274381,14.735624342541346,115.62674696950158,316.1849682173729,4.1380312400709744,0.0995072604759989,73.94118958742641,20.97614537109075,0.6908291455849247,0.4828011439489073,57.27513097876296,1.354560503805387,0.0040700268745422
2030-01-01 09:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.764224858448976,17.965375604290635,9.215850230040688,35.684268567497604,1.0240064785818477,17.427125414093,101.336982989304,4.123886739222085,110.88894945588467,476.9056951950305,56.39873386817565,2.567904791231991,8.001209455779454,552.6766249793576,160.35095301222998,16.116983467443518,79.14189206960344,102.02884757792528,45.84539937810942,28.58574903062257,87.32475018802636,31.3035754366906,149.35077932813147,0.8685667032953165,418.6668280611236,5.292637031772363,1.5899510227278774e-05,3.287323920252065e-05,94.49714669745285,195.75175792336464,3.5121821994593265,0.5919381117519006,72.03729109002091,10.867484997953456,9.584399707219253e-05,0.3920475505905041,27.445819579072904,0.0411037283852063,
2030-01-01 12:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76422485537387,17.965375609698032,9.215850249598374,35.68426864322603,1.0240065163423324,17.404744899651828,101.88891106222147,5.122600024057725,114.80577771620622,476.9450177214187,55.858330708360754,3.6481518309509258,8.13698416186393,553.3809361654584,173.31627284748237,21.16568344140631,77.76559972031242,117.54705626069428,29.34568961879583,27.555177575287328,84.17652430835274,31.30357604923031,110.82527991039237,3.0194469950430785,400.5194772420657,5.150629788031932,0.48225453516810907,1.558785822220789,88.69128773477512,247.52915702724457,1.4236807474155098,,67.33596441300902,11.165703546677848,0.00011647018450043247,0.392035299352723,19.758084622006145,0.0083842818830904,0.0174455733299255
2030-01-01 15:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76422485520226,17.965375609306665,9.215850287275137,35.684268789112465,1.0240065873849242,17.417005840749553,104.97261810560826,4.121248099561605,112.88761971677565,474.0549882153935,62.92429282352998,2.5678467367096904,7.95892196061611,553.9323196733425,176.47324902007853,32.98060948561356,77.56779182690089,133.3803726843799,115.0346628813936,29.49308108473107,90.096500016157,31.303578083171004,11.009559706887629,2.7542589136667934,437.9862164484631,3.8591633682246163e-07,8.877997437120623,28.69654159888916,104.7915171542007,340.865318431139,2.543419740840903,0.5919963620400376,44.126975307359416,16.996189431761824,0.02030224425413599,0.3920350074861957,45.733757971192006,6.482417783226545e-05,0.0051846313476562
2030-01-01 18:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.764224853730894,17.965375610878507,9.215849968030213,35.68426755297894,1.0240058304199,17.473578077909224,107.61569384655526,4.1720288078955505,109.58366234061111,473.5594993731688,70.93888231306833,2.6166625466576425,7.816708590985097,553.5451280487824,175.49757973886,39.75729514426493,75.05007635409946,64.29111628943518,118.63337376124552,29.39497003254607,89.79678692787786,31.30357900910047,,0.0,440.8645847027074,,8.944737914049757,28.91226860462023,104.75498894865414,70.27980392217637,1.810225686727142,0.5431794844949763,42.90473020497511,16.931023642659856,0.4202988585225685,0.3956110580924392,43.61356129691643,0.0075824675487569,0.0
2030-01-01 21:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76422485171851,17.965375613736654,9.215738711451465,35.683836761512396,1.023992718894793,17.41956250001462,108.66419167340423,4.147314431871704,108.15995411466972,473.37032548252114,72.68674684877543,2.5958204033743604,7.775024635169699,550.5128457908173,169.59582156336415,42.96911732642294,71.20072480879345,25.43020714230192,0.0,24.010963874725764,73.34953580848979,30.79678784627148,,,307.10730746051433,,6.7695228012942055,21.881270167480185,63.64112965606236,,3.0129344934258537e-05,0.5640208779441892,26.90256586438462,6.893451333870187,0.21774669228694757,0.3351862433728476,0.981949489626438,5.1054119633103665e-05,0.0026279726028442
