countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
RO,gas,20.09999976866797,5.1646360889337e-08,24.99999977183047,6.391198830591063e-09,24.99999907536288,2.8911192470698063e-08,24.999999219915555,9.583515491726787e-10,24.99999929869117,7.370191662711725e-10,24.99999749238599,2.680118217139396e-09
RS,gas,20.796149972939908,0.4555888197407993,31.061570066794413,1.709552871690177,30.80865727606667,1.3938305650744698,30.365445255662003,0.9113534132271206,29.502395969935332,0.0931276919154228,28.12020488897224,1.0989598169662612e-06
SE,gas,20.63847424896233,0.647791735561661,27.218526370856743,1.0935038508331698,26.471752034289423,1.1311872034472326e-05,26.487596690052964,5.041820887967181e-06,25.30222762171591,2.614045024264152e-06,24.999996786834465,6.617628576033499e-07
SI,gas,21.032562592923338,0.325343044511135,28.996880594840132,1.0605152723966162,28.57147109983419,0.5320365515134473,28.18521181053195,0.0794706145746075,28.105897426698576,0.1329918668239098,27.935470880817174,0.129853075603248
SK,gas,20.09999990316902,7.94937780259807e-09,24.999999834740837,1.0658681182408169e-08,24.99999937611659,3.559908444218625e-08,24.999999635276016,1.8903961968809596e-08,24.999999477815155,6.20310358977045e-09,24.99999914549416,1.1370205487769856e-08
WL,gas,20.212655239291127,0.0554028655883376,26.622946249529004,0.4014102397541712,26.6239877711782,0.4272976647676955,26.546736516510137,0.3305830559773693,26.42500965326967,0.1987301201495773,26.40203728739137,0.2099355181433229
AL,elec,63.096894575234714,1.992474993855752,69.27162103196308,16.445975497301166,66.71525251047218,22.210233972035383,63.776945162856094,26.319166880522292,67.62614939274164,35.5995665071616,69.66445580394598,40.2356121269346
AT,elec,59.058414507603466,3.0578219131967543,67.52160824855437,16.493671405350387,66.4714898315849,21.11086319657212,65.60123639490065,24.69864978395999,73.46949174986163,37.76189644932595,75.96839362510838,44.370961482272406
BA,elec,63.74175041390004,1.0338273346782612,69.51696185934834,15.84074112367972,67.50476959748168,20.6741715361283,64.9726666763422,25.17459477882061,69.57448000315509,36.401383865539145,71.51638087526001,41.914577034531725
BG,elec,64.52876145775238,0.5761112305355516,68.73647240474496,16.423985682545865,66.12700814134311,22.181356311384093,62.85226627952013,26.583265112785497,67.01924426967796,35.28158042553848,68.92623783719088,39.192051751660095
BX,elec,53.34323197256809,5.18190981641177,58.979996638478966,21.7450559143299,58.262109622576546,27.334912669546146,62.8546372808633,38.91010036552813,67.93244788737647,51.641830493441475,66.50195396602469,52.53132791539643
CH,elec,54.733397730920494,3.399917874242164,62.007297429595546,21.192938018659884,60.56680627352448,25.25726232455118,60.80353333917278,26.037596711858065,66.41898167186054,35.32939191400338,68.95753275485164,39.736455852575055
CZ,elec,67.52565053598926,3.9482852397566153,64.12593146408594,18.592752296370723,63.55203471558352,23.139534090054525,64.50446419915288,27.467477494978063,72.63021242975728,42.21105522504835,74.67762741137062,50.06485364197662
DE,elec,56.69030514003494,4.459922223092705,60.1167575567168,22.174300493614233,59.885093860402016,26.44818298775366,62.827213433669854,30.918728384329633,69.81313195036884,47.82731958488398,71.85984228391735,55.327205254711494
DK,elec,44.477431167717896,10.061592787244445,49.67103052755552,16.99252850469511,46.681418631143416,21.45777072621134,48.56209688044369,26.014330332595804,52.77716599090414,37.420760306262565,53.933759616743586,41.28817358615427
EE,elec,54.95957710210832,5.2961235091641345,61.061134492612425,16.708500595473367,53.58837484406515,19.74586241931392,50.4221141899084,21.95252897240124,56.10109178692366,29.97067339347305,58.574656897425854,39.63169281655882
ES,elec,41.85609513831575,13.30477527261214,55.444736979147066,26.923757756854847,60.83789235645273,29.660074858592427,63.23552285337155,28.764532940061457,67.60629433146752,28.637677957180735,65.43256929782154,30.844328476396623
FI,elec,33.75154504201049,3.850731801421736,48.7606422096424,9.537180624363396,47.02111687150314,12.071611344336594,49.898687434422406,13.803793091073407,53.049556895273405,19.08151381199028,52.38825407928952,24.713132071514877
