snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
carrier,Oil,Centralized heat,Methanol,Methanol,Electricity,Decentralized heat,Oil,Hydrogen,Electricity,Oil,Methane,CO2 emissions,Solid biomass,Electricity,Hydrogen,Electricity,CO2 captured,Hydrogen,Oil,Electricity,Decentralized heat,Centralized heat,Electricity,Electricity,Hydrogen,CO2 captured,Methane,Methane,Methane,Electricity,Centralized heat,Decentralized heat,Methane,Solid biomass,Oil
sector,Agriculture,Industry,Industry,Shipping,Industry,Agriculture,Aviation,Industry,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Residual electricity consumption,Methanol production,Methanol production,Methanol production,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Ammonia production,Ammonia production,CO2 sequestration,Central CHP production CC,Storage,Decentral heat production,Hydroelectricity,Storage charging,Storage charging,Power supply,Central CHP production,Decentral heat production
2050-01-01 00:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236307434167,1.0277737946092729,2.950278730308068,2.9598699239608504,0.2631464551625281,0.0626512017100586,0.0573464919400097,0.2935310198672138,0.31303133237636,4.925188459135679,7.412878061406911,3.4248574038494044,3.0961306154494506,0.6229569263812001,2.8928578012784896,1.3994623890674551e-06,5.817971496034047e-07,0.8090511199632415,1.0659248161625287e-06,0.018747096135549,1.7048278193560684,0.8234721386141688,7.598022334766311e-07,1.7515452608904178e-07,1.517843300901115e-07
2050-01-01 03:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236306679035,1.027773793321984,2.950278726555428,2.340146192970142,0.2631426993440993,0.0626503075063429,0.0573456734489868,1.4638414996062878,1.561089711119,8.477000588319434,11.924603110621376,5.509122057509572,0.8748152756056173,0.7288804019316678,3.38474020856582,7.410833812960246e-07,7.991333847841174e-07,0.804804103393002,1.3048993666052978e-06,2.7483825385941722e-08,3.782559506510271e-07,0.0001225047273552,8.436949430176231e-07,1.982990448997798e-07,1.72077333822264e-07
2050-01-01 06:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236278694978,1.0277737692663929,2.950278656528147,2.299687979988593,0.2068404084658002,0.0492455813040611,0.0450759323724358,3.1036356200414,3.3098212031907996,9.407937035804402,12.323790917728292,5.6935333540739315,1.228808341043725,0.6921304457951005,3.2140825068786634,1.972044406940274e-06,8.464189260727211e-07,0.8016948142276281,1.6083751557134051e-06,0.0,2.7329098113124436e-07,0.0001036976718867,8.362497094876096e-07,2.0928325100102162e-07,1.9193285738008649e-07
2050-01-01 09:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236272307104,1.0277737627378942,2.950278637512731,2.8495359563595635,0.206822470031164,0.0492413104333551,0.0450720231185694,2.5550198168146503,2.7247588955497,8.014848299658984,10.90670594632146,5.038887947060493,0.0626440740986222,0.5459824641436626,2.5354074477257664,1.6580239557053642e-06,9.455635818659498e-07,0.8010379821707589,1.5159275763058266e-06,0.0,2.6266923888868277e-07,7.908745234546619e-07,8.965513202226612e-07,2.1473344050406825e-07,1.87560502210803e-07
2050-01-01 12:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236270273932,1.02777376020194,2.950278630127007,2.913544779351474,0.2068862061069553,0.049256485031615,0.0450859128757177,3.0100132035184384,3.209979115645301,7.584538752951996,10.454693477296727,4.830073450623581,5.602308013360711,0.5615526389017325,2.6077114861089745,1.2682009386062312e-06,8.822235446533153e-07,0.7996956501950777,1.5170129681443906e-06,0.0,2.733478777622209e-07,9.664168745006606e-07,8.656724801071776e-07,2.125891770228937e-07,1.8800557426148562e-07
2050-01-01 15:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236263071365,1.0277737524739097,2.9502786076136474,3.197667795474551,0.2068053917743328,0.0492372443580096,0.0450683013199341,3.439214973983271,3.667694290436,8.620106339176932,11.081432870306848,5.119605897921064,1.0926810897020711,0.355590137086916,1.651272597778465,1.444168260190738e-06,8.45369464962517e-07,0.7965675852313785,1.564732021715069e-06,1.1870442685714277e-07,2.553372005015458e-07,1.0278911767754065e-06,8.234484014206566e-07,2.1414713092076008e-07,1.9088445564172634e-07
2050-01-01 18:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.0223236261488695,1.0277737505464677,2.9502786019986655,3.3053704467300733,0.0943256928918088,0.0224575246820474,0.0205560344098689,1.582899544592076,1.6880572066454,8.792044478822795,10.964001966259836,5.065356793144957,0.545931792626171,0.683205228367417,3.172636005892204,1.1942394945194868e-06,8.844282142550741e-07,0.7931724954683336,1.6751056050023784e-06,0.0,2.629749919324489e-07,1.1858365461493145e-06,8.575898928804014e-07,2.158096207337842e-07,1.963337708114006e-07
2050-01-01 21:00:00,0.23557372544599,0.273972602739726,4.5331050228289,9.66066737686889,8.22716894977169,0.8042242257195091,2.253583391852,0.9965753424657534,0.1702536780122392,1.5000000000016,1.022323626079081,1.0277737496007595,2.9502785992453138,3.550922618873349,0.2631465381428303,0.0626512214664169,0.0573465100235869,0.6278075812165171,0.6695150778714001,5.242561511809577,7.715269125529175,3.564551884471279,4.054179520258646,0.5509620610954316,2.558531463655453,1.004819326756092e-06,6.481854252990226e-07,0.7916614800310484,1.9434395116207872e-06,8.25823396074235e-08,1.0039594614280232,0.0095079304838875,8.422034464190856e-07,1.8551589580577643e-07,1.9646998028248678e-07
