snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Methane,CO2 captured,Oil,Methane,Electricity,Methanol,Electricity,Centralized heat,Decentralized heat,Hydrogen,CO2 captured,Electricity,Electricity,Centralized heat,CO2 emissions,Oil,Ammonia,Centralized heat,Electricity,Electricity,Centralized heat,Centralized heat,Ammonia,CO2 captured,Electricity,Hydrogen,Decentralized heat,Decentralized heat,Hydrogen,Methane,Methanol,Electricity,Centralized heat,CO2 emissions,Centralized heat,Electricity,Centralized heat,Decentralized heat,CO2 emissions,Decentralized heat,Hydrogen,CO2 captured,Centralized heat,CO2 emissions,Electricity,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Solid biomass methanation,Solid biomass methanation CC,Imports,Imports,Nuclear,Methanol production,Offwind,Waste Heat,Heat Pump,Electrolysis,Direct Air Carbon Capture,Onwind,Hydroelectricity,Heat Pump,Transport emissions,Storage,Storage,Storage,Solar,Biomass CHP CC,Biomass CHP CC,Solar thermal,Haber-Bosch,Central heat production CC,Battery,Ammonia Cracker,Biomass boiler,Resistive heater,Storage,Storage,Storage,Biomass CHP,Biomass CHP,Central heat production emissions,Gas CHP CC,Gas CHP CC,Resistive heater,Gas Boiler,Decentral heat production emissions,Storage,Steam Methane Reforming CC,Hydrogen production CC,Gas Boiler,Power supply emissions,Gas,Oil Boiler
2050-01-01 00:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.57191653139853,49.201784435005926,1.052757159688408,0.309519550166846,177.363468856523,89.88400325594614,105.96010721467033,147.23995365098807,570.4826967938147,94.69954028015152,263.93676218159067,355.00611290947296,0.541060287660301,429.57767328668274,38.34212567108206,35.549328546988036,2.877266766927863,,,9.016521131749355,,0.8397471999702365,3.197198761845588,,33.206255146904425,3.781104010011485,9.666677233777751,4.386561962416295,25.59122400133659,26.896799659220687,,,,5.893578217552435,18.042194791314273,0.13216937415932287,5.960807235648698,5.362083105780676,1.6336858314263971,22.79817885516393,4.628200860055827,7.610264012002437e-06,0.1844500939873678,0.0476362797168942,0.0528773909839971,2.1016526951891134e-06,1.2617568355397262e-05,2.723449750422182e-06
2050-01-01 03:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571916531329595,49.201784433763,1.0527570814368037,0.3095195412339445,177.5606193106902,90.86916401498355,123.41532600233148,149.30159507287394,535.4227578461482,92.41609039844022,262.5691821493846,336.05318280704927,0.5410591348327896,404.2593508711621,43.52832233062317,35.42239356462491,13.566297126032149,0.0,0.0,15.490135036998746,,1.189454857958865,4.528652934452504,,33.921361839179696,4.309948501210255,13.609095173188818,4.38656843314489,33.78051506720817,121.61069483543676,,45.78276332293348,,10.167868582249591,31.12484091096129,0.13216964267028963,5.960813202512024,5.362088433902224,4.415490929490462,88.2008004752279,19.52562973105151,8.757906593155331,0.6187289107942667,0.1603024121530476,8.688094483901128,2.137238184770403e-06,1.2906040695094263e-05,3.1196849089235754e-06
2050-01-01 06:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.57191653460039,49.20178439238806,1.0527570286241457,0.3095195340250081,177.7627199842412,91.03692804433952,121.26865922075882,150.86347370076516,526.9040351825557,87.18706328563133,262.30444930157154,303.48896314571914,0.5410581294677933,343.81138445201236,55.34331225628646,35.46768765083769,29.362269493181454,51.05223234707117,0.0,16.874440517797204,84.08409576207717,1.1894549553098923,4.528653304174736,0.01621359780586,33.616449947195576,4.309948704027262,3.138165974075907,4.386574498273596,34.22091040636441,134.08724508450996,29.411867661948733,56.65556434536697,0.0,9.91884963230493,30.369019131584324,0.13216961786741224,5.960813316771838,5.362088547428456,7.694796928422394,95.81619892002756,21.288989452568742,5.634848895059193,2.335893487877307,0.6038922933227622,9.516072347973202,2.1298722641518437e-06,1.1529296797000782e-05,0.2214500585335366
2050-01-01 09:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571916535225554,49.20178438175994,1.0527570031541371,0.3095195308568799,177.82406803967376,90.78073333837617,114.0072323682451,147.45917407727885,541.9703415399806,90.63791307176842,269.27758792342235,335.1149646400279,0.5410582114712054,287.8326377509702,25.785623917458718,37.15208456501006,24.123099621116857,30.36688625526428,0.0,8.38576392817619,409.93326638929955,1.1894541860529455,4.528650379189418,6.141569498340653,32.737304052459905,4.309945669670105,0.21319668222247146,4.386573814625397,28.598945959777744,122.79400951543424,0.0,8.70604791910281,,6.939987595408603,21.235524375496027,0.1321694007165406,5.9608087445471485,5.362084464130024,9.191739804315729,58.1943453525102,11.940309618023269,2.2207751592268937e-05,1.3172068702863569,0.3401830603932095,0.7643059691365274,2.039000929135955e-06,6.632542273048374e-06,2.92940274246245e-06
2050-01-01 12:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.57191653605678,49.20178437310498,1.0527569820437892,0.3095195259842713,177.81535805641238,90.69355489112849,115.99354003352818,146.34645622569874,553.6848521276163,89.33079575994724,274.8272212920611,327.88873664625817,0.5410574953082872,275.7834032413687,36.180811145748784,38.27517807499903,27.79213345697347,44.64644114911556,,8.23995475940808,303.1730682840535,1.1894542284881715,4.52865054107422,7.309738690768939,32.33552254801398,4.309945606345282,0.23635650318904586,4.3865741342264295,28.17518827712965,113.30187252015162,0.0,0.0,0.0,7.767650833879166,23.768662127699574,0.13216943661975247,5.960808472412521,5.362084213281413,3.549324517362074,49.13508708361529,9.960035421143095,1.6031363116818451,1.9660147518961304,0.508367097591457,4.534652450112245e-06,2.1663383321236e-06,8.240302025872694e-06,2.9299760677381507e-06
2050-01-01 15:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.57191653707187,49.20178435813435,1.0527569798294512,0.3095195247068883,177.72384604176037,90.80712577097376,127.83044217588707,143.00869806843042,553.0531448799329,73.98013176982671,269.5959461479491,296.974393887176,0.5410571399677117,283.8919888001038,88.81374860122048,37.2123969973543,31.535669510634712,59.98451167356968,0.0,10.200611779180816,25.52289758961615,1.189455081329941,4.5286537837265985,0.5009106196144691,21.05792762665481,4.309950654180818,12.050802061825758,4.386577627437267,33.27142586610192,100.58592887335426,20.72047374737831,26.123325134898018,0.0,13.740267087089858,42.02990793789031,0.13216993779552233,5.960817582975782,5.362092354300067,2.384966610843931,73.90724624877257,15.353374742896056,6.169026635080401,2.1074691296519115,0.5448992280237012,1.0652270847086345,2.5093238126201203e-06,1.5195605704472233e-05,0.6173454504259483
2050-01-01 18:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.571916537288534,49.20178435521806,1.0527569807082768,0.3095195241026185,177.63142484345158,90.74181560379976,127.83044225618542,142.42395166265817,545.7178546931502,75.33983018155773,263.6694023920834,288.2430858845665,0.5410571954055908,291.8576613436546,89.80228128303202,35.963672648565684,15.200612766103529,0.0,0.0,9.239467069409738,,1.1894551408608456,4.528654009862781,,24.034606337651248,4.309950168913717,18.571087848625382,4.386573295083635,33.20091893147805,109.52427232024368,0.0,22.966495181276844,0.0,13.96805919641158,42.72053598800764,0.13216989308873087,5.9608162114212675,5.362091124751167,1.325578499709421,73.28717078812794,15.065596969427675,1.2727874314736554,0.2702943004304645,0.0698064883912029,1.1396487944383673,2.49547988859574e-06,1.495966555239358e-05,3.053910931910228e-06
2050-01-01 21:00:00,14.152822810967248,2.698889859646953,21.56339385039261,21.57191653841387,49.20178432958271,1.0527569469278495,0.3095195118073403,177.57051211104283,90.02365450967613,127.83044229600571,134.25682502094978,510.8294622170872,66.24168726639626,260.55416203442724,261.00298548966566,0.5410580495561959,268.98671739934514,89.3887026773466,35.2945400737055,6.012568355354166,,0.0,7.484544820677212,,1.1894542465267408,4.528650610124478,,19.66403424409947,4.309945732885639,9.690565476946018,4.386569557391593,27.377336747403444,35.47892869984177,,0.0,0.0,7.6587546429077555,23.42280141602437,0.13216955700552882,5.960808724927062,5.362084439937185,1.0393774002228364,26.359243411160477,5.339486593482115,0.0001034935637293,0.2726673509784957,0.0704193492229632,5.636126634919349e-06,2.4970873752656624e-06,1.498459531240082e-05,2.898760671827538e-06
