snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
carrier,Oil,Electricity,Hydrogen,Decentralized heat,Centralized heat,Electricity,Oil,Oil,Oil,Methanol,Solid biomass,Methane,Methane,CO2 captured,Methane,Electricity,Electricity,Oil,Hydrogen,Centralized heat,Decentralized heat,Electricity,Methane,Solid biomass,Methane,Methane,Oil,Decentralized heat
sector,Industry,Industry,Industry,Agriculture,Industry,Agriculture,Aviation,Shipping,Agriculture,Shipping,Industry,Industry CC,Industry,CO2 sequestration,Hydrogen production CC,Residual electricity consumption,Decentral heat production,Transport,Transport,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Decentral heat production,Central CHP production,Storage,Power supply,Decentral heat production,Storage charging
2030-01-01 00:00:00,5.9280821917800015,3.497716894977169,0.2888127853881279,0.4514719951500935,0.2819634703196347,0.0955762898401365,1.2651071151800002,7.70727672195,0.132245381861,2.87227703924,0.5353878948468686,2.240707729745064,0.9342762852394424,0.632188924859836,0.7983374051887105,1.8626157723219037,1.7735895340723165,0.7387360889220002,0.0114532726964597,0.741435088065782,6.390488377663641,0.6773150538257444,4.839044836436253,2.0189891427913062e-05,1.8782169571526173,1.0839068784191433e-06,1.0376219785062194e-06,2.777408750326281e-06
2030-01-01 03:00:00,5.9280821917800015,3.497716894977169,0.2888127853881279,0.4514719951500935,0.2819634703196347,0.0955762898401365,1.2651071151800002,7.70727672195,0.132245381861,2.87227703924,0.5353878949861205,2.2407077300995035,0.9342762849204465,0.6321839473638544,0.7983374044531342,1.4994212225210406,1.8106699714080703,3.6799676475600007,0.0570537619776388,1.212709533943508,10.452440553312869,1.00341059021919,8.623466392009606,0.9929964646896466,0.0,1.309452095266491e-06,1.0441109019894826e-06,2.544063055270608e-06
2030-01-01 06:00:00,5.9280821917800015,3.497716894977169,0.2888127853881279,0.4514719951500935,0.2819634703196347,0.0955762898401365,1.2651071151800002,7.70727672195,0.132245381861,2.87227703924,0.5353878951245021,2.240707730004055,0.93427628500635,0.63218444804221,0.7983374760115497,1.474915970853203,1.8228372491277893,7.808275867899999,0.1210585405876055,1.2544069462012468,10.811833887538356,1.015747935673835,9.031276984728338,0.9929961906365384,0.0,1.3294428419732769e-06,1.047850790175036e-06,2.5331911894761027e-06
2030-01-01 09:00:00,5.9280821917800015,3.497716894977169,0.2888127853881279,0.4514719951500935,0.2819634703196347,0.0955762898401365,1.2651071151800002,7.70727672195,0.132245381861,2.87227703924,0.5353878950340087,2.2407077307250076,0.9342762843574932,0.632184066031142,0.7983374767146234,1.806427635720143,1.741437523165878,6.45044405891,0.1000068846342851,1.1063847092542631,9.536018377763687,0.7656596064398814,7.690295845497346,0.992989550103774,0.1761727007980371,1.250867777708366e-06,1.0525346401583782e-06,2.574215839096317e-06
2030-01-01 12:00:00,5.9280821917800015,3.497716894977169,0.2888127853881279,0.4514719951500935,0.2819634703196347,0.0955762898401365,1.2651071151800002,7.70727672195,0.132245381861,2.87227703924,0.535387895006222,2.2407077309383205,0.9342762841655116,0.6321828599270707,0.7983374767561275,1.843249845646096,1.5774729730305892,7.59878001127,0.1178105428103827,1.059169559110022,9.129067218986528,0.8928074065523237,7.655818659574464,0.6678208788701779,0.0,1.1484651292125751e-06,1.0538788188870142e-06,2.75998244469433e-06
2030-01-01 15:00:00,5.9280821917800015,3.497716894977169,0.2888127853881279,0.4514719951500935,0.2819634703196347,0.0955762898401365,1.2651071151800002,7.70727672195,0.132245381861,2.87227703924,0.5353878951829472,2.2407077304405036,0.9342762846135466,0.632184415796132,0.7983374775395147,2.0196873714717936,0.900366097557255,8.667597604489998,0.1343813582091583,1.1246359864572248,9.693327597033733,0.3358572006552549,8.732192169908764,0.9929973817166926,0.0,1.4019866825952025e-06,1.0505198353366556e-06,2.5297063226386742e-06
2030-01-01 18:00:00,5.9280821917800015,3.497716894977169,0.2888127853881279,0.4514719951500935,0.2819634703196347,0.0955762898401365,1.2651071151800002,7.70727672195,0.132245381861,2.87227703924,0.5353878952287545,2.2407077304132113,0.9342762846381104,0.6321832291739888,0.7983374404705884,2.084015894170525,0.9003660245716774,3.9812816395099992,0.0617252967365131,1.1123697536434662,9.587603954471126,0.3870708369380157,8.67585451344196,0.9929973549175464,0.0,1.4098535121831175e-06,1.048750008896463e-06,2.5019200320749188e-06
2030-01-01 21:00:00,5.9280821917800015,3.497716894977169,0.2888127853881279,0.4514719951500935,0.2819634703196347,0.0955762898401365,1.2651071151800002,7.70727672195,0.132245381861,2.87227703924,0.5353878952175016,2.240707730567054,0.9342762844996518,0.6321832435423256,0.7983374087827354,2.2248110003610213,0.9003578010303606,1.57700091497,0.0244496265886274,0.7730216443434479,6.662735434799051,5.7953140370232506e-05,5.482927328642591,0.8511743039982806,2.4852085463087135,1.418748636317323e-06,1.044141606750548e-06,2.663294536642682e-06
