snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
carrier,Oil,Oil,Electricity,Hydrogen,Methanol,Decentralized heat,Oil,Methanol,Oil,Electricity,Centralized heat,Solid biomass,Methane,Methane,Methane,CO2 captured,Electricity,Methane,Electricity,Hydrogen,CO2 captured,Electricity,Oil,Hydrogen,Hydrogen,Electricity,Decentralized heat,Centralized heat,Electricity,Methane,Solid biomass,Methane,Electricity,Methane,Centralized heat,Oil,Decentralized heat
sector,Shipping,Agriculture,Industry,Industry,Industry,Agriculture,Aviation,Shipping,Industry,Agriculture,Industry,Industry,Industry CC,Industry,Hydrogen production CC,CO2 sequestration,Residual electricity consumption,Hydrogen production,Methanol production,Methanol production,Methanol production,Decentral heat production,Transport,Transport,Ammonia production,Ammonia production,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Decentral heat production,Central CHP production,Storage,Hydroelectricity,Power supply,Storage charging,Decentral heat production,Storage charging
2040-01-01 00:00:00,3.33293024501954,0.23557372544599,7.34703196347032,0.3458904109589041,2.6609589041108,0.8042242257195091,2.253583391852,6.76246716381324,4.1244292237476,0.1702536780122392,0.3002283105022831,2.176940284406819,1.5145105107850116,1.0684473898535018,0.9061978317829374,0.7532617321727492,2.9598699239608504,0.7107850818410474,0.0626478859865298,0.2631325285199563,0.0573434569605133,3.3563055240781186,0.6534315244128,0.1775554770525454,0.8656301853507096,0.1864074754765156,9.549781679642017,2.322521070826845,1.990324279710496,5.704838809230347,1.091487307007163e-05,6.268910862039591,1.5180145217607912e-06,1.8866201743962697e-06,1.7066654627076738e-06,1.3700163615449104e-06,3.6817469217746744e-06
2040-01-01 03:00:00,3.33293024501954,0.23557372544599,7.34703196347032,0.3458904109589041,2.6609589041108,0.8042242257195091,2.253583391852,6.76246716381324,4.1244292237476,0.1702536780122392,0.3002283105022831,2.17694028440541,1.51451051031487,1.06844739027663,0.9061980093291248,0.7532819351912008,2.340146192970142,0.7107856458050551,0.0626478095454112,0.2631322074533395,0.0573433869917039,3.898778189230434,3.2586681401494,0.8854705574541532,0.8656299071584411,0.1864074155697339,15.515773964020374,3.773342469799502,2.067565388518337,12.645306668218781,0.0639567662625629,0.0,0.0,2.3533978065010493e-06,1.9998987949227375e-06,1.366036223469096e-06,3.629747131155817e-06
2040-01-01 06:00:00,3.33293024501954,0.23557372544599,7.34703196347032,0.3458904109589041,2.6609589041108,0.8042242257195091,2.253583391852,6.76246716381324,4.1244292237476,0.1702536780122392,0.3002283105022831,2.1769402842839356,1.5145105118867144,1.0684473888620225,0.906198513076408,0.7532841576703766,2.299687979988593,0.710787139286056,0.0626477587926141,0.26313199428235,0.0573433405361724,3.8637642497013838,6.909025680978997,1.877373993941126,0.8656297391969262,0.186407379400383,16.043632236147204,3.901708056553439,2.1862638199674493,13.35347749548226,0.0668391535073927,0.0,0.0,2.4369363505483728e-06,2.046720052192676e-06,1.3672497539914976e-06,3.612540774012212e-06
2040-01-01 09:00:00,3.33293024501954,0.23557372544599,7.34703196347032,0.3458904109589041,2.6609589041108,0.8042242257195091,2.253583391852,6.76246716381324,4.1244292237476,0.1702536780122392,0.3002283105022831,2.1769402841026837,1.5145105150740643,1.068447385993377,0.9061982881467608,0.7532840088991402,2.8495359563595635,0.710786293261721,0.0626478076016416,0.2631321992891532,0.0573433852125143,4.062853215051984,5.687748077060999,1.5455189801011693,0.8656299149555942,0.1864074172487969,14.16977735815374,3.4460204529530114,3.0619376897485178,10.85434942666558,0.05689099198807,1.4406899359750514,0.0,2.2409420423439397e-06,1.9043061325488224e-06,1.3723388830763792e-06,3.637855311099972e-06
2040-01-01 12:00:00,3.33293024501954,0.23557372544599,7.34703196347032,0.3458904109589041,2.6609589041108,0.8042242257195091,2.253583391852,6.76246716381324,4.1244292237476,0.1702536780122392,0.3002283105022831,2.1769402840567076,1.514510515682651,1.0684473854456469,0.906198490705327,0.7532834441440582,2.913544779351474,0.7107870712081056,0.0626478255592993,0.2631322747145853,0.0573434016496878,4.121113596289994,6.700612143030999,1.820742252477937,0.8656299940859766,0.1864074342889777,13.572067421005029,3.300668211170771,4.237550278812374,10.121740025848625,0.0252668606779445,2.1818440948752555,1.518825290758628e-06,2.07474074263532e-06,1.782089344784237e-06,1.3728296200356432e-06,3.664920428386042e-06
2040-01-01 15:00:00,3.33293024501954,0.23557372544599,7.34703196347032,0.3458904109589041,2.6609589041108,0.8042242257195091,2.253583391852,6.76246716381324,4.1244292237476,0.1702536780122392,0.3002283105022831,2.1769402841689054,1.5145105126964782,1.068447388133205,0.9061992630261986,0.753284105384868,3.197667795474551,0.7107888286020692,0.0626476671270944,0.2631316092704763,0.0573432566320199,2.659972998923744,7.656061305723,2.080364302444426,0.8656294726700686,0.1864073220056669,14.40082412812244,3.5022068542818867,2.5055319952256907,12.672642225218167,0.0589313049040299,0.0,0.0,2.384533099894202e-06,1.9443740220199662e-06,1.3694596389788051e-06,3.5885279695292255e-06
2040-01-01 18:00:00,3.33293024501954,0.23557372544599,7.34703196347032,0.3458904109589041,2.6609589041108,0.8042242257195091,2.253583391852,6.76246716381324,4.1244292237476,0.1702536780122392,0.3002283105022831,2.1769402842138352,1.514510511299452,1.0684473893905355,0.9061981381459804,0.7532837424650242,3.3053704467300733,0.7107859458118545,0.0626477796066862,0.2631320817052429,0.0573433595879063,2.7584836701461977,3.5237041144146004,0.9574881860644376,0.8656298006536369,0.1864073926346607,14.245541648559197,3.464444969287993,2.018471414791178,11.782521679286397,1.055027545760295,0.0,0.0,2.488153175728735e-06,2.010702709369128e-06,1.3687090765795323e-06,3.5670815392809585e-06
2040-01-01 21:00:00,3.33293024501954,0.23557372544599,7.34703196347032,0.3458904109589041,2.6609589041108,0.8042242257195091,2.253583391852,6.76246716381324,4.1244292237476,0.1702536780122392,0.3002283105022831,2.176940284225602,1.5145105110176973,1.0684473896441002,0.90619802492913,0.7532839580083246,3.550922618873349,0.7107856698321148,0.0626477915759746,0.2631321319784337,0.0573433705437488,3.23115304022952,1.3975669931509005,0.3797577326939072,0.8656298402706107,0.1864074011659021,9.949642656859911,2.4197600377262365,0.3789731354184816,6.530232310330535,0.408023583888524,2.0686323743455577,0.0,2.488783194155245e-06,1.9790962501253833e-06,1.3718680710917274e-06,3.6855332309363e-06
