snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,CO2 emissions,Hydrogen,Decentralized heat,Methanol,Centralized heat,Methane,CO2 emissions,Electricity,Centralized heat,Ammonia,Electricity,Electricity,Decentralized heat,CO2 emissions,Centralized heat,Electricity,Centralized heat,Methane,Decentralized heat,Electricity,Centralized heat,CO2 emissions,Electricity,Centralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Methane production emissions,Steam Methane Reforming,Heat Pump,Methanol production,Heat Pump,Imports,Transport emissions,Offwind,Waste Heat,Haber-Bosch,Onwind,Solar,Gas Boiler,Decentral heat production emissions,Biomass CHP,Biomass CHP,Gas Boiler,Storage,Resistive heater,Hydroelectricity,Resistive heater,Power supply emissions,Gas,Storage,Oil Boiler,Storage
2040-01-01 00:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.934398682454667,0.7412792737403356,0.6252765039302267,0.1616785189698143,0.159410506272116,0.5401966621991962,4.530266423382862,0.2312145528104857,1.062288444612142,15.293107533665289,0.1679972449265309,7.083999855031385,0.7215704841576381,0.7537706246523074,4.093409597675434,,5.215292037311767,1.1306562062247913,9.014928152044991e-06,2.9303089358414e-06,0.4013480431062293,,0.6084451129044642,0.07976690203929318,0.4375328616729706,5.131097775276057e-07,1.0798533201498e-06,1.0898572681874369e-06,1.2330147253904191e-06,1.896156866777152e-06
2040-01-01 03:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9343986827009143,0.7412792734863016,0.625276626437096,0.1616785508035092,0.1594106219810098,0.540197090811842,4.5032416415818926,0.2312142706892494,1.0557058510809223,15.465974942701465,0.8378035788324107,6.635078065830899,0.7215701680907475,0.7537703824089526,3.2196903097578917,,10.699320576351214,2.515878279986781,0.0527428189120256,0.0172514660857232,1.8288580854333831,0.4989664711668148,1.1174336110848002,0.0798795686563065,0.4146934659333767,5.912247320349927e-07,1.358247510964373e-06,9.962628261126549e-07,1.2294326011221869e-06,1.899591683432457e-06
2040-01-01 06:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.934398682229083,0.7412792740326595,0.6252769740227216,0.1616786411188185,0.15941092927237688,0.5401982258574025,4.487819669297558,0.231214083375901,1.052078432355255,15.584092533357444,1.7763105025797008,6.880577223711634,0.7215699881713159,0.7537702361519737,2.421843668853004,0.0828673046958878,11.274113059052928,2.657263182792341,0.0551261844046588,0.0180225851938318,1.9584682194162175,1.088982044104264,1.0859213552443088,0.0798814590428286,0.414693151999522,6.037922144848543e-07,1.4083400963655209e-06,9.935934765054529e-07,1.230524778592348e-06,1.89672766248334e-06
2040-01-01 09:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9343986812171492,0.7412792751711121,0.625276818821265,0.1616786008326348,0.15941075639192548,0.540197582878908,4.475108404701507,0.2312142635153789,1.0494508611825322,15.614450342734568,1.462320030612383,7.059803383830114,0.7215701869045118,0.7537703891985321,2.0879985353893007,2.7290384851464387,9.233838160528698,2.1582928807595283,0.0469072461630336,0.0153542554687102,1.5135732149907508,0.0,1.2650526484366322,0.07987642893200868,0.4147468014808805,5.723500752367629e-07,1.2909505549418356e-06,1.012621663484353e-06,1.2351049947687412e-06,1.8970392574395796e-06
2040-01-01 12:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9343986810552412,0.7412792753612643,0.6252769585866755,0.1616786371064222,0.1594109152640863,0.5401981741181604,4.4405162101252715,0.2312143297917062,1.0412149363257637,15.622970186241153,1.72272738197327,7.069077750192009,0.7215702774120357,0.7537704581034281,1.828051872135908,4.621787641766455,8.639731664365112,2.0120296158422755,0.0208339710826555,0.0068180812432869,1.3789385821764584,0.0,1.296040804796788,0.07987627133423322,0.4383376155615101,5.450040610687027e-07,1.1917242713260577e-06,1.0661500495546484e-06,1.2355466580320787e-06,1.886738866689278e-06
2040-01-01 15:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9343986820073102,0.7412792743121388,0.625277491488077,0.1616787755835264,0.1594112806434528,0.5401995097375728,4.2748548251040335,0.2312137450659676,1.0014091773895828,15.591412547115224,1.9683733617013837,7.045787138355186,0.721569742558631,0.7537700040665872,1.514548717883789,0.0662049176719629,10.927683857198446,2.5217530605171863,0.0485913885937084,0.0159030314932619,1.6161689701564494,0.4021489057984731,0.0025072493939487,0.07987716897616534,0.414695396154234,5.949116674866885e-07,1.3769588050034212e-06,1.0094519491241e-06,1.2325136750809245e-06,1.8908663656993303e-06
2040-01-01 18:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9343986824349708,0.7412792738416807,0.6252767153207266,0.1616785739066496,0.1594106842587036,0.5401973188170094,4.12667944163472,0.2312141601943969,0.9657837518906008,15.493123943940086,0.9059443278159937,7.081825328166284,0.7215700301129865,0.7537702896670473,1.7862271950811506,,10.831915566617054,2.34531396312178,0.871067994219806,0.2835541518602605,0.7915573063007019,0.4031043727597216,0.0911684191261274,0.07987843541744621,0.4146937315023952,6.107829614296424e-07,1.4391638982483795e-06,9.952683430615025e-07,1.2318381689215788e-06,1.890768725490193e-06
2040-01-01 21:00:00,2.5340539671981746,0.5793962900451491,0.060566004812164,1.9343986825469233,0.7412792737201083,0.6252766372010996,0.1616785536076855,0.15941062708347,0.5401971090724074,4.101267830661157,0.2312142043694497,0.9595888866221932,15.39252745513614,0.3593144739390964,7.083897642092306,0.7215700664941723,0.7537703241645862,2.1598630860781167,,6.1360265975754835,1.2958256922851081,0.336862522295656,0.1096784879119447,0.2872718407645081,,0.5165701393273611,0.07987802272579067,0.4146945269914061,6.108714197398925e-07,1.4395416270480529e-06,1.0015952114574418e-06,1.2346812639825547e-06,1.8689798229637436e-06
