country,sector,year,Curtailment,Available
DE,Onwind,2035,58314.67264023494,90883835.08381774
DE,Onwind,2040,12258.721675205252,70786162.59853153
DE,Onwind,2045,216193.53654862024,154009647.41706368
DE,Onwind,2050,406168.0765608626,218619955.35831305
DE,Solar,2023,0.8214330684945895,77333437.96659966
DE,Solar,2030,150929.51667163076,77333561.27493523
DE,Solar,2035,407433.3679508597,100585042.66001208
DE,Solar,2040,478938.9577035376,146235741.86482283
DE,Solar,2045,8267577.5351185,196621184.3875293
DE,Solar,2050,10855662.190320736,226496444.16044444
DK,Offwind,2023,4.015179329636612,11661919.249743523
DK,Offwind,2030,1534.663801711122,39770149.896970645
DK,Offwind,2035,293216.56804169714,85591826.25580183
DK,Offwind,2040,517257.53057936206,131577872.91787992
DK,Offwind,2045,1057754.3660527158,131868991.16895293
DK,Offwind,2050,3422360.8286343995,205797507.45507973
DK,Onwind,2023,4.152830999018603,17564343.005906858
DK,Onwind,2030,1372.308522357856,65298029.752960235
DK,Onwind,2035,98039.78632232056,65298077.27230834
DK,Onwind,2040,441493.50226272154,87401875.95363776
DK,Onwind,2045,2033849.4521222345,175930458.74781072
DK,Onwind,2050,2852615.6985755367,268477639.79650074
DK,Solar,2023,1.8375110484939992,3469832.7340727597
DK,Solar,2030,8044.735434870856,3469849.6059508384
DK,Solar,2035,83820.42999722567,3469859.4463914866
DK,Solar,2040,374979.2079742375,5976507.306878226
DK,Solar,2045,1047534.6896916464,11189806.400998391
DK,Solar,2050,1016220.2772112598,11189811.114560053
EE,Offwind,2023,0.0,0.0
EE,Offwind,2030,2.318996018758648,50.96492040488394
EE,Offwind,2035,4.202046790771914,7714832.227010414
EE,Offwind,2040,5608.294159043892,15429664.707101166
EE,Offwind,2045,7317.22150721445,15429675.664599886
EE,Offwind,2050,64970.02801501983,26088480.013908826
EE,Onwind,2023,1.118517742192537,1074803.4847190983
EE,Onwind,2030,2.126667405663896,1074814.0630584024
EE,Onwind,2035,2.7563277512281745,1074817.748362579
EE,Onwind,2040,5365.902486159017,997299.8672227232
EE,Onwind,2045,28457.273378636077,804749.6710327872
EE,Onwind,2050,20602.580217317736,279604.90413990355
EE,Solar,2023,0.5910485562851289,647486.8721039254
EE,Solar,2030,1.4349020571694229,647494.0973865746
EE,Solar,2035,355.9568564220504,647503.3636037866
EE,Solar,2040,6809.096512487208,1695790.0423300506
EE,Solar,2045,14709.391010397389,2845632.7493493627
EE,Solar,2050,131350.3930142802,2845633.9439479588
ES,Hydroelectricity,2023,1.0153006210286413,658882.395986923
ES,Hydroelectricity,2030,0.1338723996238939,658882.395986923
ES,Hydroelectricity,2035,7.02665005372798,658882.395986923
ES,Hydroelectricity,2040,12.533070743370423,658882.395986923
ES,Hydroelectricity,2045,17.446752848462243,658882.395986923
ES,Hydroelectricity,2050,26.56372666093155,658882.395986923
ES,Offwind,2023,0.0,0.0
ES,Offwind,2030,12.05617295868285,9869015.465261305
ES,Offwind,2035,55.32892924746426,17952688.3208243
ES,Offwind,2040,23.70654885695426,17952702.272297084
ES,Offwind,2045,87.355984584803,18537814.41692611
ES,Offwind,2050,67.92599150482945,18537824.729891714
ES,Onwind,2023,7986191.787573703,47693718.26394331
ES,Onwind,2030,4291973.910313018,44305667.621260464
ES,Onwind,2035,3201349.3455905733,44305682.73705651
ES,Onwind,2040,579592.3971536558,32461299.72393124
ES,Onwind,2045,408.3623920543796,36691775.04401061
ES,Onwind,2050,459.2833767810154,46710833.61330945
ES,Solar,2023,815311.7370001813,42012264.92244388
ES,Solar,2030,2388336.401310735,123561525.65319738
ES,Solar,2035,2137413.612251091,145523723.03119826
ES,Solar,2040,2438351.4231504137,195872305.39340115
ES,Solar,2045,4292359.862356845,231144271.6730432
ES,Solar,2050,7142152.293141609,257298418.42713583
FI,Hydroelectricity,2023,2.4596381924830784,6928852.111652074
FI,Hydroelectricity,2030,0.2208855481769607,6928852.111652074
FI,Hydroelectricity,2035,0.060988875625962,6928852.111652074
FI,Hydroelectricity,2040,1.9930335503046948,6928852.111652074
FI,Hydroelectricity,2045,408.3446070831445,6928852.111652074
FI,Hydroelectricity,2050,14936.43855317761,6928852.111652074
FI,Offwind,2023,1.30664401259807,259360.7373622856
FI,Offwind,2030,10.179421177485086,4571021.747673058
FI,Offwind,2035,5.469084091726384,13461543.642931797
FI,Offwind,2040,471.14739499721213,22388005.9332092
FI,Offwind,2045,4373.3609074608,92574538.31465472
FI,Offwind,2050,193336.5639819709,214306224.0007359
FI,Onwind,2023,2.5235262688432867,13477235.730209311
FI,Onwind,2030,3.964814713489005,13402885.674758926
FI,Onwind,2035,2.0570697153890687,13402892.84987535
FI,Onwind,2040,69.33609431445448,13316799.221844308
FI,Onwind,2045,47.647016194391455,13143228.102096798
FI,Onwind,2050,13519.861486001995,11573204.405899271
FI,Solar,2023,0.835649997425444,720005.7457838526
FI,Solar,2030,3.331585225235173,720017.4490838142
FI,Solar,2035,1.853272699249178,720024.2578843555
FI,Solar,2040,86.7416792125264,4015727.492249244
FI,Solar,2045,1949.983738878047,8385448.405934548
FI,Solar,2050,411228.2950792335,8385451.497882491
FL,Offwind,2023,1.4847127574457004,7739554.770891165
FL,Offwind,2030,8.304308432698832,38150436.60345173
FL,Offwind,2035,1.038827833534172,38150439.423158675
FL,Offwind,2040,2.082255656170073,38150439.42513896
FL,Offwind,2045,361.39592110767705,38152195.25644875
FL,Offwind,2050,875.702524392901,38156801.147878096
FL,Onwind,2023,1.5006606975561718,6423993.793542634
FL,Onwind,2030,15.139353790290516,9314277.790409544
FL,Onwind,2035,3.658427655106574,9314285.238866271
FL,Onwind,2040,19.237651693513524,9278336.372683477
FL,Onwind,2045,2934.611341428219,8445659.25210834
FL,Onwind,2050,5664.814511108054,11436136.332047382
FL,Solar,2023,0.8385736729910906,7233867.50041128
FL,Solar,2030,2007.2607697796195,7233966.068633288
FL,Solar,2035,3359.677864991359,8581092.169933543
FL,Solar,2040,74492.38422459298,15597394.000303457
FL,Solar,2045,415424.0779479585,19176232.946807165
FL,Solar,2050,551912.5401470943,19176244.774021007
FR,Hydroelectricity,2023,1.8752988544349751,29823992.98871797
FR,Hydroelectricity,2030,0.1725625592074706,29823992.98871797
FR,Hydroelectricity,2035,0.0224790407716373,29823992.98871797
FR,Hydroelectricity,2040,0.2019117034931383,29823992.98871797
FR,Hydroelectricity,2045,0.3928963708154764,29823992.98871797
FR,Hydroelectricity,2050,2589.866549181043,29823992.98871797
FR,Offwind,2023,0.7438724816393307,38702.32617634063
FR,Offwind,2030,19.79456952744514,36187003.10003668
FR,Offwind,2035,14.1858277076554,71150557.78977516
FR,Offwind,2040,26.639626649149253,121451804.34909804
FR,Offwind,2045,122.79272308724627,232369498.25628
FR,Offwind,2050,14422.922438052508,304656140.0833808
FR,Onwind,2023,1.9347040629328167,39483216.39553932
FR,Onwind,2030,12.095945761668093,39415702.19251527
FR,Onwind,2035,6.683467299162448,39415753.51370779
FR,Onwind,2040,16.935044083591873,93192937.28944826
FR,Onwind,2045,79.85384404528688,338143697.1380213
FR,Onwind,2050,14041.018534210734,401855533.2911849
FR,Solar,2023,1.034207213926007,23179586.9845526
FR,Solar,2030,30.40140863242216,40472191.925010026
FR,Solar,2035,150.49447184279802,54638033.099363446
FR,Solar,2040,751.7518368939607,84647972.04201232
FR,Solar,2045,539128.2169319824,137528729.46553493
FR,Solar,2050,2798271.897380404,199053514.717726
GB,Hydroelectricity,2023,1.740417977927187,4582411.776646385
GB,Hydroelectricity,2030,180.37212672387668,4582411.776646385
GB,Hydroelectricity,2035,3118.1943050151185,4582411.776646385
GB,Hydroelectricity,2040,9841.078906247263,4582411.776646385
