sector,node,2023,2030,2035,2040,2045,2050,carrier
Ammonia production,IE,7.449192996355499e-06,4.718655572961576e-06,4.292628920116199e-06,5.333195058514297e-06,0.0617638197339136,0.1897783027000978,Electricity
Ammonia production,IT,1.4477351575157815e-05,0.07829031157647266,0.29221007773582064,0.21596518216535587,0.08704801194395914,0.09933313587885263,Electricity
Ammonia production,LU,8.186901886580355e-06,1.202022659669026e-05,6.746419565918561e-05,0.0371622844866987,0.1102610612695961,0.1882991574581611,Electricity
Ammonia production,NL,5.162503512695389e-06,0.0361392458829916,0.3782748367052268,0.3378863680609991,0.1946152400778061,0.0973513412828129,Electricity
Ammonia production,PL,3.035512358004943e-06,5.653820897883169e-05,0.3165862354089646,0.2564706125773008,0.2699578240739338,0.1889071329523366,Electricity
Ammonia production,SE,6.285929783835895e-06,0.0184487796117196,0.1183548246980573,0.4397954951412047,0.2133486923740872,0.1612618447461872,Electricity
Central heat production,AL,3.5075736947126344e-06,0.0011331587336262249,0.019424158914899816,0.08830239198692925,0.10806761860317579,0.13011013657158982,Electricity
Central heat production,AT,3.0841733954636262e-06,1.0269768278211286,1.521764261972709,2.6016234264823583,3.303339860029039,4.007739859903873,Electricity
Central heat production,BA,2.8807678435996874e-06,3.77331217187747e-05,0.04268982306248383,0.17960108668180927,0.3041164733228296,0.3257075057069193,Electricity
Central heat production,BE,1.877408345776177e-05,2.178965313269951,3.234405307721926,3.661360537956996,7.25832793660034,9.303824933683886,Electricity
Central heat production,BG,2.987617002246483e-06,6.986089557087044e-06,1.4896292160674086e-05,0.39384398628150274,1.1348633189156472,1.122287349632692,Electricity
Central heat production,CH,3.686351212772084e-06,3.844338463432477e-05,0.4862332934017683,0.9290440908677566,3.4401706714858387,4.318041358107205,Electricity
Central heat production,CZ,2.6624039895298836e-06,2.1618874464175776e-05,0.45693559116355,1.4794461992053778,3.3461933467898732,3.911443662982827,Electricity
Central heat production,DE,3.379044268971193e-06,5.198632076314238,8.306388909992219,11.831870693661326,36.82144539966166,37.2260647444161,Electricity
Central heat production,DK,2.1019611457087352e-05,2.753706513220823,2.038449958872842,0.850307710939616,0.4256926656536771,0.24876778744112898,Electricity
Central heat production,ES,0.05502992179973306,0.05672860504431247,0.021241655427080237,1.196140706270792,5.779795931082268,9.376284927654043,Electricity
Central heat production,FI,1.276971484044881e-05,6.218261413486699e-05,9.93663192769005e-05,6.586394383541557e-05,1.2111238089083174,0.3054816029809993,Electricity
Central heat production,FL,7.609330891354284e-06,1.2399549538735752,1.6912975324311028,1.9510295287685409,4.029973044921844,5.2821487616111025,Electricity
Central heat production,FR,5.362113586581129e-06,1.2901763501443893,4.306476017985073,4.849584416440775,7.370912142624476,13.886110826815782,Electricity
Central heat production,GB,0.0003957067262216198,10.570783998523217,9.237237668930868,6.975646017932277,9.971928627075382,8.306362044476783,Electricity
Central heat production,GR,4.046479052736539e-06,0.10179027904460126,0.5420163694813641,1.173766931397408,1.3399670361010965,2.1793418538184977,Electricity
Central heat production,HR,2.9947135994247855e-06,4.284704605767326e-05,0.07075006375641046,0.4277610539690184,0.8081267658090883,1.1332829468307501,Electricity
Central heat production,HU,2.7707947659455405e-06,6.476914561554175e-06,0.23639238505769714,0.8730544213782965,2.6724581795602345,2.648488600240159,Electricity
Central heat production,IE,7.943099790261034e-06,0.21510515432750796,0.08882722852032862,0.04611530425760219,0.21428733392130717,0.45597283233345637,Electricity
Central heat production,IT,3.938732581479056e-06,0.2927476429185676,2.711718627136283,5.0852778403310435,7.8316912337041895,16.81022816522411,Electricity
Central heat production,LU,3.226161234570832e-06,0.10383284733929836,0.2054188817321045,0.24842067102986493,0.5399238188327997,0.5865389148796762,Electricity
Central heat production,ME,5.509384011765704e-06,0.0008693833887546355,0.019269400801872498,0.0410989475199131,0.056802430996872,0.0632821437322023,Electricity
Central heat production,MK,3.2546657607510766e-06,0.005132011655682753,0.018202285429952333,0.07368955939942004,0.04026621940899384,0.029914563946900615,Electricity
Central heat production,NL,6.724094983450175e-06,6.695108563983792,6.845804351446376,5.618685797711528,3.661378379497183,1.9864954943464448,Electricity
Central heat production,PL,2.996895395721284e-06,2.650566289267706e-05,0.5804516569325076,1.6585559784576438,3.339634312853443,2.7617421402047446,Electricity
Central heat production,PT,4.38391154472209e-06,1.017882777009086e-05,0.2086972917620836,1.0312980889869767,0.9480372788710633,0.18933657439644175,Electricity
Central heat production,RO,2.891730236495416e-06,5.791888287475762e-06,7.908173765661885e-06,1.1256909483675297,2.7655683920412124,1.9213565751884523,Electricity
Central heat production,RS,2.8086820296428796e-06,0.02245981845696807,0.13625452311834724,0.5272051962715009,0.6584506806645751,0.6670014845751879,Electricity
Central heat production,SE,2.3994740547962123e-05,1.8925668694295492e-05,2.3364681332761076e-05,4.9594631735660054e-05,0.22943519043170066,0.23205632853378488,Electricity
Central heat production,SI,3.3726397246099076e-06,6.411828771435159e-06,0.06594775434586649,0.3401626005462056,0.5346394490817897,0.5803179601756024,Electricity
Central heat production,SK,2.8914796456382376e-06,5.373313466532224e-06,0.04231195736640012,0.5988864375522158,1.5294359984123236,1.5859283052087945,Electricity
Decentral heat production,AL,0.16902352232579265,0.953009395438548,0.9102918078951487,0.9247467903375131,1.0401231628150285,1.088346089366257,Electricity
Decentral heat production,AT,3.8994436087243574,7.784616257011007,8.58459020980332,11.29425538671858,15.346173783999758,17.097875609684124,Electricity
Decentral heat production,BA,0.550777820640299,2.2771087725999135,2.2724439300526296,2.2392295863258136,2.5748345613179526,2.8992574213518667,Electricity
Decentral heat production,BE,3.9451437107064296,14.141265162842226,14.599835662068003,17.342208187779754,26.604897601718807,28.94706200938052,Electricity
Decentral heat production,BG,2.496652558482547,3.4298188999441956,3.1739708875758468,3.127958152239051,3.632619765983749,3.653214054497572,Electricity
Decentral heat production,CH,4.385502112874466,10.549944698498189,11.535580961543888,11.632433476695795,16.260241082086257,18.04574092574039,Electricity
Decentral heat production,CZ,1.0105471487159734,7.076417297974726,7.196593956866384,10.615726757648769,16.63370032710549,18.753268522924948,Electricity
Decentral heat production,DE,18.804315462854756,72.47981540659339,66.45566168257878,88.58272290946526,137.32442338178532,157.70542767881773,Electricity
Decentral heat production,DK,5.556619718699764,8.38293794040974,10.99426006901364,13.992915186389657,16.027081508493627,18.221902666216398,Electricity
Decentral heat production,EE,0.8515354788319931,0.851242771960187,1.2329599688091932,1.2660155179635488,1.8797284073624685,3.8648165319535863,Electricity
Decentral heat production,ES,5.985389202821249,28.00343306536386,29.026734092477326,34.337311855482874,42.2542695929393,43.75085744344563,Electricity
Decentral heat production,FI,8.584547474307419,11.022783655555187,17.880334169538024,17.552474721899195,32.4195630956574,38.1442337385742,Electricity
Decentral heat production,FL,2.2823124595854116,7.373914898589409,7.692828213476739,9.256577197180933,14.428919888509608,15.482145493019571,Electricity
Decentral heat production,FR,69.3114902848954,65.57472467538453,65.92607687528317,86.57571391927111,129.39114078469808,139.4144813110742,Electricity
Decentral heat production,GB,5.316103764478855,89.54508928138398,84.19296659679263,130.415746334926,151.38934054514874,153.39487167245363,Electricity
Decentral heat production,GR,4.215052109179241,7.5365443435795125,7.148581756960576,7.984474809577735,8.125624436059878,8.523932149967445,Electricity
Decentral heat production,HR,0.005415215445991206,3.1062510802620165,2.8140525919685064,3.097214930298914,4.395744192289418,5.124372074221928,Electricity
Decentral heat production,HU,1.855511750476238,4.530778657756234,4.644804954672369,5.990853563526869,10.462716586897248,12.19694237271225,Electricity
Decentral heat production,IE,3.8587226807670256,11.68893095821221,10.345674418031908,11.08064082933998,11.564694212633341,11.354193193854005,Electricity
Decentral heat production,IT,68.61790558408843,63.94522918545545,60.42995815335651,51.873104510861644,64.59393289989085,71.66306082415007,Electricity
Decentral heat production,LT,0.6079771525041082,1.2416275234475234,1.4569293714572882,1.3657007884106587,2.196939368598111,2.7919238352742872,Electricity
Decentral heat production,LU,0.14642250427555192,0.9712455413475369,0.9521353491014106,1.073494052472714,1.5979020653456908,1.7618004524316508,Electricity
Decentral heat production,LV,0.7294814410549038,0.6815410864620884,0.6300021253228275,0.8713035150078289,1.2234008926399895,2.2543953396905994,Electricity
Decentral heat production,ME,0.06991217460134747,0.4510558646445586,0.4683172805987475,0.47142576016906,0.5528387519743276,0.5667075074188244,Electricity
Decentral heat production,MK,0.14539369830239737,0.8211264812504194,0.7570255486503836,0.7778891625323102,1.029367662467864,1.1162605061467106,Electricity
Decentral heat production,NL,6.714376230944716,21.708739763138148,22.76511815162807,34.659840140428,48.10547015097667,51.92324081835085,Electricity
Decentral heat production,NO,15.530664530765783,15.786382003495824,19.599963674332272,18.086735669333166,28.81610945494948,30.296777908801605,Electricity
Decentral heat production,PL,0.1902382270967861,28.12481061035669,28.664328652257478,36.56700247101861,59.21083938850073,70.28259623753982,Electricity
Decentral heat production,PT,4.125726927574415,5.189246593448038,5.585190418863309,6.4517468031618765,6.366439633637801,5.9831192823396115,Electricity
Decentral heat production,RO,2.4944690820049855,4.916739340331833,5.257830109025553,8.609941675214255,10.82641582717293,10.87564710717725,Electricity
Decentral heat production,RS,0.6460958086333118,3.450893341977852,3.5193951592048074,3.5444568958140192,4.562253439083838,4.844760813976612,Electricity
Decentral heat production,SE,18.07107280599919,23.91544192861801,25.071079936815664,23.084824778240083,22.896440564168255,32.033799657513235,Electricity
Decentral heat production,SI,0.5612860609707209,1.232215177260274,1.4041562911054113,1.7321757847249175,2.094388430205983,2.3467732881089884,Electricity
Decentral heat production,SK,0.02784395900926328,2.707346601813325,2.8965022259803166,4.0456078807294755,5.666216154263606,6.435824281987909,Electricity
Direct Air Carbon Capture,GB,0.0,6.789949332439715e-07,5.258289730803719e-07,5.710111021023359e-07,2.885814313608833e-06,1.7343303130956518,Electricity
Direct Air Carbon Capture,IE,0.0,3.388065676825448e-07,2.8998011367941597e-07,3.2910202149331514e-07,1.4314559302725369e-06,0.3691917287331053,Electricity
Hydrogen production,AL,1.6510116724504682e-06,2.2934433621815754e-06,4.754500877239716e-06,1.2463827460300553e-05,0.4160522930522577,0.3926906655868208,Electricity
Hydrogen production,BA,1.9369662733819553e-06,1.997537289719299e-06,4.872916151081194e-06,1.1836749810342116e-05,5.519075991049079e-05,1.4545497302060626,Electricity
Hydrogen production,BG,1.3276306993121296e-06,1.820719422630952e-06,4.586218028442753e-06,1.1781691020217262e-05,0.8392715000927624,5.166189892331525,Electricity
Hydrogen production,CH,1.850432082560539e-06,4.19566838471906e-06,1.663691928764221e-05,1.145045599544258,1.246640888211959,2.3927048968484903,Electricity
Hydrogen production,DE,2.3429497689314154e-06,4.9050828415157e-06,1.2120448100580197e-05,2.617104722710913e-05,0.0011129739321656,44.042698171519504,Electricity
Hydrogen production,DK,9.861499500723592e-06,1.6994395393432768e-05,24.01454902738532,85.88657229822198,162.59011673917232,301.6572314308345,Electricity
Hydrogen production,EE,1.709936492894129e-06,3.075049372238128e-06,1.8961434812312542e-05,3.052605629891821,5.076087341755239,11.12246091169166,Electricity
Hydrogen production,ES,6.3150419372255895,0.039370171443180974,2.48733809569003,3.8421747775068535,3.5836999088221395,3.7907401015840927,Electricity
Hydrogen production,FI,6.282841984725965e-06,7.40733034733736e-06,3.5334736094023196,14.128209190797788,36.64452386553575,141.00824494764703,Electricity
Hydrogen production,FR,2.716274627119102e-06,5.354266040272336e-06,1.996664502296665e-05,63.459732847462995,390.88769995335446,565.5309311247162,Electricity
Hydrogen production,GB,7.097839069784976e-06,2.683650616266338e-05,52.948697161953845,170.10481091429108,299.5255912096797,715.0267154515799,Electricity
Hydrogen production,GR,2.416267767502667e-06,2.2843986818566026e-06,5.7524930153787365e-06,1.9001961288577026e-05,8.298767396486495,9.081805047248348,Electricity
Hydrogen production,HR,1.6445283913931248e-06,2.1343168253415885e-06,5.187682650073302e-06,1.3329569009046351e-05,3.2741921218579274e-05,0.9195041942924842,Electricity
Hydrogen production,HU,1.6882628565975025e-06,1.885421651221524e-06,4.9459135371750044e-06,1.1690043653322048e-05,2.338207723866026e-05,2.1913786371781674,Electricity
Hydrogen production,IE,3.430602871591957e-06,1.110046101606774e-05,6.852370229403817,18.52553365451,29.41882435611832,50.382432754144425,Electricity
Hydrogen production,IT,1.6484879199545666e-05,5.753865661064003e-06,1.1125216069640203e-05,0.13697804716359088,0.31315747714709524,16.028152192359695,Electricity
Hydrogen production,LT,1.5814665604525213e-06,2.887961135415041e-06,1.2377180973071934e-05,5.549069924461339,6.763653389204168,16.167965300622853,Electricity
Hydrogen production,LV,1.7565738759565916e-06,3.5813125667257344e-06,1.116219407180234e-05,0.000105995672061,0.7842276395295765,9.846776665482242,Electricity
Hydrogen production,ME,1.6856045112372723e-06,2.4191563058621163e-06,5.333522633273866e-06,1.5116529565925666e-05,0.1956474359012437,0.2555250075746126,Electricity
Hydrogen production,MK,1.7065640305829849e-06,2.5515087960980853e-06,5.456635361174102e-06,1.975078500718217e-05,1.136120563220809,1.706180476271191,Electricity
Hydrogen production,NL,2.2854567855074445e-06,4.964124672303198e-06,2.2408849297912132e-05,53.56113784769135,214.7841303063929,504.1420310024425,Electricity
Hydrogen production,NO,1.4943703622431684e-05,6.078659886836233e-06,2.5356995316872435e-05,7.767790349478685,7.759950221152609,49.63501374157433,Electricity
Hydrogen production,PL,2.2687208141232127e-06,3.6724546494532305e-06,8.523862019207218e-06,4.074374695461508e-05,72.04733690965766,114.31233337059372,Electricity
Hydrogen production,PT,2.147282955077243e-06,3.247867673720317e-06,6.045113797893215e-06,1.560792554106066e-05,11.199224646845291,33.0724550780449,Electricity
Hydrogen production,RO,2.2014142753827835e-06,2.117282613722022e-06,4.675460380861251e-06,1.2070768955034992e-05,0.3189462220435434,13.207443760712898,Electricity
Hydrogen production,RS,1.7626799807936767e-06,2.058393643363919e-06,5.57219784506451e-06,1.857426048353202e-05,3.2044177924844424,4.269163151804167,Electricity
Hydrogen production,SE,1.4254086103130091e-05,9.044271813174638e-06,13.755277694235716,40.16548746547952,73.00199487066033,133.08426882296743,Electricity
Industry,AL,1.4800000000000002,1.6200000000000003,1.7999999999999998,1.93,1.99,2.0,Electricity
Industry,AT,27.920000000000005,32.940000000000005,37.61000000000001,42.01999999999998,46.11999999999998,48.02999999999997,Electricity
Industry,BA,2.390000000000001,2.9299999999999997,3.3499999999999996,3.849999999999999,4.25,4.46,Electricity
Industry,BE,39.980000000000004,49.569999999999986,57.539999999999985,64.36,70.10000000000001,72.07,Electricity
Industry,BG,9.279999999999998,10.75,11.910000000000002,12.869999999999996,13.61,13.849999999999996,Electricity
Industry,CH,11.970000000000002,14.13,15.820000000000004,17.369999999999997,18.73,19.19,Electricity
Industry,CZ,23.48999999999999,28.230000000000004,32.510000000000005,36.51000000000001,40.22999999999999,41.94999999999998,Electricity
Industry,DE,232.82999999999993,273.58,307.78999999999996,337.27000000000004,361.98,370.2000000000001,Electricity
Industry,DK,8.919999999999998,10.959999999999997,12.639999999999999,14.359999999999998,16.08,16.950000000000003,Electricity
Industry,EE,2.15,2.410000000000001,2.609999999999999,2.83,3.029999999999999,3.140000000000001,Electricity
Industry,ES,80.94,101.17999999999999,118.08999999999996,134.29000000000002,149.70999999999998,156.75999999999996,Electricity
Industry,FI,38.67,41.790000000000006,44.37,46.84000000000001,49.2,50.27,Electricity
Industry,FL,24.14,30.63999999999999,35.98999999999999,40.55,44.40000000000001,45.68,Electricity
Industry,FR,110.48999999999997,128.93,144.66,159.03999999999994,171.78,176.89999999999992,Electricity
Industry,GB,95.86,113.05999999999996,127.78999999999999,141.98000000000002,155.53,161.73000000000005,Electricity
Industry,GR,12.909999999999998,14.28,15.410000000000004,16.519999999999996,17.45,17.73,Electricity
Industry,HR,3.670000000000001,4.26,4.76,5.269999999999999,5.77,6.019999999999997,Electricity
Industry,HU,15.79,17.959999999999994,19.80999999999999,21.269999999999992,22.460000000000008,22.760000000000005,Electricity
Industry,IE,10.230000000000004,11.87,13.189999999999996,14.519999999999996,15.829999999999998,16.509999999999998,Electricity
Industry,IT,116.43,133.11000000000004,147.12999999999997,160.59999999999994,173.72,179.81999999999994,Electricity
Industry,LT,2.92,3.140000000000001,3.290000000000001,3.440000000000001,3.5999999999999996,3.659999999999999,Electricity
Industry,LU,3.27,3.7,4.039999999999999,4.38,4.7399999999999975,4.91,Electricity
Industry,LV,1.8199999999999992,2.34,2.77,3.1699999999999995,3.5799999999999987,3.790000000000001,Electricity
Industry,ME,0.3999999999999999,0.53,0.6099999999999999,0.7100000000000001,0.79,0.8199999999999997,Electricity
Industry,MK,1.4700000000000004,1.6700000000000002,1.9,2.1,2.28,2.38,Electricity
Industry,NL,37.52,53.73999999999999,67.10000000000001,76.98000000000003,83.57000000000001,84.45000000000002,Electricity
Industry,NO,18.45,23.11,26.94,30.320000000000004,33.259999999999984,34.33,Electricity
Industry,PL,50.62999999999998,56.419999999999995,61.459999999999994,66.5,71.53999999999999,73.99,Electricity
Industry,PT,16.210000000000004,19.18,21.590000000000003,23.929999999999993,26.209999999999997,27.27999999999999,Electricity
Industry,RO,21.070000000000007,24.79999999999999,27.820000000000007,30.530000000000005,32.75000000000001,33.39999999999999,Electricity
Industry,RS,8.510000000000003,9.640000000000004,10.55,11.39,12.050000000000004,12.249999999999998,Electricity
Industry,SE,50.69000000000001,52.74,54.41000000000001,55.98999999999999,57.33000000000001,57.79000000000001,Electricity
Industry,SI,6.189999999999998,6.4399999999999995,6.6599999999999975,6.8500000000000005,6.889999999999998,6.789999999999998,Electricity
Industry,SK,11.469999999999995,12.74,14.090000000000003,15.44,16.599999999999998,17.07,Electricity
Methanol production,BE,0.013667957621239499,5.777921185945888e-05,0.5192361081957079,0.41856869112742556,0.4007861744274775,0.4117885199821239,Electricity
Methanol production,DK,0.0008376539049271,0.7828466153565008,5.217337260904772,14.448243595277695,16.09916452354577,23.148790208034352,Electricity
Methanol production,EE,0.0010919558971935,1.720561758247979e-05,0.4177738072803926,0.8417864343491286,0.9277930442505294,1.664356056588851,Electricity
Methanol production,ES,0.12799250559676048,8.877204071826667e-05,0.00042855283536767213,0.0004959451816418204,0.000390155680900239,0.00040939763445937884,Electricity
Methanol production,FI,0.1236020099956646,3.39676518678164,7.03764309853903,9.108823280013322,11.655383536964642,21.535371169761053,Electricity
Methanol production,FL,0.0078466060782157,3.386610122140766e-05,0.5191916391506892,0.4185090783928781,0.4007231715117493,0.4117210897812183,Electricity
Methanol production,FR,0.0092223697776669,0.0004226342926164,12.109885552844489,23.199783254039808,45.26632068526435,47.44929028747477,Electricity
Methanol production,GB,0.0077489521415641,8.251178048142297,48.06264973113696,76.41264095062286,80.09214964208897,85.71099381042653,Electricity
Methanol production,GR,4.609201080004909e-05,1.6022840591744564e-05,0.0317809037944187,0.1546466122343137,0.1175158017252588,0.1187969822215561,Electricity
Methanol production,HU,0.00023870139841,1.0396779210480368e-05,5.152688240115908e-05,0.1096742225247102,0.0850046214909888,0.0863664887050288,Electricity
Methanol production,IE,0.0044147870767766,1.2876299707990748,2.4952023147629316,5.5676646081552885,6.968129782131245,6.619501512834882,Electricity
Methanol production,LT,0.0020186759125937,2.026030767184396e-05,0.1056859716924097,1.1218066636908677,1.160222552172839,1.614612453862422,Electricity
Methanol production,LV,0.0009961782340514,1.682537637245562e-05,0.0003020737349242,0.0002840609714974,0.0003137329315833,1.5075284729450698,Electricity
Methanol production,NL,5.273610341475282e-05,2.5930623502785695e-05,1.2882641650035165,2.0721587721759787,14.706366884862527,45.205192451677995,Electricity
Methanol production,NO,4.473813082914924,27.632768374869425,38.418879949713585,39.58192126259011,40.74419333857479,22.18300405680692,Electricity
Methanol production,PL,1.6237379222204695e-05,1.4432801703271035e-05,0.0001912799291209,0.9275368503792324,1.451807049036943,4.5691092455137285,Electricity
Methanol production,PT,3.561498256625617e-05,6.754822020078198e-05,0.0012615915463024,0.017569648050235,0.0162584458367685,3.254088197964425,Electricity
Methanol production,RO,2.7663089873776386e-05,9.847169819496495e-06,1.99013182256726e-05,0.2681458546544766,0.2242909267370104,0.2133737754475653,Electricity
Methanol production,SE,7.541210713521114,5.617343114424703e-05,1.5651576268846563,4.555763624553581,10.06504519985921,13.448556709443585,Electricity
Methanol production,SK,5.362439926532872e-05,1.1621756762223852e-05,3.382415014076635e-05,0.1457594222295321,0.1154850112687066,0.1142694551257371,Electricity
Residual electricity consumption,AL,3.860916783740407,3.860916783740407,3.860916783740407,3.860916783740407,3.860916783740407,3.860916783740407,Electricity
Residual electricity consumption,AT,33.72168167324294,33.72168167324294,33.72168167324294,33.72168167324294,33.72168167324294,33.72168167324294,Electricity
Residual electricity consumption,BA,6.977213374095022,6.977213374095022,6.977213374095022,6.977213374095022,6.977213374095022,6.977213374095022,Electricity
Residual electricity consumption,BE,35.62952851367032,35.62952851367032,35.62952851367032,35.62952851367032,35.62952851367032,35.62952851367032,Electricity
Residual electricity consumption,BG,20.856416735900655,20.856416735900655,20.856416735900655,20.856416735900655,20.856416735900655,20.856416735900655,Electricity
Residual electricity consumption,CH,25.97142015178591,25.97142015178591,25.97142015178591,25.97142015178591,25.97142015178591,25.97142015178591,Electricity
Residual electricity consumption,CZ,28.12096634526939,28.12096634526939,28.12096634526939,28.12096634526939,28.12096634526939,28.12096634526939,Electricity
Residual electricity consumption,DE,230.4501997402681,230.4501997402681,230.4501997402681,230.4501997402681,230.4501997402681,230.4501997402681,Electricity
Residual electricity consumption,DK,20.45174276188832,20.45174276188832,20.45174276188832,20.45174276188832,20.45174276188832,20.45174276188832,Electricity
Residual electricity consumption,EE,4.652097823428552,4.652097823428552,4.652097823428552,4.652097823428552,4.652097823428552,4.652097823428552,Electricity
Residual electricity consumption,ES,136.8712582898813,136.8712582898813,136.8712582898813,136.8712582898813,136.8712582898813,136.8712582898813,Electricity
Residual electricity consumption,FI,28.64914247909838,28.64914247909838,28.64914247909838,28.64914247909838,28.64914247909838,28.64914247909838,Electricity
Residual electricity consumption,FL,22.22391901767945,22.22391901767945,22.22391901767945,22.22391901767945,22.22391901767945,22.22391901767945,Electricity
Residual electricity consumption,FR,271.6734884411459,271.6734884411459,271.6734884411459,271.6734884411459,271.6734884411459,271.6734884411459,Electricity
Residual electricity consumption,GB,167.61824611841217,167.61824611841217,167.61824611841217,167.61824611841217,167.61824611841217,167.61824611841217,Electricity
Residual electricity consumption,GR,23.36038538269622,23.36038538269622,23.36038538269622,23.36038538269622,23.36038538269622,23.36038538269622,Electricity
Residual electricity consumption,HR,10.452443726962857,10.452443726962857,10.452443726962857,10.452443726962857,10.452443726962857,10.452443726962857,Electricity
Residual electricity consumption,HU,20.094996350112392,20.094996350112392,20.094996350112392,20.094996350112392,20.094996350112392,20.094996350112392,Electricity
