snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
carrier,Centralized heat,Coal,Oil,Methanol,Oil,Electricity,Methanol,Oil,Electricity,Hydrogen,Decentralized heat,Ammonia,Oil,Solid biomass,Methane,Methane,Methane,Methane,CO2 captured,Electricity,Hydrogen,Electricity,CO2 captured,Electricity,Electricity,Hydrogen,Electricity,Electricity,Hydrogen,Oil,Methane,Methanol,Centralized heat,Decentralized heat,Oil,Solid biomass,Solid biomass,Electricity,Electricity,Methane,Ammonia,Centralized heat,Hydrogen,Methane,Electricity,Decentralized heat,Oil,lignite,Coal
sector,Industry,Industry,Industry,Industry,Aviation,Industry,Shipping,Shipping,Agriculture,Industry,Agriculture,Industry,Agriculture,Industry,Industry CC,Industry,Hydrogen production CC,Hydrogen production,CO2 sequestration,Residual electricity consumption,Methanol production,Methanol production,Methanol production,Compression losses,Ammonia production,Ammonia production,Decentral heat production,Hydrogen production,Transport,Transport,Storage,Storage,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Central CHP production,Decentral heat production,Transport,Hydroelectricity,Decentral heat production,Storage,Storage charging,Storage,Power supply,Battery charging,Storage charging,Decentral heat production,Power supply,Power supply
2040-01-01 00:00:00,9.248858447488583,33.013712328800004,55.96004566208538,35.44977168948317,83.871621355086,178.70205479452056,39.945917799280856,19.687630915347768,5.7144931044690885,7.2020547945205475,22.34338942225278,7.373287671232878,10.49743235957586,66.04908104571795,53.92072314712271,8.123175654712762,111.34035491484738,32.367105061810626,20.922004317320393,145.52677870537065,95.54022010542737,22.746685291852227,20.820711640742797,0.4889195419396698,2.9628359172400645,13.75867677864331,92.45479008619084,81.13891903662352,6.347815810377178,23.3609406509046,9.930721116946764,8.555501916766167,84.6829268952445,363.5268164859244,152.0682558689117,56.55549955724888,31.356592981096732,79.8951061124821,7.378520943195346,219.38302030465405,4.607431142096786,8.699108042715658,36.26929735149432,23.287584822584563,0.149340631918267,11.749570678823323,0.1349353963380997,7.096837965327237e-07,1.7784843616870562e-05
2040-01-01 03:00:00,9.248858447488583,33.013712328800004,55.96004566208538,35.44977168948317,83.871621355086,178.70205479452056,39.945917799280856,19.687630915347768,5.7144931044690885,7.2020547945205475,22.34338942225278,7.373287671232878,10.49743235957586,66.04908104855893,53.91059248651601,8.132293249258463,111.37083549238612,32.367834199053114,21.035985328842024,111.0974639135748,95.00989376086729,22.6204225885805,20.705139666098084,0.4686290079381902,2.8117823346920865,13.057221322929207,153.08601623804677,80.91109431713579,29.92991695268828,110.14670786061772,,8.089504158139228,136.06584504354782,584.2693193015032,9.811237659454346,100.64537608222672,38.11461418161013,50.703205668080344,0.0,317.47165812327256,3.996618903787516,0.6635297285155753,13.777669492560053,20.81728252638874,0.10567540194531956,3.162213537110343e-05,55.83331242145574,7.345348675578112e-07,1.8605062119468148e-05
2040-01-01 06:00:00,9.248858447488583,33.013712328800004,55.96004566208538,35.44977168948317,83.871621355086,178.70205479452056,39.945917799280856,19.687630915347768,5.7144931044690885,7.2020547945205475,22.34338942225278,7.373287671232878,10.49743235957586,66.0490810469876,53.90272261702717,8.139376131797423,111.44231352097742,32.36952922097436,21.0012770285431,111.72604918204428,95.16197679963312,22.65663126611147,20.738282536107143,0.4821184104344842,2.7156423708990087,12.610771123091071,160.31219965132112,80.91102957192582,64.77893557162533,238.39646809611696,,8.22313952434063,142.80472778896973,616.5069691179588,,102.97725125586469,38.01797703202921,61.966088880514064,2.9688945641037083,346.2532381338113,3.60785927244593,0.5100485337265726,,1.8775420838925185,0.007045683146923104,3.32702803601201e-05,65.45476926945034,6.866037957425629e-07,1.84056124690209e-05
2040-01-01 09:00:00,9.248858447488583,33.013712328800004,55.96004566208538,35.44977168948317,83.871621355086,178.70205479452056,39.945917799280856,19.687630915347768,5.7144931044690885,7.2020547945205475,22.34338942225278,7.373287671232878,10.49743235957586,66.04908104390088,53.8979992874023,8.143627128459158,111.44231292488344,32.36942137097971,20.882191026992423,141.1766469496965,95.70502203309134,22.785922144979907,20.85662628914892,0.5094770704729321,2.5720892695925044,11.944146046097988,172.5581145017361,82.07183967473196,53.22029744703048,195.858898119185,,8.70031337082386,126.72563954183488,546.7747852393511,0.0,84.2201881846535,37.45071251908577,154.00164184080154,12.838333107918398,293.4614607645029,3.0273777918868876,0.6144530747524158,0.0,3.220912893122279e-05,34.354438312099916,5.2590532547940096e-05,27.03034797436889,6.094291666609704e-07,1.7167034156244812e-05
2040-01-01 12:00:00,9.248858447488583,33.013712328800004,55.96004566208538,35.44977168948317,83.871621355086,178.70205479452056,39.945917799280856,19.687630915347768,5.7144931044690885,7.2020547945205475,22.34338942225278,7.373287671232878,10.49743235957586,66.04908104333703,53.89413863553692,8.1471017151389,111.44231315222734,32.36851846180937,20.934006289117516,148.57016761478343,95.16209315403822,22.65665896834026,20.73830789277384,0.4996943480255974,2.582076291103407,11.990523302479389,161.57691920929292,82.04296476937891,61.31490697704288,225.648308913602,0.0,8.22324176478386,121.66278229489006,524.3991128138083,0.0,73.33619791518821,37.44448074440088,115.58660666107173,7.621890955311685,287.22462447556495,3.0677620065652005,1.1283079507148548,0.0,3.655627335079165e-05,24.404584287893822,0.1493995493086038,20.88113130196619,6.356453208426983e-07,1.741901640059525e-05
2040-01-01 15:00:00,9.248858447488583,33.013712328800004,55.96004566208538,35.44977168948317,83.871621355086,178.70205479452056,39.945917799280856,19.687630915347768,5.7144931044690885,7.2020547945205475,22.34338942225278,7.373287671232878,10.49743235957586,66.04908104538112,53.89104654077913,8.149884600420217,111.4423142869427,32.36557534818025,20.94302847416798,167.74688025942524,95.41898421563415,22.717820855197584,20.79429117092278,0.4802155845686218,2.549265399925315,11.838157643648326,129.618461153285,80.9110649799463,69.57388303768818,256.042613876589,,8.448971940517426,129.22673049583685,556.8633333363575,,96.3126679698636,37.648423273027745,33.83944287517769,0.0,318.69763593015625,2.9350853334710703,0.718893274370223,,30.689561341141694,9.966780725673166e-05,0.0006753752482108,51.38948699619151,7.412980228882917e-07,1.878580121051454e-05
2040-01-01 18:00:00,9.248858447488583,33.013712328800004,55.96004566208538,35.44977168948317,83.871621355086,178.70205479452056,39.945917799280856,19.687630915347768,5.7144931044690885,7.2020547945205475,22.34338942225278,7.373287671232878,10.49743235957586,66.04908108188829,53.88864130068636,8.152049316504764,111.44230429119348,32.317428399109595,20.906635802076934,172.3791363858398,94.35003417095848,22.46331997345252,20.56133901094249,0.46150619452263253,2.701531158488214,12.545242144795246,127.5942981384391,78.4404288042364,33.535538363413245,123.4159504317934,,7.509685536623,128.09232536150628,553.3945369140997,3.198484720528126,95.5173863747626,37.429251862637514,27.122846174086312,,323.32968319308316,3.550800079808745,0.5463294088222502,9.63160148110743,32.83178577992626,9.766320139334211e-05,3.612405224290623e-05,48.76044813663002,7.562914632826496e-07,1.9224502890578793e-05
2040-01-01 21:00:00,9.248858447488583,33.013712328800004,55.96004566208538,35.44977168948317,83.871621355086,178.70205479452056,39.945917799280856,19.687630915347768,5.7144931044690885,7.2020547945205475,22.34338942225278,7.373287671232878,10.49743235957586,66.0490810821777,53.88677651816809,8.15372762077069,111.4423022447865,32.295727051939394,20.90629966269255,161.62953418916422,94.11014008093134,22.40620480914579,20.5090598172452,0.39826728571867054,2.632119919042002,12.222913526194237,89.37679842814083,75.8416517941626,13.264907135399824,48.81690294529199,0.0,7.298890599489212,89.99354148390341,388.8905297319762,125.3575932493806,69.47037484850804,31.0433624588451,45.50895016981491,,232.00633722672265,3.2701241727393495,3.995034465484633,28.62105136243665,26.90553315958455,0.0117806679006882,0.004522439993399,0.88374225000431,7.518544346601429e-07,1.9275362874341172e-05
