snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
carrier,Oil,Electricity,Centralized heat,Decentralized heat,Oil,Methanol,Oil,Hydrogen,Electricity,Oil,Methanol,Solid biomass,Methane,Methane,Methane,CO2 captured,Methane,Electricity,Hydrogen,Electricity,CO2 captured,Electricity,Oil,Hydrogen,Electricity,Decentralized heat,Centralized heat,Methane,Solid biomass,Methane,Electricity,Methane,Centralized heat,Oil,Decentralized heat
sector,Agriculture,Industry,Industry,Agriculture,Aviation,Shipping,Shipping,Industry,Agriculture,Industry,Industry,Industry,Industry CC,Industry,Hydrogen production CC,CO2 sequestration,Hydrogen production,Residual electricity consumption,Methanol production,Methanol production,Methanol production,Decentral heat production,Transport,Transport,Transport,Residential / Services heat consumption,Residential / Services heat consumption,Decentral heat production,Central CHP production,Storage,Hydroelectricity,Power supply,Storage charging,Decentral heat production,Storage charging
2035-01-01 00:00:00,0.23557372544599,6.568493150684932,0.3584474885844749,0.8042242257195091,2.253583391852,4.83033368843945,5.554883741695831,0.3264840182648402,0.1702536780122392,6.094748858448999,1.5673515981691002,1.8595887478475568,2.240751076700139,1.4981642137329276,0.7983897941937099,0.7637886205491029,0.7107845257661658,2.9598699239608504,0.2631059288537475,0.0626415530072311,0.0573376601978591,3.6089793663011345,0.9887000552634,0.0985278947806032,1.5124541023254523,10.546962658632689,1.853314358961476,7.3395051543314,0.0277839280805086,6.641255402713799,1.4601762282011226e-06,1.2623703418142204e-06,1.3181536139342489e-06,1.1888713822094752e-06,3.39992507213992e-06
2035-01-01 03:00:00,0.23557372544599,6.568493150684932,0.3584474885844749,0.8042242257195091,2.253583391852,4.83033368843945,5.554883741695831,0.3264840182648402,0.1702536780122392,6.094748858448999,1.5673515981691002,1.8595887480016045,2.2407510733449496,1.4981642167525988,0.798390000453461,0.763801876123615,0.7107847611080799,2.340146192970142,0.2631025919004847,0.0626407585289934,0.0573369329885062,3.6352889725316127,4.9306549345751,0.4913593844832296,2.105859881727435,17.208458283824395,3.023788948874266,14.451802944768497,1.0552316790774816,0.0,0.0,1.773101376629055e-06,2.110443331754294e-06,1.185865598068347e-06,3.4000905319731696e-06
2035-01-01 06:00:00,0.23557372544599,6.568493150684932,0.3584474885844749,0.8042242257195091,2.253583391852,4.83033368843945,5.554883741695831,0.3264840182648402,0.1702536780122392,6.094748858448999,1.5673515981691002,1.8595887478966968,2.2407510750573367,1.4981642152114505,0.7983900757474891,0.7638065012032506,0.7107848438782268,2.299687979988593,0.2631008029949852,0.0626403326175775,0.057336543139231,3.6329177263675594,10.453970794782,1.041779788545365,2.1486911625690523,17.797853208952073,3.127350047158467,15.169274284593419,1.0575267236403574,0.0,0.0,1.7778178444378886e-06,2.0681647689121597e-06,1.1874628935181707e-06,3.3913817693724744e-06
2035-01-01 09:00:00,0.23557372544599,6.568493150684932,0.3584474885844749,0.8042242257195091,2.253583391852,4.83033368843945,5.554883741695831,0.3264840182648402,0.1702536780122392,6.094748858448999,1.5673515981691002,1.8595887477756583,2.2407510771365033,1.4981642133402004,0.7983900136330484,0.7638072482770846,0.710784778922779,2.8495359563595635,0.2631044775147115,0.0626412074652984,0.0573373439131413,3.7397037304266925,8.606069079949,0.8576290294203022,1.8211572450464504,15.705548111899107,2.75971640089566,13.392617650626821,0.0525028904450184,0.7764666673718038,3.4222621463069223e-06,1.4995387901559319e-06,1.527758533097765e-06,1.196927811001687e-06,3.372179416782318e-06
2035-01-01 12:00:00,0.23557372544599,6.568493150684932,0.3584474885844749,0.8042242257195091,2.253583391852,4.83033368843945,5.554883741695831,0.3264840182648402,0.1702536780122392,6.094748858448999,1.5673515981691002,1.8595887476755444,2.240751079974668,1.498164210785852,0.7983900233409258,0.7638086530014575,0.7107847896373432,2.913544779351474,0.2631044858726766,0.0626412094552038,0.0573373457345603,3.731400330946157,10.138622561969,1.0103540822998958,1.8990170643815307,15.038158357026813,2.6424510326515818,12.64505111997837,0.0500878302036269,1.4946387984071043,0.4622758908922841,1.4909558304184017e-06,1.5170806166890857e-06,1.1970923446023164e-06,3.4099069351094676e-06
2035-01-01 15:00:00,0.23557372544599,6.568493150684932,0.3584474885844749,0.8042242257195091,2.253583391852,4.83033368843945,5.554883741695831,0.3264840182648402,0.1702536780122392,6.094748858448999,1.5673515981691002,1.8595887478316564,2.240751078389554,1.4981642122124543,0.7983900718493802,0.7638089165286932,0.7107848421425901,3.197667795474551,0.2631010490985191,0.0626403912111168,0.0573365967716249,3.7507252899875523,11.584302185092,1.1544218094489302,1.1491279362870377,15.96352984951405,2.8050457261059094,13.109684616673432,1.0511956900533337,0.0,0.0,1.7759634390533881e-06,1.907845089075493e-06,1.190966325369312e-06,3.3862536275749805e-06
2035-01-01 18:00:00,0.23557372544599,6.568493150684932,0.3584474885844749,0.8042242257195091,2.253583391852,4.83033368843945,5.554883741695831,0.3264840182648402,0.1702536780122392,6.094748858448999,1.5673515981691002,1.8595887479040745,2.2407510807515116,1.4981642100866923,0.7983900018723578,0.7638088548622977,0.7107847612179911,3.3053704467300733,0.2631026740680182,0.0626407780918437,0.0573369508949598,3.7152587417104934,5.3316779532343,0.5313229240588787,1.0606666655854908,15.790144852977098,2.774580689601049,13.094280550691892,1.0509643018068522,0.0,0.0,1.7824125371090489e-06,1.880948150057426e-06,1.189601857931895e-06,3.3745152884816856e-06
2035-01-01 21:00:00,0.23557372544599,6.568493150684932,0.3584474885844749,0.8042242257195091,2.253583391852,4.83033368843945,5.554883741695831,0.3264840182648402,0.1702536780122392,6.094748858448999,1.5673515981691002,1.8595887479299396,2.2407510840450757,1.498164207122484,0.7983897799508878,0.7638086201495429,0.7107845079440774,3.550922618873349,0.2631045876498933,0.062641233686824,0.0573373679144766,3.692417224808496,2.1146432514181996,0.2107326146740757,0.8379566855526206,10.993438624052718,1.931763532597166,7.5376756405598435,0.9250113582039436,4.721330069305906,0.0,1.7738485050774154e-06,2.1094982525712694e-06,1.1927331615067994e-06,3.38835192833553e-06
