country,carrier,2023,2030,2035,2040,2045,2050
AL,BEV charger,0.8731328840120118,2.7757002176925067,4.392612965862899,5.996051441131872,6.575445175892928,7.154838910653986
AL,air heat pump,0.0001321348213434,0.0578404114679444,0.0600366299194716,0.0634319878200226,0.0856651663066068,0.1128028910569138
AL,battery charger,5.346596179516413e-06,4.0115217302153e-06,6.006158935554441e-06,8.856332351515232e-06,1.0017266312881645e-05,7.141293130310868e-06
AL,ground heat pump,0.0182492346479136,1.395932966356564e-05,1.6114582379957707e-05,1.86191457526374e-05,0.0138976573425857,0.0212793089733047
AL,home battery charger,4.103655880116743e-06,0.0970032785966486,0.1175481589786773,0.1323860953543675,1.0927013875658682,1.157108686306175
AL,hydro,1.6907,1.6907,1.6907,1.6907,1.6907,1.6907
AL,water tanks charger,0.0114911607164291,0.4603416822440948,0.4281908166949568,0.4963688216543762,0.5216177419478941,0.5548426366415558
AT,BEV charger,3.3844086144,10.759076767999998,17.026500128,23.24169496,25.487521664,27.733348368
AT,PHS,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001
AT,air heat pump,0.2011782938310322,0.6598931505535933,0.7252450644997773,0.8897279669215369,1.4753210297339796,1.896689196870711
AT,battery charger,5.353782296727866e-06,4.058302531170801e-06,6.049544626128483e-06,8.818489341119294e-06,9.918157159866491e-06,6.933989314553449e-06
AT,ground heat pump,0.2692519035377005,0.2627229266707876,0.2627259570430154,0.3829997776101528,0.6692564790150474,0.8080105411286317
AT,home battery charger,4.106430146009212e-06,5.7227361387671085e-06,9.834162932861257e-06,2.1572922495255223e-05,2.80596946685693e-05,2.94208324706404e-05
AT,hydro,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997
AT,water tanks charger,2.299493624592365,4.836860451851599,4.021568822697768,5.8008114901996874,6.55504661459069,7.175430431305
BA,BEV charger,1.168301899070341,3.714046160624851,5.877568195940298,8.023060880961449,8.798322943616151,9.573585006270854
BA,PHS,0.44,0.44,0.44,0.44,0.44,0.44
BA,air heat pump,2.2138620900486354e-06,0.1413512790620587,0.14575036940668,0.1528685896440877,0.2202850431113498,0.2602053442792638
BA,battery charger,5.295605999242085e-06,3.951746089692864e-06,5.925940149981548e-06,8.693558244917538e-06,9.845984917883131e-06,7.022110507905745e-06
BA,ground heat pump,0.06164064413324,0.0200571301845362,0.0200600953739145,0.0200654779750503,0.1080659028551185,0.159094194512002
BA,home battery charger,4.061609647943428e-06,1.9769155742152305e-05,0.0479611785262355,0.1050362757682141,0.4059317851817794,1.2286016557497483
BA,hydro,1.6145,1.6145,1.6145,1.6145,1.6145,1.6145
BA,water tanks charger,0.030131526224174,0.8693040074135702,0.836904205399449,0.8699422996246766,1.0310963891054552,1.1088679033086146
BE,BEV charger,4.008487111199999,12.743030013999997,20.166154293999995,27.52741920499999,30.18737207199999,32.847324938999996
BE,PHS,1.308,1.308,1.308,1.308,1.308,1.308
BE,air heat pump,8.776409320457014e-06,1.71303823357719,1.8832770884795271,2.213897134579807,4.043336670879619,4.5555825756384465
BE,battery charger,1.632601741710578e-05,1.1589467750538818e-05,1.718311796497346e-05,2.527306192447817e-05,2.884397041178171e-05,2.0861959362227727e-05
BE,ground heat pump,0.2402828353249567,1.0544322775533124e-05,1.4907866427796808e-05,0.0244068224032327,0.1266476919001032,0.1563878450315333
BE,home battery charger,1.2458988488260088e-05,1.6126515802911943e-05,2.7126621046417663e-05,5.626708621686823e-05,0.0685357991660993,0.1863408296681801
BE,hydro,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706
BE,water tanks charger,0.652173952530561,14.984688233617153,8.474827261787066,14.27168757725577,16.59208107969759,19.489164516280464
BG,BEV charger,2.2619446344,7.190749918,11.379536278,15.533416085,17.034397864,18.535379643
BG,PHS,0.864,0.864,0.864,0.864,0.864,0.864
BG,air heat pump,0.2822074064948888,0.2165704993966136,0.2165751716762602,0.2095056799063676,0.2095082367745853,0.2393794463288575
BG,battery charger,5.275864967552328e-06,4.10789058774443e-06,6.122450420626876e-06,9.033873706902816e-06,1.0209751315214586e-05,7.310495245929848e-06
BG,ground heat pump,0.0836614049738583,0.0052447781832193,0.005245905623901,0.0075498620707359,0.0109053094572563,0.0312968761515844
BG,home battery charger,4.0580198699260034e-06,1.3822019605563623e-05,0.1324219784592346,0.4632852104894898,2.082866841637469,2.083158164240089
BG,hydro,1.92514,1.92514,1.92514,1.92514,1.92514,1.92514
BG,water tanks charger,0.9582015308710417,3.1646058583107717,2.871334577149379,3.1889039143424625,2.801062580553509,2.7032475114898293
CH,BEV charger,3.1777115831999994,10.101984354,15.986635434,21.822247755,23.930914392,26.039581029
CH,PHS,5.08955,5.08955,5.08955,5.08955,5.08955,5.08955
CH,air heat pump,0.2794137398219699,0.829982248567015,0.8299946539955537,0.7142760870728341,1.6071841893887868,1.9437818333260908
CH,battery charger,5.454841944665948e-06,4.1360801926993725e-06,6.155506880093336e-06,8.947940497704892e-06,1.0028505701528665e-05,6.933423109880875e-06
CH,ground heat pump,0.2122511817817875,0.2219645967573818,0.221967775724482,0.2198549612712174,0.4268489182673918,0.5358849044754184
CH,home battery charger,4.1641374098918835e-06,5.7875396691649545e-06,9.898566659185575e-06,1.924833565965309e-05,2.4698674515928663e-05,2.5248372675046665e-05
CH,hydro,9.91631,9.91631,9.91631,9.91631,9.91631,9.91631
