snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
carrier,Oil,Electricity,Methanol,Centralized heat,Oil,Ammonia,Methanol,Electricity,Decentralized heat,Oil,Hydrogen,Methane,CO2 emissions,Solid biomass,Solid biomass,CO2 emissions,Solid biomass,Electricity,Hydrogen,Electricity,CO2 captured,CO2 captured,CO2 captured,Hydrogen,Methane,Electricity,Electricity,Hydrogen,Oil,Electricity,Centralized heat,Decentralized heat,Solid biomass,CO2 emissions,Oil,Electricity,Methanol,Electricity,Centralized heat,Ammonia,Hydrogen,Solid biomass,Hydrogen,Electricity,Methane,Ammonia,Solid biomass,Electricity,Methane,Decentralized heat,Methane,Methane,Oil
sector,Industry,Industry,Shipping,Industry,Aviation,Industry,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Industry,Solid biomass methanation emissions,Solid biomass methanation,Residual electricity consumption,Methanol production,Methanol production,Methanol production,CO2 sequestration,Efuels production,Efuels production,Storage,Compression losses,Hydrogen production,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Central CHP production CC,Central heat production emissions,Storage,Hydroelectricity,Storage,Transport,Storage charging,Hydrogen production,Storage ,Decentral heat production,Ammonia production,Ammonia production,Central CHP production CC,Storage,Central CHP production,Battery charging,Decentral heat production,Storage charging,Power supply,Hydrogen production CC,Decentral heat production
2050-01-02 09:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329262575384,29.821423616583168,85.60396219281608,3.161913479856801,0.2423911490992257,0.7050448721514443,204.9763670688188,155.82047756565817,37.098505334203224,33.95735563030278,23.299443504059393,0.5704829233830729,2.7771145445959178,,0.11020708373737101,214.92789342954336,91.01309377341629,97.0594181849852,235.4615724033273,153.6640405505287,455.5223018237853,7.964534064537357,2.774564428577378,,4.533653971970551,19.43376545596123,149.61633357781812,3.459273128142581,2.894113788741878,,44.39221771330232,26.987870790810092,5.811651381545921,23.510135065318877,10.072049591043498,50.17052401226802,30.811061527977447,60.576267855466526,0.1820084196099566,0.08332255907821014,0.8033867698230629,4.774281102972495e-06
2050-01-02 12:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329262216823,29.82142361594333,85.60396219089829,3.161913481286949,0.2423911489650914,0.7050448731022543,204.33839778543845,156.20021816119848,37.18891584204761,34.040111033517306,23.32571115832746,0.5704824772018298,2.7771123725827542,,0.10653526465774049,267.76727290659557,105.88021279249176,112.9142129430032,224.6722571935234,147.5326573946709,437.6949419430376,7.964532456671848,2.7745638795578107,,3.1276734574252933,19.76744351696968,105.90684089431,14.52512001127763,2.894114118222229,4.3105446964578675,38.88315326107836,30.03318569663735,6.467438891308269,23.510060734825355,12.72383862571395,41.89088873977321,21.879615773942643,50.205131144481236,0.8641761410832974,0.08332643856759066,0.9842391665273922,4.784695622412562e-06
2050-01-02 15:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832926139318,29.82142361442153,85.60396218635374,3.161913485658603,0.2423911511003832,0.7050448875220376,217.7926012468106,157.54331529174348,37.508687009742054,34.33280701045485,23.31648688739793,0.5704822898572373,2.7771114605880713,,0.1060947707452764,273.61124988886706,118.19148399933424,126.04336580340008,200.49918796577353,156.4861376309378,464.71744418931223,7.964535091583608,2.774564778171296,,,20.947622965574265,16.063796028347443,17.986681446506484,2.894114622192626,,50.23021476222104,37.92610113224408,8.167123659007279,23.57082629362638,19.5968052373759,59.16566378071312,0.000565726418628922,86.81108618881106,0.2493288715542705,0.08333022733133502,0.9062201515140926,5.676253287356946e-06
2050-01-02 18:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832926169787,29.82142361414628,85.6039621855048,3.1619134860401097,0.2423911536906818,0.7050449028596094,207.62357184097425,155.83744815085365,37.10254577455634,33.96105396447387,23.619768032055052,0.5704835437130071,2.777117564366033,,0.08723625610105179,285.5074560164238,58.86125430890839,62.7716173573915,203.08872439527792,155.2862805760134,460.5167788428268,7.964534476310274,2.774564566262807,0.0,,19.44867750930786,18.781964229965485,18.539361892844724,2.894113121443294,14.151184195676876,49.794682886453174,37.800694652526985,8.140118240656498,23.53668803261215,19.48760569347325,58.40856734031235,0.5530689028353558,84.19389076762991,1.9350820969218713e-05,0.08332852694364094,0.5309776282072202,5.054931471115172e-06
2050-01-02 21:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329261900947,29.821423613889653,85.60396218470551,3.1619134868896435,0.2423911558323672,0.7050449153828522,184.1730290691013,146.58100798930195,34.8987269949331,31.943833664889173,23.05880024195944,0.5704834960302284,2.777117332245959,26.504792995117313,0.0693943937366957,285.29596099137063,23.62329422029522,25.192673906269203,145.1941974321242,109.89222149766272,324.68178933169446,7.964529874298861,2.7745629914270253,36.94424360203743,,11.31504353904724,82.86159736368474,24.593086354608236,2.8941124139670222,38.24934457052627,41.18637211748511,26.083871078006187,5.616981293618014,19.97420011955076,9.284869049407307,26.93088158614538,0.6276128147049653,18.064335419892195,4.14534340669471,0.08332840588821148,2.960488673504754e-05,4.624452260404709e-06
2050-01-03 00:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832926196273,29.82142361362298,85.60396218390298,3.161913488057438,0.2423911574615434,0.7050449240734389,156.89818009710646,146.45798453516736,34.869436966172145,31.9170236380674,22.725080883927536,0.5704839114960902,2.77711935473645,34.89099616279108,0.09112085082067001,281.3378242987783,10.798267631119876,11.51563506116267,128.78073694394973,92.4527443688674,275.597182562959,7.00599291250524,2.4406422658866576,50.61347427153587,,11.206942830085756,114.41415440656677,40.913108339815025,2.8941019446705845,44.24437611348602,35.4726553430442,30.740925198908332,6.619845699834577,19.974199457623456,13.340133890806,22.833056410456603,0.6169395318962575,9.646091179269135,12.664189647249517,0.08332827904907997,2.838745720448588e-05,4.342635511224321e-06
2050-01-03 03:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329261865623,29.82142361331664,85.60396218298258,3.1619134886277944,0.2423911588688506,0.7050449298393642,145.62803755364413,155.5713422491476,37.03918997326414,33.90306253176409,23.059136321204665,0.5704835570115153,2.777117629103257,,0.0976025849332014,276.5981502953304,47.317433075409774,50.46089890908301,207.88515032375562,145.61308861940805,435.92239334366855,7.964534415713232,2.774564546939313,11.637036058187489,0.0,19.214850253105165,52.56228221440735,33.69010699326786,2.894112914526576,24.643157445224933,52.82746092342209,38.483228552941256,8.287097197093672,19.974203353276053,20.08194054024946,56.38798066203323,0.48751139932274673,62.9689840757535,0.6959749370645736,0.0833277154228435,3.0274847365692898e-05,4.835478689628851e-06
2050-01-03 06:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832926094615,29.821423611918576,85.60396217884868,3.161913492353271,0.2423911591393784,0.7050449310536295,193.6356147576628,156.43811884630512,37.245556406711,34.09195581216942,22.87025672485567,0.5704827549976635,2.777113724894661,,0.1139783026195539,258.42094599709174,104.61689707793488,111.56697066005138,208.72126313621234,151.7961843207721,453.17975788791114,7.9645346852591485,2.774564639398392,,0.0,19.976486849069595,46.62085580955587,23.52260758205024,2.8941141246497253,0.0,53.52286965446564,37.63458685484654,8.104348074889892,19.97420286484013,19.34296188490605,60.9748973314379,1.753147017549096,72.7662961845771,2.788856254913378e-05,0.08332652017114982,0.9208562686577269,4.881474433190575e-06
2050-01-03 09:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329259922487,29.82142360754692,85.60396216606775,3.1619135040316655,0.2423911579209322,0.7050449260736192,217.1382447590081,149.8019361554678,35.66558140726951,32.64575811607092,22.27873204052448,0.5704825655669062,2.7771128027445147,10.179607065391066,0.110158671083361,278.9131532824256,91.97549437039984,98.08575448588712,204.62155599598927,135.29282595294623,403.9352511184246,7.0059920522666275,2.4406419776539803,,18.518186379156447,14.14527311873436,135.56340884048657,23.360744197215507,2.894113873683281,18.630127985873163,40.28310003205711,32.845517780397415,7.07305516117405,19.974194756515427,15.172752213872965,39.29334381469739,58.70231123327008,35.13011107085643,0.0027496334377135,2.63162772077528e-05,0.0001405156676643,4.535992543205168e-06
2050-01-03 12:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832925935826,29.82142360130833,85.6039621478257,3.1619135199830213,0.2423911593066717,0.7050449342247032,213.7966304655785,148.55665098139153,35.36909779102846,32.37437792151701,22.30563341767988,0.5704821616451968,2.7771108364510324,14.849295569730224,0.10753718972128809,263.27028272946205,106.66426992730268,113.75035778963093,189.8689595048932,130.14110317061167,388.799483039591,7.005990891022872,2.44064158281928,,14.725900465799114,13.051041036605836,110.53401726800024,26.87627426676945,2.894114280838527,7.167775718231126,38.965515295234376,27.326186492393784,5.884505328778285,19.974194627108627,10.366646540191027,36.516541509482586,53.805521871237396,30.224821501423865,0.2660993790995716,2.755838292223293e-05,0.1510870984494175,4.47241368538096e-06
2050-01-03 15:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329259082708,29.821423598754095,85.60396214030173,3.1619135270049408,0.2423911619772012,0.705044949853977,225.38016561002516,134.99185568693625,32.13952464088408,29.41825440641623,22.73181756293453,0.5704820587062149,2.777110335343406,,0.11270471191766271,211.67891860748276,118.13486241501325,125.98298264547532,181.07287786517554,137.9380779835191,412.5109699695082,7.005994252646512,2.440642720200189,,4.5903738303852135,1.13165541100502,18.23661149477515,14.248911392013303,2.8941146484417266,,45.44631611854493,30.36478103736068,6.538845655293709,19.974200226153236,13.012583602962083,46.9793764975053,0.0838809199839876,56.0522379799155,0.0019436139512934,0.08332644256793838,0.430736012167541,4.767760138017152e-06
2050-01-03 18:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329259869044,29.821423598259894,85.60396213881774,3.1619135283922013,0.2423911650169921,0.7050449661096884,213.7546457256476,150.4310778458051,35.815370553854,32.78286453786091,22.726154944438697,0.5704833678082826,2.7771167080607007,,0.08797011482914299,223.57143956768405,61.915432852066026,66.0286958737408,183.40695557316366,136.63096199209613,408.11130055853187,7.005995083421836,2.440643007796357,0.0,0.0,14.698099921941756,13.826273507405451,21.78348716439048,2.8941129639054504,0.0,44.80501166918092,36.38314409154095,7.834858528246322,19.974201279813176,18.25323580488811,49.51617229349179,0.07671894340621023,53.67653276196915,0.0022757899205019,0.0833282305843453,0.7255880911494237,4.7111891097647785e-06
2050-01-03 21:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329260293476,29.82142359728573,85.60396213592459,3.161913530782785,0.2423911671545016,0.7050449775644939,186.94908623309345,148.15586644582055,35.2736770384866,32.28703649362429,23.06055413424672,0.5704837648495835,2.7771186408603104,31.507487396237305,0.0766989726781224,226.79351069518097,24.97747232385244,26.636814890816204,128.4866697827819,97.39874831800736,289.7272673762097,7.964529660224893,2.7745629166047325,35.536347259163854,0.0,12.698871665000915,78.87388043193671,30.479208763634787,2.894103301768715,19.15495801362142,30.023220967673964,22.28430553386363,4.798771123758686,19.974200076158937,5.976304890809271,27.800220231302493,0.09083238978625162,12.702282199691584,7.240889919353747,0.08332845736622764,0.513319690837936,4.313549346740288e-06
2050-01-04 00:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.4883292603592,29.821423595825053,85.60396213161518,3.1619135347444853,0.242391168622212,0.7050449850558367,157.90266279538815,153.10725666877408,36.45252836449774,33.366073865938795,22.72708036375687,0.5704838738123035,2.7771191712915333,39.06482244611029,0.0799995633971988,243.63448335300836,11.23806604514322,11.98465085233348,130.06901615866641,85.53477300701981,253.3178884682007,7.005993623248313,2.4406425128911797,50.20248024511338,0.0,17.04965825366974,92.62559759191724,34.43317045655073,2.8941017016537316,38.59691760037932,26.09942898097205,19.76762869815073,4.2568221674091555,19.974197812417696,3.784842858317075,19.107136968532245,0.18228745964069332,5.62325517659842,34.451623671577806,0.08332332604332318,0.0459379915532889,3.8328351042032585e-06
2050-01-04 03:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329260197563,29.821423593588584,85.60396212502748,3.161913540580219,0.2423911694392335,0.7050449884017276,148.44798329329222,155.0343714241525,36.911345319425266,33.7860425511279,22.727393727979724,0.5704836098486487,2.777117886314762,5.915547063500104,0.0845491449895259,247.9992758338612,44.59816223356587,47.5609772071098,168.0410395874326,133.03070229922648,395.4907485871345,7.005996196330617,2.4406433937159537,14.62792059326172,,18.743013989448546,65.72234645045067,23.406235927645508,2.894112852005247,15.361075747221667,45.244943814694835,34.215181217124545,7.36800271246508,19.97419941070052,16.36542428805167,43.9363312937829,0.4806077443801478,41.189226426998445,0.8944144199017116,0.08331873541433989,0.0682085343916953,4.560888181499367e-06
2050-01-04 06:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.48832924343454,29.82142352286452,85.60396191927465,3.1619137255150296,0.2423911544790076,0.705044944389834,196.76874106687,151.62889631668838,36.10055306404586,33.04390049688105,22.43529075910781,0.5704832330408285,2.7771160520118663,4.284906721540107,0.1060953337953278,232.33081112159005,97.32589210911318,103.7915982283318,188.78935686081957,139.13873336485253,412.43579869336816,7.0059971715687315,2.4406437340017684,,9.723280316274646,15.750623012065889,60.38643431218553,5.645329510087661,2.894118973193755,,44.74679230480748,21.650565165805727,4.662299517157573,19.97419791139384,5.424442852261166,45.14598791748696,2.8370085685068744,42.56236942587897,5.691121453246232e-05,2.4567480810995107e-05,2.9599927490697165e-05,4.6581564851151424e-06
2050-01-04 09:00:00,19.99429223744647,199.0011415525114,57.065596856101045,6.404109589041098,83.871621355086,10.534246575342468,60.42009132419129,5.7144931044690885,22.34338942225278,10.49743235957586,22.23744292237443,25.488329239289698,29.821423466757185,85.60396175541337,3.161913873004099,0.2423911524140214,0.7050449349882238,219.7353016488505,148.07455522776468,35.25431806395448,32.26931665351474,19.283341073603328,0.5704828373097868,2.777114125590608,45.79781428011272,0.111734259569075,261.372432847193,102.63727892321666,109.4558394110384,183.18934214144684,124.23658006955768,368.32651769220706,7.005997806126075,2.4406439772758066,,24.631543189946893,12.62742349767685,169.0026555055904,6.1763393875216295,2.8941198007199627,12.377380997421522,37.14557900359351,14.926582782050945,3.21433640021003,4.192196551033314,0.0,28.16653625539027,34.57282960225585,15.627561102839913,0.7908248027723289,2.170932676315643e-05,3.164818521584722e-05,4.361804949634893e-06
