snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
carrier,Oil,Oil,Oil,Electricity,Decentralized heat,Oil,Hydrogen,Methanol,Electricity,Centralized heat,Solid biomass,Methane,Methane,CO2 captured,Methane,Electricity,Electricity,Oil,Hydrogen,Decentralized heat,Centralized heat,Electricity,Solid biomass,Methane,Methane,Electricity,Methane,Oil,Decentralized heat
sector,Agriculture,Industry,Shipping,Industry,Agriculture,Aviation,Industry,Shipping,Agriculture,Industry,Industry,Industry,Industry CC,CO2 sequestration,Hydrogen production CC,Residual electricity consumption,Decentral heat production,Transport,Transport,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Central CHP production,Decentral heat production,Storage,Hydroelectricity,Power supply,Decentral heat production,Storage charging
2030-01-01 00:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.5502277622476226,2.785727911409717,2.286532660583425,0.774428865080001,0.7918513448095387,2.9598699239608504,3.4669784834457165,1.3239685861150003,0.020526644745959,11.593649423524566,1.327175993309725,1.2985285617200335,0.0312472873127489,7.215303254378745,7.866043696878995,1.607414989530486e-06,2.882619819931654e-06,2.595130062161242e-06,8.228768612296047e-06
2030-01-01 03:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.5502277675861136,2.7857279099033057,2.2865326622572164,0.7744339213185686,0.7918515126907327,2.340146192970142,3.585746020212889,6.602641728991001,0.1023665384340061,18.98860472165194,2.1736539922219817,1.3247770617253098,1.7518825526379609,14.132613637357213,0.0,0.0,3.401485999885578e-06,2.6135098302929005e-06,7.984282288496215e-06
2030-01-01 06:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.5502277714256452,2.785727908295688,2.2865326640434573,0.7744326428732924,0.7918515787357501,2.299687979988593,3.5374543479147134,13.998915908576,0.217037455946951,19.642894595191393,2.248548562313876,1.1784813498040885,1.7535414001091372,14.933429190252074,0.0,0.0,3.4474349173405193e-06,2.6262920447416698e-06,7.95860181588211e-06
2030-01-01 09:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.5502277727339049,2.7857279058170987,2.286532666797446,0.7744337688368849,0.7918515770095876,2.8495359563595635,3.4337226361009936,11.524390082837,0.1786727144625629,17.32021759799835,1.982678806631352,1.4421205527765903,1.7477727480249474,12.42382982030353,1.0194649995548242,0.0,3.3655120498332553e-06,2.6495411962098983e-06,8.029407564676848e-06
2030-01-01 12:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.5502277734724974,2.785727903885837,2.2865326689432925,0.7744325028910953,0.7918515771259185,2.913544779351474,3.0893560778777553,13.576632980907002,0.2104904338124782,16.579345325796382,1.897873416472444,1.7224884682572188,1.7459833153488526,11.943790118327756,3.8215712245678968,2.805299564558821e-07,3.1802265417810517e-06,2.6469514856279863e-06,8.227706165746132e-06
2030-01-01 15:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.5502277746163715,2.785727903435824,2.286532669443307,0.7744344098998911,0.79185158142896,3.197667795474551,2.3054873469521135,15.512543064471,0.2405045436351937,17.60660424967403,2.015460617346309,0.6175592693991974,1.748853237327473,14.01249785735072,0.0,0.0,3.6389795123155664e-06,2.6261558999937426e-06,7.918837602041777e-06
2030-01-01 18:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.5502277751332387,2.785727902160635,2.286532670860183,0.7744334537859371,0.7918515867344978,3.3053704467300733,2.3054878914006034,7.139651792044,0.1106922758455997,17.414128811222085,1.99342854301297,0.6407704950832853,1.748622396185331,13.964661209126886,0.0,0.0,3.6602188092480977e-06,2.6176857204643556e-06,8.004566916037313e-06
2030-01-01 21:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.550227775209445,2.7857279007721334,2.2865326724029633,0.7744326807326612,0.7918513478558973,3.550922618873349,2.2926731394652133,2.8317195096893997,0.0439026280570991,12.089284339161546,1.3839098173646645,0.0002266864275241,1.5216035712062623,8.165950150300501,0.0,0.0,3.680745638639478e-06,2.6042947502141016e-06,8.711157208974742e-06
2030-01-02 00:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.550227775058653,2.7857278993280237,2.2865326740075287,0.7744316645588063,0.791851349259661,2.881506479214597,2.292674833828692,1.3615857184965998,0.0211098561007149,12.52751965964776,1.4337503061721746,1.4153647061604182,1.5818953896171144,8.613055626366615,0.0,0.0,3.7037391893129744e-06,2.6061552273729516e-06,1.1020268692906052e-05
2030-01-02 03:00:00,0.23557372544599,8.752283105019,7.776837238382229,5.658675799086758,0.8042242257195091,2.253583391852,0.4246575342465753,2.8982002130656497,0.1702536780122392,0.45662100456621,1.5502277745735322,2.785727897667364,2.286532675852706,0.7744330888917972,0.7918515302039896,2.6157662576832448,3.117347146846763,6.679471675215001,0.103557700390904,20.638477843055004,2.3619393535717257,9.776381724694592e-05,1.7562127391146254,16.89608028500855,0.0,0.0,3.7580671112373466e-06,2.647973268827359e-06,0.0420677320622658
