snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 captured,Hydrogen,CO2 emissions,Methanol,Electricity,Centralized heat,Decentralized heat,Coal,Centralized heat,Ammonia,Oil,Methane,Electricity,Electricity,Electricity,CO2 emissions,Centralized heat,Electricity,Methane,Decentralized heat,Electricity,Hydrogen,Centralized heat,Decentralized heat,Oil,Electricity,CO2 emissions,CO2 emissions,Centralized heat,Ammonia,Decentralized heat,Centralized heat,Electricity,Centralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Hydrogen production CC,Steam Methane Reforming CC,Methane production emissions,Methanol production,Nuclear,Waste Heat,Heat Pump,Imports,Heat Pump,Haber-Bosch,Imports,Imports,Offwind,Hydroelectricity,Onwind,Transport emissions,Biomass CHP,Biomass CHP,Storage,Biomass boiler,Solar,Storage ,Solar thermal,Gas Boiler,Storage,Gas,Power supply emissions,Decentral heat production emissions,Storage ,Storage,Resistive heater,Gas Boiler,Battery,Resistive heater,Oil Boiler,Storage
2030-01-01 00:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76341462196004,17.96628686775941,9.215225028869517,35.68184775488196,1.0239364204481662,17.473314074495722,105.57630218432807,5.197201780723309,141.68588696616692,71.8515640888429,7.803385628835563,3.721661030098173,427.4150770286127,547.193517014489,173.18494546313153,21.98096064126417,123.83238415999634,12.1694233748778,67.06223631134618,21.952816956255106,,32.67863779609969,,,,260.5877291790576,,23.46651303503909,7.259957631307549,54.10562902396942,0.3221456182336003,,30.031107645007392,7.648975471063484,0.3776678668798351,0.8722291818203691,8.071060514916617e-05,0.4771027542400878
2030-01-01 03:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.763414616987035,17.9662868766373,9.21522544161675,35.68184935306149,1.0239371824857162,17.443461970883916,104.96021677731693,4.105501302659515,140.86757268488066,69.61817271594177,7.706486290873721,2.5466977226444723,427.86617927819054,551.4773762318841,157.31428585243765,20.90483653834922,112.83440022602204,57.37876489368374,93.4452507534759,30.58929433397592,94.96073239988456,33.043620718149114,,,,415.1774607450213,87.96671991634368,28.276146947752366,8.74793816076792,99.56768920073941,3.861053632901043,0.6131463576995811,60.25994698899037,18.45763469272819,0.21508396522946613,0.9915702553566692,42.6050590801588,13.152475359037751
2030-01-01 06:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76341461128649,17.966286877801192,9.21522587692841,35.68185103861168,1.0239379459158495,17.415706614152455,103.41583074670001,4.772306987170291,140.52733113732646,63.15003603418956,7.650473317664932,3.2693233313667056,428.11870929200853,551.6401710432577,152.09853011115263,25.32828545288308,96.51594524456084,124.18795949565968,94.5061066063175,30.936565400903685,107.60830169287344,33.04452004729756,36.524576273689476,3.000374629870288,0.0011069703632437,446.97506438634827,363.02157493925097,14.249427349155065,4.4084218602810825,110.41599081652858,4.015248069197519,,64.42742487930154,20.82943239454568,0.5903879318117781,1.0421132501381831,56.51054573826762,1.5810005852738378
2030-01-01 09:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.763414602436185,17.966286884632368,9.215225873267746,35.68185102443739,1.0239379368978019,17.421847247162507,101.07471795544193,4.060893753149967,143.3734439094513,66.56567128045387,7.740977808121888,2.5008888639964244,428.9346744981126,550.809484727852,162.34169566383815,15.854773272722351,80.05954079459622,102.02884757792528,87.57593239309243,28.66797350260236,21.56615619729622,33.07191231166637,149.50710476851827,0.7886292975573795,5.182051229958636,393.5177139958567,243.08715345907217,3.02911731037448e-05,1.5244000942216867e-05,89.15733627356013,3.665661626848285,0.6589570800846123,63.50020896522876,10.367217868822184,9.584236820371118e-05,0.9565269084804684,26.873755334498316,0.0465385845418796
2030-01-01 12:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.763414596014385,17.966286887758145,9.215225891802715,35.6818510962058,1.02393796691972,17.39934900741792,101.62445594886799,5.1897977920755,147.26056673315125,67.80794919586486,7.877681402525596,3.721653250870314,428.9003504356811,551.6529008184834,175.48455054918276,20.304726075528468,78.66926421346609,117.54705626069428,84.66314583161585,27.71447308666236,4.715753979180697,33.06869910928997,110.9612408023371,3.1007425483829003,5.050453874616502,375.30708894487424,294.3662744822502,1.6116157981825754,0.4985990130803015,83.14619607083945,1.4045767984956117,,59.39477678099148,10.42668064308948,0.00011808220597937067,0.9565052341723732,18.67128816866112,0.0288487341438268
2030-01-01 15:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76341459238796,17.966286885939986,9.21522589790656,35.68185111984021,1.0239379816647147,17.40414169017304,104.70456998392817,4.0590836475352186,145.5704097949863,66.85437592798297,7.7054197945370655,2.5008468698888744,427.47190398306975,552.4661335913853,178.67430827511924,32.577824243857336,78.26998200776708,133.3803726843799,90.38643055918295,29.58798982161732,88.84388577301806,33.0719137192959,11.106694733780284,2.6587921169185624,2.4607447633908594e-07,410.42378460214735,385.9673261413574,29.344580919221187,9.078484937691444,98.73475882548111,2.477871167243236,0.658999173637305,38.561579108228706,16.43292518921767,0.014528109477197957,0.9564869320854488,44.40078756597157,6.350890526328594e-05
2030-01-01 18:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76341458857003,17.96628688588377,9.215225351012696,35.6818490022377,1.0239369700771033,17.46877628728577,107.3228711646566,4.0904024078223795,142.3938898741048,66.40501075468855,7.567816443902658,2.529088629421505,427.25394384398265,552.0543777583636,177.85469389504996,38.88608923834802,75.64492720561083,64.29111628943518,90.2152106084171,29.531940986309,92.6702840291719,33.03610748375387,,,,413.4136990818146,115.16182013130188,29.6066008123976,9.159547254697964,98.73892036386617,1.7504205878792896,0.6307553067649496,37.10039852987295,16.38540792099368,0.7888480778757848,0.959241304287067,42.33237448821788,0.00123391685049
2030-01-01 21:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.7634145840794,17.966286888575496,9.215137772108315,35.6815098920019,1.0239263059228179,17.40749512656928,108.68518505380831,4.060135442272164,141.02883303373648,71.58595742085299,7.529992422220569,2.5030381528240686,427.3252776918619,549.0658906971253,172.01613816879131,43.334056864308586,71.56083668789896,25.43020714230192,73.6481849767824,24.108726652799955,0.0,32.41748406590802,,,,278.17851267927415,,22.74560299712471,7.036926066338107,57.697167085908525,3.0866671792621646e-05,0.6568045236316393,21.41741144720348,6.4468411541989745,0.456716944068519,0.7770676827470383,0.9324599720637852,5.0601102823867895e-05
2030-01-02 00:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.763414579340534,17.966286892824513,9.215100084841303,35.68136396487373,1.023922079604241,17.45068489793378,108.68518509076316,4.064318557270671,140.3300943488776,64.64896809533063,7.520111587404555,2.5028913310622887,427.2819252521502,550.102631075902,167.80563439628548,35.116365388654344,67.20676745034837,12.178785961050956,76.37920883588784,25.002727064652664,0.0,32.820403027017726,,,,291.8021246096127,,18.98742794113514,5.874240628380131,59.60741735688399,3.0861585385328246e-05,0.656951263030147,20.692587814058108,3.3139146805730775,0.343964639808093,0.777200089634077,0.0719661593406906,0.1274904121933155
2030-01-02 03:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76341457853664,17.966286894415138,9.21510524899232,35.68138396074467,1.0239233553657723,17.407325473455856,108.68518531020406,5.215664117654345,139.9925046602537,66.08926194354535,7.509402346486634,3.7501261676542184,426.9502815152622,553.5639543060099,163.3446143442325,46.99241573951495,64.99352516287796,56.65406093624816,97.1987174793166,31.81799132524869,100.73538978792912,33.071920292238985,,0.0,,432.3736118983562,68.64386437034607,23.346441274049802,7.222810366976979,98.17079452918571,3.4475767955642795,,55.84450615374121,16.395810836491837,0.3358760685866399,2.036539901982927,26.927067608321252,24.16838956304301
2030-01-02 06:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.763414572711156,17.96628690239368,9.215225869072167,35.68185100819188,1.0239379315080095,17.338789101014427,108.68518514567472,5.18237621761707,140.1753780534844,66.25087059794244,7.524156305135968,3.721597831211675,426.6863270629931,553.8236303852685,161.86639919050373,53.4765475906302,65.83411852428705,124.58727144784164,96.9920180617035,31.750328289695304,132.81034367221145,33.07192302691841,28.03303348024386,3.444706719843945,1.2350781003560505e-07,458.4212107286251,367.0335626535416,25.334683502751545,7.837922818591458,112.67272178025115,4.031242491165393,,55.688769127496585,19.149872607123452,1.2067196522957995,2.8204790691128667,57.43436556914243,0.7713815604944844
2030-01-02 09:00:00,16.056456629421803,2.698889859646953,21.56339385039261,53.76341456629041,17.966286911492677,9.215225864494172,35.68185099046564,1.0239379183261643,17.375047354316326,108.68518367743663,4.570265954236556,143.2227419304787,67.48672240689181,7.756784964638562,3.0556648711659253,427.21234825479223,554.1201946459114,159.1861525720596,24.08661728648925,62.6497752168296,105.54304778950002,92.95607366639854,30.42916225901875,62.81472889636704,33.07191374947027,140.221491925184,1.5667721188641808,1.9810192228100605,420.8712706495459,248.46401892709733,10.229486702279543,3.164752744483452,92.24071545176623,2.861509780939489,0.1041810388497542,47.59481277437225,11.057728134741325,0.00010015225954057466,0.9225375020154858,17.861089229279294,5.526156684588731e-05
