snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
carrier,Decentralized heat,Hydrogen,Electricity,Electricity,Methanol,Centralized heat,Oil,Oil,Oil,Methanol,Methane,CO2 emissions,Solid biomass,Electricity,Hydrogen,Electricity,CO2 captured,Hydrogen,Oil,Electricity,Decentralized heat,Centralized heat,Methane,Electricity,CO2 captured,Hydrogen,Electricity,Methane,Methane,Centralized heat,Decentralized heat,Methane,Oil
sector,Agriculture,Industry,Industry,Agriculture,Industry,Industry,Aviation,Industry,Agriculture,Shipping,Industry CC,Industry emissions,Industry CC,Residual electricity consumption,Methanol production,Methanol production,Methanol production,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Transport,CO2 sequestration,Ammonia production,Ammonia production,Central CHP production CC,Decentral heat production,Storage charging,Storage charging,Power supply,Decentral heat production
2050-01-01 00:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.436326698546652,0.4144676520603039,1.1897511800566174,1.8626157723219037,0.2637459481968657,0.0627939319588657,0.0574771371445614,0.1637817995593747,0.174662408621,2.860517060916223,4.073446391472142,1.9155230695817076,0.0,2.327632964577736,3.844384102276022e-06,0.6792866573799152,0.1462796851010563,3.7041735181518194e-07,5.535229585501485e-07,0.4649394510278679,0.9328782017561128,4.562771624191511e-07,7.678758897910926e-08
2050-01-01 03:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.4363266985967878,0.4144676520689783,1.1897511800815423,1.4994212225210406,0.2637454925681594,0.0627938234805434,0.0574770378511549,0.815868796280235,0.870069870159,4.553282597493714,6.542044753984453,3.0763723010392563,1.7683825692983373,0.9760416585257716,1.9355934859121974e-06,0.4526891489367376,0.0974834783455722,5.656427039370805e-07,7.282499985467884e-07,1.008185751307227e-07,2.461615217596924e-07,4.946362297736865e-07,9.068874640118596e-08
2050-01-01 06:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.436326698623334,0.4144676521080127,1.1897511801981833,1.474915970853203,0.2637449810221769,0.0627937016891611,0.0574769263719121,1.7311371304027592,1.84614274396,5.672933554996412,6.7604613571353935,3.179081899228935,1.7689240319051458,1.4852522902628816e-05,1.170634035705952e-06,0.5945765669705347,0.1280379528141877,6.365036563356736e-07,8.176378696272874e-07,8.664397584134805e-08,2.1593389743839326e-07,5.052935625268189e-07,9.692664019568945e-08
2050-01-01 09:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.4363266986621401,0.414467652141389,1.1897511802977263,1.806427635720143,0.2637445210748419,0.0627935921826384,0.0574768261373635,1.4300984502702772,1.52510499067,4.955359480586619,5.9851011504893945,2.814471635503506,1.7697161158273813,1.6207863232517112,8.843382016753652e-07,4.139360221306273e-05,8.913826042572635e-06,7.73145425486323e-07,8.282216247746956e-07,8.392259529312503e-08,2.667277032966165e-07,5.45968642879005e-07,9.734170029992172e-08
2050-01-01 12:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.436326698703207,0.4144676521677482,1.1897511803780991,1.843249845646096,0.2637450049455719,0.0627937073849606,0.0574769315854453,1.6846907621884724,1.7966107778600002,4.7220368792327445,5.737781900843324,2.6981706749113936,1.7699271807975163,2.8094279974560807,7.289560059323112e-07,0.0456093706395985,0.0098216626255422,6.343657276314802e-07,8.258918380322269e-07,8.918127080093991e-08,3.10626767726799e-07,5.030064477154422e-07,9.756306020244233e-08
2050-01-01 15:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.4363266986138743,0.4144676519995692,1.189751179884761,2.0196873714717936,0.2637449168376442,0.062793686407792,0.0574769123844245,1.921653422390964,2.04931571269,5.1335690215526855,6.080703773146085,2.85942841450882,1.7721441265687172,3.893780708219822e-06,6.304521909626041e-07,0.4969044365499931,0.107004934830036,6.749562728474738e-07,8.248621129317739e-07,9.046230091768609e-08,3.549319421579842e-07,5.195415518605003e-07,9.730741024670433e-08
2050-01-01 18:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.4363266985923026,0.4144676518875683,1.189751179557346,2.084015894170525,0.2637450759535624,0.062793724290892,0.0574769470599428,0.8826717433321382,0.941310775232,4.89115356598635,6.016451610731797,2.829214073249108,1.773965793500858,0.1518618102342009,5.619581323775223e-07,0.91791379021442,0.1976663882967833,6.316268695869078e-07,8.132995434819083e-07,9.580394747511093e-08,3.996522315946434e-07,5.058581585874455e-07,9.658823003318281e-08
2050-01-01 21:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.4363266985736869,0.4144676517446679,1.189751179140088,2.2248110003610213,0.2637456507039759,0.062793861130296,0.0574770723130834,0.3496296602173723,0.3728568054769999,2.8605179704715282,4.238900983348485,1.993327478244325,0.0,2.0417020606568084,5.121974503965517e-07,0.4186949347214413,0.0901630593491922,5.267615651803825e-07,6.631237187087525e-07,1.298248915241317e-07,0.3278951541097299,4.905297683641081e-07,8.416048307951344e-08
2050-01-02 00:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.4363266985417485,0.4144676515380108,1.1897511785371195,1.821855156084417,0.2637458953955618,0.0627939193876717,0.0574771256377769,0.1678022910617143,0.178949995713,3.1509828059851945,4.3353240200190815,2.03867005389926,0.22034169181186,2.154192371643066,4.762299709559154e-07,0.4640034407975181,0.0999199328711478,4.2866474469503953e-07,6.812941598462925e-07,2.1456933755425942e-05,0.514743444425756,4.905130977727181e-07,8.872303136111497e-08
2050-01-02 03:00:00,0.4514719951500935,0.6210045662100457,5.2146118721461185,0.0955762898401365,3.0901826484,0.1529680365296803,1.2651071151800002,1.02283105023,0.132245381861,9.57425679745,0.4363266984935821,0.4144676511565826,1.1897511774246678,1.6815665577140069,0.2637451578088752,0.0627937437794073,0.0574769648983553,0.8236164894985416,0.878332270269,5.128280613358253,7.0047053396483525,3.2939367268485027,1.7843161676375894,0.3171839734249532,4.551412492280663e-07,1.802351805137409,0.3881239998349715,6.553050848170786e-07,2.375047891217393e-06,9.765197159223069e-08,1.5787489341897446e-07,5.047799473010592e-07,1.261063292473642e-07
