snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
carrier,Electricity,Oil,Oil,Decentralized heat,Oil,Methanol,Methanol,Oil,Electricity,Hydrogen,Centralized heat,Methane,Solid biomass,Electricity,Methane,Hydrogen,CO2 captured,Electricity,CO2 captured,Hydrogen,Oil,Electricity,Decentralized heat,Centralized heat,Electricity,Hydrogen,Electricity,Methane,Methane,Methane,Electricity,Centralized heat,Decentralized heat,Methane,Oil,Solid biomass
sector,Industry,Shipping,Agriculture,Agriculture,Aviation,Industry,Shipping,Industry,Agriculture,Industry,Industry,Industry CC,Industry,Residual electricity consumption,Hydrogen production CC,Methanol production,Methanol production,Methanol production,CO2 sequestration,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Ammonia production,Ammonia production,Central CHP production CC,Decentral heat production,Storage,Hydroelectricity,Storage charging,Storage charging,Power supply,Decentral heat production,Central CHP production
2045-01-01 00:00:00,8.002283105022832,1.6664651225097198,0.23557372544599,0.8042242257195091,2.253583391852,3.6347031963448,8.21156727033612,2.5913242009095003,0.1702536780122392,0.5547945205479452,0.2773972602739726,1.6780820122556863,2.495429731571626,2.9598699239608504,0.7919016156598913,0.2637857858680816,0.0574858188145838,0.0628034167074764,0.5247466289592778,0.2350300823412306,0.4840867052585401,4.481237666316145,8.448326013256995,2.9116436731957127,3.3177274149743576,1.6972115111385684,0.3654827644588714,1.4769113579169252e-06,0.11214979846864366,1.948153811710492,0.0,0.1307183450404555,0.0450624729486259,1.5730151814021917e-06,3.174269785011383e-07,3.505428018820105e-07
2045-01-01 03:00:00,8.002283105022832,1.6664651225097198,0.23557372544599,0.8042242257195091,2.253583391852,3.6347031963448,8.21156727033612,2.5913242009095003,0.1702536780122392,0.5547945205479452,0.2773972602739726,1.6780820118023172,2.495429772720168,2.340146192970142,0.7919076782211584,0.2637853645132872,0.0574857269903587,0.0628033163892555,0.966982944199844,1.1720968650693704,2.4141441980723,7.1937486317674235,13.661880458638528,4.708286554139237,1.2249402772920337,2.4748490230823403,0.5329416260956659,2.3287670885947995,2.908037444783872,0.0,0.0,2.573323173613969e-07,6.100650447334242e-07,1.927365402140831e-06,4.267666434519533e-07,4.547468545545021e-07
2045-01-01 06:00:00,8.002283105022832,1.6664651225097198,0.23557372544599,0.8042242257195091,2.253583391852,3.6347031963448,8.21156727033612,2.5913242009095003,0.1702536780122392,0.5547945205479452,0.2773972602739726,1.6780820118046174,2.4954297719877916,2.299687979988593,0.791909218366405,0.2637844352585805,0.0574855244814649,0.0628030951477266,1.033585282205606,2.4850788705925897,5.1184666694122,7.296221109018937,14.123164634648116,4.867249688946766,1.2518085127181058,2.4748473552434147,0.5329412669380846,2.678799580862977,3.344940285513066,0.0,0.0,2.237874261913945e-07,6.742326859971933e-07,1.960690276384259e-06,4.274148890720051e-07,4.920138355961902e-07
2045-01-01 09:00:00,8.002283105022832,1.6664651225097198,0.23557372544599,0.8042242257195091,2.253583391852,3.6347031963448,8.21156727033612,2.5913242009095003,0.1702536780122392,0.5547945205479452,0.2773972602739726,1.6780820118132875,2.4954297709966773,2.8495359563595635,0.7919087594019535,0.263785024584983,0.0574856529110946,0.0628032354574537,0.801204861279155,2.0458025805963453,4.213698182747599,7.022253708670004,12.485642497335016,4.302943228144723,3.1016041740880578,2.4748488686941204,0.5329415928492302,1.4560850146381357,1.957678747044555,0.0,0.0,2.5848680353221e-07,7.712598497558139e-07,1.8658286327740235e-06,4.2846647441929665e-07,4.593118558403616e-07
2045-01-01 12:00:00,8.002283105022832,1.6664651225097198,0.23557372544599,0.8042242257195091,2.253583391852,3.6347031963448,8.21156727033612,2.5913242009095003,0.1702536780122392,0.5547945205479452,0.2773972602739726,1.67808201206977,2.4954297421659244,2.913544779351474,0.7919092392597563,0.2637845112651557,0.0574855410452846,0.0628031132437457,0.7320149468898487,2.410115467152876,4.9640660640780006,6.890385534940828,11.963316427319024,4.122944456003808,4.71370263126652,2.4748482327742383,0.5329414559082802,1.090260524148876,1.6075626846777629,0.0,0.0,2.771459454153091e-07,8.777564494635627e-07,1.8914729244154792e-06,4.272252693457708e-07,4.560093908205915e-07
2045-01-01 15:00:00,8.002283105022832,1.6664651225097198,0.23557372544599,0.8042242257195091,2.253583391852,3.6347031963448,8.21156727033612,2.5913242009095003,0.1702536780122392,0.5547945205479452,0.2773972602739726,1.678082011825948,2.4954297706051,3.197667795474551,0.7919092923339632,0.2637843981625919,0.0574855163972792,0.0628030863157312,0.867133787903015,2.753777024622969,5.6718988207307,6.931267442466744,12.687549380035732,4.372522363157225,0.6926890890393678,2.474848032036552,0.5329414126808075,1.8032216975409576,2.60019437396488,0.0,0.0,2.869543256871261e-07,9.167499687624744e-07,1.90104550076707e-06,4.2549242885491787e-07,4.551172114892822e-07
2045-01-01 18:00:00,8.002283105022832,1.6664651225097198,0.23557372544599,0.8042242257195091,2.253583391852,3.6347031963448,8.21156727033612,2.5913242009095003,0.1702536780122392,0.5547945205479452,0.2773972602739726,1.6780820118228787,2.495429770909542,3.3053704467300733,0.7919087625396011,0.2637849117867234,0.057485628329405,0.0628032086018895,0.8745726994845314,1.267426558432117,2.6104928387002,6.907108631891187,12.551851304858133,4.325759459150564,0.5463572230904229,2.474848450678792,0.5329415028325194,1.8423899274695463,2.7435471431775325,0.0,0.0,3.132922629064322e-07,9.582074781552027e-07,1.9450005220331232e-06,4.261166549805132e-07,4.522740179964254e-07
2045-01-01 21:00:00,8.002283105022832,1.6664651225097198,0.23557372544599,0.8042242257195091,2.253583391852,3.6347031963448,8.21156727033612,2.5913242009095003,0.1702536780122392,0.5547945205479452,0.2773972602739726,1.67808201230506,2.495429729860853,3.550922618873349,0.7919024520259863,0.2637855332242186,0.0574857637568812,0.0628033565567835,0.5247539305339525,0.5026850912537848,1.0353703116801,4.89024584752978,8.797756059250528,3.0320607678343787,2.317668244924731,2.17601976218682,0.4685908108575413,2.2861106515281532e-06,0.8077931624500431,0.4513006004543908,0.0,0.2105258782851428,1.0065873015017626e-06,1.932568958945986e-06,4.260901202159566e-07,3.757425746271634e-07
