countries,carrier,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
RS,elec,69.64423612598915,16.1443600122464,67.34963497989698,21.95211115706532,65.060951041054,26.91087573353865,67.46389905169619,36.43555311217886,67.77980414628007,42.82151894153603
SE,elec,46.66074924400488,6.5680880289657955,44.768592604715806,9.4645256246154,47.556978271466065,11.938619351316651,50.72333519688964,14.962987553578438,48.09837888561466,16.463121709183508
SI,elec,69.65350465275166,16.072565332820137,68.21752550287832,20.918134687134152,66.60421159776214,26.044844461640405,71.47109147830238,38.457032672102294,71.99579611615027,45.942157367123045
SK,elec,65.58799138143802,17.91094492179704,65.10594444274157,22.765191867500373,65.60635667775348,28.952559519289004,72.661444121723,43.36664373715689,74.4629600049655,55.42674701006272
WL,elec,59.15388821058642,22.061443667170384,59.04232878550661,27.67360374915821,63.83456489585657,44.65953575403742,67.81546520925909,53.41229197102322,66.36418322951681,58.56340895485012
AL,H2,71.16849626582786,11.595256775103165,85.41177833668546,4.8313761648358176,89.57825743770498,0.412119190009829,85.6793997774664,0.3851314174129558,81.21477141143598,0.7982450850356566
AT,H2,73.77628855902485,33.91488488315746,86.7119398170136,40.46920475581521,90.98085508678054,44.266748310679134,88.25812361774403,8.299711496671367,84.12086195273889,5.577190821251365
BA,H2,72.69821178782043,10.973936855304943,84.90934158807912,6.025782548000199,89.42151001729077,3.675450993575036,86.08666401471045,2.178706572644774,81.55341287790847,2.210044297130402
BG,H2,68.94427867406162,15.208630533354013,81.98116100029208,11.312211124734272,87.31080252310326,8.166299411455938,84.243484233581,3.0658262433555192,81.30601883613166,4.492700124252677
BX,H2,70.17958500409554,7.616473282424946,83.2114584165718,5.053611755500243,85.29613254485511,3.833063372149544,81.95770445810611,4.502589996931964,78.3181978005277,5.095907651706885
CH,H2,74.27633951917514,40.36657288746922,87.40795612990193,46.87139876099207,89.73852480279291,41.23197769367061,86.69836032990948,12.073413187043345,82.19706634826493,6.461192826943555
CZ,H2,71.82133351096573,31.154349189151965,84.52646390099711,23.09261539061329,88.65327451992049,17.518842388590308,84.30644173517172,4.129749466662596,81.08323854896021,3.9695807322309937
DE,H2,68.94430201842822,7.203729359127356,81.9812172696985,4.195596699975598,85.38691692017633,3.1260502950438456,82.63577288997172,1.8809198144643864,78.43401241368265,2.248879509404561
DK,H2,70.70163109094923,6.9174889184784405,81.08885325448935,3.663626666616923,81.69424069057902,6.343139206380166,78.31255718191909,7.361446844275646,73.33480855864818,10.37494999835895
EE,H2,68.9440917646846,11.40906293587241,81.98118294763309,7.353842824847996,82.91024031893421,4.319756629474553,81.0365678483471,3.2673126329408246,77.80709349704631,3.64461017684814
ES,H2,70.04496729207636,10.646914901792094,82.01253302192518,6.6047427256326845,86.3266610657183,5.369589557355762,83.87066326293515,0.9435634417239224,79.36256055027792,0.9126614977186752
FI,H2,70.52891287823462,9.7316410111759,82.7024543175741,9.925759263539092,83.64188972775433,6.3256135792122405,80.8330610267917,4.121949191312297,78.35866891632517,2.294811353043981
FL,H2,68.94429538033143,7.537053361109022,81.98120953778523,3.9362609688609926,84.07832997457663,3.7920723753427263,80.72791985494574,4.337359584131737,77.0901866249761,4.940671419825832
FR,H2,68.94430035449672,8.275389964869067,81.9812173234171,3.476529844795327,83.99989670303049,3.1190690767071096,81.05463431484657,3.2521418865283027,77.06985363041329,4.378592088634956
GB,H2,70.19970985584445,6.478587344849,81.1843717737214,3.4217078850048104,79.90401413399815,6.681777432431131,76.62316652852519,7.054684727375763,72.931710788636,9.203064208932608
GR,H2,68.94426500101477,13.07251896009048,81.98119714562237,7.916831543393321,87.31080914487111,1.841849629434008,83.30499668198848,1.93479241872745e-06,78.7699991454298,3.4240046817551565e-07
HR,H2,72.69348933239219,24.403163377068736,84.67724542999555,15.688299573841476,89.68439037784152,21.264035490361184,87.61442821881927,6.441621982807328,83.79015542876506,4.678642636133847
HU,H2,68.94428734149031,24.535402493069533,81.98120291943236,16.195504617210673,87.31081591429854,21.567691966905297,88.83110141687631,7.569779323595621,84.01685302216114,5.7073407227143225
IE,H2,68.94428976074983,8.622280287684566,78.79203906276169,6.529165026274421,79.06774923717077,11.05448630180589,76.41845070370718,9.621034832914871,72.63819429098483,11.028473607771554
IT,H2,68.9442188764152,13.688972269810872,81.98115259505903,8.80068261572894,85.36190301520843,4.399527156768822,82.51743716634843,3.1214461815977863,77.98892717775317,4.560939772971713
LT,H2,68.94428513706023,10.81438364071621,81.92897054112144,7.278052514494649,84.94590895041267,4.9461834009272225,81.25304814340073,3.1931146255380383,78.36497855639283,2.4746532936227728
LU,H2,72.30287542962253,34.45178557234876,85.35193591068997,32.11870891972152,87.25516984227257,16.967838292687127,83.90582198796056,5.219428345849314,79.66602811391915,6.482464382210041
LV,H2,68.94390878774094,11.10763063944558,81.98111828615302,7.533816875278473,85.05944619992968,4.330557017515001,81.81788716573925,2.6579568959555453,78.1349215143664,2.6987361992127505
ME,H2,73.45681183530021,12.044601902406344,86.46468179594832,5.389186867896201,87.81270975722178,0.2144780528369227,83.30499781678127,2.3351389000369226e-06,78.76999872087188,4.774047952459046e-07
MK,H2,71.96553524185428,35.580736517663304,84.63931700525798,8.147877160456654,89.78026360097718,25.686425988569273,86.83232832465237,5.81831502180409,82.23394784636744,6.3858855150164
NL,H2,68.94430007582194,6.986058941336416,81.98121363080732,3.311722122360117,82.81845926264351,3.794377967759662,79.28469379747158,4.930918749846774,74.90442951491389,6.783880439615821
NO,H2,68.9443016714932,7.000440368706143,81.98121460246601,4.511507551521596,82.94023299814762,3.9294594512685905,80.57498867721691,3.570486197150142,78.76999982598225,2.445004515726268e-07
PL,H2,68.94430120908882,7.821068877790354,81.98121506762132,4.730286123471392,86.93297150607496,2.005272273491129,81.9687356277395,2.4672264103004893,78.76999963220477,3.3423341197477545e-07
PT,H2,68.94424620825876,15.089358420081885,81.98120190273832,8.824791289226162,87.31081300784369,2.0568500019775633,83.30499728163069,1.4721968560392234e-06,78.76999941055567,2.6343488919903757e-07
RO,H2,68.94429014632489,11.959105552050229,81.9811990929301,7.623458461112032,87.31081046567442,1.245428479294593,83.30499850106243,9.532799282873916e-07,78.76999916858202,4.249295773909642e-07
RS,H2,73.40366921173975,24.791218069241033,86.31917306375534,18.260030107983383,90.24547467766403,12.057517378990743,86.06192786040157,2.819620243187523,81.458616762885,3.144088902320092
SE,H2,72.16077585361481,9.963825688755556,82.09240282099323,7.253893268984329,82.22703982798207,5.5959744915269125,82.36928596265363,2.3169707936473647,77.599328347642,3.5365455094468263
SI,H2,73.484302029675,24.515046259414166,85.7740150727241,21.60438007102914,91.04582940614682,27.110024840601294,88.94451675865314,6.955922396863772,84.30012078780203,5.083851057474096
SK,H2,68.94429424617093,31.578723691802796,81.98118933569855,27.692788627557142,87.30997006274151,29.85930192458186,86.42880489254829,8.112770884440042,83.25247971487933,5.419936493923887
WL,H2,70.62547264253737,7.940925584406893,83.65105776299654,5.257976062113201,85.68692645598459,3.7008091064529114,82.2516546331036,4.462642623654542,78.52520776265975,5.316257668428289
