snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
carrier,Hydrogen,Oil,Decentralized heat,Electricity,Centralized heat,Electricity,Oil,Methanol,Oil,Oil,Methane,Solid biomass,Methane,Electricity,Solid biomass,Oil,Methane,Decentralized heat,Centralized heat,Methane,Methane,Electricity,Electricity,Oil
sector,Industry,Industry,Agriculture,Industry,Industry,Agriculture,Aviation,Shipping,Agriculture,Shipping,Industry,Industry,Hydrogen production,Residual electricity consumption,Central CHP production,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Power supply,Storage,Decentral heat production,Transport,Decentral heat production
2023-01-01 00:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609150476113,0.3493136642388691,0.5399628845604844,1.8626157723219037,0.2223004859101834,0.890301064271,7.901186519745818,7.248709806743929,0.2761590505349534,1.753634166793797e-06,0.0,0.13335741008294127,0.0001837983834755,9.564871746437604e-07
2023-01-01 03:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609152457661,0.3493136652836915,0.5400303255848973,1.4994212225210406,0.4364285644170838,4.434979097729999,12.710507953764656,11.913724527860753,0.4538853039596152,1.7522006190451131e-06,0.0,0.1333574185071597,0.1392299491610859,9.861108434954129e-07
2023-01-01 06:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646091558522576,0.3493136677543192,0.5403512608307803,1.474915970853203,0.4553740465281588,9.41028388834,13.136050022262143,12.32647561953632,0.4696101643310902,1.7381165764223149e-06,0.0,0.1333574419455068,0.5100266407286732,9.867012748269896e-07
2023-01-01 09:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609159824069,0.3493136707231057,0.5403551449611004,1.806427635720143,0.3881185476815214,7.7738684989100015,11.625465342098558,10.861244647540268,0.4137882588018637,1.7307732319694722e-06,0.0,0.13335744080317952,0.4707045622363216,9.54789730089364e-07
2023-01-01 12:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646091636947465,0.3493136732648221,0.5403567135994425,1.843249845646096,0.3666658565917394,9.15780619446,11.143627708184924,10.393875002508054,0.3959825580824235,1.784337329391279e-06,0.0,0.13335729990407796,0.1983467439003331,9.164353621742363e-07
2023-01-01 15:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646091677868056,0.3493136763700682,0.5403557482861245,2.0196873714717936,0.9317836632969148,10.4459109115,11.380319780162786,11.041908966549602,0.4206711508106932,8.145717190818046e-06,5.313018398265806,0.13335577433447796,9.606951593984284e-06,9.7971726006615e-07
2023-01-01 18:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646091720256424,0.3493136792680236,0.5402068290789683,2.084015894170525,0.9262102668897962,4.79811306632,11.255171654716232,10.920488938051651,0.4160453290189689,8.153948813296375e-06,5.282464134611539,0.13335570633313185,1.025853649823885e-05,9.827963113898403e-07
2023-01-01 21:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609176737912,0.3493136825042598,0.5401713374029096,2.2248110003610213,0.771994471453557,1.90055097349,7.792218730134008,7.56137634598363,0.2880709213247253,7.153650395369422e-06,0.0,0.13335572707847027,0.2307264331687323,9.694703876080354e-07
2023-01-02 00:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609181923651,0.3493136858731812,0.5401708135770739,1.821855156084417,0.7803582631337388,0.9121560437199998,7.980091463587168,7.743591036049834,0.2950128788790733,7.1485709792083865e-06,0.0,0.1333557510577389,0.254515243037276,9.700718781870904e-07
2023-01-02 03:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609187789373,0.349313689871179,0.5402047616618618,1.6815665577140069,0.9925778111020288,4.47709476343,13.196150415757812,12.78803380221597,0.4871944617983254,1.151847118747817e-05,0.0,0.13335567074986246,3.6681370924660066e-06,9.942927299211927e-07
2023-01-02 06:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609194522376,0.3493136945271768,0.5405852940384414,2.1402809836156136,0.9925831763112106,9.67416323166,13.672805608865485,13.234355921887982,0.5041983005623905,2.433580278082583e-05,0.0,0.13335555073893346,2.1667936248628046e-06,9.927722232460876e-07
2023-01-02 09:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646092009530425,0.3493136988484132,0.5405852937441674,2.4635097064256724,0.9597145297489388,8.12764164809,12.007346952918338,11.649950680037309,0.4438361314429965,1.8082376835186693e-05,0.0,0.13335556451734312,1.7766991579770348e-06,9.225997150188904e-07
2023-01-02 12:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609207741577,0.3493137031539637,0.5405852934373409,2.500468417624899,0.9365209285157892,9.52999401228,11.486373769311133,11.14456761782824,0.4245822075948856,0.5597018762368747,4.20859882025671,0.13335557072487547,1.5634023379544169e-06,9.25083164150967e-07
2023-01-02 15:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646092114068465,0.3493137053943336,0.5405852941250987,2.71406710389833,0.9686855781885684,10.6494358119,12.208822197233946,11.845309295521538,0.4512788421052107,1.0940747170872414,2.6775233623114914,0.1333556032585616,1.549375902905129e-06,9.91710949743683e-07
2023-01-02 18:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646092141938474,0.3493137071313791,0.540333608697774,2.56704739968974,0.9626535657707356,5.04536779505,12.073503670673103,11.714013593141086,0.4462767800175587,1.5750671609866547e-05,,0.13335570093263954,2.7051303207666538e-06,9.896628163135045e-07
2023-01-02 21:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609217242521,0.349313709045993,0.540308496241629,2.503809781056493,0.7958829046940846,2.0163922316900003,8.328909753897458,8.081688246108007,0.3078935993117379,7.271705394982165e-06,0.579068633261064,0.1333558727665996,0.0062199469005763,9.674769267775244e-07
2023-01-03 00:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609220575052,0.3493137111528259,0.5403074413372326,2.17754245837818,0.664254118920561,0.917610622664,5.372730976585169,5.214154822152321,0.1986472190800314,7.148193473852755e-06,0.0,0.13335589099430178,0.6219253780178657,9.430616084495302e-07
2023-01-03 03:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.96460922418574,0.3493137135075789,0.5403183100510812,2.127144573346514,0.8067819523136424,4.223136736080001,8.573904641018384,8.319265520577348,0.3169447430732242,7.1488990883115035e-06,0.0,0.1333559446832608,0.5970429857085485,9.653680350011243e-07
2023-01-03 06:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609228009738,0.349313716149709,0.5404452208221842,2.658136488589004,0.8194369906099308,9.15737145138,8.857138383928493,8.593999451157869,0.3274114693516393,1.1324721112235997e-05,0.0,0.1333558699258689,0.1317126432700937,9.62572763888208e-07
2023-01-03 09:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609232265974,0.3493137191297207,0.5404466815394278,2.890291906524583,0.7746715549167376,8.03891819118,7.851752648785831,7.618717562718424,0.2902554888397975,1.1584463752430449e-05,3.1658282951100993,0.13335589433034828,3.0489401839032063e-05,9.456636658709996e-07
2023-01-03 12:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609237145478,0.3493137226538353,0.5404470785902054,2.881403225306325,0.7603916491439651,9.45225620057,7.531090189250633,7.307628622668686,0.2784037209243359,1.133879382625125e-05,0.0,0.13335592598988574,7.96387057405522e-05,9.44918907726992e-07
2023-01-03 15:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609242841039,0.349313726808782,0.5404465155985074,3.016750564769033,0.7801976660272839,10.4724615772,7.97579976715768,7.73897071159707,0.2948368552213389,2.2649041196350126e-05,9.294512330693893,0.1333558506372042,3.7383952325366743e-06,9.56119181228255e-07
2023-01-03 18:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646092495597474,0.3493137316065351,0.5403639670110854,2.8014561562183613,0.7764878544479973,5.23811439591,7.8925162710305905,7.658151539090407,0.2917578319827902,2.246402665704307e-05,3.748511146948222,0.1333558268978703,4.166311005068501e-06,9.576937409441797e-07
2023-01-03 21:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.9646092577159457,0.3493137372477806,0.5403435733848267,2.705483380568484,0.6738570512934596,2.10817609507,5.587524646954295,5.422270824795995,0.2065759566379532,1.5497888908474695e-05,3.3883511283360135,0.13335583327337383,5.253680170854808e-06,9.427671162519858e-07
2023-01-04 00:00:00,0.3972602739726028,7.084474885840001,0.4514719951500935,2.7557077625570776,0.3527397260273973,0.0955762898401365,1.2651071151800002,0.8616831117710001,0.132245381861,10.019459738499998,3.964609268005209,0.3493137443253518,0.5403426415898391,2.2084318389596493,0.6808094753487524,0.952943231571,5.743839223889423,5.573857782360055,0.2123510685393052,1.1328733737237708e-05,0.0,0.13335587756672818,0.483316985076594,9.459047126392716e-07
