config,cost_segment,cost/carrier,2023,2030,2035,2040,2045,2050
prod_be,Energy production,capital,6593719327.20583,7445502120.468087,7506004277.553846,7433432160.92064,8840958593.033062,9625866456.518055
prod_be,Energy production,marginal,4569147574.964105,15448658052.61358,15371358761.903763,14266378642.04827,12051393830.203253,10757944042.556868
prod_be,Energy production,total,11162866902.169933,22894160173.08167,22877363039.45761,21699810802.96891,20892352423.236313,20383810499.07492
sto_be,Storage,capital,237109918.2919007,495258399.4067585,496022002.923146,497773067.27566236,498999332.322642,500439794.96803075
sto_be,Storage,total,237109918.2919007,495258399.4067585,496022002.923146,497773067.27566236,498999332.322642,500439794.96803075
distr_be,Distribution,capital,608214575.0188338,1165837069.0171237,1302393564.440012,1433690572.5585477,1702659388.6773229,1846558790.4687572
distr_be,Distribution,total,608214575.0188338,1165837069.0171237,1302393564.440012,1433690572.5585477,1702659388.6773229,1846558790.4687572
net_imp_be,Net_Imports,H2,0,0,12554023.316546809,24175374.34120443,-17609403.883587025,239845832.75965184
net_imp_be,Net_Imports,elec,371033298.4967003,1870406957.5826776,2575797499.490066,3403476698.127245,4237979174.253195,4668617012.260666
net_imp_be,Net_Imports,gas,-57607714.23764144,-173002110.60559702,-163960176.11339808,-137351440.002089,-22791894.367751658,112746.89763174951
net_imp_be,Net_Imports,total,313425584.25905883,1697404846.9770806,2424391346.693215,3290300632.4663606,4197577876.0018563,4908575591.91795
prod_fl,Energy production,capital,3286283803.799794,5363497525.379831,5416302345.807531,5369569870.286784,6135944444.933803,6332123386.373952
prod_fl,Energy production,marginal,4316982808.098232,11525271205.747438,11438092088.35911,10713137717.823662,9460280574.143444,8496576928.768573
prod_fl,Energy production,total,7603266611.898026,16888768731.12727,16854394434.166641,16082707588.110447,15596225019.077248,14828700315.142525
sto_fl,Storage,capital,2228971.681691259,174231408.45896035,174469624.2538557,175592460.65469378,176370509.4885914,177381621.37895894
sto_fl,Storage,total,2228971.681691259,174231408.45896035,174469624.2538557,175592460.65469378,176370509.4885914,177381621.37895894
distr_fl,Distribution,capital,366959689.82068187,699923400.2230138,781591338.9084752,864594625.0197071,1014179142.8480136,1098984153.8430347
distr_fl,Distribution,total,366959689.82068187,699923400.2230138,781591338.9084752,864594625.0197071,1014179142.8480136,1098984153.8430347
net_imp_fl,Net_Imports,H2,0,-48971902.355990164,-62697376.891046956,-30968066.07478272,-48320357.59087247,-13478967.908677708
net_imp_fl,Net_Imports,elec,595353400.6658992,148344638.50192833,547349468.4563708,1054461885.7215548,1641928819.596961,2034698002.1509132
net_imp_fl,Net_Imports,gas,-1009300390.6157967,-869727923.6839399,-800416917.325862,-704132846.256209,-524917990.467205,-360042911.83854127
net_imp_fl,Net_Imports,total,-413946989.9498975,-770355187.5380018,-315764825.76053816,319360973.390563,1068690471.5388834,1661176122.4036942
prod_fr,Energy production,capital,57841793686.36784,54194249038.391426,56943091610.7803,66500863075.42568,86680233887.5478,105585182770.26683
prod_fr,Energy production,marginal,13036926655.212057,47211163579.686195,46475312958.127464,40169758836.212036,30505736408.11171,26655841714.77537
prod_fr,Energy production,total,70878720341.5799,101405412618.07762,103418404568.90776,106670621911.63773,117185970295.65952,132241024485.0422
sto_fr,Storage,capital,2834271768.233366,3964446658.434442,3966126788.4806767,3972413321.572754,4073141345.35853,4168310457.8118467
sto_fr,Storage,total,2834271768.233366,3964446658.434442,3966126788.4806767,3972413321.572754,4073141345.35853,4168310457.8118467
distr_fr,Distribution,capital,3337457394.6765785,5585078357.908639,5843547955.301285,6548276166.537999,7365847828.506544,7809674397.4308195
distr_fr,Distribution,total,3337457394.6765785,5585078357.908639,5843547955.301285,6548276166.537999,7365847828.506544,7809674397.4308195
net_imp_fr,Net_Imports,H2,0,-6977892.098937188,-41608096.59037999,-82027414.84126222,-1796417759.4412622,-1282897821.7708447
net_imp_fr,Net_Imports,elec,-6307676961.545257,-8206954115.507086,-7422825921.608375,-7172987909.736628,-5515023128.11609,-4383815085.546946
net_imp_fr,Net_Imports,gas,-322795514.8513141,-614843782.1462711,-518903634.47089374,-451853720.9985862,-249213841.58531454,-152408342.39414358
net_imp_fr,Net_Imports,total,-6630472476.396571,-8828775789.752295,-7983337652.669648,-7706869045.576475,-7560654729.142667,-5819121249.711933
prod_de,Energy production,capital,43046385944.86246,58380206995.81754,60969774785.10448,59060372452.545906,70493275477.99817,83224933168.3619
prod_de,Energy production,marginal,29341878384.49291,64329869881.93077,63331182733.63754,57815524045.988655,45119744433.530525,38553828229.5385
prod_de,Energy production,total,72388264329.35536,122710076877.74832,124300957518.74202,116875896498.53456,115613019911.52869,121778761397.90039
sto_de,Storage,capital,1883801333.6713088,3577113755.361502,3577633802.179255,3583550056.9024587,3610684250.4327374,3664119538.037197
sto_de,Storage,total,1883801333.6713088,3577113755.361502,3577633802.179255,3583550056.9024587,3610684250.4327374,3664119538.037197
distr_de,Distribution,capital,3622817850.951034,6879051472.845399,7275902651.273654,8031812893.564753,9376004291.953648,10059289086.840752
distr_de,Distribution,total,3622817850.951034,6879051472.845399,7275902651.273654,8031812893.564753,9376004291.953648,10059289086.840752
net_imp_de,Net_Imports,H2,0,-49320909.21058315,143393762.1383992,172204581.81682032,293740420.8059868,-51829284.95678434
net_imp_de,Net_Imports,elec,1524575359.8821225,4174755.372379303,2014917723.344368,4898119662.705914,4017518116.4968777,2935264831.7277184
net_imp_de,Net_Imports,gas,-852606759.6138926,-629020552.6300375,-483234673.87522936,-328490341.2667691,-211003692.1633177,-133814041.99405782
net_imp_de,Net_Imports,total,671968600.26823,-674166706.4682415,1675076811.6075377,4741833903.255964,4100254845.1395464,2749621504.7768764
prod_gb,Energy production,capital,29447597156.540314,37173135530.013214,47277181815.32609,61062083583.3417,71063872177.92776,93085975552.61581
prod_gb,Energy production,marginal,15751968444.225418,42074771272.88326,42068173868.3522,34993000100.743835,29231348266.07097,21160284468.12123
prod_gb,Energy production,total,45199565600.76573,79247906802.89648,89345355683.67828,96055083684.08554,100295220443.99873,114246260020.73705
sto_gb,Storage,capital,571812700.8821886,1179220330.1082737,1199311075.4121988,1263716290.339382,1385911119.3096368,2016156779.8234644
sto_gb,Storage,total,571812700.8821886,1179220330.1082737,1199311075.4121988,1263716290.339382,1385911119.3096368,2016156779.8234644
distr_gb,Distribution,capital,2475037332.905676,4506381768.78183,4702089198.525493,5694159294.83745,6144308401.36113,6418734999.654832
distr_gb,Distribution,total,2475037332.905676,4506381768.78183,4702089198.525493,5694159294.83745,6144308401.36113,6418734999.654832
net_imp_gb,Net_Imports,H2,0,0,-27548375.66069869,-62157259.47582693,-11812481.652021445,-27530949.670446485
net_imp_gb,Net_Imports,elec,140157535.9376688,109315128.74838245,85051563.71237445,-261443970.73529696,-865878150.761627,-806128598.6698258
net_imp_gb,Net_Imports,gas,75130484.2693372,0,0,71774827.20979407,43847863.550787084,21552935.587248284
net_imp_gb,Net_Imports,total,215288020.207006,109315128.74838245,57503188.05167576,-251826403.0013298,-833842768.8628613,-812106612.753024
prod_nl,Energy production,capital,9555599346.084675,15070242525.94741,18248246029.855255,24432568319.845394,32852091746.498734,57904112800.546776
prod_nl,Energy production,marginal,7848360322.804538,23311367853.703827,23573733143.882107,21419129583.227055,19158673580.09307,18189078102.16888
prod_nl,Energy production,total,17403959668.889214,38381610379.65124,41821979173.737366,45851697903.07245,52010765326.591805,76093190902.71565
sto_nl,Storage,capital,471313421.61709523,926485616.3622892,927207419.2632973,938445828.0186833,995842928.6764663,1324115312.2676501
sto_nl,Storage,total,471313421.61709523,926485616.3622892,927207419.2632973,938445828.0186833,995842928.6764663,1324115312.2676501
distr_nl,Distribution,capital,1052360067.1790537,1730383655.1837053,1908481098.38513,2228422979.0033526,2480035214.5940294,2649143294.9004226
distr_nl,Distribution,total,1052360067.1790537,1730383655.1837053,1908481098.38513,2228422979.0033526,2480035214.5940294,2649143294.9004226
net_imp_nl,Net_Imports,H2,0,0,40130470.73574467,-15835827.799163997,-84758669.03163819,-513381840.2203397
net_imp_nl,Net_Imports,elec,597428898.7244401,-1999131386.2147512,-3802752380.17087,-4399028053.146,-4773352854.207096,-5944975905.107124
net_imp_nl,Net_Imports,gas,0,0,0,0,0,0
net_imp_nl,Net_Imports,total,597428898.7244401,-1999131386.2147512,-3762621909.4351254,-4414863880.945164,-4858111523.238734,-6458357745.327464
prod_lu,Energy production,capital,184552506.96854737,240082293.8188939,250616075.17190364,310334884.11120003,385195887.75917226,420182834.21299833
prod_lu,Energy production,marginal,17409077.27224178,707599498.990731,732301889.4734819,694561293.4665114,569169712.2771784,518571882.2430282
prod_lu,Energy production,total,201961584.24078915,947681792.8096249,982917964.6453855,1004896177.5777113,954365600.0363507,938754716.4560266
sto_lu,Storage,capital,458658732.9053118,533563368.7178823,533528859.08162874,533495613.80002415,533591714.407015,533589299.95090723
sto_lu,Storage,total,458658732.9053118,533563368.7178823,533528859.08162874,533495613.80002415,533591714.407015,533589299.95090723
distr_lu,Distribution,capital,44548525.32554416,87083122.82615972,95824514.56597514,101483729.35350597,121716532.33204292,131132987.27190234
distr_lu,Distribution,total,44548525.32554416,87083122.82615972,95824514.56597514,101483729.35350597,121716532.33204292,131132987.27190234
net_imp_lu,Net_Imports,H2,0,0,0,28727318.15460427,23846042.014489185,22036911.883174524
net_imp_lu,Net_Imports,elec,280959001.78743446,472402644.1811628,528657834.4619943,568180412.7033533,696073842.636234,713272370.9752986
net_imp_lu,Net_Imports,gas,147873120.85170788,120652590.68418682,120329194.52536929,108290922.01798499,82230212.24882233,54029195.88193017
net_imp_lu,Net_Imports,total,428832122.63914233,593055234.8653495,648987028.9873636,705198652.8759426,802150096.8995456,789338478.7404034
