snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Decentralized heat,CO2 emissions,Electricity,Centralized heat,Methane,Electricity,Electricity,Centralized heat,Ammonia,Decentralized heat,CO2 captured,Centralized heat,Electricity,Decentralized heat,Electricity,CO2 emissions,Methane,Centralized heat,Centralized heat,Decentralized heat,Centralized heat,Electricity,Centralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Heat Pump,Transport emissions,Offwind,Heat Pump,Imports,Onwind,Solar,Waste Heat,Haber-Bosch,Resistive heater,Central heat production CC,Gas CHP CC,Gas CHP CC,Gas Boiler,Hydroelectricity,Decentral heat production emissions,Storage,Storage,Resistive heater,Storage,Gas Boiler,Gas,Biomass CHP,Oil Boiler
2050-01-01 00:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.493522373704587,1.9613746323548058,10.093056550020657,0.0932340731005503,7.083999912964148,3.0284621661473867,2.587247030837382,6.339116163945284,,1.0323051162369254,1.1133523320560053,9.410603946970508e-07,2.2734986314814907e-07,2.769706475377786e-07,2.482473938325443e-07,5.039337935010616e-07,0.07976683897587683,2.6346188852184876e-07,,2.84992522530961e-07,1.0749066735043315e-06,8.146717227134218e-07,2.615965525771394e-07,4.89409103335157e-07,1.6226264538459701e-07,1.3608080098846225e-07
2050-01-01 03:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935223737259768,1.961374631898166,10.041944809915384,0.4649590542216371,6.629704448865299,3.011114562901589,2.593381729260026,5.421646480912709,,2.635674035255989,2.8437421190218077,0.8683672902190893,2.9924575730650586e-07,3.814573075736569e-07,3.419116864761983e-07,6.614881092294573e-07,0.07987629681912009,3.2248659982574767e-07,0.0,1.7015971672569633e-06,0.1442946963505788,1.818548555931475,3.20656116704617e-07,5.435148098342955e-07,1.851665106702716e-07,1.5671061732333447e-07
2050-01-01 06:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935223739410213,1.961374627653563,10.009733122320156,0.9858058286551716,6.870202797567297,3.0000052750380664,2.599216360133283,4.201683810873196,0.128071374319896,2.800772707844309,3.0219787843949844,3.0615978315847223,3.242155425253765e-07,4.219278843939332e-07,3.7819017157858106e-07,7.243197784680546e-07,0.07987655232074332,3.4521532970890677e-07,0.0,0.1747087634173877,9.30770645455748e-06,0.056712075872197,3.377666716331365e-07,5.645082641032387e-07,1.9200863046910274e-07,1.6350237537979246e-07
2050-01-01 09:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935223739665602,1.9613746262781762,9.975931578627005,0.8115493363606611,7.056661545030627,2.9878368000338726,2.601169511028685,3.7398280982113263,3.2757687846270844,2.3330088410756558,2.517115185384916,1.7349928457190802,3.178102231442138e-07,4.1631156858129475e-07,3.731563691714941e-07,7.456057006989604e-07,0.07987663585453432,3.513604241246227e-07,0.0,1.8195045251227267e-06,3.2678298561652466e-06,5.2023989757358655e-06,3.303856248760791e-07,5.694177803974034e-07,1.8808910991185305e-07,1.65809204638111e-07
2050-01-01 12:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935223739950834,1.9613746250584647,9.90731771426409,0.9560685994200648,7.06752615001472,2.9642489127955844,2.601957269962555,3.354905885370616,5.414881148621685,2.1477821762678033,2.317202810008362,1.3515571690022363,3.1258996260555327e-07,4.095368835934824e-07,3.670831866005161e-07,7.569801279477417e-07,0.07987648385332066,3.547578312607818e-07,0.0,1.3641455430671264e-06,3.1145371702930136e-06,4.169784730208288e-05,3.297072691494864e-07,5.634369378834639e-07,1.8518752658115185e-07,1.668709963792052e-07
2050-01-01 15:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.49352237406191,1.9613746236174268,9.583811088261617,1.0923956876475074,7.0452034518840465,2.8534973998782984,2.594711563927941,2.162634166603312,0.0723083377022814,2.5480677363158577,2.7492544161910892,2.301834580786514,3.114270556948012e-07,4.056053988816702e-07,3.6356092964203153e-07,8.086625177582591e-07,0.07987634505406924,3.6989994235997465e-07,0.0,1.6688071734971195e-06,1.8721223007372097e-06,1.0842258400462672e-05,3.366995893398561e-07,5.50105026842272e-07,1.8500040268406837e-07,1.719653712331299e-07
2050-01-01 18:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.493522374095011,1.9613746226100823,9.295352451100195,0.5027753861194738,7.081534841222401,2.7547784076245665,2.5876804708104064,2.307783981935266,,2.592539147475386,2.797191083201246,2.4728720058869813,2.9835403315960873e-07,3.876568625964854e-07,3.474710411238625e-07,8.06680871458675e-07,0.07987629376602043,3.670699241900552e-07,0.0,8.472087154771239e-07,1.3182344815014312e-06,1.2297357396846578e-06,3.261586758228737e-07,5.445469811744781e-07,1.8006140128432817e-07,1.71819758308156e-07
2050-01-01 21:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.493522374124611,1.9613746216806767,9.247890716361807,0.1994101268981453,7.083883955207848,2.738686238814753,2.577155019911298,2.9179853084197713,,1.1078268123436448,1.1948578748338037,0.000262508677275,3.1167677677931865e-07,4.18126623182314e-07,3.747881605599939e-07,6.210682815119112e-07,0.09265829672196743,3.1238568469281643e-07,0.0,6.412889504244143e-07,1.1277931294721624e-06,6.240523168590175e-07,3.200834378655862e-07,5.896234924876544e-07,1.8095246615822233e-07,1.5018394233050447e-07
