snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Decentralized heat,CO2 emissions,Electricity,Centralized heat,Electricity,Methane,Electricity,Centralized heat,Ammonia,Methane,CO2 captured,Centralized heat,Electricity,Decentralized heat,Decentralized heat,CO2 emissions,Centralized heat,Centralized heat,Decentralized heat,Centralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Heat Pump,Transport emissions,Offwind,Heat Pump,Onwind,Imports,Solar,Waste Heat,Haber-Bosch,Storage,Central heat production CC,Gas CHP CC,Gas CHP CC,Gas Boiler,Resistive heater,Decentral heat production emissions,Storage,Resistive heater,Storage,Gas Boiler,Oil Boiler
2050-01-01 00:00:00,2.374508766511247,0.325259039312778,1.0036965685704395,0.7817414143977953,5.787235068172395,0.0520219099146441,7.083999912964148,1.8016353171212611,2.6562999833289274,2.587247030837382,,0.5809870791980496,0.6269267785609761,0.0,7.912296549421137e-08,9.533455237529345e-08,8.547178527490891e-08,1.8038649621645896e-07,2.8000068903041677e-07,9.461973853699583e-08,1.1680559440051683e-07,1.780099234158391e-07,2.575920387689395e-07,1.0149478910221455e-07,4.8679518889457e-08
2050-01-01 03:00:00,2.374508766511247,0.325259039312778,1.0036965685405252,0.7817414149094952,5.7699329450028145,0.2591438922790741,6.629704448865299,1.7956409766681405,1.9330867438728223,2.593381729260026,,1.439399108818083,1.5533430774161785,0.0,1.0617450963807495e-07,1.3413305040248186e-07,1.2026174852524286e-07,2.416111091108264e-07,0.0005052402609368,1.1748465413937555e-07,9.020555741494784e-07,6.940820127074132e-06,1.223078416749391,1.258536330144026e-07,5.6570773737402824e-08
2050-01-01 06:00:00,2.374508766511247,0.325259039312778,1.0036965686874635,0.7817414125403204,5.7426269176095115,0.549859997201841,6.870202797567297,1.7861725429674389,1.4528214838747495,2.599216360133283,0.0357493935224057,1.376880647930456,1.4859290021768572,0.0,1.135415285967668e-07,1.4591220409555298e-07,1.3082434418981877e-07,2.670943567444655e-07,1.4132380863474792,1.262423214956463e-07,0.1747026557007298,1.5905932466798578e-06,0.0560680945186108,1.3168796018521656e-07,5.9219098976959166e-08
2050-01-01 09:00:00,2.374508766511247,0.325259039312778,1.0036965686786876,0.7817414125610443,5.678868485794606,0.4542412706984909,7.056661545030627,1.7640212967913202,1.3347277213425472,2.601169511028685,2.0741954619148437,1.2091241405037325,1.3048395236399433,0.0,1.1142223765933864e-07,1.446948045984301e-07,1.2973288578541582e-07,2.6837905837178785e-07,0.7577038128018961,1.2662471772054027e-07,8.983107319904124e-07,8.694316155746675e-07,6.421919752351184e-07,1.2883653193023913e-07,5.926314462044267e-08
2050-01-01 12:00:00,2.374508766511247,0.325259039312778,1.0036965686702937,0.7817414126094033,5.638932601105415,0.535107266499015,7.06752615001472,1.7501511105193108,1.1378335537244657,2.601957269962555,3.622604751231642,1.1066932825948665,1.194282097936219,0.0,1.0924807555452985e-07,1.4226721918614585e-07,1.2755636127648232e-07,2.6877069127480497e-07,0.5503203276428992,1.2677033700561852e-07,6.386330777922186e-07,8.34456094631692e-07,3.8974256193738057e-07,1.2841133845984596e-07,5.9291645597912096e-08
2050-01-01 15:00:00,2.374508766511247,0.325259039312778,1.0036965686835577,0.7817414125131086,5.473783476925289,0.61037356712307,7.0452034518840465,1.6928292950186223,1.045661913871772,2.594711563927941,0.0303293200141798,1.3252733806468797,1.4302333698546137,0.0,1.0866115063064749e-07,1.4035689795317492e-07,1.258437701948249e-07,2.8517512130926105e-07,1.0583916375364382,1.3138393791422462e-07,7.587596013593363e-07,5.545546112771374e-07,4.381328178144436e-07,1.310386894229975e-07,6.099677968355641e-08
2050-01-01 18:00:00,2.374508766511247,0.325259039312778,1.003696568682326,0.7817414125402927,5.33164758322148,0.2803624703081849,7.081534841222401,1.643496660620161,1.2925698061789397,2.5876804708104064,,1.344392265434253,1.450809688777123,3.3143229843472364,1.0405850989484553e-07,1.3428012326886266e-07,1.2039434462728948e-07,2.846037382182227e-07,1.136275279123791,1.3032489130706363e-07,3.677293293764897e-07,4.127023611723189e-07,5.13924165362383e-07,1.2694299019224844e-07,6.09792676892273e-08
2050-01-01 21:00:00,2.374508766511247,0.325259039312778,1.0036965686810124,0.7817414125672348,5.319325226186729,0.1110526489282686,7.083883955207848,1.639230472557658,1.522392186216258,2.577155019911298,,0.5127719998093642,0.5533080912738462,0.0,1.0990531515524148e-07,1.470949457198059e-07,1.318860096246809e-07,1.8320980264950289e-07,2.1838816233326394e-07,1.005670964688985e-07,2.6905085666793384e-07,3.668008430190119e-07,2.478745166325085e-07,1.2469432589609892e-07,4.9070579467047685e-08
