country,sector,year,cfs
BA,Gas CHP CC,2030,0.4010658226939722
BA,Gas CHP CC,2035,0.2179804832756001
BA,Gas CHP CC,2040,0.1879861169191913
BA,Gas CHP CC,2045,0.3158833238983953
BA,Gas CHP CC,2050,0.151405643646685
BA,Hydroelectricity,2023,0.2279430704518534
BA,Hydroelectricity,2030,0.2281252631715022
BA,Hydroelectricity,2035,0.2281663210772352
BA,Hydroelectricity,2040,0.2281668936123307
BA,Hydroelectricity,2045,0.2281716972758337
BA,Hydroelectricity,2050,0.2281654880417598
BA,Hydrogen production,2023,0.1190805958473159
BA,Hydrogen production,2030,0.3516645172327347
BA,Hydrogen production,2035,0.4347368823920585
BA,Hydrogen production,2040,0.5198497218096624
BA,Hydrogen production,2045,0.596889459500455
BA,Hydrogen production,2050,0.6616279816077314
BA,Hydrogen turbines,2030,0.1743601176539606
BA,Hydrogen turbines,2035,0.0633416244411993
BA,Hydrogen turbines,2040,0.0511857070850174
BA,Hydrogen turbines,2045,0.0585983716956335
BA,Hydrogen turbines,2050,0.0554782654748857
BA,Methanol production,2023,0.850779143505754
BA,Methanol production,2030,0.6488881264329269
BA,Methanol production,2035,0.7277262128375076
BA,Methanol production,2040,0.6964192721553223
BA,Methanol production,2045,0.6437783685315119
BA,Methanol production,2050,0.6729452242214518
BA,Micro gas CHP,2030,0.5342557015786134
BA,Micro gas CHP,2035,0.5148040818207698
BA,Micro gas CHP,2040,0.4783935992932968
BA,Micro gas CHP,2045,0.3751877350436904
BA,Micro gas CHP,2050,0.276526974304872
BA,Onwind,2023,0.0423774556814027
BA,Onwind,2030,0.042377026324621
BA,Onwind,2035,0.0423771020874369
BA,Onwind,2040,0.0423764794990416
BA,Onwind,2045,0.0423745814766583
BA,Onwind,2050,0.0423738769883598
BA,Solar,2023,0.1335682739057988
BA,Solar,2030,0.1356342573192619
BA,Solar,2035,0.1355392633240577
BA,Solar,2040,0.1353062401079707
BA,Solar,2045,0.1337902303096716
BA,Solar,2050,0.1310498894494879
BA,Transport,2023,0.0238162615524392
BA,Transport,2030,0.0238162611763487
BA,Transport,2035,0.0238162611756876
BA,Transport,2040,0.0238162611758941
BA,Transport,2045,0.0238162611749972
BA,Transport,2050,0.0238162611747657
BE,Ammonia production,2023,0.7660283120050849
BE,Ammonia production,2030,0.6649965605789435
BE,Ammonia production,2035,0.5878173134795082
BE,Ammonia production,2040,0.5580060779965309
BE,Ammonia production,2045,0.3554375381524678
BE,Ammonia production,2050,0.3581952044646908
BE,Battery,2023,0.3148031179690468
BE,Battery,2030,0.2892886791527963
BE,Battery,2035,0.1800482838939052
BE,Battery,2040,0.1617391636822554
BE,Battery,2045,0.1589939514022804
BE,Battery,2050,0.1594810093526728
BE,Battery charging,2023,0.3313693184881401
BE,Battery charging,2030,0.3214318140694464
BE,Battery charging,2035,0.2000535905290773
BE,Battery charging,2040,0.1797101130913647
BE,Battery charging,2045,0.1766599234648771
BE,Battery charging,2050,0.1772011035628038
BE,Biomass CHP,2023,0.721814937057234
BE,Biomass CHP,2030,0.4773626384025102
BE,Biomass CHP,2035,0.3815623638615174
BE,Biomass CHP,2040,0.2664089002338668
BE,Biomass CHP,2045,0.0332915290249368
BE,Biomass CHP,2050,0.0276978343528297
BE,Biomass CHP CC,2023,0.7633228124920962
BE,Biomass CHP CC,2030,0.3435436875013185
BE,Biomass CHP CC,2035,0.1275656008069459
BE,Biomass CHP CC,2040,0.1037326978165296
BE,Biomass CHP CC,2045,0.1684213780486504
BE,Biomass CHP CC,2050,0.1405459936203763
BE,Central heat production,2023,0.2873654221833763
BE,Central heat production,2030,0.5401939437037516
BE,Central heat production,2035,0.5246739981132141
BE,Central heat production,2040,0.4969609725307272
BE,Central heat production,2045,0.4311007211496074
