snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
carrier,Methanol,Hydrogen,Oil,Centralized heat,Oil,Methanol,Coal,Oil,Electricity,Decentralized heat,Electricity,Decentralized heat,Ammonia,Oil,Solid biomass,Methane,Methane,Methane,CO2 captured,Methane,Electricity,Hydrogen,Electricity,CO2 captured,Electricity,Electricity,Hydrogen,Electricity,Electricity,Oil,Hydrogen,Methane,Centralized heat,Decentralized heat,Methanol,Oil,Electricity,Solid biomass,Solid biomass,Electricity,Methane,Centralized heat,Ammonia,Hydrogen,Electricity,Methane,Decentralized heat,Oil,lignite,Coal
sector,Industry,Industry,Aviation,Industry,Industry,Shipping,Industry,Shipping,Industry,Industry,Agriculture,Agriculture,Industry,Agriculture,Industry,Industry CC,Industry,Hydrogen production CC,CO2 sequestration,Hydrogen production,Residual electricity consumption,Methanol production,Methanol production,Methanol production,Compression losses,Decentral heat production,Ammonia production,Ammonia production,Hydrogen production,Transport,Transport,Storage,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Storage,Transport,Central CHP production,Decentral heat production,Hydroelectricity,Decentral heat production,Storage charging,Storage,Storage,Battery charging,Power supply,Storage charging,Decentral heat production,Power supply,Power supply
2040-01-01 00:00:00,12.023972602740333,5.340182648401827,83.871621355086,9.67351598173516,77.56735159818548,39.945917799280856,33.3505342466,19.687630915347768,179.17808219178085,0.0365296803652968,5.7144931044690885,22.34338942225278,7.373287671232878,10.49743235957586,66.10273368379073,61.92457163019243,7.409438048818215,71.43302975839727,21.414735059133783,10.725107673949005,145.52677870537065,66.43917989907202,15.818166574718775,14.478834199874653,0.38696731706354254,98.24555407074824,14.023103148928133,3.0197783078456353,68.01358254423845,24.5228722539555,2.7519432703947295,9.274285233231472,84.6829268952445,363.5268164859244,6.4102169742584225,148.64769217300417,86.88749399920894,57.626345773681976,31.073696419828373,7.200744256463007,184.77480133205412,6.672062644879347,4.837684305269214,17.183392654987752,0.158447093156016,11.450457789712209,13.28165054811356,2.45800392261092e-05,5.937663304301032e-07,1.5869604567705336e-05
2040-01-01 03:00:00,12.023972602740333,5.340182648401827,83.871621355086,9.67351598173516,77.56735159818548,39.945917799280856,33.3505342466,19.687630915347768,179.17808219178085,0.0365296803652968,5.7144931044690885,22.34338942225278,7.373287671232878,10.49743235957586,66.10273368251053,61.92457160730296,7.409438069419331,71.43588575324166,21.46715288158417,10.744811246131173,111.0974639135748,66.19898846393019,15.760980617025355,14.426490206903468,0.3680262674315833,155.72908696681168,13.40656191293876,2.887010415421243,67.81218386545831,115.6252090369034,12.975397522841742,,136.06584504354782,584.2693193015032,6.199160759449005,4.209002774953842,57.43358310856314,97.1196957656072,38.997301920062824,0.0,287.3555723442737,0.2488080528436429,4.300811423690932,7.689617729259877,0.10564827558189512,9.1167790878168,0.0322551479732451,54.314323394004575,6.160559545723407e-07,1.672439701267615e-05
2040-01-01 06:00:00,12.023972602740333,5.340182648401827,83.871621355086,9.67351598173516,77.56735159818548,39.945917799280856,33.3505342466,19.687630915347768,179.17808219178085,0.0365296803652968,5.7144931044690885,22.34338942225278,7.373287671232878,10.49743235957586,66.10273367916021,61.924571595320835,7.409438080198656,71.45609225712045,21.4337931786108,10.814755970015447,111.72604918204428,66.29199927161147,15.783125087372316,14.446759693451304,0.38340576693580847,166.1975500763019,13.08103289291903,2.81690999165698,67.81219362821147,250.253884048495,28.08335357151387,,142.80472778896973,616.5069691179588,6.280889357089997,,80.7450974449954,103.76346786519927,38.9666663107622,3.0700822353636106,316.8814662592236,0.1798219348415028,4.01734091070696,,9.298002924883181e-05,1.1219221506968506,2.72852727748868e-05,60.66708160770994,5.787119758118428e-07,1.6500768712578273e-05
2040-01-01 09:00:00,12.023972602740333,5.340182648401827,83.871621355086,9.67351598173516,77.56735159818548,39.945917799280856,33.3505342466,19.687630915347768,179.17808219178085,0.0365296803652968,5.7144931044690885,22.34338942225278,7.373287671232878,10.49743235957586,66.10273367589488,61.924571596151345,7.409438079457169,71.4560913677393,21.41480288012567,10.833487831802376,141.1766469496965,66.43357561774387,15.816832279868732,14.477612880462177,0.4482391748865605,168.85019047812744,12.912661166954178,2.7806523045870493,68.87558644979215,205.60057106224903,23.07238328628489,0.0,126.72563954183488,546.7747852393511,6.405292492389679,0.0,181.46659243959192,80.11629154065436,37.95907152557463,19.24053739219609,270.6617930623074,0.3392034831891867,3.870727556285856,0.0,29.061130781799076,2.8945944626932714e-05,4.757160008971464e-05,27.269557768766543,5.042666967444331e-07,1.5249618477378563e-05
2040-01-01 12:00:00,12.023972602740333,5.340182648401827,83.871621355086,9.67351598173516,77.56735159818548,39.945917799280856,33.3505342466,19.687630915347768,179.17808219178085,0.0365296803652968,5.7144931044690885,22.34338942225278,7.373287671232878,10.49743235957586,66.10273367485377,61.92457159325446,7.409438082061912,71.45609166922294,21.414806303214643,10.82165318958245,148.57016761478343,66.35264546916446,15.79756403223096,14.459976085353738,0.43145610500946713,158.78372445382263,12.669451954614589,2.7282788822502497,68.81061874601886,236.871654121427,26.58160707097235,0.0,121.66278229489006,524.3991128138083,6.334179170131684,0.0,138.06241099079492,67.25651725080425,37.98504085717005,8.92756820658077,265.49909238428705,1.0125303986403864,3.658946498094592,0.0,25.94555094404642,3.841395072823613e-05,0.000402683990084,20.954945566787345,5.611477720591903e-07,1.5964541105387553e-05
2040-01-01 15:00:00,12.023972602740333,5.340182648401827,83.871621355086,9.67351598173516,77.56735159818548,39.945917799280856,33.3505342466,19.687630915347768,179.17808219178085,0.0365296803652968,5.7144931044690885,22.34338942225278,7.373287671232878,10.49743235957586,66.10273367668894,61.924571579265155,7.409438094656667,71.45609199612252,21.41482716282096,10.77465358149449,167.74688025942524,66.4245936863693,15.81469381749064,14.47565548280368,0.3627557987780876,135.8430817723007,12.735651211026392,2.742534434419041,67.81217844887203,268.777717708119,30.162088022119153,,129.22673049583685,556.8633333363575,6.397400069236756,,41.634811599225706,94.0155704827799,38.16458653017604,0.0,286.64098221410694,0.409478092856565,3.716590218836325,0.0,8.975661161629304e-05,20.380929449844025,0.000773191226913,50.28384465866133,6.238568975685967e-07,1.6888240613884325e-05
2040-01-01 18:00:00,12.023972602740333,5.340182648401827,83.871621355086,9.67351598173516,77.56735159818548,39.945917799280856,33.3505342466,19.687630915347768,179.17808219178085,0.0365296803652968,5.7144931044690885,22.34338942225278,7.373287671232878,10.49743235957586,66.10273367763014,61.92457156967269,7.409438103284575,71.4560853804653,21.41481690460323,10.688998433394032,172.3791363858398,66.11189887117244,15.740245898636902,14.40751110788404,0.3619185353153696,133.8462842956019,12.901711104875073,2.7782942844266856,66.37904053848246,129.55444011299042,14.538528192231173,,128.09232536150628,553.3945369140997,6.12263513469696,0.0,33.75893758009016,92.82318575686088,37.91400975786635,,292.07263511332536,0.2413517353023531,3.861200221872655,5.688845884142801,8.992819709916137e-05,22.756263130103612,3.0194529489535705e-05,47.212948494309074,6.273077629993923e-07,1.7182827337359082e-05
2040-01-01 21:00:00,12.023972602740333,5.340182648401827,83.871621355086,9.67351598173516,77.56735159818548,39.945917799280856,33.3505342466,19.687630915347768,179.17808219178085,0.0365296803652968,5.7144931044690885,22.34338942225278,7.373287671232878,10.49743235957586,66.10273367794363,61.92457156450535,7.409438107939025,71.45608241916646,21.414808118833065,10.67793512688859,161.62953418916422,64.8746848595984,15.445683904443364,14.137889830641384,0.3555215703318821,103.71871844151217,12.956077041740304,2.790001613046306,62.040472584686384,51.244968798595295,5.750682284132871,0.0,89.99354148390341,388.8905297319762,5.035495182514191,122.12256095790865,50.8545627194298,67.5438728645082,31.08487726444808,,191.83958408398888,3.2792046784111655,3.9085433359872552,12.58370812623259,0.012008194570821385,16.8810780090366,0.2957114450742388,0.7709229075859385,6.233614529330939e-07,1.7222853305554646e-05
