snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
carrier,Electricity,Methanol,Hydrogen,Oil,Ammonia,Oil,Centralized heat,Electricity,Decentralized heat,Oil,Methanol,Methane,CO2 emissions,Solid biomass,CO2 emissions,Solid biomass,Solid biomass,Hydrogen,CO2 captured,Electricity,Methane,Electricity,Electricity,CO2 captured,Hydrogen,CO2 captured,Electricity,Electricity,CO2 emissions,Centralized heat,Oil,Hydrogen,Electricity,Centralized heat,Decentralized heat,Oil,Methanol,Electricity,Centralized heat,Electricity,Solid biomass,CO2 emissions,Hydrogen,Electricity,Hydrogen,Ammonia,Solid biomass,Ammonia,Solid biomass,Methane,Electricity,Methane,Decentralized heat,Methane,Methane,Oil
sector,Industry,Shipping,Industry,Aviation,Industry,Industry,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Solid biomass methanation emissions,Solid biomass methanation,Industry,Efuels production,Efuels production,Residual electricity consumption,Storage,Compression losses,Methanol production,Methanol production,Methanol production,CO2 sequestration,Hydrogen production,Direct Air Carbon Capture,Direct Air Carbon Capture,Direct Air Carbon Capture,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Storage,Storage,Transport,Storage charging,Hydroelectricity,Central CHP production CC,Central heat production emissions,Ammonia production,Ammonia production,Storage,Hydrogen production,Decentral heat production,Storage,Central CHP production,Central CHP production CC,Battery charging,Decentral heat production,Storage charging,Hydrogen production CC,Power supply,Decentral heat production
2050-01-01 00:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115070438715,30.16618305518289,86.59361201025786,0.8032613780885782,2.3359885229515456,2.2712286431080297,54.332198723991304,11.161077825258596,145.52677870537065,30.170273524385017,1.199854865607747,30.480889228383237,27.90005651526352,128.02528493819736,18.18370409361397,401.5736292698892,0.1660687276901135,0.3019431412547518,0.4227145968932994,12.964710518301809,4.733342425078936,153.9702629085255,102.31129903508088,304.37799774369546,64.08969134080411,24.243006402373315,96.81817992608003,45.93379248929382,15.059947287424247,2.7656994489279487,0.9634725102952992,30.827212079032105,6.63842698288457,70.28888083680927,2.424142084234822,29.598437605886815,13.885230358468837,22.647202779173792,6.257220561367044,0.00018519958622847902,13.249242508067667,29.47492882809552,1.797730817466488e-05,1.8439464863343725e-05,3.069951931629632e-06
2050-01-01 03:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115070498861,30.166183054667503,86.59361200875985,0.8032613531211463,2.3359884291357065,2.271228643405951,54.283914412117134,11.1511591218889,111.0974639135748,,1.037782172457476,31.094582790707495,28.461788325107054,130.60290964568586,17.97219884385442,380.5713251424102,0.1660677460176215,0.3019413563956756,0.422713291487288,61.12853944093531,22.31768373928779,246.26437421451516,162.14473738377845,484.59430947347295,15.93319172292948,26.507965235829356,46.548127125052275,17.78128501095256,0.0,2.765708034964759,0.9634754612006984,33.312197348968375,7.173551379658549,32.80684272914657,2.424155230218806,40.22505977222089,16.049084567048588,39.77339531854817,6.257229870886988,0.00012526543245173946,72.86351942925505,4.209006022423001,2.006135049408082e-05,1.590864992881076e-05,3.526437344353934e-06
2050-01-01 06:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115070482942,30.1661830530711,86.59361200416939,0.8032613432427552,2.33598839582072,2.2712286485837927,54.28227923578075,11.150823219223868,111.72604918204428,,1.114281794918763,28.89951765761031,26.45258049625317,121.38323639347034,19.810914071431284,349.7454770626923,0.1660673378705354,0.3019406143100644,0.4227128756415101,132.30379904795765,48.303368143003865,283.028230324987,171.35201203266334,509.92333806579256,,18.406638350367544,71.00558132753038,9.72992356597063,2.3407806137219147,2.7657087142507133,0.96347569270304,32.77771190506311,7.058453634728412,,2.424160012917781,41.34088118415266,15.583662295627176,43.76708051446911,6.257229246771093,8.316936703943867e-05,70.16274908910547,3.978766299181692e-05,2.3144566280229736e-05,1.5656526386536004e-05,3.9256262092553566e-06
2050-01-01 09:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115070519676,30.16618305333228,86.5936120050504,0.8032613325312754,2.3359883451754455,2.2712286475428147,54.28227975059505,11.150823324978516,141.1766469496965,11.097356733355385,1.1250297977662171,30.500895357302475,27.918368714862293,128.10931432251763,17.834790981181303,390.6169567787851,0.1660675244096175,0.3019409534720319,0.4227132132783462,108.6965612598931,39.68449925241001,265.06567375735426,152.27298994847965,453.26404227456794,0.0,24.31684302663803,234.04065074307644,16.041851569702366,7.169561249748003,2.7657053392755144,0.9634745422442232,32.054127948751066,6.902634832572395,27.00605191731532,2.4241576856037774,32.79788893934535,14.95358454953856,30.813916941247516,6.257218737961417,25.286386096393393,33.8828348862907,4.417428564195507,2.0355366720779297e-05,1.3597886297801476e-05,3.3323278446886865e-06
2050-01-01 12:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115070527742,30.16618305277308,86.59361200348724,0.8032613259645451,2.3359883102469547,2.271228648748338,54.282271835886384,11.150821699116104,148.57016761478343,17.526340430149197,1.1199639477118193,30.199401801461423,27.64240277489488,126.84298648987556,17.80279965042546,374.40163723893096,0.1660674499224591,0.3019408180408348,0.4227131618355644,125.2289044232741,45.72036416207245,246.29279807203267,146.07832983138096,435.2198158813675,0.0,23.20412075996399,173.53641078632344,18.101696877887917,7.779620078743209,2.7657051139432665,0.9634744639576976,31.347839685285575,6.75054053828903,12.808403154486625,2.4241584501079165,32.488108343027896,14.338564398556484,32.811230141674606,6.25722157723505,20.36303356079768,27.482964419073912,10.400398743889635,2.3042411351950892e-05,1.4583032640092498e-05,3.3590738295574057e-06
2050-01-01 15:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115070498861,30.16618305080077,86.5936119976807,0.8032613235197487,2.335988298259706,2.2712286548416056,54.28227907208068,11.15082318559612,167.74688025942524,,0.9638549052313118,26.10666426418772,23.896199449378148,109.65274359831298,21.852425115295944,331.8091334286937,0.1660673421379059,0.3019406220689198,0.4227129366381498,142.0969480153439,51.87879139804493,227.53237859214212,154.8136467209763,461.78525908749657,,8.099054330587387,47.860388356377214,7.3557337352963135,0.0,2.7657082635482766,0.9634755378147388,24.197488108553483,5.210761763536464,0.527696733799924,2.424160253805027,37.85797651824105,8.112202810161397,44.03893908343186,6.257232986242738,5.016281559536338e-05,61.017535610604504,0.0025833270854477,2.3633703624234532e-05,2.1416682305360285e-05,0.692974276581071
2050-01-01 18:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150704983185,30.16618304887853,86.59361199209859,0.803261321516,2.3359882878238025,2.271228658902726,54.28390696316275,11.15115759170309,172.3791363858398,,0.9741905456312074,30.439499313763648,27.86217110619963,127.85143976022248,17.767958345742066,323.81347565254254,0.1660673974089677,0.3019407225617594,0.4227130779879896,68.4926217056101,25.006268490637616,239.8912141663746,154.00179128611774,458.5928891243856,8.4216546048522,24.090248649358752,20.67346928956545,7.202393441872935,,2.7657077510468953,0.9634753632074536,26.085826395273276,5.617402357672485,0.0,2.4241496646403786,38.7192407226522,9.756534443216747,42.87375568807643,6.257233120899314,5.605541776535575e-05,61.38564935509601,1.2190131369831953e-05,2.028082499357489e-05,2.1516047577486962e-05,3.472980178663811e-06
2050-01-01 21:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150704856,30.166183047134982,86.59361198701644,0.8032613195482522,2.335988277736507,2.2712286635698633,54.33219729588612,11.161077531893085,161.62953418916422,28.263239013143036,1.120662227576552,22.09833388064124,20.22725648006811,92.8170261218648,23.644128533761577,309.00567477769005,0.1660676284540527,0.3019411426437322,0.4227131649439097,27.0921032052584,9.89117352870854,159.32517737876725,109.43886465983678,324.4140486951392,49.83774758094549,0.0,85.1799085036497,18.363538513826967,,2.765704907949318,0.9634743872291506,19.74592161913818,4.252147698025837,44.204019480857426,2.4241458122642077,31.54300664362951,4.23589672798547,28.33958461782524,6.257222623639316,1.2214903292689712,16.064145290584452,16.793631513109638,1.8881862171008856e-05,2.1665923373446318e-05,3.2142164370817394e-06
