snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Electricity,Decentralized heat,CO2 emissions,Electricity,Hydrogen,Centralized heat,Methane,Electricity,Electricity,Centralized heat,Ammonia,Decentralized heat,Decentralized heat,CO2 captured,Centralized heat,Electricity,Electricity,Methane,Centralized heat,CO2 emissions,Centralized heat,Decentralized heat,Centralized heat,Electricity,Centralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Agriculture emissions,Industry emissions,Industry CC,Nuclear,Heat Pump,Transport emissions,Offwind,Electrolysis,Heat Pump,Imports,Onwind,Solar,Waste Heat,Haber-Bosch,Resistive heater,Gas Boiler,Central heat production CC,Gas CHP CC,Gas CHP CC,Hydroelectricity,Storage,Storage,Decentral heat production emissions,Resistive heater,Storage,Gas Boiler,Gas,Biomass CHP,Oil Boiler
2050-01-01 00:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935225209056384,1.9613745115881418,2.0000013779800945,10.109508999252006,0.0932340731005503,7.083999955522458,0.4039821696532104,2.850432822237782,2.481656989326765,6.298420787194678,,1.1286512219806413,1.165646272439609,6.349433639212486e-07,4.554228438529041e-07,2.1603690479203453e-07,2.68393020401993e-07,2.4034564266364044e-07,0.07976690525125976,,1.3250375160424816e-07,2.2100336156684757e-07,6.518590788183487e-07,5.709476649881142e-07,2.0554249196879966e-07,5.277314985747595e-07,1.5141539428531025e-07,1.042235760800107e-07
2050-01-01 03:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935225209289573,1.9613745112997787,2.000001430204652,10.058280461297878,0.4649590542216371,6.629704545130964,0.4039824854056284,2.834422056327538,2.4825855237467835,5.157385318211075,,2.928769141719784,3.1083700850226483,1.5316159146717288,5.912843314537856e-07,2.6472247386751635e-07,3.359623441479708e-07,3.0086623664769033e-07,0.07987630345880843,0.0,5.373063495301273e-07,2.682879002531157e-07,0.0278932047195259,1.1389875640317395,2.473011439454407e-07,5.570195831727214e-07,1.7100002268202228e-07,1.1998247086164305e-07
2050-01-01 06:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935225210252712,1.96137450991858,2.000001460567511,10.026036232854663,0.9858058286551716,6.8702029875534265,0.4039824153802719,2.823770588847022,2.481982299210717,4.023830668662781,0.1280712116354102,3.097132575246914,3.2900729423087784,2.859108099724841,6.660780284103997e-07,2.904167554961693e-07,3.763926823059552e-07,3.370896164340247e-07,0.07987639508171479,0.0,0.0545898727406172,2.942067215267506e-07,2.966125496540652e-06,0.242921951472461,2.661315378654881e-07,5.794258607017575e-07,1.7982229306310825e-07,1.2726754304947602e-07
2050-01-01 09:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935225210018253,1.9613745100124074,2.0000015341063455,9.992281720235708,0.8115493363606611,7.056661605004023,0.4039767004118272,2.8112422950307576,2.4811242754391443,3.627375094589937,3.2757663965303725,2.2422776854292144,2.367498153652712,1.3391021715123488,7.632730048930531e-07,3.244357001490288e-07,4.437328069661419e-07,3.974296134702056e-07,0.09266023362111778,0.0,0.2673296882559958,3.228300892300608e-07,7.826080329210351e-07,0.3795648650353528,2.670134006336747e-07,6.600694914875244e-07,1.8502618529201176e-07,1.353863329986919e-07
2050-01-01 12:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935225210186298,1.9613745096031248,2.000001491204248,9.923546510993173,0.9560685994200648,7.067526177877623,0.4039817119983641,2.7890392688823615,2.482559225652924,3.187971649606547,5.41487777321118,2.3229937425975264,2.454605430963105,1.3353518427353732,6.96079168290959e-07,2.918958998853816e-07,3.862078188401039e-07,3.458931935937844e-07,0.07987676691520774,0.0,6.572338339001042e-07,3.023381219019422e-07,1.7799211392617315e-06,1.8103000559406104e-05,2.5961298655114937e-07,6.033288421160607e-07,1.765473361095643e-07,1.3013882572418606e-07
2050-01-01 15:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.493522521066852,1.9613745088144454,2.0000014909645842,9.599427074759198,1.0923956876475074,7.04520346214003,0.4039819584180584,2.685419502658114,2.484799738666866,2.1339471979640683,0.0723082990770903,2.7161451107320116,2.8789033301187783,2.286150795909353,7.082944308784771e-07,2.977759139087644e-07,3.9480378873471097e-07,3.535892207751149e-07,0.07987679220572849,0.0,9.442148743545358e-07,3.056610294731469e-07,2.96769593833202e-06,7.870542104001531e-05,2.64980426794568e-07,6.029715504127309e-07,1.782458606709643e-07,1.311636748136436e-07
2050-01-01 18:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935225211048198,1.961374508065377,2.000001492658004,9.310407035911645,0.5027753861194738,7.081534825036469,0.4039819615910429,2.593172504565554,2.4884561062976935,2.3623152822586366,,2.7541433410200975,2.919911510491219,2.457817699658892,7.095040694414965e-07,2.9675370648246907e-07,3.937312255831839e-07,3.526288993504528e-07,0.07987675386860277,0.0,6.883045279654894e-07,3.057148857313524e-07,2.89788472765646e-06,9.380709573898408e-07,2.64616404959446e-07,6.020474138853812e-07,1.7764133607524413e-07,1.3137976123592256e-07
2050-01-01 21:00:00,2.395939430289152,0.5793962900451491,0.060566004812164,1.4935225211469245,1.961374507188407,2.000001464476246,9.26282505698421,0.1994101268981453,7.083883950195938,0.4039821766440853,2.5784008117903214,2.494105730267054,2.940775093354964,,1.268112321583083,1.316155854349467,0.0002375572800946,5.631667163408743e-07,2.719278077239885e-07,3.5526822819934937e-07,3.1816940585599234e-07,0.07987638738760139,0.0,2.938878324663521e-07,2.6207335545887826e-07,1.2900947986205526e-06,4.814927677218541e-07,2.5190258487621586e-07,5.773174687065036e-07,1.6962168507451773e-07,1.160972695132975e-07
