country,carrier,2023,2030,2035,2040,2045,2050
AL,BEV charger,0.8731328840120118,2.8565458551010265,4.958532427722536,7.060519000344047,7.976769557640601,8.879545842035737
AL,air heat pump,0.0001321348213434,0.0499616480133362,0.0509312233447234,0.0523513875765707,0.0690569621020688,0.084775495100684
AL,battery charger,5.346596179516413e-06,3.8546160126964385e-06,5.531865832438145e-06,7.065805792470578e-06,8.074039298276946e-06,5.255791142692248e-06
AL,ground heat pump,0.0182492346479136,0.0232249101798839,0.0232282599491542,0.0232345951251783,0.0443507481628746,0.0570440366841113
AL,home battery charger,4.103655880116743e-06,0.0852017997248082,0.1034639272118173,0.1205859022685684,1.014624864939499,1.0977964210446942
AL,hydro,1.6907,1.6907,1.6907,1.6907,1.6907,1.6907
AL,water tanks charger,0.0114911607164291,0.4605211468736417,0.4365901143510794,0.4998193416016245,0.5250253983488797,0.5582736736403388
AT,BEV charger,3.3844086144,11.072447935999998,19.220098304,27.367748672,30.919288576,34.418599952
AT,PHS,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001,5.057300000000001
AT,air heat pump,0.2011782938310322,0.6773628578127563,0.7226178152641152,0.8282740888466917,1.4621819013529511,1.9366810918942623
AT,battery charger,5.353782296727866e-06,3.901947422630073e-06,5.547876315385446e-06,7.048695676538951e-06,8.002017518301795e-06,5.0294531779106635e-06
AT,ground heat pump,0.2692519035377005,0.5460539171254947,0.5460552665111549,0.6210156580132787,0.8697572020983119,1.0532997145764915
AT,home battery charger,4.106430146009212e-06,5.333470281170826e-06,8.56844271950542e-06,1.3647313633483084e-05,1.8047470197060597e-05,1.856956198124361e-05
AT,hydro,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997,3.6006199999999997
AT,water tanks charger,2.299493624592365,5.177246969188349,4.764139332499211,5.76073547861893,6.3176197687509354,6.988355286309667
BA,BEV charger,1.168301899070341,3.822222262390623,6.634800908300704,9.447379554210784,10.673375374222871,11.881341843940666
BA,PHS,0.44,0.44,0.44,0.44,0.44,0.44
BA,air heat pump,2.2138620900486354e-06,0.0864143363128234,0.0864195027648342,0.0864264963003817,0.1478235899514848,0.1879414142558296
BA,battery charger,5.295605999242085e-06,3.812441405289404e-06,5.476222886867108e-06,6.971106618914065e-06,7.956672483683678e-06,5.141793597290251e-06
BA,ground heat pump,0.06164064413324,0.1147653107238293,0.1147671595703798,0.1147865295810205,0.2102800627932977,0.2563197357616649
BA,home battery charger,4.061609647943428e-06,2.0645476013439643e-05,0.0502456692245939,0.1073217475309914,0.5021041324031561,1.0227360490364648
BA,hydro,1.6145,1.6145,1.6145,1.6145,1.6145,1.6145
BA,water tanks charger,0.030131526224174,0.8537341608668481,0.7952002830574092,0.8625339238293446,1.038665871155837,1.0985881264833142
BE,BEV charger,4.008487111199999,13.114186228,22.764247791999995,32.414309356,36.62074644799999,40.765324171
BE,PHS,1.308,1.308,1.308,1.308,1.308,1.308
BE,air heat pump,8.776409320457014e-06,2.0417909636005867,2.2016411876035513,2.3621516725632583,4.232733236100918,4.681720705470893
BE,battery charger,1.632601741710578e-05,1.1305403055884385e-05,1.6101083930286444e-05,2.032781074818218e-05,2.3361601888650582e-05,1.5072528964137189e-05
BE,ground heat pump,0.2402828353249567,0.2639437878656874,0.2639525270934658,0.2886294741423557,0.3599668574696558,0.3776529161905299
BE,home battery charger,1.2458988488260088e-05,1.5381504288326603e-05,2.45547434101095e-05,3.861907927419045e-05,0.0001288708524312,0.0002019301426394
BE,hydro,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706,0.0127828025477706
BE,water tanks charger,0.652173952530561,14.87656044928855,8.443131927584258,14.030807296827769,17.92002422439633,20.636383110597425
BG,BEV charger,2.2619446344,7.400189236,12.845611504,18.291033772,20.664679376,23.003418427
BG,PHS,0.864,0.864,0.864,0.864,0.864,0.864
BG,air heat pump,0.2822074064948888,0.1295148459499267,0.1305668991715715,0.1282816236450893,0.1282835889614344,0.1592034862571801
BG,battery charger,5.275864967552328e-06,3.953387157784507e-06,5.622522833787149e-06,7.261246248588131e-06,8.302546467468486e-06,5.449842964971673e-06
BG,ground heat pump,0.0836614049738583,0.0892445171030423,0.0894919871413332,0.0921582250040568,0.0947407726111941,0.1081765079136163
BG,home battery charger,4.0580198699260034e-06,1.213658709645e-05,0.1301371659167524,0.4755657116271961,1.8146842346102856,1.985819662564667
BG,hydro,1.92514,1.92514,1.92514,1.92514,1.92514,1.92514
BG,water tanks charger,0.9582015308710417,3.1654946809912627,2.8329484970286587,3.2495297420445657,2.59506414513417,2.736489784514773
CH,BEV charger,3.1777115831999994,10.396216907999998,18.046263312,25.696309716,29.030945328,32.316542181
CH,PHS,5.08955,5.08955,5.08955,5.08955,5.08955,5.08955
CH,air heat pump,0.2794137398219699,1.101879028721332,1.101881484420009,0.9768891978326676,1.8219254666790456,2.118952454119303
CH,battery charger,5.454841944665948e-06,3.980039892199219e-06,5.659630934776963e-06,7.167818341675306e-06,8.103142766151216e-06,5.0070372252829144e-06
CH,ground heat pump,0.2122511817817875,0.3417260740992673,0.34172726718071,0.3175052635889434,0.5205081600753084,0.6226679933707783
CH,home battery charger,4.1641374098918835e-06,5.408522920176207e-06,8.713867564880233e-06,1.41917304531612e-05,1.860012286991404e-05,1.785218611392158e-05
CH,hydro,9.91631,9.91631,9.91631,9.91631,9.91631,9.91631
CH,water tanks charger,0.20718937316112,7.784821805025386,5.865832076671037,6.7774196005953,10.503419030156396,11.357389807416006
