snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
carrier,Hydrogen,Oil,Methanol,Centralized heat,Decentralized heat,Oil,Methanol,Oil,Electricity,Electricity,Methane,CO2 emissions,Solid biomass,Electricity,Hydrogen,Oil,Electricity,Electricity,Decentralized heat,Centralized heat,Electricity,Electricity,Hydrogen,CO2 captured,Methane,Methane,Methane,Centralized heat,Electricity,Decentralized heat,Methane,Solid biomass,Oil
sector,Industry,Agriculture,Shipping,Industry,Agriculture,Aviation,Industry,Industry,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Residual electricity consumption,Transport,Transport,Hydrogen production,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Transport,Ammonia production,Ammonia production,CO2 sequestration,Central CHP production CC,Storage,Decentral heat production,Storage charging,Hydroelectricity,Storage charging,Power supply,Central CHP production,Decentral heat production
2050-01-01 00:00:00,0.4577625570776255,0.23557372544599,9.66066737686889,0.2819634703196347,0.8042242257195091,2.253583391852,2.3390410958929,3.5570776255734,0.1702536780122392,8.384703196347031,2.0535260693992905,1.0277737857894944,2.950278682855338,2.9598699239608504,0.1323968586114356,0.36263739051167,0.5386452403724,5.059374208619778,7.412878061406911,3.4248574038494044,4.9346770758652365,0.2882643231743153,1.338628179269647,5.195010572296605e-06,6.013861495558798e-07,0.4281293303382845,9.594506977702448e-07,0.2722640665580453,2.066578811745414e-06,1.8924080660571383,9.245204762214771e-07,1.8308121576707866e-07,1.1580397342223414e-07
2050-01-01 03:00:00,0.4577625570776255,0.23557372544599,9.66066737686889,0.2819634703196347,0.8042242257195091,2.253583391852,2.3390410958929,3.5570776255734,0.1702536780122392,8.384703196347031,2.05352606938403,1.0277737855269535,2.950278682087286,2.340146192970142,0.6602641728993396,1.8084755123361995,0.5386456801826822,6.789343636844136,11.924603110621376,5.509122057509572,1.0857047005168337,0.768699922026101,3.56965220564001,2.8141248882050217e-06,7.527137015868293e-07,0.4290570675688808,1.1741063291480176e-06,1.8284238466764885e-07,2.0746945001955437e-07,5.755530121056461e-05,9.740430852776788e-07,2.067679432333408e-07,1.3331385651293674e-07
2050-01-01 06:00:00,0.4577625570776255,0.23557372544599,9.66066737686889,0.2819634703196347,0.8042242257195091,2.253583391852,2.3390410958929,3.5570776255734,0.1702536780122392,8.384703196347031,2.053526069247374,1.027773784249542,2.950278678383052,2.299687979988593,1.399891590857834,3.8343283883904,0.5386455816612215,8.236163039422559,12.323790917728292,5.6935333540739315,2.5068639956502112,0.8136350386329608,3.778319766947402,1.9777167181869952e-06,8.431853583672916e-07,0.4284533372934083,1.2937223878121617e-06,1.395130179566072e-07,5.6932283476512523e-08,5.2295400575667295e-05,1.0118676239222594e-06,2.174384867337929e-07,1.414083811660845e-07
2050-01-01 09:00:00,0.4577625570776255,0.23557372544599,9.66066737686889,0.2819634703196347,0.8042242257195091,2.253583391852,2.3390410958929,3.5570776255734,0.1702536780122392,8.384703196347031,2.053526069286149,1.027773784318839,2.9502786785767543,2.8495359563595635,1.1524390082835312,3.156551288839601,0.5386376117843152,6.547265377410373,10.90670594632146,5.038887947060493,3.0370017975862665e-07,0.5854822933983157,2.718834879654774,1.4694805105217629e-06,9.938350083649385e-07,0.4275951686458293,1.425717455763956e-06,1.3867474069205564e-07,0.0,1.9949377357733702e-05,1.1475870086238122e-06,2.237362374771529e-07,1.5042925888743545e-07
2050-01-01 12:00:00,0.4577625570776255,0.23557372544599,9.66066737686889,0.2819634703196347,0.8042242257195091,2.253583391852,2.3390410958929,3.5570776255734,0.1702536780122392,8.384703196347031,2.0535260692649424,1.0277737839297565,2.9502786774443326,2.913544779351474,1.357663298090485,3.7186643306887,0.5386446009113846,6.543099411976276,10.454693477296727,4.830073450623581,6.29231837139587,0.6070239230771759,2.81886887691803,1.248805158599082e-06,8.650803345307154e-07,0.4290303909234573,1.3303898815921629e-06,1.584765448889607e-07,0.0,6.873466361741429e-07,1.0520626154413045e-06,2.134868832977431e-07,1.4459869524909557e-07
2050-01-01 15:00:00,0.4577625570776255,0.23557372544599,9.66066737686889,0.2819634703196347,0.8042242257195091,2.253583391852,2.3390410958929,3.5570776255734,0.1702536780122392,8.384703196347031,2.053526069207967,1.027773783195452,2.9502786752934953,3.197667795474551,1.5512543064469997,4.2489136042299,0.5386449414799501,7.599543891290271,11.081432870306848,5.119605897921064,0.9727400412535993,0.711952793538374,3.306132584308406,1.115238772288646e-06,8.843548993749293e-07,0.4312706495074715,1.3455731574114602e-06,1.552320285785921e-07,,7.015685393868134e-07,1.0515086887953501e-06,2.155429694570729e-07,1.4573741645960397e-07
2050-01-01 18:00:00,0.4577625570776255,0.23557372544599,9.66066737686889,0.2819634703196347,0.8042242257195091,2.253583391852,2.3390410958929,3.5570776255734,0.1702536780122392,8.384703196347031,2.053526069168499,1.0277737824887865,2.9502786732269817,3.3053704467300733,0.7139651792041183,1.9555635399435003,0.53864494611511,7.790284811023037,10.964001966259836,5.065356793144957,1.4970471560784275,0.7220941165444784,3.353226378648116,1.0220259589797804e-06,8.81951245866241e-07,0.434927024910284,1.3455306001974151e-06,1.6380457203839265e-07,,7.028455943860836e-07,1.049942998648392e-06,2.1481348872668145e-07,1.459775124843584e-07
2050-01-01 21:00:00,0.4577625570776255,0.23557372544599,9.66066737686889,0.2819634703196347,0.8042242257195091,2.253583391852,2.3390410958929,3.5570776255734,0.1702536780122392,8.384703196347031,2.053526069122306,1.0277737816590042,2.95027867080213,3.550922618873349,0.2831719509682892,0.7756130956754,0.5386452490047205,5.059638293624511,7.715269125529175,3.564551884471279,4.343361063723336,0.3254853427806231,1.511473383134928,9.584976649082648e-07,7.958704792287504e-07,0.4405770738722845,1.1484752462338038e-06,2.0666847563992734e-07,1.323210756525505e-07,0.7435704817015948,1.0082641539914402e-06,2.0511658596957633e-07,1.2899696612588613e-07
