snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
carrier,Electricity,Methanol,Hydrogen,Oil,Ammonia,Oil,Centralized heat,Electricity,Decentralized heat,Oil,Methanol,Methane,CO2 emissions,Solid biomass,Solid biomass,CO2 emissions,Solid biomass,Hydrogen,CO2 captured,Electricity,Methane,Electricity,CO2 captured,Hydrogen,Electricity,CO2 captured,Electricity,Electricity,CO2 emissions,Centralized heat,Oil,Hydrogen,Electricity,Centralized heat,Decentralized heat,Centralized heat,Methanol,Oil,Electricity,Electricity,Solid biomass,CO2 emissions,Electricity,Hydrogen,Hydrogen,Ammonia,Solid biomass,Ammonia,Solid biomass,Methane,Electricity,Methane,Decentralized heat,Methane,Methane,Oil
sector,Industry,Shipping,Industry,Aviation,Industry,Industry,Industry,Agriculture,Agriculture,Agriculture,Industry,Industry CC,Industry emissions,Industry CC,Solid biomass methanation,Solid biomass methanation emissions,Industry,Efuels production,Efuels production,Residual electricity consumption,Storage,Compression losses,Methanol production,Methanol production,Methanol production,CO2 sequestration,Hydrogen production,Direct Air Carbon Capture,Direct Air Carbon Capture,Direct Air Carbon Capture,Transport,Transport,Decentral heat production,Residential / Services heat consumption,Residential / Services heat consumption,Storage charging,Storage,Storage,Transport,Hydroelectricity,Central CHP production CC,Central heat production emissions,Ammonia production,Ammonia production,Storage,Hydrogen production,Decentral heat production,Storage,Central CHP production,Central CHP production CC,Battery charging,Decentral heat production,Storage charging,Hydrogen production CC,Power supply,Decentral heat production
2050-01-01 00:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115083661265,30.24351704222649,86.81560338985301,2.133946271954279,0.733776549195808,2.0714364015708004,60.46219335561921,12.420319099472032,145.52677870537065,25.283230781306337,1.3278984844542887,27.75550111329736,127.36196203360224,30.322962050268583,18.783633786970285,429.30914145555056,0.2577329284802255,0.4686053245095011,0.6560420385830841,12.964710518301809,4.733342425078936,150.5845070095745,102.31129903508088,304.37799774369546,49.03336008893905,23.66014457035065,62.96943077230454,97.64661997520273,11.1589034308471,3.9901416401782055,1.3900253090820944,6.5077188099666845,30.22023567070659,86.14046121879491,1.962099917270768,28.840650526803028,13.818731591248884,21.831299636847792,15.76425969646868,0.4041234097333305,14.734516565577675,28.44950402316489,1.7208278670614672e-05,2.6336341237081126e-05,2.364938677462725e-06
2050-01-01 03:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150836865025,30.24351704377278,86.81560339424165,2.13394625360799,0.7337765407410956,2.0714363974412757,60.46219703927531,12.420319856179349,111.0974639135748,,1.280688083218395,28.580284865345988,131.14665597537447,31.224040590013157,19.26731508562871,410.3345972633549,0.2577320546243693,0.4686037356806714,0.6560408861006233,61.12853944093531,22.31768373928779,242.04759955425217,162.14473738377845,484.59430947347295,21.474122365868247,26.985755136728287,14.899483988285064,44.708927600265895,0.0,5.348722250145502,1.863307182496401,7.269448215072708,33.75751852078244,47.86619332492448,1.9621095076523245,39.73866053403583,16.89890560420603,37.57013976036488,15.764269718982222,0.33257937032781737,73.53985578191197,3.131964166841953,1.9497199722639705e-05,2.6482530431536925e-05,2.6035033964556463e-06
2050-01-01 06:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.631150836711875,30.243517044178105,86.81560339545628,2.1339462000421525,0.7337765293467137,2.071436396662019,60.46219018127131,12.420318447388278,111.72604918204428,,1.2301530382676478,28.580276227706708,131.1466163397476,31.22403115336825,19.20551592017427,373.5615070383538,0.2577318332843494,0.4686033332442717,0.6560407294411259,132.30379904795765,48.303368143003865,271.38483820679375,171.35201203266334,509.92333806579256,12.154208641237457,26.985720309734347,,77.77620308933598,1.8010458758024417,5.34872254050875,1.8633072815463292,7.303310655999678,33.91476731641743,,1.9621153448941877,40.18384170012232,17.035828359470468,36.542663054756034,15.764269779390776,2.2158783225054095,84.50535121311478,6.083959619479986e-05,2.3834372426652125e-05,2.6426608163397688e-05,2.710111700319995e-06
2050-01-01 09:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115083698538,30.24351704624888,86.81560340152387,2.133946140735744,0.7337765188741379,2.071436391239246,60.46218589318953,12.42031756651808,141.1766469496965,,1.2837955761917688,27.965477200774565,128.325481530947,30.55236150899372,19.185107334057736,411.7679700791816,0.2577319325321617,0.4686035136948395,0.6560408984151062,108.6965612598931,39.68449925241001,254.05513935092802,152.27298994847965,453.26404227456794,18.943887077558692,24.50678915309906,0.0,236.02306988005563,4.400768223734698,5.348718963059355,1.8633060657916432,6.92131091372374,32.140855047797594,36.58504319442107,1.962112531073668,31.47809783522371,15.491149643658192,25.439932019405013,15.76425900197072,43.532994402526896,47.18270113311031,5.165022795520222,2.2848028853538935e-05,1.3462093125111014e-05,2.5550340509629127e-06
2050-01-01 12:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115083704944,30.243517046895555,86.81560340339846,2.133946097911894,0.7337765113669423,2.071436389433517,60.46218317313873,12.420317007757362,148.57016761478343,0.3965831804542385,1.2335093897381897,27.68948971673521,127.0590548387937,30.25084441619422,19.191878084758983,404.66061769739264,0.2577317530199136,0.4686031873089339,0.656040638149738,125.2289044232741,45.72036416207245,235.63252492771835,146.07832983138096,435.2198158813675,22.453061990518933,23.393980017900464,0.0,163.7117486077024,7.571892540601293,5.348717952414337,1.8633057121328032,6.878718457631089,31.94306622217365,28.57605267443718,1.9621129955942311,31.62324598292199,15.318919271764576,28.17429351920309,15.764259259438546,32.96003397269205,40.20387238267923,10.713150754116754,0.1006676395449567,1.6404281691479425e-05,2.570416268028202e-06
2050-01-01 15:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115083682947,30.24351704595857,86.81560340056942,2.1339460745506433,0.7337765068884801,2.0714363919264205,60.462188549824226,12.420318112251683,167.74688025942524,,1.2029606568990991,24.67066399081877,113.20653724522629,26.95276892659396,22.553442375238227,359.20936670491915,0.2577316467102357,0.4686029940186104,0.6560404821304026,142.0969480153439,51.87879139804493,224.0457249918129,154.8136467209763,461.78525908749657,9.199390874207742,11.221772809028629,,48.91752919051644,0.0,5.348723234100678,1.8633075135636368,4.996268508082945,23.201434511453517,12.296599388742903,1.9621155581120096,36.314395851356466,7.706907208449441,45.928573078949896,15.764274172412328,0.22812229478030757,57.27325416522048,0.006072088515155,0.2480647140938605,3.109785554422325e-05,0.6872290911415457
2050-01-01 18:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115083689705,30.243517045499367,86.81560339916047,2.133946054158952,0.733776502742164,2.0714363933075868,60.46219126035293,12.420318669056352,172.3791363858398,,1.1283886522875086,27.876568966000907,127.9175073720408,30.45522901558303,19.192009543750643,347.0802151284491,0.2577316474078162,0.4686029952869384,0.6560404789752026,68.4926217056101,25.006268490637616,237.3518552112645,154.00179128611774,458.5928891243856,9.111294450847163,24.148302259206773,7.487392863869667,22.547025499646836,,5.348723137075025,1.8633074803006633,5.398805510152525,25.070716732143794,10.974212697094464,1.9621115512451364,37.761153195172064,9.334638680181,48.053216311649166,15.764272160963662,0.25474251450185065,57.516528638838885,0.0031699347327687,1.964033610560898e-05,3.077055778202651e-05,2.638385057583635e-06
2050-01-01 21:00:00,201.48972602739727,57.065596856101045,10.569634703196346,83.871621355086,10.534246575342468,47.38356164382596,6.47716894977169,5.7144931044690885,22.34338942225278,10.49743235957586,31.18721461191646,46.63115083690684,30.24351704470839,86.81560339679037,2.133946037283095,0.7337764994371825,2.071436395392349,60.46218962198701,12.42031833249848,161.62953418916422,22.66837975328086,1.1125461420728606,20.98444489956004,96.29154464494825,22.925564331838412,25.15582350328784,316.0612901993059,0.2577319250969054,0.4686035001761918,0.6560407468865741,27.0921032052584,9.89117352870854,157.96658840869821,109.43886465983678,324.4140486951392,20.52786210700703,0.0,48.83385917019845,82.3011931710498,,5.348719435357018,1.8633062222203625,4.113437864755921,19.101787480330373,40.586284327912935,1.9621087841640317,29.95358653260811,4.137036734803114,26.728562284497105,15.76426316080896,0.3495012384704916,17.51833807676093,16.349108579397477,1.854104093086831e-05,3.053416575609083e-05,2.4493761681157853e-06
