countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
AL,gas,20.96019335143736,0.9035008140458984,28.78128927146209,1.4882236225592205,28.020329583057553,0.6463872183900032,27.95692104605321,0.6482417594915912,27.779990496087564,0.2774102049757302,27.77135284489869,0.2974844264618388
AT,gas,20.852386255614885,6.651675768114089e-07,29.358810030892567,1.510109185870357e-07,28.310318387590495,9.794374816162257e-08,27.969219665993087,1.7686087288024142e-08,26.678587382278735,7.01632718257433e-08,26.568102429895244,6.303325847135977e-08
BA,gas,21.09114401527548,0.7535499940245514,29.287329789506217,1.4344021818879602,28.160091334718587,0.0278260984596618,28.179750786421653,0.0466160733597182,28.055863247383105,0.0855965814832489,27.832811629859084,0.1072156574857125
BG,gas,20.099999082685976,5.024792568955116e-07,24.999998916214995,1.267902085273774e-07,24.999997011918996,2.2707619106978558e-07,24.99999704360397,1.0239043197071301e-07,24.99999549832403,9.353815433185769e-08,24.999991548563436,5.1302409543112066e-08
BX,gas,20.15370629609641,0.0535042101311588,26.2792963458085,0.0164934776139138,26.27761421752117,0.0198145627139917,26.277222412484974,0.0292512752286229,26.277220077172583,0.0367376337844073,26.278196291284605,0.0372368706092009
CH,gas,21.01068020166085,0.910378830136559,30.11647057011381,1.6235799425582165,29.409512368460277,1.4259097701464998,28.848825046487683,1.4604359258699806,27.838303310200352,1.444637740125187,27.6854386518583,1.1297427986965434
CZ,gas,20.68002375022467,3.282191646567377e-07,27.10399672767817,2.311031009886677e-07,26.67714057064512,5.602305240808433e-07,26.6401535641266,1.6778641615277776e-07,26.595101567291895,7.580065839004547e-08,26.54630252367136,3.662755932356097e-08
DE,gas,20.100000008262676,1.6331442828500493e-08,24.999999987620107,1.9619554334783707e-08,24.999999950250693,2.5296798182547872e-08,24.999999962617167,1.3299147924200004e-08,24.999999926941936,2.1038545626769465e-08,24.99999992689385,9.809971398471096e-09
DK,gas,20.58526741459282,0.0178500343119359,26.30761701611949,0.1255589758461914,26.333053388085368,0.0133361351867087,25.689385887533955,3.332362477937264e-07,25.622087692782,3.341410216816052e-07,25.753482691889825,1.798713504789984e-07
EE,gas,20.09998968482411,1.0092589780684788e-05,24.99998668998188,7.333846739634194e-06,24.99998620180011,5.531474462922753e-06,24.999982542636968,1.068328444607208e-05,24.999944632740565,2.6612619072598332e-05,22.544044581442183,0.328881259995213
ES,gas,20.367494412916137,0.0794040354952195,25.773672655026523,0.0915548970581375,25.771494377704485,0.1396663578202833,25.763299264697512,0.1205004214781983,25.710727366037204,0.1286987269440799,25.687776261895845,0.1116418792530802
FI,gas,20.14770172452032,0.3795502840026868,26.1007580420707,1.508680698302154,26.07202335245214,1.509076975572372,25.72854475130441,1.4179403354938414,25.03463091557336,0.3458112318274209,24.999992842106774,2.7418261079213263e-06
FL,gas,20.10163802736741,0.0079806120567804,24.99999988674275,1.1925750046880066e-07,24.999999615186468,2.844507203636073e-07,24.999999617970193,2.930708829533374e-07,24.999999371025343,4.360670704926831e-07,24.999999243331963,3.774463295609064e-07
FR,gas,20.10000003908636,4.5992239165353424e-08,25.000000001984414,2.8158285767475832e-08,24.999999933878485,3.978284266355133e-08,24.99999994034212,1.1348095002665926e-08,24.999999830668244,1.9496486310327693e-08,24.999999774919424,4.542024399492057e-09
GB,gas,20.31987111932864,2.02711003741683e-06,25.881379145774893,8.442868304457859e-07,25.930767768503124,1.0439045090353156e-06,25.96029200094302,1.0172317577121643e-07,25.72109779167954,1.4943860247461318e-07,25.68385637712105,4.116267692164997e-08
GR,gas,20.09999978609781,9.330903910085015e-08,24.999999383416323,2.862335052092736e-07,24.999998310211325,7.6200909288668e-07,24.99999864476848,5.434281594642861e-07,24.99999805169885,7.335827437312343e-07,24.999998309629508,4.27650071269683e-07
HR,gas,20.879693525306873,0.34762640495492,27.58775605080966,1.0330906115609542,26.76734453885543,4.634669066607295e-05,26.803939229767018,9.98668380670043e-07,26.69694661112423,2.7819253456400858e-06,26.4819581822549,4.95827623742817e-07
HU,gas,20.14202946855809,1.9920491186371126e-06,24.99999990282516,1.1840698692588076e-08,24.999999734496814,1.994845196778851e-08,24.99999976658362,6.8088641461423205e-09,24.999999543183044,1.65497209496017e-08,24.99999941082388,1.2716324032360049e-08
IE,gas,20.099999837631735,1.2177963823491996e-07,24.99999965362992,8.09795793618586e-08,24.99999894156658,1.3480322441327048e-07,24.99999930480328,5.3973555235766814e-08,24.999998904468352,7.382025517210033e-08,24.999997861280654,4.8087452594738854e-08
IT,gas,20.09999912264596,1.1556046646754785e-06,24.999999064222827,1.0197632648930026e-06,24.999997616472157,2.434883596052017e-06,24.999996925965934,2.830612150598092e-06,24.99999301394206,3.5192178134743912e-06,24.99998466807238,7.3685485301619395e-06
LT,gas,20.099999221145033,3.402643048426984e-07,24.999997919487218,8.733408886327727e-07,24.999995994814736,1.3558944592157938e-06,24.99999658784937,9.836055756619143e-07,24.999986198567974,1.4673494093704752e-05,19.593745571011777,0.8920897524612278
LU,gas,20.37526539205401,0.0995614579269106,27.78963489640792,0.7890174817288836,27.56673293951247,0.9233582444885344,27.23876049114012,0.8234874570823449,26.942257440054615,0.7275461144962654,26.762841739655094,0.6140444403069532
LV,gas,20.10000016994419,5.7063081014470554e-08,24.99999531125294,7.624004103063135e-09,24.99998811926979,7.725110608781237e-09,24.99998164635116,6.610984213093228e-09,24.999091899184933,1.645843893284699e-09,20.454581237247147,1.3898493968209058e-09
ME,gas,20.693860726191264,0.8513464950321189,29.07672764582574,1.7082375824147582,27.87068964307101,0.6535976064621342,27.998914601116187,0.3498092356124613,27.55203231300209,0.2652072732820888,26.039405896826818,0.0993056126966935
MK,gas,20.66060793589077,0.8809687889120406,27.09128389226393,1.1210991036318605,26.645692329506343,0.6246496572803655,26.616323837165524,0.6050952738959678,26.447058978086467,0.1849659679904588,26.447807746891723,0.2004263182200905
NL,gas,20.10000000762087,4.781365485080019e-09,24.999999973687096,1.4246773402961704e-08,24.999999839831236,1.6832975511627072e-08,24.999999831314703,4.33228580016162e-09,24.999999690999022,8.842971526145208e-09,24.99999961009199,2.4049168952566588e-09
NO,gas,20.099999822868572,1.1458341136026076e-07,24.999999931226142,1.4699186440539834e-08,24.999999863512745,1.5039056262939896e-08,24.999999907061603,1.0127508843562114e-08,24.999999884636892,3.5669655350128745e-08,24.99999831962988,3.1088553298258034e-07
PL,gas,20.96047627110432,2.9119501758743216e-07,25.000000295340985,7.363087059211134e-08,25.00000011631715,6.364546777750144e-08,25.000000025821738,1.2013702335791508e-08,24.999999905882454,2.3443513458828776e-08,24.99999981604267,1.1170008502797256e-08
PT,gas,20.100000302052862,2.6602760455185514e-07,24.999999293565523,3.025623243196288e-07,24.999997959507752,6.531315739716908e-07,24.999997789583233,1.0448796573593977e-07,24.99999554516985,9.271676995295883e-08,24.99999488917403,3.9000941728697327e-08
RO,gas,20.09999976866797,5.1646360889337e-08,24.999999570675993,1.8556284420653567e-08,24.999999120284084,3.1664605371161065e-08,24.999998756852555,6.266517294215125e-10,24.999998300093605,1.2001678890023438e-08,24.999998034256485,6.840173386358436e-10
RS,gas,20.796149972939908,0.4555888197407993,30.922310896680393,1.5665256791724755,29.709881768913153,0.062895126799474,29.66860739002976,0.0732186953595589,29.395163460417123,1.2955629856063856e-05,27.53776719107181,6.95444464544854e-07
SE,gas,20.63847424896233,0.647791735561661,27.219754707569688,0.9669371502193984,26.46949768003318,0.0001611101690678,26.48005896182719,1.7485277952229825e-05,26.334415377135628,2.5440630836844445e-06,25.000000027064424,5.461994735015578e-07
SI,gas,21.032562592923338,0.325343044511135,28.996948157817936,1.059612725779217,28.15902671546214,0.0631789356333459,28.175707218933013,0.0828443985705428,28.0683514839809,0.1202460286886765,27.852117552172032,0.1363232316323231
