imports_exports,countries,year,carriers,AL,AT,BA,BG,BX,CH,CZ,DE,DK,EE,ES,FI,FL,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,WL
imports,ES,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.010689299251188,0.0,0.0,0.0,0.0,0.0,0.0
imports,FI,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.693997629250952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033487604612117,0.0,0.0,0.0
imports,FL,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.861394887264292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.600694828547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185532904160102
imports,FR,2023,Electricity,0.0,0.0,0.0,0.0,0.0,38.87729384142433,0.0,30.19592337815621,0.0,0.0,14.867958837418858,0.0,0.0,0.0,12.1718811114244,0.0,0.0,0.0,0.0,13.689414004982774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06722245971293
imports,GB,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8625843719233366,2.587024914890818,0.0,0.0,0.0,0.0,0.4531477137771938,0.0,0.0,0.0,0.0,0.0,0.0,4.406264928144038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,GR,2023,Electricity,2.095999352088712,0.0,0.0,2.851851016765027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08320363404107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,HR,2023,Electricity,0.0,0.0,7.176788166140535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.730802781124985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5999364588907135,0.0,0.0,0.0,0.0
imports,HU,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8947351340470544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.074969003676331,2.428727365257397,0.0,0.0,3.966043601683724,0.0
imports,IE,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864383540944604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,IT,2023,Electricity,0.0,0.5192164170032719,0.0,0.0,0.0,0.8451662315272956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069255977739295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.674266082406525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.654055849883761,0.0,0.0
imports,LT,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.149021682416393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,LU,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9888976751395937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,LV,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.499573508031522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ME,2023,Electricity,1.6157138228455037,0.0,1.3264771384147878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.797278447191077,0.0,0.0,0.0,0.0
imports,MK,2023,Electricity,0.0,0.0,0.0,1.045650186602371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7212101468790453,0.0,0.0,0.0,0.0
imports,NL,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.766456728689604,0.3393335116684123,0.0,0.0,0.0,0.6254702208374839,0.0,0.4004320773039765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,NO,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.955375323661595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114138150259651,0.0,0.0,0.0,0.0,0.0,15.667157265293913,0.0,0.0,0.0
imports,PL,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.3028557151822678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1869074361574292,0.0
imports,PT,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9665199728742796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,RO,2023,Electricity,0.0,0.0,0.0,0.3829096186459522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522085456374586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9478597572483296,0.0,0.0,0.0,0.0
imports,RS,2023,Electricity,0.0,0.0,0.0,0.8820962442100707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1647307506959788,0.0,0.0,0.0,0.0,0.0,0.0,0.8792763902535765,0.0,0.0,0.0,0.0,5.178629962279476,0.0,0.0,0.0,0.0,0.0
imports,SE,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255996350870173,2.590277683325665,0.0,0.0,3.484262150458046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1319966036516895,0.0,0.0,0.0,0.0,0.0,0.993506919666176,5.255997498041946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SI,2023,Electricity,0.0,0.3551309139809482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.847922801952386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SK,2023,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,4.725829415767038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817143831133592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.469121665365696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,WL,2023,Electricity,0.0,0.0,0.0,0.0,5.8142788922378354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12635663664996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879046795944632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,AL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.767670741469719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.985687559036688,0.0,0.0,0.0,0.0,0.0,0.0,4.042682448162022,0.0,0.0,0.0,0.0
imports,AT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.181843952940689,9.252847784945512,9.850397199292455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.726080761728266,0.0,1.7210087735338453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6985943302842,0.0,0.0
imports,BA,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.701062222211789,0.0,0.0,0.0,0.0,0.0,0.0,6.8902529509991,0.0,0.0,0.0,0.0,0.0,0.0,6.02014948279197,0.0,0.0,0.0,0.0
imports,BG,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7702551611966464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706324421276901,0.0,0.0,0.0,0.0,6.804926384323952,2.805436962011677,0.0,0.0,0.0,0.0
imports,BX,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91088879813873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.575791437826494
imports,CH,2030,Electricity,0.0,23.255423393754008,0.0,0.0,0.0,0.0,0.0,39.506712880244066,0.0,0.0,0.0,0.0,0.0,0.8741178573723538,0.0,0.0,0.0,0.0,0.0,43.58849499188528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,CZ,2030,Electricity,0.0,3.896220900138771,0.0,0.0,0.0,0.0,0.0,1.8121964277986913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.572776657698386,0.0,0.0,0.0,0.0,0.0,10.215576255738828,0.0
imports,DE,2030,Electricity,0.0,53.52074501183874,0.0,0.0,0.0,30.46768375832658,27.461032406652023,0.0,0.770448047089263,0.0,0.0,0.0,0.0,1.9483536036812816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1212545348550176,0.0,0.0,0.0,7.740077131294223,2.3516721139262655,22.47863580769622,0.0,0.0,0.0,0.9321941276819906,0.0,0.0,1.676598523118578
imports,DK,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.239541704966086,0.0,0.0,0.0,0.0,0.0,0.0,4.96464421961981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778948274382988,2.425443312235297,0.0,0.0,0.0,0.0,0.5548260959745869,0.0,0.0,0.0
imports,EE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925440756876111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4253443872603277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ES,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8332200598010221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208440637566445,0.0,0.0,0.0,0.0,0.0,0.0
imports,FI,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.252905163825326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,FL,2030,Electricity,0.0,0.0,0.0,0.0,4.88957142410943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3345318719762385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.007880095851876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76691700059877
imports,FR,2030,Electricity,0.0,0.0,0.0,0.0,0.0,62.374288457013755,0.0,38.31174694278475,0.0,0.0,7.207849981716388,0.0,0.0,0.0,6.240834912116585,0.0,0.0,0.0,0.0,5.846300805936577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.60404809100139
imports,GB,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.161688958903985,0.0,0.0,0.0,3.88201218155096,3.192610361784932,0.0,0.0,0.0,0.0,0.1796778458518353,0.0,0.0,0.0,0.0,0.0,0.0,3.791237829717588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,GR,2030,Electricity,7.420993112466985,0.0,0.0,5.434933330123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4485674692209174,0.0,0.0,0.0,0.0,15.222816726894784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,HR,2030,Electricity,0.0,0.0,17.134462700983168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9994062314161765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.186601632580965,0.0,8.137380398827062,0.0,0.0
imports,HU,2030,Electricity,0.0,3.9654119513967383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41144850924349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.50928490571853,6.578092498643828,0.0,0.0,10.2772369318046,0.0
imports,IE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0176157295302648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,IT,2030,Electricity,0.0,0.5431829825155912,0.0,0.0,0.0,5.665074649062067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387050437051216,0.0,0.3402122905487521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3443058340173206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.190581491802556,0.0,0.0
imports,LT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.526319687721545,0.0,0.0,0.0,0.0,7.238205092419531,0.0,0.0,0.0,0.2678740577952879,0.0,0.0,0.0
imports,LU,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9327440859053997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337250379172188
imports,LV,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1414728392012243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.680044045734154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ME,2030,Electricity,2.2290172743860115,0.0,5.1711980966211435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5074187708335396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308671467136038,0.0,0.0,0.0,0.0
imports,MK,2030,Electricity,0.0,0.0,0.0,1.4683405270682983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5236527066005714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.587677424229843,0.0,0.0,0.0,0.0
imports,NL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75541230738809,0.8420741665118388,0.0,0.0,0.0,15.819942085535056,0.0,2.3032924507864356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347517510696412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,NO,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.040378687763674,3.802696814563424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9648263657950897,0.0,0.0,0.0,0.0,0.0,21.96929000030024,0.0,0.0,0.0
imports,PL,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,11.52899346669837,5.869406002787731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.340289520011725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354918397082809,0.0,9.854002609794057,0.0
imports,PT,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.331344005284873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,RO,2030,Electricity,0.0,0.0,0.0,4.561395639593114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.543161098065129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.260786083774041,0.0,0.0,0.0,0.0
imports,RS,2030,Electricity,0.4405038054519492,0.0,3.14237073051774,1.236439946555806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5386544122501213,2.8994939759432636,0.0,0.0,0.0,0.0,0.0,0.4894267060595417,3.4912519134454256,0.0,0.0,0.0,0.0,2.021996473839876,0.0,0.0,0.0,0.0,0.0
imports,SE,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3878702514448977,0.9037093602709194,0.0,0.0,0.8628255346755915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.328540465203655,0.0,0.0,0.0,0.0,0.0,17.665940821772452,4.211770373128914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SI,2030,Electricity,0.0,5.705336593684232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.51209303762529,0.0,0.0,5.659283144142792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,SK,2030,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,6.808079225163279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27931054745103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.522001475910756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,WL,2030,Electricity,0.0,0.0,0.0,0.0,4.323812500554206,0.0,0.0,2.7687296363788407,0.0,0.0,0.0,0.0,13.328047247719915,3.9558780507276214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.121602530083432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,AL,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522489059989268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5521401764552,0.0,0.0,0.0,0.0,0.0,0.0,3.54309007086416,0.0,0.0,0.0,0.0
imports,AT,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.2839070266813098,7.901929645730874,15.300890641642203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338469991597702,0.0,1.9847680525185325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.339858353974137,0.0,0.0
imports,BA,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.070435726235912,0.0,0.0,0.0,0.0,0.0,0.0,5.96175575371195,0.0,0.0,0.0,0.0,0.0,0.0,4.635540028628765,0.0,0.0,0.0,0.0
imports,BG,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2013380367727706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9185563802677368,0.0,0.0,0.0,0.0,6.375604060666129,4.004359983312796,0.0,0.0,0.0,0.0
imports,BX,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4374932745514055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.187874118164792
imports,CH,2035,Electricity,0.0,19.65359658844548,0.0,0.0,0.0,0.0,0.0,42.97196148427085,0.0,0.0,0.0,0.0,0.0,1.1344841857122463,0.0,0.0,0.0,0.0,0.0,45.99034494200759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,CZ,2035,Electricity,0.0,5.5862228042956374,0.0,0.0,0.0,0.0,0.0,3.859860116141068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.079311645929112,0.0,0.0,0.0,0.0,0.0,8.006161691203609,0.0
imports,DE,2035,Electricity,0.0,50.85508216954315,0.0,0.0,0.0,34.33483754786819,22.621258972948947,0.0,0.4661751051544234,0.0,0.0,0.0,0.0,2.403122248806595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5079490222820917,0.0,0.0,0.0,6.86820756950576,2.4602897802954633,16.9678820152066,0.0,0.0,0.0,0.9962353839689126,0.0,0.0,2.3956972708974504
imports,DK,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6768877098964543,0.0,0.0,0.0,0.0,0.0,0.0,6.161336882756376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.222703158895019,2.632368915862668,0.0,0.0,0.0,0.0,0.6202696618038556,0.0,0.0,0.0
imports,EE,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.270425242346178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.120961797288917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,ES,2035,Electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1976311048778936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5972102347004227,0.0,0.0,0.0,0.0,0.0,0.0
