snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,CO2 emissions,Hydrogen,CO2 captured,Hydrogen,Coal,Oil,Methanol,Electricity,Decentralized heat,Centralized heat,Centralized heat,Methane,Ammonia,Electricity,Electricity,Electricity,CO2 emissions,Hydrogen,Methane,Electricity,Centralized heat,Decentralized heat,Electricity,Oil,Centralized heat,Centralized heat,Decentralized heat,CO2 emissions,Hydrogen,Decentralized heat,Ammonia,CO2 emissions,Electricity,Electricity,Methanol,Centralized heat,Centralized heat,Decentralized heat,Decentralized heat
sector,Shipping emissions,Agriculture emissions,Aviation emissions,Industry emissions,Industry CC,Methane production emissions,Steam Methane Reforming CC,Hydrogen production CC,Steam Methane Reforming,Imports,Imports,Methanol production,Nuclear,Heat Pump,Waste Heat,Heat Pump,Imports,Haber-Bosch,Offwind,Onwind,Hydroelectricity,Transport emissions,Electrolysis,Storage,Biomass CHP,Biomass CHP,Biomass boiler,Solar,Storage,Solar thermal,Storage,Gas Boiler,Decentral heat production emissions,Storage,Resistive heater,Storage,Power supply emissions,Gas,Battery,Storage,Gas Boiler,Resistive heater,Storage,Oil Boiler
2035-01-01 00:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.31888060904899,19.952253742756383,3.351019500050895,45.41700788527002,11.745835195008754,7.813589851696869,51.23782424537957,447.1936765022943,38.98315756295581,107.31525304899554,142.70491588525766,13.004398290558857,11.3566129635899,507.1459731251582,6.822666988524049,233.4907600377892,127.30057478866676,20.899571921149615,9.292156607952432,13.62707335614024,,18.108361858034673,55.34788072870125,30.249473747676817,,,,0.0215806088453357,236.80110487499485,49.790635439361914,,30.391216221573337,,5.452341796511003,17.62372845546287,1.1363528601111326,,10.227316679896257,4.337225926339125,0.4232734882696859,7.440296102080757e-05
2035-01-01 03:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.31888054222469,19.952253818491087,3.35109561821807,45.41957628701872,11.7465012997348,7.813597912218403,49.57068722316712,448.3093531328164,38.88090142387544,105.7278652123779,141.8835875806197,11.278058073359835,11.248332904926173,510.146186593555,4.9705966784358635,216.47181220503657,116.02722394611963,22.095320813908202,43.812467767700035,13.627097015604624,90.31562136868368,29.63609199440502,90.62160589188088,31.210749330061365,,0.0,,4.3210354986120105,381.9730947504309,89.76305856269829,,52.22003728551706,0.2919866747198321,5.379666390321044,17.38881801956577,1.3496197111057706,,19.198981320478893,1.2906166676505093,16.39557057479903,31.26293123512217
2035-01-01 06:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.31888042195024,19.95225395536684,3.3512549052285836,45.425082723815365,11.74793057751792,7.813599743934779,50.11468420058789,448.58440668071626,38.8250910627623,104.19409493523072,141.5429816785881,12.08127111898459,11.2300281471845,510.7641134577761,5.850685066686169,209.7907627694364,98.91365019396729,33.220656764409476,94.82569000249823,13.594550145711723,100.05792458666926,29.931532339942123,91.52417171091444,31.2659751538313,46.48351848432749,194.0925533275604,0.0167597173018979,4.023076352082808,413.0316816314252,102.17134502609282,5.082498560273711,53.78062950062332,,0.42211248986270355,1.3643996649663142,1.874884969812964,,23.044864475267783,1.5509035558683577,0.2745811269122008,50.168271773953656
2035-01-01 09:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.31888027909227,19.95225411700814,3.3512543286611107,45.42506307722263,11.747925503554672,7.813599694980818,49.63915238190451,448.3592569529363,38.75778685522197,102.6503808874114,144.42597521248445,13.044607494154489,11.38920645010289,509.4313211837894,6.890378679116262,219.6918829896537,82.1018640744361,16.739928994515804,77.90574795678579,13.627103595882271,39.08387716185018,25.70486817003994,78.58686387511895,30.591177970851625,203.6763958750039,87.59065011167527,5.846998650572762,2.587590959296654,363.1506473073208,79.73382896886922,3.428021537972429,62.47853200665051,0.0,7.73826106081426e-06,1.6797891942072815e-05,8.586249662004604e-05,,13.397899733452023,3.861191365868097,2.296627945904598e-05,13.343593032521632
2035-01-01 12:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.31888015314591,19.9522542582831,3.351253886788257,45.425047572505854,11.747921499296115,7.813599706651232,49.73882600480462,448.26212146191943,38.78137627095801,102.86255124433552,148.33987462689993,12.945528672561005,11.58150475456492,509.7841374691514,6.78090493953481,233.6525709359159,80.64372273179234,20.41876747017401,89.75492280369811,13.627103307754505,19.012013611305115,26.0902082137522,79.75605073965116,30.465584269474427,151.58792888345957,130.1429027853012,6.271884492395439,1.1774136003829163,346.31754727706164,74.89549748848354,5.247539331987723,54.569699467633285,,7.848977923129899e-06,1.7100076873865216e-05,9.164827463390626e-05,,10.75381006540455,1.8861762321620237,2.0796349922854377e-05,10.074173313692569
2035-01-01 15:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.31888004845345,19.952254373915846,3.351253567747716,45.42503454673851,11.74791813536052,7.81359991610614,49.56235869071833,448.3975138137603,38.79532161732236,105.82237186389932,146.62899487412255,10.341193276386889,11.31505359601772,511.6565763645981,4.0665699202474865,236.2177000805534,80.5520015120894,33.298414382805205,101.84470317373388,13.183644089960008,90.00866058353323,28.725408149809184,87.8359803106761,30.780877353508775,14.064077762869903,204.13075957918167,0.2324647849647496,2.184363258947811,374.8521873242637,89.0193726564093,4.547070768753034,37.96790100335823,1.196015346888842,7.273723708384129,23.511024464034058,1.5990979357794723,0.0,18.050609548176027,1.2906153521132433,0.1547469481491275,34.463812469374325
2035-01-01 18:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.318879953454896,19.952254479180226,3.351252610662551,45.42502243924486,11.747915007686254,7.813597582981819,49.20930843626877,448.30425756006474,38.96814673811157,108.88996392770053,143.42370751045627,10.321100832559848,11.073996236802651,511.0683595156948,4.026233350007844,233.21076922406934,77.80601588891817,44.65707999790884,49.0905035233079,13.183643632537464,96.88937710925944,28.602983631187556,87.46131110457726,30.55957005608096,,0.0,,1.7583308685867791,378.19316544478903,88.90698620488466,0.0,37.38767211248608,1.2363493782884287,7.833992688955647,25.321994510773568,1.684306849326503,0.0,18.106475967505975,1.2906152947457927,4.004985518897136e-05,31.670343160569935
2035-01-01 21:00:00,15.512561252714995,2.698889859646953,21.56339385039261,45.31887986712568,19.952254575275305,3.3512511508294187,45.42499602976213,11.747908174801186,7.813594900683643,49.20691494294354,448.0048700234269,38.98309657630502,112.23553940978789,142.04324631662234,10.272174979892027,10.9506248326265,508.3004936384981,3.9718187739563673,223.7943978586406,73.06138884038643,56.038778218297615,19.417638786944742,13.18364078876745,0.0,22.465591824169625,68.67324304457085,28.79093654714415,,,,1.518729895622042e-05,243.6264820982496,50.8196438629157,0.0,27.294814395786144,1.2907623669502792,6.515489991310801,21.060167386413575,1.196558747305976,0.0,7.626841585503705,1.2901575952220317,1.977659487492596e-05,0.5079884560445884
