snapshots,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
carrier,CO2 emissions,CO2 emissions,CO2 emissions,CO2 captured,Hydrogen,CO2 captured,Centralized heat,Decentralized heat,Electricity,Methane,CO2 emissions,Electricity,Electricity,Electricity,Centralized heat,Electricity,Decentralized heat,CO2 emissions,Methane,Centralized heat,Decentralized heat,CO2 emissions,Electricity,Decentralized heat,Decentralized heat
sector,Shipping emissions,Aviation emissions,Industry emissions,Industry CC,Steam Methane Reforming CC,Hydrogen production CC,Heat Pump,Heat Pump,Nuclear,Imports,Transport emissions,Offwind,Onwind,Solar,Biomass CHP,Biomass CHP,Gas Boiler,Decentral heat production emissions,Storage,Gas Boiler,Resistive heater,Power supply emissions,Gas,Oil Boiler,Storage
2030-08-17 06:00:00,2.6938934751679593,0.325259039312778,1.7250714773184468,0.5183380903774008,0.4682081855042452,0.120919853125879,0.4132851120413451,1.5440271399169465,1.0260002640957442,6.468651569996341,1.4728598927347587,3.5870250671038653,0.5618332023562299,1.1300153919828742,8.705276751041585e-07,2.8496715525847464e-07,1.0577969597612712e-06,4.392294205553807e-07,,3.27718096348092e-07,6.01684526604952e-07,4.1316735875162785e-07,1.283561008725264e-06,4.791648165945014e-07,5.306034907054392e-06
2030-08-17 09:00:00,2.6938934751679593,0.325259039312778,1.7250714772918176,0.5183380904431787,0.468208371048028,0.1209199010445776,0.4991992345765018,1.5440338541328784,1.0259999250703447,6.852227114026353,1.8546297943150565,5.221464326933761,0.675541571441255,3.0411492607763515,5.294672672855623e-07,1.7332106178335137e-07,8.539401741718107e-07,3.752206140753722e-07,0.7768844295406598,2.859866772278305e-07,1.1069872140196e-06,2.585716750209263e-07,6.119049230607657e-07,4.326509735915339e-07,8.415105848292464e-06
2030-08-17 12:00:00,2.6938934751679593,0.325259039312778,1.7250714772924025,0.5183380904502974,0.4682084181538569,0.12091991321017,0.5292510101512204,1.6682940314718,0.18925079772624864,7.2368475731062,1.741929283730007,6.521440054456865,1.268863078624741,4.178838794790347,4.756492274520941e-07,1.5570373133938165e-07,8.048994616379671e-07,3.6140706589624355e-07,4.386933931824577,2.876567449049131e-07,1.5056806773365511e-06,2.2883372583882494e-07,4.96563650301075e-07,4.194932910314847e-07,7.282104094351351e-06
2030-08-17 15:00:00,2.6938934751679593,0.325259039312778,1.7250714773164304,0.5183380903845067,0.4682081226891593,0.1209198369032003,0.5369173237676899,1.5440253501659262,1.0259998593820887,7.455744229033481,1.391941866005502,7.020855963512965,1.3011034434251398,1.5129783896400395,5.322475659128033e-07,1.7423119228607109e-07,8.423260594137003e-07,3.7250714039487844e-07,3.6974721532778343,2.894497719507952e-07,1.1281873485732108e-06,2.56421927269475e-07,6.059267297067315e-07,4.294227940730843e-07,1.2832454220159412e-05
2030-08-17 18:00:00,2.6938934751679593,0.325259039312778,1.7250714774030822,0.5183380901807442,0.4682079086718962,0.1209197816309158,0.5074149237912614,1.476281411594078,1.026000048001103,7.510449370926004,0.701210773726674,7.062830781698257,1.034673835403371,,5.822071462578144e-07,1.9058545636747613e-07,8.895114308261571e-07,3.8633237588485787e-07,0.0,2.912986051246965e-07,9.271617063640026e-07,2.8274658269754397e-07,7.178627841798654e-07,4.41266981537453e-07,0.0677504012086256
2030-08-17 21:00:00,2.6938934751679593,0.325259039312778,1.7250714774195366,0.5183380901431963,0.4682079260029185,0.1209197861068407,0.48572608959633,1.544039574903198,1.0259995253105603,7.7408185792846895,0.372631337341371,7.028525367513765,1.1200596934154137,,5.123723156521224e-07,1.6772503092117382e-07,8.161978194764797e-07,3.654975068732859e-07,3.4169591234663383,2.931400691670093e-07,1.4043328863662553e-06,2.427145974656649e-07,5.583818656730558e-07,4.214343910089471e-07,8.872859746119357e-06
2030-08-18 00:00:00,2.6938934751679593,0.325259039312778,1.7250714774252558,0.5183380901388444,0.4682079283526804,0.1209197867136922,0.4821538984273434,1.5441060253366161,1.025999253188429,7.868282828383885,0.1609984208902992,7.083957793330396,1.6970536428585958,,5.056441594715852e-07,1.6552256960749655e-07,8.05589148599085e-07,3.6276841710019737e-07,3.2903595495164333,2.950375726405141e-07,1.515874895434263e-06,2.378144052519793e-07,5.399221601087483e-07,4.184466460373202e-07,7.260311366073265e-06
2030-08-18 03:00:00,2.6938934751679593,0.325259039312778,1.7250714774019966,0.5183380901916835,0.4682079291826691,0.1209197869280458,0.4820374284994121,1.5531737481729997,1.0259993155082825,7.896150184679601,0.265159459036059,7.083998448505096,2.182094250670196,,5.092170942973532e-07,1.6669216949770237e-07,8.1130915401904e-07,3.6480407511136556e-07,3.262401332085341,2.969947369891309e-07,1.5118557486426618e-06,2.384628299586971e-07,5.41748657183601e-07,4.201716647416224e-07,6.13684522265787e-06
2030-08-18 06:00:00,2.6938934751679593,0.325259039312778,1.7250714773779936,0.5183380902554012,0.4682079448573455,0.1209197909762014,0.4784511695210746,3.629524790137438,1.0259993282715076,7.833885408919043,0.924926741818338,7.083980922071621,2.433441029210462,0.3466960380136566,5.11316316346971e-07,1.6737934964469065e-07,8.286029275871691e-07,3.7003405678079236e-07,3.324745552588458,2.990044453505549e-07,1.4786542341066331e-06,2.396630931033113e-07,5.405648452944329e-07,4.250792108009348e-07,5.447577286445438e-06
2030-08-18 09:00:00,2.6938934751679593,0.325259039312778,1.7250714773512779,0.5183380903183715,0.4682084000455086,0.1209199085334922,0.4886553419766884,1.553151055166831,1.0259999182473187,7.652472885886933,1.636977156182802,6.49162112611847,1.6837282505747484,0.5387583786498858,5.555251904850851e-07,1.8185112057237658e-07,8.529026872476241e-07,3.776270222611071e-07,0.0,3.010822497382787e-07,1.0598858371359725e-06,2.6082731155166025e-07,6.206922186345735e-07,4.317063154115345e-07,5.0328373633010444e-06
