country,sector,year,cfs
BA,Biomass CHP CC,2035,0.1549027919971417
BA,Biomass CHP CC,2040,0.1181495547325036
BA,Biomass CHP CC,2045,0.4003017487224365
BA,Biomass CHP CC,2050,0.4135271073733979
BA,Central heat production,2023,0.1682654474679378
BA,Central heat production,2030,0.2732366134468608
BA,Central heat production,2035,0.3869191420323353
BA,Central heat production,2040,0.4195185370787314
BA,Central heat production,2045,0.4002770994928828
BA,Central heat production,2050,0.3599731446769103
BA,Compression losses,2023,0.002424555475765
BA,Compression losses,2030,0.2931165994410168
BA,Compression losses,2035,0.3220957167921763
BA,Compression losses,2040,0.2770102867218463
BA,Compression losses,2045,0.1428256217302898
BA,Compression losses,2050,0.0995033269336614
BA,Decentral heat production,2023,0.4483206705839441
BA,Decentral heat production,2030,0.5283769449051637
BA,Decentral heat production,2035,0.5146092537798161
BA,Decentral heat production,2040,0.5091965936646422
BA,Decentral heat production,2045,0.4070443734126385
BA,Decentral heat production,2050,0.3741176591790759
BA,Direct Air Carbon Capture,2030,0.2491009518285776
BA,Direct Air Carbon Capture,2035,0.1492961166783989
BA,Direct Air Carbon Capture,2040,0.0796300281208987
BA,Direct Air Carbon Capture,2045,0.2156606428382403
BA,Direct Air Carbon Capture,2050,0.3761737799237995
BA,Fuel Cell,2030,0.3349909690712293
BA,Fuel Cell,2035,0.2081631715198377
BA,Fuel Cell,2040,0.1132676689231634
BA,Fuel Cell,2045,0.1086718687271628
BA,Fuel Cell,2050,0.1236686404272441
BA,Gas,2023,0.2358961738404584
BA,Gas,2030,0.3245602584040113
BA,Gas,2035,0.1876779571457835
BA,Gas,2040,0.1534699952721679
BA,Gas,2045,0.1164548088538971
BA,Gas,2050,0.0648435998263401
BA,Gas CC,2030,0.2937763328131297
BA,Gas CC,2035,0.1563370451374028
BA,Gas CC,2040,0.130938984688921
BA,Gas CC,2045,0.1322919038307937
BA,Gas CC,2050,0.0852166908452662
BA,Gas CHP,2023,0.4263461301190943
BA,Gas CHP,2030,0.163244811310707
BA,Gas CHP,2035,0.1151352432407432
BA,Gas CHP,2040,0.0962891298320887
BA,Gas CHP,2045,0.0482496003714312
BA,Gas CHP,2050,0.0357244112130888
BA,Gas CHP CC,2023,0.583644543002321
BA,Gas CHP CC,2030,0.3803510882836152
BA,Gas CHP CC,2035,0.2421347511286551
BA,Gas CHP CC,2040,0.2111344736613053
BA,Gas CHP CC,2045,0.3356883284746266
BA,Gas CHP CC,2050,0.1797964564610165
BA,Hydroelectricity,2023,0.2279430704518534
BA,Hydroelectricity,2030,0.2281210098838463
BA,Hydroelectricity,2035,0.228164594907288
BA,Hydroelectricity,2040,0.2281663802772829
BA,Hydroelectricity,2045,0.2281817279784621
BA,Hydroelectricity,2050,0.2281752584747235
BA,Hydrogen production,2023,0.1190805958473159
BA,Hydrogen production,2030,0.3035513044075963
BA,Hydrogen production,2035,0.4406593288079135
BA,Hydrogen production,2040,0.4981598397277039
BA,Hydrogen production,2045,0.4901731891118401
BA,Hydrogen production,2050,0.577509566489328
BA,Hydrogen turbines,2030,0.1727065041999649
BA,Hydrogen turbines,2035,0.0749503515462251
BA,Hydrogen turbines,2040,0.0619700561634716
BA,Hydrogen turbines,2045,0.0590394127109765
BA,Hydrogen turbines,2050,0.0696375619819471
BA,Methanol production,2023,0.850779143505754
BA,Methanol production,2030,0.654076235526961
BA,Methanol production,2035,0.7205635179091148
BA,Methanol production,2040,0.6859011465964604
BA,Methanol production,2045,0.6027487831379734
BA,Methanol production,2050,0.6208629837788503
BA,Micro gas CHP,2030,0.5077619685567902
BA,Micro gas CHP,2035,0.5237975282586298
BA,Micro gas CHP,2040,0.4880671192294259
BA,Micro gas CHP,2045,0.3814877012712286
BA,Micro gas CHP,2050,0.2688989205359713
BA,Onwind,2023,0.0423774556814027
BA,Onwind,2030,0.0423770563878223
BA,Onwind,2035,0.042377021477915
BA,Onwind,2040,0.0423771415374822
BA,Onwind,2045,0.04237174731188
BA,Onwind,2050,0.042371433213769
BA,Solar,2023,0.1335682739057988
BA,Solar,2030,0.1356354104853042
BA,Solar,2035,0.1355563522297193
BA,Solar,2040,0.1353524642845246
BA,Solar,2045,0.1329004632870459
BA,Solar,2050,0.1318507030910082
BA,Transport,2023,0.0238162615524392
BA,Transport,2030,0.0238162611788252
BA,Transport,2035,0.0238162611759499
BA,Transport,2040,0.0238162611753006
BA,Transport,2045,0.0238162611747612
BA,Transport,2050,0.0238162611745798
BE,Ammonia production,2023,0.7660283120050849
BE,Ammonia production,2030,0.6661909192331632
BE,Ammonia production,2035,0.5950585515081949
BE,Ammonia production,2040,0.5634935488039942
BE,Ammonia production,2045,0.3557087957421296
BE,Ammonia production,2050,0.3578679124478242
BE,Battery,2023,0.3148031179690468
BE,Battery,2030,0.284396485623328
BE,Battery,2035,0.2108275441922721
BE,Battery,2040,0.1698619271875293
BE,Battery,2045,0.1631671521759296
BE,Battery,2050,0.1706655573986743
BE,Battery charging,2023,0.3313693184881401
BE,Battery charging,2030,0.3159959793076836
BE,Battery charging,2035,0.2342527544298261
BE,Battery charging,2040,0.1887354228959898
BE,Battery charging,2045,0.1812968227735962
BE,Battery charging,2050,0.1896283866066596
BE,Biomass CHP,2023,0.721814937057234
BE,Biomass CHP,2030,0.4780534091334505
BE,Biomass CHP,2035,0.3821039999110777
BE,Biomass CHP,2040,0.2723445021960351
BE,Biomass CHP,2045,0.034389966965793
